index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21,act_22,act_23,act_24,act_25,act_26,act_27,act_28
0,0.000,1786880022242.466,14810060.401,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,19.994,1786880022262.460,14810080.395,0.000000000,-1.043530941,0.456441402,0.625198960,0.760834336,-0.259903818,-0.444917709,-1.241301060,-0.105771035,-0.657400310,0.085491121,1.543829560,0.489277482,-1.272680044,0.360879332,0.378710300,-0.040134318,0.282403022,-0.040770788,0.049426593,-0.152059346,0.249964267,-0.140937984,-0.494493097,0.405653566,-0.153727278,0.294832140,0.142272785,0.103929266,-0.333522379
2,39.995,1786880022282.461,14810100.396,0.000000000,-1.324368954,0.909123003,0.842249274,0.584762096,-0.698143840,-0.452526748,-1.552418470,0.434314281,-1.002443075,0.396086901,1.459739089,0.742117226,-2.109457254,-0.069726288,0.237957612,-0.021631390,0.244403258,-0.064008698,-0.097144894,-0.331269264,0.105406418,-0.389666170,-1.255508184,0.416167915,-0.243626207,0.387291342,-0.116422586,0.290376842,-0.362753361
3,59.993,1786880022302.459,14810120.394,0.000000000,-1.645748734,1.334201097,0.670673549,0.214053661,-0.644511044,0.069394186,-1.047681570,0.673902690,-1.362953305,0.206562862,1.352917552,0.963191211,-2.679804087,-0.577880859,0.051567718,-0.238533378,-0.124685168,-0.221148670,-0.256152570,-0.408894211,-0.198406309,-0.607392192,-2.297587872,0.307573229,-0.351269960,0.375124246,-0.248556420,0.330503076,-0.223884031
4,79.996,1786880022322.462,14810140.397,0.000000000,-1.055235267,0.752790987,0.124172553,0.228034168,0.023004530,0.964550018,0.266679078,-0.323906571,-1.487130046,0.022194337,1.290038943,0.865268230,-2.829223394,-0.591121554,-0.102630749,-0.329847097,-0.422105581,0.000180971,-0.017977126,-0.421995878,-0.546229899,-0.841477275,-3.348072052,0.148529872,-0.543236136,0.320076555,-0.315457761,0.156797796,0.018580463
5,99.993,1786880022342.459,14810160.394,0.000000000,0.116736382,-0.098623216,-0.021078732,0.359522641,0.232073203,1.390013576,0.297952533,-0.598902404,-0.929337919,0.057885822,0.968631625,0.351946414,-2.411334991,-0.718450248,-0.302576005,-0.487447351,-0.366344929,0.108481720,0.156830817,-0.563559115,-0.405935287,-1.176073074,-3.431473732,-0.062693708,-0.548961401,0.020737987,-0.498870850,-0.017604049,0.117921099
6,119.994,1786880022362.460,14810180.395,0.000000000,0.601078808,-0.177985802,-0.219811276,0.460483640,0.081444278,0.850106895,0.036912337,-0.608103216,0.383807898,-0.069560841,0.629054666,-0.279113531,-1.243921280,-0.906305015,-0.191424981,-0.477609426,-0.080323361,0.068852991,0.197238714,-0.577974558,0.321586430,-1.351996779,-2.471831083,-0.197854802,-0.404585570,-0.269507855,-0.537459493,-0.104341567,-0.037098933
7,139.995,1786880022382.461,14810200.396,0.000000000,0.445476353,0.361110270,-0.441835672,0.407355309,-0.250113785,-0.234407425,0.013902059,-0.594693720,1.570684910,-0.211542144,0.315064013,-0.685920060,0.104473650,-0.782319784,0.052644484,-0.359680980,0.107259348,-0.032176401,0.238172382,-0.548959315,1.029296637,-1.431041718,-1.273924947,-0.140155330,-0.365306407,-0.563924730,-0.466817915,0.031178407,-0.127392039
8,159.994,1786880022402.460,14810220.395,0.000000000,0.249241501,0.572499454,-0.556775868,0.386887580,-0.571416199,-1.011026978,-0.239195421,-0.627864480,2.002221107,-0.412602454,0.064376593,-0.766821563,0.956504285,-0.503310800,0.235831350,-0.176297694,0.209931776,-0.077697307,0.237945139,-0.484007090,1.335257292,-1.412491918,-0.315290481,-0.060597889,-0.421415478,-0.905462563,-0.586162567,0.326915205,-0.143252730
9,179.995,1786880022422.460,14810240.395,0.000000000,0.298401803,0.441648185,-0.649456382,0.483691305,-0.828788042,-1.096674919,-0.663692057,-0.681421578,1.894182205,-0.342980206,-0.144087479,-0.580698073,1.255213141,0.045002919,0.170962125,-0.059136517,0.226166964,-0.106539711,0.201769263,-0.443979383,1.256435871,-1.423040509,0.087293617,0.021761725,-0.533831418,-1.387383580,-0.954656482,0.682742417,-0.261495203
