index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_wx,base_wy,base_wz
0,0.000,1786876998804.473,11786622.408,0.000000000,-0.257448077,1.059116721,-0.142638355
1,19.992,1786876998824.465,11786642.400,0.000000000,-1.145038247,1.711901546,0.259916723
2,39.990,1786876998844.463,11786662.398,0.000000000,-1.030689597,1.422308207,0.303305089
3,59.990,1786876998864.463,11786682.398,0.000000000,-0.866061032,1.413231730,0.735867083
4,79.990,1786876998884.463,11786702.398,0.000000000,-1.210897923,0.806929052,0.459426552
5,99.991,1786876998904.464,11786722.399,0.000000000,-1.114308953,-0.232333750,-0.323482305
6,119.992,1786876998924.465,11786742.400,0.000000000,-0.763406694,-1.225878835,-1.176329851
7,139.991,1786876998944.464,11786762.399,0.000000000,-0.109893881,-1.967917681,-0.985789597
8,159.995,1786876998964.468,11786782.403,0.000000000,1.527632475,-1.603257775,0.283354610
9,179.995,1786876998984.467,11786802.402,0.000000000,4.489289284,-2.344742537,-0.888584375
10,199.995,1786876999004.468,11786822.403,0.000000000,1.992646217,0.540801108,0.605920792
11,219.996,1786876999024.469,11786842.403,0.000000000,-1.225607038,1.501686573,0.962038159
12,239.992,1786876999044.465,11786862.400,0.000000000,-2.140386105,0.940521955,0.127886593
13,259.993,1786876999064.466,11786882.401,0.000000000,-1.413233995,1.060520530,-0.802837670
14,279.992,1786876999084.465,11786902.400,0.000000000,-0.319974214,0.367071003,-1.430718541
15,299.992,1786876999104.465,11786922.400,0.000000000,0.336326629,0.019742293,-1.312799811
16,319.992,1786876999124.465,11786942.400,0.000000000,0.699194551,-0.628937662,-1.339116096
17,339.993,1786876999144.466,11786962.401,0.000000000,0.957212806,-0.824049473,-1.568404555
18,359.993,1786876999164.466,11786982.401,0.000000000,1.721051216,-0.774253249,-1.167272806
19,379.992,1786876999184.465,11787002.400,0.000000000,1.204515696,-0.574433565,0.205221206
20,399.994,1786876999204.467,11787022.402,0.000000000,0.331906885,-0.477595329,1.057729840
21,419.993,1786876999224.465,11787042.400,0.000000000,-0.695843637,-0.294902980,1.176809788
