index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,dq_17,dq_18,dq_19,dq_20,dq_21,dq_22,dq_23,dq_24,dq_25,dq_26,dq_27,dq_28
0,0.000,1786876998804.473,11786622.408,0.000000000,-0.790625393,0.135223955,-0.131490171,-0.029795373,-0.043374002,0.001275560,-0.826075733,0.134469539,-0.138590708,-0.043650392,-0.042150639,0.001260281,-0.028130831,0.873815477,-2.311596155,1.058855772,-0.453757495,-0.449491978,-0.003729618,0.014812458,0.007120132,-0.164664462,1.242170215,-0.563011110,-0.005732798,-0.247015566,-0.003909518,-0.025350431,-0.001469169
1,19.992,1786876998824.465,11786642.400,0.000000000,-2.301860094,0.078413174,-4.627882004,1.031445503,2.042720795,-0.337316871,-2.405249834,0.327772141,-1.811903596,5.650458813,1.803987861,0.220244780,-0.109351337,1.912122130,-3.572299719,1.771316290,-0.574558854,-0.897793591,-0.882302523,1.917744994,0.275999188,-0.049814172,1.442145705,-0.783006489,0.048568957,-0.473497570,-0.739811301,0.728946388,-0.379963368
2,39.990,1786876998844.463,11786662.398,0.000000000,-2.278600216,-0.032699358,-6.174962997,1.483777165,-0.832458138,-0.082457945,-0.708039582,0.110939696,-0.488789558,4.615793228,0.652970433,-0.326931745,0.765506506,1.568951845,-3.580938816,2.272919655,-0.207451224,-1.525455117,-1.974314451,1.808541536,0.299198866,0.019695655,1.331994534,-0.495287657,-0.331530273,-1.070294142,-1.272388816,1.532958865,-0.350854367
3,59.990,1786876998864.463,11786682.398,0.000000000,-2.612504244,1.403238535,-2.582959414,-0.523087680,-2.796502590,-0.912575006,0.806219995,-0.191329122,0.387790382,3.605874538,-0.824118078,-0.684943199,0.511244059,1.303240418,-3.948830366,3.095821142,-0.276840061,-1.370553732,-2.772485971,0.724809766,0.038648278,0.066102408,1.275148630,-0.399826914,-0.770211041,-3.220835447,-1.807376385,2.525820017,0.009341815
4,79.990,1786876998884.463,11786702.398,0.000000000,-2.064595699,3.830722094,2.600326777,-2.186016560,-1.125290036,0.979383051,2.235474825,0.157474026,0.244074538,2.606124640,-2.279723167,0.229307458,0.510692716,2.022743702,-3.435970545,3.482783794,-0.536874712,-1.466245532,-3.012607574,0.031694461,-0.005489932,0.132960588,0.980015814,-0.663666844,-1.217532039,-5.495591164,-2.348981619,2.861119032,0.415717632
5,99.991,1786876998904.464,11786722.399,0.000000000,-0.121633515,3.113819838,2.886069775,-1.978352427,-1.108866572,0.399740875,3.401830673,-0.148953900,0.144988120,1.545854807,-1.084241509,0.677611351,0.632603526,2.696398020,-2.274251699,3.616745949,-0.959116876,-1.616114855,-3.130698919,-0.696696758,0.040776417,0.050218817,-0.247667223,-1.410051465,-0.970735788,-7.137609482,-2.048251867,2.005783796,0.163336590
6,119.992,1786876998924.465,11786742.400,0.000000000,2.139774799,1.793009520,1.484327555,-1.987310648,-0.160214618,0.057980727,3.940818787,-1.033963680,-0.389923364,-0.054727752,-0.028025918,0.735287130,0.430852324,2.812596798,-0.596777260,3.251910686,-1.130213857,-1.420847654,-3.283559561,-1.162008286,0.013879549,0.004039701,-2.473336220,-2.114508152,0.340531945,-6.233384609,-1.266058087,-0.589913726,-0.502528548
7,139.991,1786876998944.464,11786762.399,0.000000000,3.030201912,0.394974500,0.810940266,-1.159348965,1.367942572,-0.242265493,4.283022404,-2.385528803,-1.535329700,-1.759511590,1.433942199,0.899593949,-0.765683711,1.916562557,1.377502322,2.225942612,-0.752697766,-1.053097367,-3.426669359,-0.853577971,-0.148069054,0.065783165,-4.678635597,-2.184920549,2.123679876,-4.098471165,-0.967689395,-2.728392363,-1.053541899
8,159.995,1786876998964.468,11786782.403,0.000000000,-0.427720815,-2.449828148,-0.902704537,2.688360929,12.329046249,-1.412976861,3.443221807,-4.111380577,-2.372159719,-2.953444719,2.302413464,0.767499804,-2.239940405,-1.043437123,2.334687710,0.526292503,0.465071976,-0.520404816,-3.161583662,-0.185831413,-0.558084249,0.329397768,-5.725865841,-0.776740551,3.109223366,-1.335054278,-1.322856426,-4.160570621,-1.201831222
9,179.995,1786876998984.467,11786802.402,0.000000000,-1.402977467,-3.694177389,2.477451563,8.662463188,-3.973392725,-1.551574945,2.584837914,-4.885032177,0.635965347,-4.334930897,-0.881413341,0.222427055,-0.402256280,-6.270859718,4.714892864,-2.400851727,2.457657099,0.686892271,-1.465862751,0.380411685,-0.930379391,0.692469537,-5.509231567,2.175886869,3.000853777,1.303522229,-1.778555751,-4.204146862,-0.808237076
