index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,motion_name
0,0.000,1786876998804.473,11786622.408,0.000000000,"s_batido_v8_landing_sonic"
1,19.992,1786876998824.465,11786642.400,0.000000000,"s_batido_v8_landing_sonic"
2,39.990,1786876998844.463,11786662.398,0.000000000,"s_batido_v8_landing_sonic"
3,59.990,1786876998864.463,11786682.398,0.000000000,"s_batido_v8_landing_sonic"
4,79.990,1786876998884.463,11786702.398,0.000000000,"s_batido_v8_landing_sonic"
5,99.991,1786876998904.464,11786722.399,0.000000000,"s_batido_v8_landing_sonic"
6,119.992,1786876998924.465,11786742.400,0.000000000,"s_batido_v8_landing_sonic"
7,139.991,1786876998944.464,11786762.399,0.000000000,"s_batido_v8_landing_sonic"
8,159.995,1786876998964.468,11786782.403,0.000000000,"s_batido_v8_landing_sonic"
9,179.995,1786876998984.467,11786802.402,0.000000000,"s_batido_v8_landing_sonic"
10,199.995,1786876999004.468,11786822.403,0.000000000,"s_batido_v8_landing_sonic"
11,219.996,1786876999024.469,11786842.403,0.000000000,"s_batido_v8_landing_sonic"
12,239.992,1786876999044.465,11786862.400,0.000000000,"s_batido_v8_landing_sonic"
13,259.993,1786876999064.466,11786882.401,0.000000000,"s_batido_v8_landing_sonic"
14,279.992,1786876999084.465,11786902.400,0.000000000,"s_batido_v8_landing_sonic"
15,299.992,1786876999104.465,11786922.400,0.000000000,"s_batido_v8_landing_sonic"
16,319.992,1786876999124.465,11786942.400,0.000000000,"s_batido_v8_landing_sonic"
17,339.993,1786876999144.466,11786962.401,0.000000000,"s_batido_v8_landing_sonic"
18,359.993,1786876999164.466,11786982.401,0.000000000,"s_batido_v8_landing_sonic"
19,379.992,1786876999184.465,11787002.400,0.000000000,"s_batido_v8_landing_sonic"
20,399.994,1786876999204.467,11787022.402,0.000000000,"s_batido_v8_landing_sonic"
21,419.993,1786876999224.465,11787042.400,0.000000000,"s_batido_v8_landing_sonic"
22,439.990,1786876999244.462,11787062.398,0.000000000,"s_batido_v8_landing_sonic"
23,459.993,1786876999264.466,11787082.401,0.000000000,"s_batido_v8_landing_sonic"
24,479.991,1786876999284.463,11787102.398,0.000000000,"s_batido_v8_landing_sonic"
25,499.991,1786876999304.464,11787122.399,0.000000000,"s_batido_v8_landing_sonic"
