index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_dq_0,left_hand_dq_1,left_hand_dq_2,left_hand_dq_3,left_hand_dq_4,left_hand_dq_5,left_hand_dq_6
0,0.000,1786880114101.447,14901919.382,0.000000000,0.000660053,-0.142813742,-0.014018810,0.005207915,0.006185128,0.005242690,0.006159115
1,19.993,1786880114121.440,14901939.375,0.000000000,0.001077547,-0.283163309,0.242997557,-0.265689105,-0.254071712,-0.236470923,-0.249746680
2,39.993,1786880114141.440,14901959.375,0.000000000,0.001323041,-0.368117899,0.658570945,-0.667873681,-0.661188126,-0.642287135,-0.657392323
3,59.991,1786880114161.438,14901979.373,0.000000000,-0.059433680,-0.002371427,1.159276724,-0.973692238,-0.959881604,-0.993497908,-0.962817371
4,79.994,1786880114181.440,14901999.375,0.000000000,-0.003500520,-0.113694631,1.327675581,-1.161453962,-1.170716882,-1.181365967,-1.173675776
5,99.994,1786880114201.441,14902019.376,0.000000000,0.000947846,-0.210508466,1.447148323,-1.291088700,-1.322868824,-1.312838912,-1.326122403
6,119.993,1786880114221.440,14902039.375,0.000000000,0.001215972,-0.303680301,1.529531717,-1.384423494,-1.433398128,-1.393645883,-1.434813976
7,139.991,1786880114241.438,14902059.373,0.000000000,0.001164508,-0.393019110,1.584150434,-1.466321945,-1.516315103,-1.448447585,-1.513687968
8,159.996,1786880114261.443,14902079.378,0.000000000,0.001179666,-0.459122509,1.620408654,-1.539067149,-1.579179645,-1.504800081,-1.574043751
9,179.994,1786880114281.441,14902099.376,0.000000000,0.001151228,-0.474684209,1.641392827,-1.589468002,-1.616253257,-1.546050191,-1.609729886
10,199.993,1786880114301.440,14902119.375,0.000000000,0.001195149,-0.411272585,1.670741558,-1.616150379,-1.648942471,-1.574592352,-1.643050194
11,219.998,1786880114321.445,14902139.380,0.000000000,0.001480092,-0.263037026,1.703178048,-1.611396790,-1.666794181,-1.588587761,-1.664126396
12,239.992,1786880114341.439,14902159.374,0.000000000,0.001855594,-0.068714723,1.735044718,-1.623479843,-1.679623485,-1.615199685,-1.678794861
13,259.994,1786880114361.440,14902179.376,0.000000000,0.001948647,-0.008212615,1.756412864,-1.663837433,-1.692716599,-1.662581801,-1.692025661
14,279.991,1786880114381.438,14902199.373,0.000000000,0.001773472,-0.005973110,1.765496969,-1.697700500,-1.703366399,-1.706548452,-1.703690171
15,299.991,1786880114401.438,14902219.373,0.000000000,0.001520083,-0.007400632,1.768600583,-1.705787659,-1.709688067,-1.713503361,-1.710201025
16,319.994,1786880114421.441,14902239.376,0.000000000,0.001339965,-0.008936747,1.769336343,-1.681247830,-1.711830020,-1.685111284,-1.712439895
17,339.995,1786880114441.441,14902259.376,0.000000000,0.001290929,-0.009860037,1.769073606,-1.650554061,-1.713158965,-1.654004931,-1.713979602
18,359.993,1786880114461.440,14902279.375,0.000000000,0.001256011,-0.018755373,1.765459299,-1.646188617,-1.717284799,-1.665400624,-1.720061898
19,379.994,1786880114481.440,14902299.375,0.000000000,0.001105605,-0.032469753,1.760322452,-1.667980194,-1.723344088,-1.695926070,-1.727669954
20,399.993,1786880114501.440,14902319.375,0.000000000,0.001129961,-0.035279267,1.757229328,-1.684063315,-1.726793528,-1.719894648,-1.732229352
21,419.993,1786880114521.440,14902339.375,0.000000000,0.001109758,-0.026827689,1.755450845,-1.697698116,-1.729321122,-1.728549600,-1.734479070
22,439.992,1786880114541.439,14902359.374,0.000000000,0.001209227,-0.016444592,1.755815864,-1.696119428,-1.730473161,-1.715566993,-1.734176278
23,459.993,1786880114561.440,14902379.375,0.000000000,0.001276715,-0.014928228,1.756663084,-1.688403368,-1.732072115,-1.697405219,-1.734096408
24,479.993,1786880114581.440,14902399.375,0.000000000,0.001254838,-0.013109721,1.757009029,-1.682027817,-1.732760072,-1.686472654,-1.734531403
25,499.996,1786880114601.442,14902419.377,0.000000000,0.001288051,-0.015023319,1.755248308,-1.691881180,-1.733932495,-1.689804435,-1.735565186
26,519.994,1786880114621.440,14902439.375,0.000000000,0.001510166,-0.023633968,1.750900745,-1.717315555,-1.736178637,-1.710241079,-1.736680865
27,539.998,1786880114641.445,14902459.380,0.000000000,0.001665439,-0.036321703,1.743935227,-1.751738071,-1.738059402,-1.750293255,-1.737879515
28,559.996,1786880114661.442,14902479.377,0.000000000,0.001729807,-0.033240687,1.738132000,-1.773766160,-1.736699581,-1.775882363,-1.736169577
29,579.992,1786880114681.439,14902499.374,0.000000000,0.001732776,-0.014640842,1.735394716,-1.773421168,-1.732813716,-1.774680138,-1.731848955
30,599.995,1786880114701.442,14902519.377,0.000000000,0.001696753,-0.009553152,1.734479308,-1.762226820,-1.728761196,-1.761352301,-1.727503061
