index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_ax,torso_ay,torso_az
0,0.000,1786880114101.447,14901919.382,0.000000000,0.000000000,0.000000000,0.000000000
1,19.993,1786880114121.440,14901939.375,0.000000000,0.000000000,0.000000000,0.000000000
2,39.993,1786880114141.440,14901959.375,0.000000000,0.000000000,0.000000000,0.000000000
3,59.991,1786880114161.438,14901979.373,0.000000000,0.000000000,0.000000000,0.000000000
4,79.994,1786880114181.440,14901999.375,0.000000000,0.000000000,0.000000000,0.000000000
5,99.994,1786880114201.441,14902019.376,0.000000000,0.000000000,0.000000000,0.000000000
6,119.993,1786880114221.440,14902039.375,0.000000000,0.000000000,0.000000000,0.000000000
7,139.991,1786880114241.438,14902059.373,0.000000000,0.000000000,0.000000000,0.000000000
8,159.996,1786880114261.443,14902079.378,0.000000000,0.000000000,0.000000000,0.000000000
9,179.994,1786880114281.441,14902099.376,0.000000000,0.000000000,0.000000000,0.000000000
10,199.993,1786880114301.440,14902119.375,0.000000000,0.000000000,0.000000000,0.000000000
11,219.998,1786880114321.445,14902139.380,0.000000000,0.000000000,0.000000000,0.000000000
12,239.992,1786880114341.439,14902159.374,0.000000000,0.000000000,0.000000000,0.000000000
13,259.994,1786880114361.440,14902179.376,0.000000000,0.000000000,0.000000000,0.000000000
14,279.991,1786880114381.438,14902199.373,0.000000000,0.000000000,0.000000000,0.000000000
15,299.991,1786880114401.438,14902219.373,0.000000000,0.000000000,0.000000000,0.000000000
16,319.994,1786880114421.441,14902239.376,0.000000000,0.000000000,0.000000000,0.000000000
17,339.995,1786880114441.441,14902259.376,0.000000000,0.000000000,0.000000000,0.000000000
18,359.993,1786880114461.440,14902279.375,0.000000000,0.000000000,0.000000000,0.000000000
19,379.994,1786880114481.440,14902299.375,0.000000000,0.000000000,0.000000000,0.000000000
20,399.993,1786880114501.440,14902319.375,0.000000000,0.000000000,0.000000000,0.000000000
