index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786752250462.076,29208384.476,0.000000000,-0.791220665,-0.001859973,-0.016293949,-1.815064669,4.687316418,-0.094554834,-0.795144379,-0.000025998,0.016339405,-1.817708492,4.677489281,0.093439415,-0.000003960,0.006896743,0.609013081,0.163608655,0.690152645,0.148577809,-0.417136818,0.075239524,-0.199553266,0.033698685,0.164583534,-0.684265852,-0.145562366,-0.416388482,-0.074812986,-0.199696824,-0.042279880
1,19.986,1786752250482.062,29208404.462,0.000000000,-0.169470057,52.510646820,-25.855337143,2.351567984,0.215833023,0.517668188,-15.902080536,-53.941970825,25.397293091,-2.627098799,0.713344693,-0.335718513,-1.064240932,0.220374137,12.237284660,-2.210534096,0.975542486,1.009896874,-0.565368414,0.565295279,0.055294901,0.194138989,-10.532540321,1.977518320,-1.150032401,-3.505780220,-0.061753500,-0.775855899,-0.395160079
2,40.009,1786752250502.085,29208424.485,0.000000000,-15.353953362,52.508670807,-24.212347031,-5.372855663,-0.389068395,0.382347375,-7.686216831,-54.186393738,22.253398895,-5.017361164,-0.649572730,-0.746194065,6.774880886,-1.228729963,14.982258797,-2.863647223,0.855406821,2.226037741,-3.063798428,-0.124292307,-0.413177162,0.637425363,-15.384119987,0.517898679,-1.249104261,-5.818880081,0.986858070,-1.497135043,-0.224776536
3,60.008,1786752250522.084,29208444.484,0.000000000,-17.882749557,31.117414474,-15.621922493,-3.660585165,-1.129321218,0.138251349,0.519101083,-39.030303955,17.906400681,-3.476442099,-0.277275473,-0.832942545,7.253491879,-2.219706535,7.612969398,-2.439273596,1.127034903,1.096526146,-3.868896961,-0.487279534,-1.214898467,0.537466884,-13.630796432,-1.789850712,-0.016798338,-7.299277306,0.545741856,-2.375494719,-0.142021909
4,80.008,1786752250542.084,29208464.484,0.000000000,-14.680511475,12.045856476,-4.608552933,7.255636215,-0.782042325,-0.095837876,2.592159510,-20.916435242,10.263755798,5.005959988,-0.823089957,-0.369397283,5.210583687,0.983037114,-0.351340294,-10.166925430,2.550078869,-0.908544064,1.327802896,0.132160872,-2.367787361,-0.513512313,-20.549871445,-5.011499405,-0.504681170,-1.272276998,0.118342727,-5.000000000,0.164146632
5,99.986,1786752250562.062,29208484.463,0.000000000,-36.879344940,27.383098602,23.098012924,27.450536728,1.501017809,-0.445336133,26.092288971,-7.527458191,3.323060989,13.101512909,-0.051826272,0.102185003,-10.197759628,-1.262197733,-1.125402689,-17.557762146,7.794883728,0.069375537,2.478357553,1.163338542,1.917985201,-1.087442279,-24.083778381,-6.683883190,-1.749955058,-4.525143147,0.413163841,-3.235556364,-1.028383970
6,120.007,1786752250582.083,29208504.483,0.000000000,-30.292358398,19.463821411,21.552585602,4.626214504,-0.721118510,-0.484776407,11.557384491,-9.425479889,-7.409902573,27.337558746,2.257902622,0.485297561,-8.044260979,-12.951637268,-5.230624199,-19.373558044,10.376590729,1.711277366,1.015439034,1.028277993,2.707115173,-0.548191547,-20.822132111,-5.719125748,-2.533781052,-9.191009521,0.791451275,-4.455214024,-1.149902821
7,140.020,1786752250602.096,29208524.496,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8,160.007,1786752250622.083,29208544.483,0.000000000,-21.308586121,36.945106506,-15.249265671,-11.712239265,23.022342682,1.796323419,45.317722321,-36.254795074,10.545017242,17.054283142,11.992225647,2.718366146,5.858403683,-8.057497025,9.955814362,7.511377811,11.444470406,8.932183266,4.290276527,-1.408783674,0.514989436,3.227576256,-21.912420273,-7.198622704,0.500040412,1.585826874,-1.393508911,1.453573704,-0.376154840
9,180.014,1786752250642.091,29208564.491,0.000000000,21.052690506,47.903377533,-21.110918045,-1.525887489,-2.045028925,0.576902688,19.474946976,-76.782157898,29.303911209,2.669757128,4.632336140,-1.597780466,-15.428892136,-8.805924416,-21.259399414,6.641944885,10.099005699,2.594778538,-1.099166989,0.553136289,0.529979706,0.771060407,0.254519910,-0.737697303,0.272221953,-3.940354109,0.548847973,-1.452076554,0.257603139
10,200.064,1786752250662.140,29208584.540,0.000000000,45.076251984,47.491523743,-19.403396606,11.258228302,0.468331397,0.459377229,0.447035313,-50.421813965,19.996294022,0.266040206,0.269500971,-0.401234984,-21.682687759,-0.338616371,-34.084648132,3.354656458,3.571570396,-1.846984982,-1.254204154,0.535016775,-0.377719879,-0.634183228,10.905041695,3.290803194,0.914338291,-7.748717785,-0.120823868,-3.048971891,-0.076361842
