index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_qw,base_qx,base_qy,base_qz
0,0.000,1786752250462.076,29208384.476,0.000000000,0.851626039,-0.000105308,0.524149835,0.000153215
1,19.986,1786752250482.062,29208404.462,0.000000000,0.825079978,-0.001893193,0.564956248,0.007994384
2,40.009,1786752250502.085,29208424.485,0.000000000,0.805258870,-0.005788867,0.592773676,0.012000593
3,60.008,1786752250522.084,29208444.484,0.000000000,0.781803370,-0.013788306,0.623245418,0.012590210
4,80.008,1786752250542.084,29208464.484,0.000000000,0.763600111,-0.018028434,0.645409107,0.006082050
5,99.986,1786752250562.062,29208484.463,0.000000000,0.736408055,-0.020322695,0.676193058,0.007289217
6,120.007,1786752250582.083,29208504.483,0.000000000,0.705713153,-0.019562028,0.707633913,0.028991312
7,140.020,1786752250602.096,29208524.496,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
8,160.007,1786752250622.083,29208544.483,0.000000000,0.999374151,-0.011020748,0.015424605,-0.029865969
9,180.014,1786752250642.091,29208564.491,0.000000000,0.998668015,-0.017060556,0.025723685,-0.041344725
10,200.064,1786752250662.140,29208584.540,0.000000000,0.998328209,-0.012034961,0.036316279,-0.043325055
11,219.987,1786752250682.063,29208604.463,0.000000000,0.998187900,-0.008647970,0.040784977,-0.043390881
12,240.006,1786752250702.082,29208624.482,0.000000000,0.998593688,-0.010520636,0.029573692,-0.042724669
13,260.003,1786752250722.079,29208644.479,0.000000000,0.998981655,-0.026159283,0.004698484,-0.036459327
14,280.010,1786752250742.087,29208664.487,0.000000000,0.998983145,-0.034718610,-0.013569598,-0.025359781
15,299.988,1786752250762.064,29208684.465,0.000000000,0.998847425,-0.028210064,-0.030590968,-0.023921493
16,320.009,1786752250782.085,29208704.486,0.000000000,0.998364568,-0.015559319,-0.043074083,-0.034215469
17,340.019,1786752250802.095,29208724.496,0.000000000,0.997574627,-0.004290854,-0.058555108,-0.037386015
18,360.020,1786752250822.097,29208744.497,0.000000000,0.996528089,0.006623609,-0.074342713,-0.036892295
19,380.022,1786752250842.098,29208764.498,0.000000000,0.995647609,0.012308307,-0.085967265,-0.033822399
20,400.044,1786752250862.120,29208784.520,0.000000000,0.995203197,0.015197736,-0.090975083,-0.032606799
21,420.011,1786752250882.087,29208804.487,0.000000000,0.994944096,0.013771861,-0.092955641,-0.035438262
22,439.985,1786752250902.062,29208824.462,0.000000000,0.994538009,0.002507623,-0.095918730,-0.041078109
23,459.984,1786752250922.060,29208844.460,0.000000000,0.993905783,-0.009917665,-0.098475479,-0.048533112
24,479.984,1786752250942.060,29208864.460,0.000000000,0.993144214,-0.019385146,-0.101589829,-0.054481637
25,499.983,1786752250962.059,29208884.459,0.000000000,0.992387772,-0.029187581,-0.106925674,-0.053679671
