index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28
0,0.000,1786752250462.076,29208384.476,0.000000000,-0.314112395,0.000201754,0.000136157,0.691508174,-0.678319693,0.001684575,-0.314061552,-0.000183551,-0.000105351,0.691472054,-0.677956164,-0.001551678,-0.000003545,-0.000241672,0.019161221,0.178645328,0.141398042,-0.010264559,0.642367363,-0.005704397,0.014721823,-0.001846890,0.178515121,-0.141450763,0.010050702,0.642305076,0.005674828,0.014752303,0.002400884
1,19.986,1786752250482.062,29208404.462,0.000000000,-0.389339238,-0.001359050,-0.062376980,0.795512438,-0.597623348,-0.016514191,-0.365138292,0.015528570,0.029615253,0.732527196,-0.595619202,0.001123962,-0.022656314,0.014033198,-0.026178395,0.192703396,0.141647711,0.000004753,0.624661028,0.005766596,0.014437364,-0.002102299,0.168863773,-0.141113997,-0.000097863,0.632192373,0.005151091,0.027994214,0.004391307
2,40.009,1786752250502.085,29208424.485,0.000000000,-0.451319665,0.018515890,-0.118238233,0.889989614,-0.517562330,-0.032085311,-0.408738256,0.018487113,0.064275049,0.765779018,-0.506646991,0.000026242,-0.044897806,0.028414428,-0.033233203,0.198942527,0.139559761,0.024384977,0.592284918,0.018013174,0.018277247,-0.001572403,0.126979634,-0.131782681,-0.022628324,0.620811224,0.011602887,0.050604444,0.005031733
3,60.008,1786752250522.084,29208444.484,0.000000000,-0.521163642,0.081292294,-0.179771587,0.986512125,-0.424333632,-0.049807478,-0.453020096,0.004548185,0.103139311,0.802916706,-0.414092809,-0.000356773,-0.066723756,0.043483239,0.003112186,0.198335245,0.135596558,0.072961472,0.513846576,0.024362480,0.026361434,0.003023340,0.033322763,-0.114790298,-0.060308367,0.591027558,0.034878794,0.088815078,0.003123238
4,80.008,1786752250542.084,29208464.484,0.000000000,-0.549877465,0.144988656,-0.244825497,1.033832192,-0.369490206,-0.063806944,-0.468401343,-0.038614985,0.153884798,0.803212106,-0.340609789,-0.008581213,-0.099697277,0.022570007,0.082373038,0.292715579,0.128639013,0.130890906,0.353567183,0.017835157,0.037612427,0.020560842,0.074443296,-0.082113855,-0.073276252,0.439790338,0.076236397,0.175518751,-0.009050578
5,99.986,1786752250562.062,29208484.463,0.000000000,-0.526373565,0.146869928,-0.383692056,1.061015606,-0.356969982,-0.066318721,-0.503323972,-0.086078852,0.208720505,0.782512486,-0.293564051,-0.013261364,-0.152770162,0.005847212,0.146492675,0.457905740,0.110906772,0.177778482,0.220456168,0.014343295,-0.007884985,0.042220600,0.154856384,-0.069011897,-0.068987787,0.322953016,0.120884530,0.205239922,-0.016568281
6,120.007,1786752250582.083,29208504.483,0.000000000,-0.527658224,0.163748980,-0.469003022,1.135493517,-0.341575891,-0.060465898,-0.499691039,-0.111929290,0.264990926,0.743969500,-0.266886443,-0.010330297,-0.246679366,0.007577354,0.222984046,0.581076384,0.113174714,0.219567552,0.171749800,0.026404923,-0.057101205,0.053580131,0.170981407,-0.084692962,-0.049664192,0.285330117,0.165973559,0.234464049,-0.026507929
7,140.020,1786752250602.096,29208524.496,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8,160.007,1786752250622.083,29208544.483,0.000000000,-0.182112485,0.044912834,0.012222133,0.352851689,-0.164791852,-0.030804567,-0.151334405,0.040468201,-0.008121398,0.222701237,-0.026882935,-0.041634332,0.126421139,0.017432736,0.018630693,-0.091074519,-0.034121413,0.023625296,0.034398608,0.015511110,0.007774076,-0.022464268,-0.051268853,-0.050064202,-0.031792931,0.019012596,0.044168890,-0.004613863,-0.047732562
9,180.014,1786752250642.091,29208564.491,0.000000000,-0.388492495,0.049902394,-0.121464327,0.694422483,-0.175952390,-0.047375917,-0.292500675,0.061925720,0.015381392,0.430063993,-0.117296033,-0.033683203,0.165572971,0.021675354,0.057869222,-0.154262096,-0.021105664,0.073226959,0.042263713,0.007162151,0.001040051,-0.007110461,-0.201573759,-0.135849416,-0.012123360,0.109820887,0.062643297,0.024013335,-0.094386876
