index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_wx,base_wy,base_wz
0,0.000,1786752250462.076,29208384.476,0.000000000,-0.000102089,3.179541349,0.002208248
1,19.986,1786752250482.062,29208404.462,0.000000000,-0.737690806,4.701997757,0.598586380
2,40.009,1786752250502.085,29208424.485,0.000000000,-0.695359170,4.496849537,-0.096717022
3,60.008,1786752250522.084,29208444.484,0.000000000,-0.617665529,3.495574951,-0.463979036
4,80.008,1786752250542.084,29208464.484,0.000000000,0.646008790,2.819982290,-0.828179061
5,99.986,1786752250562.062,29208484.463,0.000000000,-1.036877632,3.993238211,0.849252641
6,120.007,1786752250582.083,29208504.483,0.000000000,-1.390360951,4.993863106,2.384933710
7,140.020,1786752250602.096,29208524.496,0.000000000,0.000000000,0.000000000,0.000000000
8,160.007,1786752250622.083,29208544.483,0.000000000,-1.031505585,0.906290591,-1.631922126
9,180.014,1786752250642.091,29208564.491,0.000000000,0.212859362,1.302543521,-0.650379956
10,200.064,1786752250662.140,29208584.540,0.000000000,0.261274785,1.027357340,0.006639248
11,219.987,1786752250682.063,29208604.463,0.000000000,0.239218995,0.431949854,-0.143604323
12,240.006,1786752250702.082,29208624.482,0.000000000,0.005499364,-1.322711110,0.157698438
13,260.003,1786752250722.079,29208644.479,0.000000000,-2.116270542,-3.093287706,1.532041907
14,280.010,1786752250742.087,29208664.487,0.000000000,-0.273147374,-2.224563360,0.964084804
15,299.988,1786752250762.064,29208684.465,0.000000000,1.206192255,-1.277462482,-0.865348995
16,320.009,1786752250782.085,29208704.486,0.000000000,0.997136414,-1.275600433,-0.967959225
17,340.019,1786752250802.095,29208724.496,0.000000000,1.368277907,-1.768928051,-0.242768452
18,360.020,1786752250822.097,29208744.497,0.000000000,0.928639531,-1.380463600,0.102598675
19,380.022,1786752250842.098,29208764.498,0.000000000,0.505978644,-0.795047641,0.249596998
20,400.044,1786752250862.120,29208784.520,0.000000000,0.249199718,-0.176706642,-0.065820552
21,420.011,1786752250882.087,29208804.487,0.000000000,-0.443039775,-0.255112380,-0.430535138
22,439.985,1786752250902.062,29208824.462,0.000000000,-1.454481602,-0.345417529,-0.591419041
23,459.984,1786752250922.060,29208844.460,0.000000000,-1.183127046,-0.272468567,-0.672330141
24,479.984,1786752250942.060,29208864.460,0.000000000,-0.801381290,-0.362838447,-0.376288384
25,499.983,1786752250962.059,29208884.459,0.000000000,-1.063794374,-0.688344240,0.390110672
26,519.983,1786752250982.059,29208904.459,0.000000000,-1.597878456,-1.397710919,0.145465717
27,539.985,1786752251002.062,29208924.462,0.000000000,-1.448723912,-1.352976918,-0.018486857
28,559.983,1786752251022.059,29208944.459,0.000000000,-1.279345870,-1.081783175,0.064509310
29,579.984,1786752251042.060,29208964.460,0.000000000,-1.089052439,-0.762193024,0.191149592
30,599.982,1786752251062.059,29208984.459,0.000000000,-0.780017376,-0.028707048,0.442432165
31,619.985,1786752251082.061,29209004.461,0.000000000,-0.712941945,0.308426231,0.063717991
32,639.982,1786752251102.058,29209024.458,0.000000000,-1.262385368,-0.183116749,-0.225069061
33,659.984,1786752251122.060,29209044.460,0.000000000,-1.704984784,-1.271327853,-0.028926281
34,679.983,1786752251142.060,29209064.460,0.000000000,-0.363052458,-0.391543180,-0.059368655
35,699.984,1786752251162.060,29209084.460,0.000000000,0.644233465,0.416514575,-0.474769324
36,719.983,1786752251182.059,29209104.460,0.000000000,1.803635359,1.569049716,-0.092176601
37,739.985,1786752251202.061,29209124.461,0.000000000,-1.287259936,0.916444719,1.346005082
38,759.984,1786752251222.060,29209144.460,0.000000000,-3.343508244,-0.041757464,-0.158120483
39,780.076,1786752251242.152,29209164.552,0.000000000,-2.188592196,-0.786056995,-1.507705450
40,800.024,1786752251262.100,29209184.500,0.000000000,-1.661357641,-1.959703326,0.232635751
41,820.012,1786752251282.088,29209204.488,0.000000000,-1.727290630,-2.847875357,1.207523465
42,840.027,1786752251302.103,29209224.503,0.000000000,0.212872699,-2.666243076,-0.272349715
43,860.022,1786752251322.099,29209244.499,0.000000000,1.019017816,-0.625700653,-2.092118263
44,880.023,1786752251342.099,29209264.499,0.000000000,2.103672981,1.199737549,-1.452102184
45,900.020,1786752251362.096,29209284.497,0.000000000,2.194505215,1.057834268,-0.592970908
46,919.988,1786752251382.064,29209304.464,0.000000000,-1.506026864,-1.058192134,0.311236829
47,939.986,1786752251402.062,29209324.463,0.000000000,-2.302423000,-1.265516520,0.326111734
48,959.984,1786752251422.060,29209344.460,0.000000000,-1.912948847,-1.192700505,0.393210113
49,979.983,1786752251442.059,29209364.459,0.000000000,-2.341131687,-2.525568008,0.819783568
50,999.983,1786752251462.059,29209384.459,0.000000000,-1.333854914,-3.552205563,-1.403127432
51,1019.983,1786752251482.059,29209404.459,0.000000000,-0.010304476,-0.934597313,-3.648760080
52,1039.984,1786752251502.061,29209424.461,0.000000000,1.212250113,0.173563510,-2.861083984
53,1059.983,1786752251522.059,29209444.459,0.000000000,2.200037956,0.673242390,-1.166310430
54,1079.982,1786752251542.058,29209464.458,0.000000000,1.203603387,0.041623328,0.475151479
55,1099.984,1786752251562.060,29209484.460,0.000000000,-1.706696749,-1.510592222,0.663608968
56,1119.984,1786752251582.060,29209504.460,0.000000000,-2.000220776,-0.954916418,1.007377863
57,1139.983,1786752251602.059,29209524.460,0.000000000,-2.275764465,-1.236958742,1.704993606
58,1159.983,1786752251622.059,29209544.459,0.000000000,-1.637880206,-2.735574007,0.293832809
59,1179.981,1786752251642.057,29209564.457,0.000000000,-1.319915414,-3.085423946,-0.410396904
60,1200.018,1786752251662.094,29209584.494,0.000000000,-0.924526811,-1.814654469,-0.918008149
61,1220.137,1786752251682.213,29209604.613,0.000000000,-0.673726857,-1.240085483,-0.942462206
62,1240.021,1786752251702.097,29209624.497,0.000000000,-0.887308180,-1.537178993,-0.666893542
63,1259.998,1786752251722.074,29209644.475,0.000000000,-1.483065009,-2.180763960,-0.542266905
64,1280.021,1786752251742.098,29209664.498,0.000000000,-1.746067286,-3.340944052,-0.696644723
65,1300.021,1786752251762.097,29209684.497,0.000000000,-1.856438160,-3.704851627,-0.506799936
66,1319.987,1786752251782.063,29209704.463,0.000000000,-1.440715551,-3.469891310,-0.963904560
67,1340.100,1786752251802.177,29209724.577,0.000000000,-1.432938218,-2.803842306,-1.206693172
68,1360.008,1786752251822.084,29209744.484,0.000000000,-0.365647674,-1.972608447,-2.087323427
69,1379.985,1786752251842.061,29209764.461,0.000000000,0.930919468,0.895422637,-3.003819704
70,1399.983,1786752251862.059,29209784.459,0.000000000,1.040131807,2.552556992,-0.760043800
71,1419.983,1786752251882.059,29209804.459,0.000000000,-0.287687004,-0.735540271,-1.344409823
72,1439.983,1786752251902.060,29209824.460,0.000000000,-1.843286395,-1.034024119,0.224852726
73,1459.983,1786752251922.059,29209844.459,0.000000000,-0.986040235,-0.929182172,0.323017836
74,1479.982,1786752251942.058,29209864.458,0.000000000,-0.056678988,-2.471715689,-0.884973109
75,1499.982,1786752251962.058,29209884.458,0.000000000,1.041050673,-2.647858381,-0.925090313
76,1519.984,1786752251982.060,29209904.460,0.000000000,0.175793543,-1.469975352,0.499610543
