index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_qw,torso_qx,torso_qy,torso_qz
0,0.000,1786752250462.076,29208384.476,0.000000000,0.849806845,-0.000213545,0.527094126,0.000207640
1,19.986,1786752250482.062,29208404.462,0.000000000,0.836960077,-0.001327205,0.547254801,-0.002876054
2,40.009,1786752250502.085,29208424.485,0.000000000,0.821752489,-0.005904515,0.569704175,-0.011186699
3,60.008,1786752250522.084,29208444.484,0.000000000,0.790976584,-0.014959075,0.611193895,-0.023964388
4,80.008,1786752250542.084,29208464.484,0.000000000,0.748444080,-0.033651404,0.661297441,-0.037212387
5,99.986,1786752250562.062,29208484.463,0.000000000,0.698143661,-0.058710083,0.711688161,-0.051463541
6,120.007,1786752250582.083,29208504.483,0.000000000,0.637772262,-0.088300116,0.762073994,-0.068504535
7,140.020,1786752250602.096,29208524.496,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8,160.007,1786752250622.083,29208544.483,0.000000000,0.999492824,-0.000942049,0.017176548,0.026797831
9,180.014,1786752250642.091,29208564.491,0.000000000,0.997820556,-0.003847831,0.050597873,0.042180706
10,200.064,1786752250662.140,29208584.540,0.000000000,0.997433305,-0.009905364,0.064899713,0.028578937
11,219.987,1786752250682.063,29208604.463,0.000000000,0.998323083,-0.015057001,0.055883370,-0.001160587
12,240.006,1786752250702.082,29208624.482,0.000000000,0.998630464,-0.014348408,0.033177581,-0.037823215
13,260.003,1786752250722.079,29208644.479,0.000000000,0.997568905,-0.004992637,0.010400572,-0.068725012
14,280.010,1786752250742.087,29208664.487,0.000000000,0.996893823,0.007840477,-0.001182134,-0.078357436
15,299.988,1786752250762.064,29208684.465,0.000000000,0.997032046,0.022071749,-0.012179781,-0.072743192
16,320.009,1786752250782.085,29208704.486,0.000000000,0.997529030,0.031967558,-0.015822459,-0.060527265
17,340.019,1786752250802.095,29208724.496,0.000000000,0.998058915,0.037370700,-0.010711865,-0.048653346
18,360.020,1786752250822.097,29208744.497,0.000000000,0.998666584,0.036845677,-0.000191118,-0.036158688
19,380.022,1786752250842.098,29208764.498,0.000000000,0.999077976,0.033459716,0.009327441,-0.025232980
20,400.044,1786752250862.120,29208784.520,0.000000000,0.999395251,0.028148210,0.013018631,-0.015726589
21,420.011,1786752250882.087,29208804.487,0.000000000,0.999676049,0.021658812,0.010808464,-0.007863374
