index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,dq_17,dq_18,dq_19,dq_20,dq_21,dq_22,dq_23,dq_24,dq_25,dq_26,dq_27,dq_28
0,0.000,1786876812233.054,11600050.989,0.000000000,-1.185686946,0.224993140,-0.081868045,0.201988980,-0.039140251,0.000661498,-1.134765744,0.212405726,-0.108364090,0.061044756,-0.014940254,0.000412412,-0.300443739,0.894914210,-1.778296947,0.558726370,-0.452348948,-0.305489391,0.032975081,0.003219924,0.066987127,-0.079968102,0.752265990,-0.419354945,-0.011844207,-0.175855860,-0.004760353,-0.004416697,0.008626081
1,19.989,1786876812253.043,11600070.978,0.000000000,-2.596737862,-0.445562631,-4.566258430,1.620410085,2.095859528,-0.386439532,-2.717231035,0.180083901,-1.651972413,5.208250046,1.445452332,0.172188312,-0.348575354,2.120329618,-3.087183237,1.197896481,-0.837170303,-1.005634904,-0.673343718,1.799759865,0.436420590,-0.085662350,1.320339084,-1.019517541,0.007838158,-0.693852544,-0.619945407,0.578337073,-0.306802571
2,39.988,1786876812273.042,11600090.977,0.000000000,-2.171951771,-0.542864501,-7.134588242,2.577664614,0.061063282,-0.511667073,-0.361531556,0.136047781,-1.150918603,4.472753525,0.785896122,-0.591398597,0.387313128,2.521128893,-2.636153698,1.789134979,-0.595302105,-1.911672235,-1.927277923,2.215414524,0.676082075,-0.030781407,1.189477205,-1.081955433,-0.317754209,-1.255377293,-1.300111413,1.484488010,-0.287671804
3,59.989,1786876812293.043,11600110.978,0.000000000,-2.146252155,0.201913327,-4.381969452,1.316728473,-2.626121759,-1.199722528,1.698368669,-0.421849847,0.890725076,2.273312807,-0.428700715,-1.534999132,0.636044443,1.927283525,-3.341834784,2.737346649,-0.534067631,-1.840203524,-3.187224388,1.263592839,0.507273495,0.033028837,1.374071240,-0.970331788,-0.843528926,-2.968100309,-1.793192029,2.538201094,0.151402086
4,79.986,1786876812313.040,11600130.975,0.000000000,-2.723755598,3.306682587,2.144710302,-0.608011842,-1.339926720,0.723876357,2.905008316,-0.475396365,0.041675374,1.459508538,-1.029333115,0.036735430,-0.018363906,3.016363144,-4.107321739,3.948129177,-0.954939544,-1.575727820,-3.830458879,0.281714052,0.274316728,-0.126646981,1.429569125,-1.385429621,-1.637641907,-6.144623280,-2.374875546,3.229057074,0.808628619
5,99.987,1786876812333.041,11600150.976,0.000000000,-1.205421448,3.593400478,2.835149765,-0.620781660,3.689559937,0.764897406,2.716901302,-0.305118710,-0.950478852,1.278864503,-1.449838877,1.182568550,0.386058480,4.489486217,-3.758416653,4.365645409,-1.504417181,-1.445292592,-3.810487270,-0.907222807,0.029897494,-0.133773774,0.263869882,-2.291916132,-1.452234626,-8.214525223,-2.361409187,2.619541168,0.496764511
6,119.986,1786876812353.041,11600170.976,0.000000000,2.107689142,2.209810734,1.685431838,-1.167155027,6.308161259,0.603274047,3.292090416,-1.167139173,-0.762665451,-0.299986184,-0.227122292,1.184118748,0.398983032,4.059116364,-1.460713744,3.870559692,-1.327983022,-0.890689015,-3.494662762,-1.017860174,-0.396139294,-0.020382252,-2.573720932,-2.956650972,0.429130614,-6.011016369,-1.634678721,-1.287806630,-0.472981900
7,139.988,1786876812373.042,11600190.977,0.000000000,3.154541254,0.357084572,-0.199670002,-0.673651576,9.230956078,0.337323993,3.377905130,-1.785131931,-0.635034204,-2.300049543,0.872090936,0.941829979,-0.747872591,2.683642864,0.443229884,2.712102652,-0.545388877,-0.279274404,-3.069186687,-0.136290640,-0.591258883,0.168708086,-4.880155087,-2.692795515,2.424975872,-2.876337528,-1.331838727,-4.012616158,-1.141376853
8,159.987,1786876812393.041,11600210.976,0.000000000,-0.937176287,-2.606359482,-1.207917571,7.786794186,-8.699121475,-0.696751773,2.679393530,-3.607562065,-1.311391234,-4.594988346,4.331777573,-0.062069196,-1.958783269,-0.465572715,1.550957799,0.579214275,0.778697670,0.559134066,-2.679568052,0.121198341,-0.868222177,0.457533062,-5.668084145,-0.917828083,2.443257093,-0.568239510,-1.111890554,-5.098739147,-1.464379430
9,179.986,1786876812413.041,11600230.976,0.000000000,-4.530447006,-4.193996429,-1.149666309,13.239032745,-5.302767277,-0.602641702,1.713965535,-4.341351509,-0.847161174,-4.474778175,2.672508240,-0.679490745,-1.232997894,-3.521106005,3.349516630,-1.991866589,1.955128670,1.717662334,-2.561481476,0.920200706,-1.081263304,0.683692932,-5.291975021,0.215133533,1.639790535,-0.216866806,-0.386839509,-4.537011623,-1.664872885
10,199.989,1786876812433.043,11600250.978,0.000000000,-4.474092484,-0.712664545,0.479085505,3.023913860,-6.921808720,-0.065648429,-1.452661872,-3.274815798,0.056226034,1.433125496,-0.979811847,3.640199900,0.655393362,-3.547383070,1.819158435,-2.932455063,2.387654781,1.788262725,-1.535184264,1.982388735,-0.969741940,0.957473636,-3.338363647,0.198184848,1.255221128,-0.764996052,-0.329839796,-3.171960592,-1.377840161
11,219.987,1786876812453.042,11600270.976,0.000000000,-4.787123680,2.204569578,-1.546246767,1.159388185,-7.850294590,-1.987367988,-0.599357307,1.446466327,-0.813128591,1.797158957,-15.498847961,2.517117023,0.293600380,0.696947634,-0.087928541,-3.846997499,0.928861439,0.558285892,0.519076586,2.613148689,-0.197108775,1.206776857,-0.084743597,-0.995233417,0.482099265,-1.132160902,-0.936758637,-1.918128848,-0.943237960
12,239.986,1786876812473.041,11600290.975,0.000000000,-5.832378387,-0.284590840,-1.659294724,4.849503040,-5.347413540,-3.049960375,-1.794439793,1.002783298,0.824269176,0.720846832,-11.715269089,0.371018082,1.673354030,-0.464300334,-0.962244093,-3.247165442,0.754011810,-0.096287876,-0.594682038,3.066383600,1.249103427,0.920345008,1.663943410,-0.310516238,0.195459887,-1.213866353,-1.766119242,-0.370523393,0.136046678
13,259.988,1786876812493.043,11600310.978,0.000000000,-4.374086857,0.511328280,-2.503483772,4.517559528,-1.558202982,-2.026490927,-2.414826870,2.485152721,1.379386067,2.429509878,-4.731993675,-0.947835267,2.068236589,0.773886263,0.304614544,-2.012864351,0.421249717,-0.264355808,-2.728921890,2.511093616,2.446554661,0.359817684,1.715042114,0.290494114,0.341745913,-1.632124066,-2.189159870,0.645765483,1.816751122
14,279.987,1786876812513.041,11600330.976,0.000000000,-3.547992945,0.224593535,-3.864993572,2.553530455,-0.475903839,-1.227379203,-2.853435755,2.774596691,-1.326929331,3.955930233,1.283871531,0.139392182,0.797553301,2.633425713,-0.060765345,-0.728544474,0.061120018,-0.567506969,-3.774583578,1.297978401,1.805530071,0.036587209,2.247106552,0.626398206,0.073585421,-2.158521175,-2.679018259,0.323380649,2.403010607
