index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21,act_22,act_23,act_24,act_25,act_26,act_27,act_28
0,0.000,1786876812233.054,11600050.989,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,19.989,1786876812253.043,11600070.978,0.000000000,-1.078136921,0.442418963,0.628642201,0.705691338,-0.255737960,-0.403502762,-1.298639894,-0.102231577,-0.639734447,0.129645944,1.555522084,0.504671276,-1.298726082,0.371989846,0.381298393,0.005746469,0.298254043,-0.043860961,0.043040153,-0.128640711,0.217836812,-0.139296293,-0.530468762,0.433986455,-0.167650431,0.336453229,0.127730355,0.065459952,-0.298650146
2,39.988,1786876812273.042,11600090.977,0.000000000,-1.340170145,0.948177040,0.860918760,0.435287833,-0.695032358,-0.281284064,-1.561675549,0.456453979,-1.036775231,0.429204255,1.409849644,0.711989462,-2.131567717,0.053124715,0.248009890,0.079303503,0.281219661,-0.094026804,-0.130592555,-0.288146079,0.050802212,-0.450570881,-1.311215520,0.456129074,-0.284081399,0.456711203,-0.143106818,0.214027271,-0.315023422
3,59.989,1786876812293.043,11600110.978,0.000000000,-1.511694551,1.493939281,0.620335162,0.045170225,-0.627587676,0.481838971,-0.983788788,0.695042968,-1.513918757,0.205679148,1.237502098,0.875517368,-2.656633615,-0.413305074,0.062331922,-0.111203246,-0.115962714,-0.254126996,-0.309189320,-0.346914232,-0.282558680,-0.774837196,-2.365499020,0.360869884,-0.408859432,0.428370208,-0.279161900,0.272976816,-0.158457160
4,79.986,1786876812313.040,11600130.975,0.000000000,-0.700203061,0.820021331,0.051338278,0.109879360,0.139962301,1.566259027,0.346154064,-0.375421077,-1.612214804,0.076272637,1.121019959,0.729756892,-2.688681841,-0.233003020,-0.085416012,-0.192409813,-0.410566598,0.010355547,-0.046030525,-0.351689905,-0.619191825,-1.077740550,-3.403752565,0.230018795,-0.599189639,0.359749287,-0.347107530,0.081422448,0.132854298
5,99.987,1786876812333.041,11600150.976,0.000000000,0.237871170,-0.101553246,-0.107989371,0.427115858,0.249220356,1.652161360,0.289874315,-0.623573303,-1.073058128,0.339591414,0.784925342,0.292817861,-2.153208494,0.643396914,-0.267010897,-0.308110237,-0.308034331,0.066980131,0.151175737,-0.463966548,-0.356657147,-1.283693552,-3.366772652,0.004658408,-0.659170091,0.030673474,-0.641671240,-0.040889103,0.167152673
6,119.986,1786876812353.041,11600170.976,0.000000000,0.701833844,-0.025337698,-0.394230574,0.653415203,-0.041041605,0.570272803,-0.048543677,-0.516593218,0.244815975,0.215485156,0.357613027,-0.213759780,-0.890648663,1.240780473,-0.139809400,-0.245985389,-0.134373486,0.087122083,0.200542957,-0.420214206,0.410313904,-1.307407379,-2.318112135,-0.016528390,-0.607529342,-0.265642583,-0.781907558,0.011529341,-0.000871595
7,139.988,1786876812373.042,11600190.977,0.000000000,0.569613457,0.413035452,-0.598685324,0.648628354,-0.276700377,-0.712973237,-0.475920856,-0.426469654,1.339966297,0.125784114,-0.040998619,-0.574467719,0.290754437,1.995478630,0.084953144,-0.017957993,-0.071203284,0.078212976,0.208795294,-0.243104205,0.917022169,-1.297233820,-1.081418157,0.120262869,-0.649473488,-0.338166803,-0.806863010,0.478300720,-0.222650215
8,159.987,1786876812393.041,11600210.976,0.000000000,-0.954815626,0.797550499,-0.415053159,0.118384793,-1.005595565,-2.174768686,-0.751773179,-0.222438574,2.790250301,1.719935417,-0.667246401,-0.737465680,0.683407009,0.038845379,0.730450451,0.256452113,0.146328241,0.028670516,0.033219170,0.130539805,1.014940381,-1.095534086,-0.099752754,0.187316626,-0.691657484,-0.335273951,-1.012442946,1.150574565,-0.557430983
9,179.986,1786876812413.041,11600230.976,0.000000000,-1.888001442,0.802082479,-0.109935880,-0.256264329,-1.339441061,-2.864408970,-1.109619141,-0.381707221,3.306370735,3.492274523,-0.795415938,-0.523946404,0.569232881,-0.332600176,0.655193031,0.366904795,0.089997232,-0.082599431,-0.065838709,0.354314268,1.065405369,-0.961369574,0.082835853,0.338039458,-0.634139478,-0.372842520,-1.501431346,1.553049207,-0.856378734
