index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786876812233.054,11600050.989,0.000000000,6.304211140,-1.111484170,0.206043303,-2.009556532,-0.052974455,-0.000780233,5.942573547,-1.193572998,0.110887378,-0.989974439,-0.147820324,-0.001563767,1.543168783,8.658540726,-10.105973244,2.286519051,-0.655577719,-0.589468002,-0.620830834,0.110272594,-0.131090611,-0.327220827,1.310727954,-2.724538803,-1.125987887,-0.727578580,-0.049617320,-0.310762078,-0.192151189
1,19.989,1786876812253.043,11600070.978,0.000000000,-13.155380249,28.985244751,-18.996234894,-7.617378235,1.440153360,0.304617971,41.898899078,-9.023042679,0.945251584,22.987915039,3.426575422,0.217280746,16.574411392,1.216395855,-11.873143196,4.418837547,-0.015839025,-0.667345166,-1.139537096,1.662881851,-0.076358356,-0.102682509,-8.091324806,-0.134147674,0.223242253,-3.496687412,-0.706449449,-0.562000990,-0.359031588
2,39.988,1786876812273.042,11600090.977,0.000000000,-27.095119476,18.094589233,-10.796030045,-4.420675278,-1.320496440,0.122593634,42.328514099,-26.931156158,16.689544678,7.532837868,0.086981721,-0.700564981,19.871631622,-0.715415657,-18.553852081,5.098501682,0.609719396,-0.596037030,-1.652303457,0.227036074,-0.389201105,0.035592567,-13.180390358,0.313758075,-0.613780856,-7.741483212,-0.540002048,-2.130050182,-0.096335903
3,59.989,1786876812293.043,11600110.978,0.000000000,-31.902286530,1.308754325,2.095371485,-10.924484253,-2.279303789,-0.408059955,46.667407990,-21.559423447,16.614244461,7.228760719,-0.392977148,-0.693683505,11.794724464,8.758659363,-22.396842957,4.877011776,-0.597357333,-0.315944791,-1.776279330,-0.077111423,-0.497152686,-0.069528371,-16.869117737,-2.057106495,-2.115878820,-12.704219818,-0.430764288,-3.966766834,-0.194758013
4,79.986,1786876812313.040,11600130.975,0.000000000,6.630522728,-13.920441628,18.127651215,-4.381764889,0.344846815,-0.064383730,11.383208275,7.397942066,-9.316545486,6.681835651,-0.542348802,0.787194312,0.141391098,20.375072479,-19.296344757,1.871685386,-0.735820770,0.085091963,-1.982548118,-0.404241800,-0.500739098,-0.127416745,-17.715538025,-3.362977505,-3.257743597,-15.607292175,-0.601570427,-5.000000000,-0.582839131
5,99.987,1786876812333.041,11600150.976,0.000000000,36.751998901,-16.583993912,9.075674057,8.986357689,1.229871154,-0.068974368,-28.949598312,11.397265434,-9.974983215,-6.554247856,-0.958352685,0.331288993,-3.009268522,16.315807343,-10.851679802,-2.625903368,-0.544975221,-0.397015065,-2.009166002,-0.571496129,-0.689207554,-0.189206168,-13.920059204,-1.432193875,-1.037826657,-10.704833031,-0.056626476,-5.000000000,-0.742957592
6,119.986,1786876812353.041,11600170.976,0.000000000,29.842016220,-6.071137905,2.898821831,10.703989029,0.445138037,0.095480457,-38.062374115,7.961481571,-6.370882988,-13.020129204,-1.011443496,0.197187945,-10.015939713,0.401885241,3.036623955,-6.666637421,0.269781142,-0.210471392,-1.325568318,-0.148283392,-0.616676867,-0.195485517,-3.341983557,1.080600977,2.596912384,-3.277379274,0.269025743,-4.168347836,0.052333336
7,139.988,1786876812373.042,11600190.977,0.000000000,11.227793694,3.204796553,-1.912169218,6.533521652,-0.181783512,0.241366878,-30.541711807,7.440708637,-3.657733440,-11.319108009,-0.644984245,0.129382074,-11.602379799,-15.780074120,13.709669113,-9.048099518,1.469946265,0.557824969,-0.709121346,0.198313504,-0.264568359,0.183192700,7.318250656,2.348083019,3.581762314,2.980257988,0.087550119,0.286996722,0.814884782
8,159.987,1786876812393.041,11600210.976,0.000000000,-19.227407455,6.652839661,-1.097202897,0.622249365,-0.611550570,0.024040351,-18.360439301,-3.332365751,5.371414185,-10.713887215,-0.501074493,-0.392094135,-2.003905058,-30.978170395,30.256734848,-9.068977356,2.247851610,2.338010311,0.983174741,0.299967319,0.230897963,0.675466120,12.165593147,3.198161602,2.983844042,7.563049793,-0.042351227,2.959428787,1.129575610
9,179.986,1786876812413.041,11600230.976,0.000000000,-19.615102768,12.326658249,-8.952845573,6.124835014,10.844778061,1.915437341,-14.595638275,-0.189325452,1.849334359,-5.449561119,-0.740078807,-0.208770603,5.663619518,-32.266372681,33.028247833,-5.311186314,1.333181858,2.397249937,2.386383057,0.467569411,0.745646656,0.744631886,12.881633759,1.479317188,3.316874027,8.012351036,-0.022821659,3.641322613,1.537608385
