index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_qw,torso_qx,torso_qy,torso_qz
0,0.000,1786879740496.445,14528314.380,0.000000000,0.963222861,-0.110571787,0.242877275,-0.031404294
1,19.991,1786879740516.436,14528334.371,0.000000000,0.966614962,-0.106033221,0.231550753,-0.028226582
2,39.988,1786879740536.433,14528354.368,0.000000000,0.971242964,-0.100659184,0.214805737,-0.020329379
3,59.988,1786879740556.433,14528374.368,0.000000000,0.976351917,-0.097248189,0.193001628,-0.005486108
4,79.991,1786879740576.436,14528394.371,0.000000000,0.981776595,-0.093003996,0.165258601,0.012433608
5,99.992,1786879740596.437,14528414.372,0.000000000,0.987079799,-0.081053637,0.136310369,0.022874765
6,119.994,1786879740616.439,14528434.374,0.000000000,0.991532147,-0.061107736,0.112691768,0.020745737
7,139.991,1786879740636.436,14528454.371,0.000000000,0.994316876,-0.040076412,0.098444745,0.006039176
8,159.991,1786879740656.436,14528474.372,0.000000000,0.995216489,-0.024942094,0.093289554,-0.014801454
9,179.990,1786879740676.436,14528494.371,0.000000000,0.994431078,-0.020280248,0.097051136,-0.035730626
10,199.991,1786879740696.436,14528514.371,0.000000000,0.992326140,-0.026990483,0.111121714,-0.047034588
11,219.992,1786879740716.438,14528534.372,0.000000000,0.987838626,-0.043305062,0.138068765,-0.056890782
12,239.993,1786879740736.438,14528554.373,0.000000000,0.985061049,-0.055193290,0.154410645,-0.052590445
13,259.993,1786879740756.438,14528574.373,0.000000000,0.983596265,-0.063353576,0.164807200,-0.036922172
14,279.990,1786879740776.436,14528594.371,0.000000000,0.983386993,-0.063239694,0.169178799,-0.018146262
15,299.992,1786879740796.437,14528614.372,0.000000000,0.984323084,-0.055084940,0.167534932,-0.002389832
16,319.991,1786879740816.437,14528634.372,0.000000000,0.985343277,-0.042544600,0.165106058,0.005347465
17,339.995,1786879740836.440,14528654.375,0.000000000,0.986327112,-0.028658845,0.162274987,0.002072542
