index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21,act_22,act_23,act_24,act_25,act_26,act_27,act_28
0,0.000,1786752172056.095,29129978.495,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,19.980,1786752172076.075,29129998.475,0.000000000,-0.942198873,-0.891309023,-0.349844843,1.536001444,-1.250990391,0.444146395,-1.372473359,1.282302380,1.322927117,1.289659739,0.008723624,-0.439086854,-1.839873791,0.237642974,0.338196695,0.185008407,0.219877020,-0.153309077,-0.061977014,0.412444174,-0.208000511,0.201244220,-0.488687724,0.163494721,0.036751784,0.458844662,0.660592079,0.177046075,-0.272685111
2,39.962,1786752172096.056,29130018.457,0.000000000,-1.145796776,-0.979892492,0.135905340,1.426441789,-1.200151563,-0.312689662,-1.534881830,1.180047274,-0.110540651,1.738195181,1.103537083,-0.288913697,-1.966820121,0.089326881,0.289565861,0.020714901,0.354238987,-0.158534139,0.070782647,0.365915477,-0.265201539,-0.449659258,-0.580522001,0.144119412,0.172256023,0.141881049,0.088680528,0.543097019,-0.171890914
3,59.963,1786752172116.058,29130038.458,0.000000000,-0.782444298,-0.333502859,0.065900005,1.335188389,-1.098652482,-0.809121966,-1.721422315,1.553847194,-1.506557345,2.313964605,1.642728686,-0.250562221,-1.714884520,-0.222054690,0.299573600,-0.151561722,0.234615669,-0.111732624,0.044274174,-0.018981975,-0.049526058,-0.985629857,-0.948288202,0.116944678,0.213995263,-0.132202446,-0.167841807,0.944205523,-0.342018396
4,79.963,1786752172136.058,29130058.458,0.000000000,-0.707169771,-0.081462979,-0.207619607,1.195045590,-1.035545349,-0.689073086,-1.508653760,1.236316681,-1.881083488,2.600707531,1.205556512,-0.107523173,-1.087474227,-0.322886974,0.189212233,-0.189577535,0.229170620,-0.120736323,0.061882287,-0.133246616,0.237275183,-1.143734455,-1.243889332,0.025606761,0.280933201,-0.245931074,-0.279611439,1.074631214,-0.422009289
5,99.963,1786752172156.058,29130078.458,0.000000000,-0.730210066,0.013752335,-0.307465911,0.866858542,-0.855943859,-0.052299671,-0.644733489,0.291652083,-1.620171785,2.322404861,0.389395088,-0.062519789,-0.582108378,-0.118903987,0.047935791,-0.275459170,0.242858797,-0.134702384,0.139462069,-0.146721900,0.538186669,-1.186990261,-1.285020113,-0.195572615,0.350190878,-0.141643271,-0.332357645,1.151549339,-0.711453795
6,119.963,1786752172176.058,29130098.458,0.000000000,-0.504936635,0.201011464,-0.036211666,0.702347100,-0.839752197,0.262653768,-0.370227724,0.011941422,-0.799785495,2.461440086,-0.415621310,-0.409326077,-0.631352186,-0.108593650,0.762299478,-0.122870326,0.045191154,-0.066684552,-0.028256385,0.084998101,0.586429715,-1.249348760,-1.209989071,-0.345629871,0.389537156,-0.107097730,-0.116056584,1.288823605,-0.972346961
7,139.960,1786752172196.055,29130118.455,0.000000000,-1.180968642,0.964377165,0.359933257,1.001607776,-1.179345250,-0.281390369,-0.670589149,1.581271052,-0.445759654,2.300637722,-0.578976750,-0.807710469,-1.165217400,-0.195632428,3.620579481,0.440274715,-0.310954601,-0.023760282,-1.283953309,0.330596209,0.469304115,-1.250194192,-1.197388649,-0.258783609,0.323511183,-0.235929787,-0.180488631,1.329541326,-1.271256924
8,159.961,1786752172216.056,29130138.456,0.000000000,-1.446092725,1.181849241,0.616325736,1.117760181,-1.679501772,-1.115903497,-0.869238675,2.581247807,-0.302077830,2.623656988,-0.850289345,-0.848954439,-1.508724451,-0.412339628,4.519007206,0.993378282,-0.334713221,-0.116339929,-1.201276541,0.603386045,0.595884919,-1.238927960,-1.438212037,-0.123082168,0.224123374,-0.265034497,-0.349990904,1.190675020,-1.567158818
9,179.962,1786752172236.056,29130158.456,0.000000000,-1.468725324,1.173522234,0.616240978,1.327434540,-1.732476354,-1.359369516,-1.313920736,2.959788084,-0.061281618,2.733766079,-0.459729791,-0.902761161,-1.672880411,-0.479226023,4.950224400,1.261866808,-0.151984602,-0.113934718,-1.046390533,0.679395914,0.686362684,-1.061417699,-1.669648170,-0.122649722,0.183308825,-0.153068438,-0.376488119,0.862603188,-1.810735226
10,199.961,1786752172256.056,29130178.456,0.000000000,-1.305572629,1.096462131,0.442047209,1.488775730,-1.723111272,-1.413519382,-1.644239545,2.630133152,0.539012313,2.642143726,0.191197783,-1.124967575,-1.713453054,-0.501743197,4.898875237,1.223053455,0.015292904,-0.004998498,-0.974965453,0.647196531,0.846419811,-0.895850658,-1.658639908,-0.181772217,0.124029770,-0.057095658,-0.114450350,0.760961413,-1.879838228
11,219.961,1786752172276.055,29130198.456,0.000000000,-1.296322942,0.853362799,0.438793957,1.466686368,-1.226157069,-1.602756739,-1.389486790,1.526887178,0.307774365,2.489480972,0.763024688,-1.256010652,-1.996692657,-0.174725473,4.579165459,0.873298228,-0.167927250,0.007309698,-0.614566505,0.531517446,0.860220194,-0.905851185,-1.891271353,-0.250796020,0.051217146,-0.010356944,0.100294568,0.962586999,-2.083830118
12,239.962,1786752172296.056,29130218.457,0.000000000,-1.160679221,0.355651885,0.348970681,1.372823834,-0.719749033,-1.544202805,-1.159643054,0.915208936,-0.130495548,2.400255919,1.051287889,-1.298403978,-1.947321892,0.238537580,4.035099030,0.542649627,-0.394135088,0.077539451,-0.385270149,0.314346194,0.754371524,-0.978803277,-1.910878062,-0.284986377,0.002128091,-0.060281288,0.170395941,1.271947742,-2.394562960
13,259.963,1786752172316.058,29130238.458,0.000000000,-0.988337338,-0.338631958,0.196081012,1.259832025,-0.341757923,-1.110512257,-0.938102007,0.361110836,-0.567415535,2.229340553,1.732468486,-1.455000043,-1.694969416,0.641811490,3.325405598,0.274571359,-0.552793145,0.119619511,-0.239895210,-0.029495854,0.660077751,-1.170610428,-1.822779179,-0.289748639,0.064433143,-0.149905980,0.198064283,1.686552048,-2.607333422
