index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_q_0,left_hand_q_1,left_hand_q_2,left_hand_q_3,left_hand_q_4,left_hand_q_5,left_hand_q_6
0,0.000,1786752172056.095,29129978.495,0.000000000,-0.036069490,0.094617113,0.049029931,-0.039605826,-0.040291067,-0.122146249,-0.053556830
1,19.980,1786752172076.075,29129998.475,0.000000000,0.000008559,-0.000033021,0.004242982,-0.004312107,-0.004227319,-0.004839679,-0.004314321
2,39.962,1786752172096.056,29130018.457,0.000000000,0.000016395,-0.000046681,0.016958669,-0.017249327,-0.016964775,-0.018013792,-0.017093392
3,59.963,1786752172116.058,29130038.458,0.000000000,0.000017923,-0.000027166,0.030618493,-0.031155216,-0.030622339,-0.032063358,-0.030775374
4,79.963,1786752172136.058,29130058.458,0.000000000,0.000016590,0.000019771,0.052993651,-0.053606305,-0.052876871,-0.054837547,-0.053081326
5,99.963,1786752172156.058,29130078.458,0.000000000,0.000013047,0.000066240,0.078926958,-0.079236448,-0.078558996,-0.081093274,-0.078859165
6,119.963,1786752172176.058,29130098.458,0.000000000,0.000007837,0.000101302,0.107407048,-0.107212581,-0.106735416,-0.110081181,-0.107188500
7,139.960,1786752172196.055,29130118.455,0.000000000,-0.000001317,0.000158757,0.137776241,-0.137329161,-0.136779144,-0.141228706,-0.137391269
8,159.961,1786752172216.056,29130138.456,0.000000000,-0.000010586,0.000224310,0.169539869,-0.169859529,-0.168296307,-0.174270719,-0.168993160
9,179.962,1786752172236.056,29130158.456,0.000000000,-0.000018087,0.000289237,0.202309400,-0.204824761,-0.200979292,-0.209291369,-0.201691464
10,199.961,1786752172256.056,29130178.456,0.000000000,-0.000023357,0.000327252,0.235736459,-0.241751164,-0.234541804,-0.246067435,-0.235234380
11,219.961,1786752172276.055,29130198.456,0.000000000,-0.000027110,0.000323319,0.269509494,-0.280046880,-0.268755615,-0.284226358,-0.269423962
12,239.962,1786752172296.056,29130218.457,0.000000000,-0.000030688,0.000328102,0.303554356,-0.318665802,-0.303342104,-0.322807670,-0.303995967
13,259.963,1786752172316.058,29130238.458,0.000000000,-0.000034119,0.000346894,0.337865353,-0.356643945,-0.338063985,-0.360663086,-0.338688672
14,279.965,1786752172336.060,29130258.460,0.000000000,-0.000037280,0.000365115,0.372406930,-0.393420398,-0.372780830,-0.397219151,-0.373357773
15,299.964,1786752172356.059,29130278.459,0.000000000,-0.000039342,0.000372894,0.398418158,-0.420272052,-0.398803145,-0.423908353,-0.399339288
16,319.963,1786752172376.057,29130298.457,0.000000000,-0.000041368,0.000387899,0.433223784,-0.455276102,-0.433475643,-0.458627015,-0.433938742
17,339.964,1786752172396.059,29130318.459,0.000000000,-0.000042535,0.000394232,0.468129426,-0.489626706,-0.468138188,-0.492471427,-0.468491912
18,359.963,1786752172416.057,29130338.457,0.000000000,-0.000043677,0.000390373,0.503061712,-0.523711681,-0.502828121,-0.525946975,-0.503065646
19,379.962,1786752172436.056,29130358.456,0.000000000,-0.000045621,0.000410465,0.538030624,-0.557702661,-0.537518203,-0.559457242,-0.537676930
20,399.963,1786752172456.058,29130378.458,0.000000000,-0.000047609,0.000471860,0.573097348,-0.591586649,-0.572134078,-0.593163967,-0.572277069
21,419.963,1786752172476.058,29130398.458,0.000000000,-0.000048505,0.000536777,0.608196914,-0.625801384,-0.606716275,-0.627563536,-0.606895804
22,439.961,1786752172496.055,29130418.456,0.000000000,-0.000049027,0.000583388,0.643245518,-0.660685122,-0.641324937,-0.662849665,-0.641568959
23,459.961,1786752172516.056,29130438.456,0.000000000,-0.000049238,0.000600690,0.678185523,-0.696335077,-0.676007628,-0.699010730,-0.676327050
24,479.960,1786752172536.055,29130458.455,0.000000000,-0.000048420,0.000600398,0.713026404,-0.732518196,-0.710777998,-0.735676169,-0.711158156
25,499.961,1786752172556.055,29130478.456,0.000000000,-0.000046661,0.000591292,0.747819066,-0.768865049,-0.745623708,-0.772356212,-0.746032238
26,519.961,1786752172576.056,29130498.456,0.000000000,-0.000044696,0.000611047,0.782664597,-0.804828227,-0.780464351,-0.808344245,-0.780864418
27,539.962,1786752172596.057,29130518.457,0.000000000,-0.000042426,0.000660981,0.808906913,-0.831073940,-0.806496620,-0.834454417,-0.806877553
28,559.961,1786752172616.055,29130538.455,0.000000000,-0.000038002,0.000758254,0.844060719,-0.864873588,-0.841026664,-0.868004739,-0.841370285
29,579.962,1786752172636.057,29130558.457,0.000000000,-0.000034012,0.000867450,0.879377961,-0.897330105,-0.875367641,-0.900331974,-0.875680327
30,599.962,1786752172656.056,29130578.456,0.000000000,-0.000031355,0.000957569,0.914770663,-0.928971291,-0.909612596,-0.932072759,-0.909913719
31,619.961,1786752172676.056,29130598.456,0.000000000,-0.000029990,0.001007092,0.950140953,-0.960608840,-0.943892896,-0.963878870,-0.944193602
32,639.965,1786752172696.059,29130618.460,0.000000000,-0.000029085,0.001007092,0.985412061,-0.993083656,-0.978340924,-0.996312261,-0.978638530
33,659.966,1786752172716.061,29130638.461,0.000000000,-0.000027439,0.000984980,1.020591974,-1.026552320,-1.012987494,-1.029444456,-1.013278127
34,679.963,1786752172736.057,29130658.457,0.000000000,-0.000023804,0.000981968,1.055756927,-1.060375690,-1.047768116,-1.062903404,-1.048037291
35,699.963,1786752172756.058,29130678.458,0.000000000,-0.000019841,0.001017189,1.090958357,-1.093779922,-1.082553267,-1.096172929,-1.082782507
36,719.963,1786752172776.058,29130698.458,0.000000000,-0.000016539,0.001099140,1.126206040,-1.126139164,-1.117195845,-1.128744960,-1.117387056
37,739.962,1786752172796.056,29130718.456,0.000000000,-0.000014747,0.001205830,1.161517024,-1.157172322,-1.151658893,-1.160337090,-1.151828647
38,759.961,1786752172816.056,29130738.456,0.000000000,-0.000014718,0.001265670,1.188027143,-1.180071950,-1.177470684,-1.183703184,-1.177646756
39,779.961,1786752172836.056,29130758.456,0.000000000,-0.000015252,0.001301249,1.223373055,-1.211084962,-1.211969137,-1.215098619,-1.212196112
40,799.960,1786752172856.055,29130778.455,0.000000000,-0.000014906,0.001282090,1.258638144,-1.243512511,-1.246610045,-1.247476101,-1.246948361
41,819.962,1786752172876.057,29130798.457,0.000000000,-0.000009968,0.001251178,1.293688655,-1.277265787,-1.281268954,-1.280936956,-1.281727910
42,839.961,1786752172896.055,29130818.455,0.000000000,-0.000000079,0.001230716,1.328532100,-1.311642289,-1.315876842,-1.314863443,-1.316380620
43,859.965,1786752172916.060,29130838.460,0.000000000,0.000006244,0.001220517,1.363285184,-1.346362472,-1.350517035,-1.349028826,-1.350986242
44,879.964,1786752172936.058,29130858.459,0.000000000,0.000007019,0.001257698,1.398099780,-1.379419804,-1.385207057,-1.381782055,-1.385600805
45,899.962,1786752172956.057,29130878.457,0.000000000,0.000005312,0.001350080,1.433093190,-1.408568621,-1.419973850,-1.411063910,-1.420272112
46,919.962,1786752172976.057,29130898.457,0.000000000,0.000004560,0.001472221,1.468297482,-1.432794333,-1.454840779,-1.435712695,-1.455032349
