index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_wx,base_wy,base_wz
0,0.000,1786879459711.423,14247529.358,0.000000000,-0.169085085,1.072517395,-0.044241905
1,20.167,1786879459731.590,14247549.525,0.000000000,-1.112008691,1.541355848,0.355694801
2,39.994,1786879459751.417,14247569.352,0.000000000,-1.091088772,1.114340305,0.605148971
3,59.990,1786879459771.413,14247589.348,0.000000000,-0.615118265,0.907661378,0.645092666
4,79.987,1786879459791.409,14247609.344,0.000000000,-1.156818509,0.971777380,0.717667103
5,99.990,1786879459811.413,14247629.348,0.000000000,-1.552091122,0.630225241,-0.042430650
6,119.987,1786879459831.410,14247649.345,0.000000000,-1.064060450,-0.927217722,-1.640967131
7,140.024,1786879459851.446,14247669.381,0.000000000,-0.422926277,-1.569862366,-1.773566127
8,160.022,1786879459871.445,14247689.380,0.000000000,1.168663383,-0.812665284,0.370738953
9,179.999,1786879459891.421,14247709.356,0.000000000,2.932515383,-0.053900231,1.153058529
10,200.027,1786879459911.450,14247729.385,0.000000000,0.592405260,1.281292677,1.987151027
11,220.002,1786879459931.424,14247749.359,0.000000000,-0.669700503,2.916533232,1.187066436
12,239.999,1786879459951.422,14247769.357,0.000000000,-0.558318436,1.084357738,-0.216118351
13,260.021,1786879459971.444,14247789.379,0.000000000,-2.687813759,1.315371394,0.161889002
14,279.999,1786879459991.422,14247809.357,0.000000000,-2.767760754,1.751720548,0.848468542
15,300.024,1786879460011.446,14247829.381,0.000000000,-1.625810266,1.515723109,1.056749105
16,320.021,1786879460031.444,14247849.379,0.000000000,-0.138568103,0.526048481,1.180931449
17,340.028,1786879460051.450,14247869.385,0.000000000,1.178947806,-0.251319170,0.469861746
18,360.057,1786879460071.480,14247889.415,0.000000000,2.256128788,-2.218917370,-1.361854911
19,380.003,1786879460091.426,14247909.360,0.000000000,2.277304173,-1.331006646,-3.183940887
20,400.188,1786879460111.611,14247929.546,0.000000000,1.585476160,-0.972866237,-3.242653847
21,420.001,1786879460131.423,14247949.358,0.000000000,0.515999436,-0.088406593,-1.587841749
22,440.032,1786879460151.454,14247969.389,0.000000000,0.178749546,-0.228795350,-0.573982954
23,460.023,1786879460171.446,14247989.381,0.000000000,0.513750672,-0.746337533,-0.449452817
24,480.000,1786879460191.423,14248009.358,0.000000000,-0.062987283,-0.688849330,0.339608490
25,500.022,1786879460211.445,14248029.380,0.000000000,-0.520092547,-0.618366599,0.436252236
26,520.022,1786879460231.445,14248049.380,0.000000000,-0.245642230,-0.270810127,-0.101075053
27,540.023,1786879460251.446,14248069.381,0.000000000,-0.225521564,0.262741625,0.377791941
28,560.029,1786879460271.452,14248089.387,0.000000000,-0.240208507,0.262593567,0.222411707
29,579.999,1786879460291.422,14248109.357,0.000000000,-0.301565319,-0.445218056,-0.121896513
30,600.021,1786879460311.444,14248129.379,0.000000000,-0.347831994,-0.170541450,-0.587194681
31,620.062,1786879460331.485,14248149.420,0.000000000,-0.151509091,0.422277272,-1.017533541
32,639.988,1786879460351.410,14248169.345,0.000000000,0.441254228,0.238164023,-1.363136649
33,660.020,1786879460371.442,14248189.377,0.000000000,1.190756321,0.062773913,-1.387701154
