index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_wx,torso_wy,torso_wz
0,0.000,1786752368094.026,29326016.426,0.000000000,-0.023493990,3.100794554,-0.002660343
1,19.997,1786752368114.023,29326036.423,0.000000000,0.098205127,-0.770517409,-0.431718379
2,39.994,1786752368134.021,29326056.421,0.000000000,0.349430233,1.543076515,-1.137094975
3,59.994,1786752368154.020,29326076.420,0.000000000,-0.066688523,1.841643333,-1.022316456
4,79.993,1786752368174.020,29326096.420,0.000000000,-0.478180319,0.259353280,-0.836234331
5,99.997,1786752368194.023,29326116.423,0.000000000,-0.678391278,-1.421933532,-0.578098714
6,119.998,1786752368214.024,29326136.424,0.000000000,-0.558436394,-2.054408550,0.021652363
7,139.998,1786752368234.024,29326156.424,0.000000000,0.461645931,-1.258260608,1.141050100
8,159.995,1786752368254.021,29326176.421,0.000000000,0.636006236,-1.017540574,2.097992420
9,179.997,1786752368274.023,29326196.424,0.000000000,0.547500551,-0.475216240,1.930850267
10,199.994,1786752368294.021,29326216.421,0.000000000,0.267354459,0.478577614,1.253457308
11,219.994,1786752368314.021,29326236.421,0.000000000,-0.141197264,1.051331162,0.970362127
12,239.996,1786752368334.022,29326256.422,0.000000000,-0.224210173,1.201270342,0.856803000
13,259.995,1786752368354.021,29326276.422,0.000000000,-0.285836995,1.195410371,0.555082619
14,280.004,1786752368374.031,29326296.431,0.000000000,-0.312072098,0.864245594,0.158213913
15,299.995,1786752368394.021,29326316.422,0.000000000,-0.262506008,0.168974385,0.127112776
16,319.993,1786752368414.019,29326336.419,0.000000000,-0.438879639,-0.317609280,0.245551363
17,339.993,1786752368434.019,29326356.419,0.000000000,-0.562461555,-0.404427767,-0.005884709
18,359.991,1786752368454.017,29326376.417,0.000000000,-0.728921235,-0.430798799,-0.338208199
19,379.994,1786752368474.020,29326396.420,0.000000000,-0.590583861,-0.289364755,0.003765659
20,399.992,1786752368494.018,29326416.418,0.000000000,-0.343642145,-0.090278246,0.470992357
21,419.991,1786752368514.017,29326436.417,0.000000000,-0.545196295,-0.264529228,0.409451127
22,439.991,1786752368534.017,29326456.417,0.000000000,-0.840895593,-0.246663600,-0.016390216
23,459.992,1786752368554.018,29326476.418,0.000000000,-1.190370679,-0.160370708,-0.364888847
24,479.992,1786752368574.018,29326496.418,0.000000000,-1.635350823,0.120608672,-0.790778220
25,499.991,1786752368594.017,29326516.417,0.000000000,-2.075438738,0.028346661,-1.133176446
26,519.991,1786752368614.017,29326536.417,0.000000000,-2.370340109,0.276235640,-1.188507795
27,539.991,1786752368634.017,29326556.418,0.000000000,-2.473567247,0.620256901,-0.742236614
28,559.992,1786752368654.018,29326576.418,0.000000000,-2.683703184,0.570777476,-0.027123364
29,579.991,1786752368674.017,29326596.418,0.000000000,-2.277337551,0.307969660,0.528568447
30,599.991,1786752368694.017,29326616.417,0.000000000,-1.450230598,0.242140487,0.608616233
31,619.992,1786752368714.019,29326636.419,0.000000000,-0.337549865,-0.421406835,0.222902372
32,639.992,1786752368734.018,29326656.418,0.000000000,-0.404019266,-1.176904559,-0.955233514
33,659.992,1786752368754.018,29326676.418,0.000000000,-0.967337608,-1.252112150,-1.818701625
34,679.992,1786752368774.018,29326696.418,0.000000000,-0.749916971,-1.336505651,-1.583892941
35,700.006,1786752368794.032,29326716.432,0.000000000,-1.113244891,-1.135429025,-0.711987197
36,720.036,1786752368814.062,29326736.462,0.000000000,-1.610490441,-0.718794644,0.418988377
37,740.030,1786752368834.057,29326756.457,0.000000000,-1.608476400,-1.131564736,0.756361187
38,760.010,1786752368854.036,29326776.436,0.000000000,-1.584171891,-1.074756384,0.707635224
39,780.001,1786752368874.027,29326796.428,0.000000000,-0.217011750,-0.468818724,0.010986165
40,799.993,1786752368894.019,29326816.419,0.000000000,0.982508600,-0.628583789,-1.214231491
41,819.992,1786752368914.018,29326836.418,0.000000000,0.896738827,-1.054908752,-1.912350535
42,839.993,1786752368934.020,29326856.420,0.000000000,0.507458329,-0.709845245,-2.038600445
43,859.993,1786752368954.019,29326876.419,0.000000000,0.430019945,-0.356887251,-0.863031983
44,879.996,1786752368974.022,29326896.422,0.000000000,-0.394184411,-0.987996459,0.740104914
45,899.992,1786752368994.019,29326916.419,0.000000000,-0.954525292,-1.980208278,1.472188354
46,919.994,1786752369014.020,29326936.420,0.000000000,-1.169731140,-1.970396757,1.682250977
47,939.993,1786752369034.019,29326956.419,0.000000000,-1.144580722,-1.662870049,1.628525138
48,959.993,1786752369054.019,29326976.419,0.000000000,0.211379945,-1.335398197,1.163645864
49,979.992,1786752369074.019,29326996.419,0.000000000,0.657265723,-1.247694254,0.584342420
50,999.996,1786752369094.022,29327016.422,0.000000000,0.097437210,-0.848567069,0.304608166
51,1019.995,1786752369114.021,29327036.421,0.000000000,-1.175569177,-0.504091680,-0.075429693
52,1039.993,1786752369134.020,29327056.420,0.000000000,-1.831623077,0.607691407,-0.502825201
53,1059.993,1786752369154.019,29327076.419,0.000000000,-2.531040430,0.460360855,-0.482024938
54,1079.993,1786752369174.019,29327096.419,0.000000000,-3.270053625,-0.586856008,0.552612424
55,1099.992,1786752369194.019,29327116.419,0.000000000,-3.466494083,-1.355802059,0.986485839
