index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21,act_22,act_23,act_24,act_25,act_26,act_27,act_28
0,0.000,1786752368094.026,29326016.426,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,19.997,1786752368114.023,29326036.423,0.000000000,-0.952062368,-0.898658156,-0.340973854,1.538048148,-1.251488686,0.447747529,-1.372735381,1.280641079,1.334902287,1.270614147,-0.010534234,-0.436355829,-1.848692179,0.239733338,0.333938211,0.189224482,0.217343792,-0.154812545,-0.063512035,0.420862973,-0.210859090,0.210352197,-0.481291443,0.162869096,0.038308293,0.466591716,0.658457100,0.178686500,-0.273496449
2,39.994,1786752368134.021,29326056.421,0.000000000,-1.135573864,-1.146764994,0.036809117,1.426439166,-1.213209748,-0.302450120,-1.546321988,1.110598326,0.087686010,1.811516881,1.013087630,-0.251067698,-1.917092562,0.073985375,0.238742456,0.056410305,0.393512487,-0.149203479,0.087540589,0.370926380,-0.248905212,-0.347403198,-0.440772712,0.127787143,0.146450922,0.154605687,0.143824145,0.393750340,-0.218215555
3,59.994,1786752368154.020,29326076.420,0.000000000,-0.713991344,-0.458368987,0.016563952,1.351157665,-1.118924618,-0.819832325,-1.740897775,1.501202345,-1.430786252,2.301355600,1.509912729,-0.178559303,-1.626459479,-0.174034953,0.265241742,-0.037300058,0.306865454,-0.096772499,0.081693485,-0.021047052,-0.050121687,-0.925331891,-0.816213667,0.083622180,0.170986786,-0.211743027,-0.203980714,0.789363384,-0.379091352
4,79.993,1786752368174.020,29326096.420,0.000000000,-0.608115017,-0.103387229,-0.250642121,1.211298823,-1.042404771,-0.779474080,-1.565860629,1.239449024,-1.928299189,2.704237700,1.216316104,-0.178896517,-1.106498837,-0.332248181,0.204676807,-0.154011428,0.176140398,-0.112640820,0.045302719,-0.142423391,0.171296090,-1.135541797,-1.281633019,0.053576469,0.271927714,-0.285484225,-0.347407997,1.039389968,-0.392894000
5,99.997,1786752368194.023,29326116.423,0.000000000,-0.821379781,0.162455931,-0.267892718,0.880302966,-0.865703225,-0.114398733,-0.619956672,0.400592893,-1.770564437,2.261502743,0.377440631,-0.075667217,-0.657945812,-0.120101281,0.085765451,-0.270453036,0.186976448,-0.121281885,0.088179059,-0.123319730,0.463675797,-1.180952668,-1.309828639,-0.154759139,0.275992513,-0.161391541,-0.401999891,1.082991242,-0.628264725
6,119.998,1786752368214.024,29326136.424,0.000000000,-0.740947664,0.516695499,0.150866985,0.745963454,-0.876865327,-0.018419296,-0.318116844,0.132107228,-1.192478418,2.349424124,-0.185411960,-0.357975006,-0.729949057,-0.113530420,2.105409861,-0.094473481,-0.000414324,-0.048645400,-0.258122176,0.132668480,0.562649846,-1.181342244,-1.263870120,-0.297756702,0.355204999,-0.081152439,-0.200760663,1.227366567,-0.864312649
7,139.998,1786752368234.024,29326156.424,0.000000000,-1.239705920,1.182382226,0.450753778,0.949904025,-1.195327163,-0.254660726,-0.670194805,1.635371447,-0.792882681,2.306334496,-0.467330307,-0.724120140,-1.211432338,-0.203952581,4.131563187,0.425868928,-0.286473662,-0.032091983,-1.111475110,0.352816463,0.512783408,-1.268183827,-1.290616035,-0.182914853,0.311198950,-0.307271183,-0.135543838,1.223923922,-1.168884158
8,159.995,1786752368254.021,29326176.421,0.000000000,-1.416252971,1.161466479,0.618658066,1.157995462,-1.696651101,-0.928090811,-0.969287932,2.501325607,-0.382788956,2.641449928,-0.704069614,-0.804372191,-1.541101933,-0.408220440,4.783452034,0.940967441,-0.244699389,-0.090920500,-1.200553775,0.576710701,0.657701015,-1.244369507,-1.460083842,-0.087689213,0.239461794,-0.314773560,-0.234486386,1.091619015,-1.411357403
9,179.997,1786752368274.023,29326196.424,0.000000000,-1.455715418,1.161896229,0.520717502,1.362934351,-1.721815705,-1.095992804,-1.308570027,2.880302906,-0.108115099,2.715069294,-0.368553221,-0.923578620,-1.619149685,-0.470113188,5.108453274,1.265011430,-0.089713015,-0.093353741,-1.169821382,0.675385416,0.749505401,-1.061405182,-1.598926306,-0.108643718,0.176925495,-0.212198868,-0.284585506,0.780300140,-1.719390392
