index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786752368094.026,29326016.426,0.000000000,-21.599786758,-1.223518252,-1.184910059,22.105659485,0.389713228,-0.002350612,-21.595550537,1.151684523,1.141055226,22.104059219,0.390306741,0.007655527,0.000027516,0.003376501,1.058951378,-10.273861885,0.584411502,0.383344173,2.814672947,0.117428176,3.450117826,0.172801971,-10.278313637,-0.581766903,-0.381308585,2.816778421,-0.116962746,3.448834181,-0.169312522
1,19.997,1786752368114.023,29326036.423,0.000000000,28.047838211,57.936237335,-10.207305908,-4.560488224,6.498919487,-0.196328878,13.876145363,-52.260135651,12.511931419,-9.247537613,3.461050272,-0.249793097,-2.827902794,4.548057079,30.623361588,-0.604083657,3.891715527,2.490908146,8.803809166,0.732949495,1.827708244,0.237465873,-8.680078506,-1.447238207,-1.551036596,4.506577969,0.212681621,1.087656736,-0.428689957
2,39.994,1786752368134.021,29326056.421,0.000000000,12.038748741,51.415542603,-13.131226540,5.403835297,9.577448845,-0.133877203,5.104171276,-46.979381561,9.846590042,-3.040019035,3.312856197,-0.529330492,4.873157501,-6.233818054,4.911843300,3.202634096,2.034790993,1.170113444,3.350123405,0.154501215,2.043964148,0.337147653,-4.364998341,-0.173195034,-1.266086340,2.199422121,0.565382898,0.516745865,-0.276243716
3,59.994,1786752368154.020,29326076.420,0.000000000,11.450866699,41.563297272,-16.656368256,8.261993408,-0.195319444,0.484691679,18.383653641,-40.454032898,14.194870949,6.996333599,1.291633844,-0.559598744,1.716268659,-11.188155174,-19.944517136,4.547873974,0.286067903,-1.079691410,-0.513569057,0.019424019,0.326533467,0.280311584,-0.242660373,-0.863309145,0.383745313,-1.899381042,0.256318361,-0.300674170,-0.170264661
4,79.993,1786752368174.020,29326096.420,0.000000000,10.767438889,27.321826935,-9.179246902,6.401366234,0.042648692,0.029136101,19.641134262,-34.074546814,7.814361095,4.806589127,11.159587860,-6.119157791,-2.948783875,-9.623758316,-24.662284851,3.320979834,-1.077779889,-1.045517206,-1.679502249,-0.013544220,-0.503399909,0.138138890,2.467583895,-1.394448161,1.060212255,-5.063104153,0.485100597,-1.420164704,0.159223482
5,99.997,1786752368194.023,29326116.423,0.000000000,1.234351635,-0.893437028,11.148285866,-5.528189182,0.108787157,-0.217399463,18.140384674,-15.925086021,-3.489266634,-4.769025803,17.549545288,-7.873866558,-1.411651969,-0.868740022,-18.881361008,2.206011534,-1.679886699,-0.432628423,-1.931261539,-0.851862907,-0.622017026,0.096581563,3.151096821,-0.770641446,1.597635508,-4.164288521,0.131582290,-1.771909595,0.107223786
6,119.998,1786752368214.024,29326136.424,0.000000000,-1.955282331,-19.253192902,15.206912041,2.745198488,-0.318620652,-0.108272500,15.711481094,-11.078302383,-2.555281639,-6.089753628,42.568778992,-14.192989349,7.101079464,0.481954783,-10.491855621,-0.512164950,0.132452786,1.308981419,-2.262180567,-0.753066003,-0.730433762,0.419504553,0.718637645,-0.973606884,1.106074095,-2.568229675,0.371508747,-0.980933547,0.149434984
7,139.998,1786752368234.024,29326156.424,0.000000000,-26.875755310,-19.250312805,11.647289276,-1.786216378,-1.151031375,-0.150314048,39.653465271,-40.745292664,30.605459213,-48.818824768,50.000000000,-22.572881699,12.161808014,-7.702969551,-9.504319191,-2.175424576,5.457992077,2.985365629,-4.788058758,0.234163821,-1.354421377,0.575959086,-3.489334106,-0.356396228,0.625468135,-1.997046113,-0.036332838,-0.378468484,0.002921861
8,159.995,1786752368254.021,29326176.421,0.000000000,-30.849864960,-3.454183578,1.646078229,0.735721231,-0.697912514,-0.346286476,32.640285492,-51.732162476,46.441284180,-52.790904999,50.000000000,-21.258541107,12.288797379,-15.401933670,-4.669163704,-2.596312761,9.191196442,5.140938282,-5.766654968,0.144391432,-2.049410582,0.856386364,-6.974957466,1.647429466,1.614017129,-3.108262062,-0.010750167,-0.542626798,0.287418455
9,179.997,1786752368274.023,29326196.424,0.000000000,-30.393182755,7.580218315,-10.009560585,-2.801843166,-0.657767296,-0.087446064,28.942510605,-48.432445526,48.269214630,-38.369033813,50.000000000,-21.099948883,7.481614113,-16.021881104,-2.485225916,-3.729630470,10.657272339,5.855999470,-4.866185188,-0.087442450,-1.930528641,1.019850850,-7.813567162,3.333746672,1.901808023,-4.485335350,-0.197345167,-1.125055194,0.338458896
