index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_wx,base_wy,base_wz
0,0.000,1786752368094.026,29326016.426,0.000000000,-0.000138569,6.170461178,0.003415275
1,19.997,1786752368114.023,29326036.423,0.000000000,-0.572892964,1.685327649,1.155441403
2,39.994,1786752368134.021,29326056.421,0.000000000,-0.364425838,1.615722537,-0.506126225
3,59.994,1786752368154.020,29326076.420,0.000000000,-0.048741065,0.130705208,-1.226669192
4,79.993,1786752368174.020,29326096.420,0.000000000,0.152776480,-0.081567235,-0.360538691
5,99.997,1786752368194.023,29326116.423,0.000000000,0.023584500,0.265616477,0.482424349
6,119.998,1786752368214.024,29326136.424,0.000000000,-0.968863308,-0.493540376,-0.073256634
7,139.998,1786752368234.024,29326156.424,0.000000000,-1.793747425,-2.143657923,1.080745935
8,159.995,1786752368254.021,29326176.421,0.000000000,-0.356718928,-1.900207043,0.526011169
9,179.997,1786752368274.023,29326196.424,0.000000000,0.473275185,-1.835634351,-0.050624602
10,199.994,1786752368294.021,29326216.421,0.000000000,1.049410820,-2.187428713,0.683663189
11,219.994,1786752368314.021,29326236.421,0.000000000,1.074513197,-1.671562195,0.391920567
12,239.996,1786752368334.022,29326256.422,0.000000000,0.485739261,-1.239992619,-0.014384218
13,259.995,1786752368354.021,29326276.422,0.000000000,0.223507091,-0.861503005,-0.586898565
14,280.004,1786752368374.031,29326296.431,0.000000000,-0.022131458,-0.425490618,-0.364997357
15,299.995,1786752368394.021,29326316.422,0.000000000,-0.836162508,0.142499775,0.106011033
16,319.993,1786752368414.019,29326336.419,0.000000000,-0.543243349,0.453131795,-0.725398242
17,339.993,1786752368434.019,29326356.419,0.000000000,-0.679249465,0.276746660,-0.814494669
18,359.991,1786752368454.017,29326376.417,0.000000000,-0.387317508,0.052021734,-0.408616275
19,379.994,1786752368474.020,29326396.420,0.000000000,-0.883373439,-1.091246486,0.566671968
20,399.992,1786752368494.018,29326416.418,0.000000000,-1.634797812,-1.489104152,0.217568979
21,419.991,1786752368514.017,29326436.417,0.000000000,-1.076441288,-1.048987150,-0.283841968
22,439.991,1786752368534.017,29326456.417,0.000000000,-1.071916103,-0.678226054,-0.086739391
23,459.992,1786752368554.018,29326476.418,0.000000000,-1.003902435,-0.284706235,0.289135009
24,479.992,1786752368574.018,29326496.418,0.000000000,-0.980824649,-0.205788791,-0.008079750
25,499.991,1786752368594.017,29326516.417,0.000000000,-0.695397139,-0.038793873,-0.549154282
26,519.991,1786752368614.017,29326536.417,0.000000000,-0.926978648,-1.174309850,-0.675851941
27,539.991,1786752368634.017,29326556.418,0.000000000,-0.612279534,-1.310317039,-0.071886227
28,559.992,1786752368654.018,29326576.418,0.000000000,0.240903646,-0.082629040,0.267606229
29,579.991,1786752368674.017,29326596.418,0.000000000,0.943551660,1.066495299,0.159983695
30,599.991,1786752368694.017,29326616.417,0.000000000,0.890007496,1.000014663,0.628365219
31,619.992,1786752368714.019,29326636.419,0.000000000,-2.138410807,0.246796697,-1.120587111
32,639.992,1786752368734.018,29326656.418,0.000000000,-2.855829000,-0.492933422,-1.194002151
33,659.992,1786752368754.018,29326676.418,0.000000000,-2.609834433,-1.759932518,-0.080764659
34,679.992,1786752368774.018,29326696.418,0.000000000,-2.231009960,-2.374453068,0.311132997
35,700.006,1786752368794.032,29326716.432,0.000000000,-0.444878727,-2.265310049,-0.050825644
36,720.036,1786752368814.062,29326736.462,0.000000000,1.086967349,-1.295146823,-1.669526696
37,740.030,1786752368834.057,29326756.457,0.000000000,1.445787311,0.870911837,-1.273483038
38,760.010,1786752368854.036,29326776.436,0.000000000,2.694773674,1.711167455,-0.394834161
39,780.001,1786752368874.027,29326796.428,0.000000000,-0.652235091,-0.660150647,0.167811841
40,799.993,1786752368894.019,29326816.419,0.000000000,-2.227306128,-1.088910103,0.082058690
41,819.992,1786752368914.018,29326836.418,0.000000000,-1.976969600,-1.356678963,-0.027682772
42,839.993,1786752368934.020,29326856.420,0.000000000,-1.860489845,-1.769796729,0.626936316
43,859.993,1786752368954.019,29326876.419,0.000000000,-1.328941107,-2.727105379,0.226250052
44,879.996,1786752368974.022,29326896.422,0.000000000,0.717956901,-1.772344112,-3.627593517
45,899.992,1786752368994.019,29326916.419,0.000000000,1.279101014,-0.030597921,-3.045226336
46,919.994,1786752369014.020,29326936.420,0.000000000,1.893638372,0.272305608,-1.713501096
47,939.993,1786752369034.019,29326956.419,0.000000000,2.363037586,0.239221483,0.326066613
48,959.993,1786752369054.019,29326976.419,0.000000000,-0.465633661,-1.061156511,1.427840710
49,979.992,1786752369074.019,29326996.419,0.000000000,-1.569939375,-1.013543248,1.939903259
50,999.996,1786752369094.022,29327016.422,0.000000000,-2.099850893,-1.484417200,2.046848059
51,1019.995,1786752369114.021,29327036.421,0.000000000,-1.833739161,-1.087330699,1.141181111
52,1039.993,1786752369134.020,29327056.420,0.000000000,-1.478557944,-3.264632702,-0.385020226
53,1059.993,1786752369154.019,29327076.419,0.000000000,-1.495183706,-2.710565805,-1.194986105
54,1079.993,1786752369174.019,29327096.419,0.000000000,-0.125695765,-0.784281433,-1.783761859
55,1099.992,1786752369194.019,29327116.419,0.000000000,0.518551707,-0.357558519,-0.946646094
56,1119.991,1786752369214.017,29327136.417,0.000000000,-0.456245959,-0.256327003,-0.004023884
57,1139.992,1786752369234.019,29327156.419,0.000000000,-1.221348405,-1.997022271,-0.098509580
58,1159.996,1786752369254.022,29327176.422,0.000000000,-1.597150087,-2.818899155,-0.037841894
59,1179.996,1786752369274.022,29327196.422,0.000000000,-1.216643214,-3.398208618,-0.393562585
60,1199.996,1786752369294.022,29327216.422,0.000000000,-0.973096371,-3.443737268,-0.426765621
61,1219.994,1786752369314.020,29327236.420,0.000000000,-1.031727076,-2.794306278,-0.218404740
62,1239.993,1786752369334.019,29327256.419,0.000000000,-0.739250779,-2.295039177,-0.359748811
63,1259.993,1786752369354.019,29327276.419,0.000000000,-0.776789367,-3.154443741,-0.211082786
64,1279.994,1786752369374.020,29327296.420,0.000000000,-0.929229677,-3.138542175,-0.675670445
65,1299.995,1786752369394.021,29327316.421,0.000000000,0.221487641,7.072778225,-1.500936747
