index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_dq_0,left_hand_dq_1,left_hand_dq_2,left_hand_dq_3,left_hand_dq_4,left_hand_dq_5,left_hand_dq_6
0,0.000,1786752368094.026,29326016.426,0.000000000,-0.465538889,4.070077896,1.151195765,0.007239817,0.006356393,-4.654586792,-1.437651992
1,19.997,1786752368114.023,29326036.423,0.000000000,0.000632902,-0.002037935,0.286047459,-0.291081816,-0.285098851,-0.325372934,-0.290282190
2,39.994,1786752368134.021,29326056.421,0.000000000,0.000350594,-0.000184584,0.683683634,-0.692603886,-0.684210122,-0.703553557,-0.685769916
3,59.994,1786752368154.020,29326076.420,0.000000000,0.000048780,0.002115795,0.978788614,-0.980875373,-0.974549234,-0.989975274,-0.975827098
4,79.993,1786752368174.020,29326096.420,0.000000000,-0.000109695,0.002367056,1.195038438,-1.184559226,-1.184713125,-1.200166583,-1.186992884
5,99.997,1786752368194.023,29326116.423,0.000000000,-0.000257379,0.002049534,1.351045489,-1.330564976,-1.337110996,-1.369545817,-1.342890859
6,119.998,1786752368214.024,29326136.424,0.000000000,-0.000415053,0.002331319,1.463604689,-1.452501655,-1.450109363,-1.512178659,-1.459037900
7,139.998,1786752368234.024,29326156.424,0.000000000,-0.000499410,0.003924410,1.550132751,-1.567431688,-1.535277605,-1.614299059,-1.542519093
8,159.995,1786752368254.021,29326176.421,0.000000000,-0.000405610,0.003851138,1.612605095,-1.691231847,-1.602636814,-1.708469868,-1.605490327
9,179.997,1786752368274.023,29326196.424,0.000000000,-0.000291224,0.002730089,1.655025125,-1.794547796,-1.653481364,-1.792369127,-1.653334022
10,199.994,1786752368294.021,29326216.421,0.000000000,-0.000215868,0.000330421,1.679008842,-1.879296541,-1.692705631,-1.869641185,-1.691271901
11,219.994,1786752368314.021,29326236.421,0.000000000,-0.000201557,0.000081281,1.694322586,-1.924349666,-1.719162464,-1.919528842,-1.718212605
12,239.996,1786752368334.022,29326256.422,0.000000000,-0.000201686,0.000826834,1.705411673,-1.920721054,-1.729523778,-1.919160843,-1.728925347
13,259.995,1786752368354.021,29326276.422,0.000000000,-0.000168819,0.001189715,1.719164133,-1.881595969,-1.734625220,-1.873232961,-1.732865810
14,280.004,1786752368374.031,29326296.431,0.000000000,-0.000145856,0.000613928,1.729562759,-1.823941946,-1.734605789,-1.810784578,-1.731812239
15,299.995,1786752368394.021,29326316.422,0.000000000,-0.000134472,0.000938645,1.737523913,-1.771564245,-1.733296156,-1.762072921,-1.730579615
16,319.993,1786752368414.019,29326336.419,0.000000000,-0.000070687,0.000749273,1.742952347,-1.740097761,-1.733443737,-1.731526375,-1.730246305
17,339.993,1786752368434.019,29326356.419,0.000000000,-0.000035525,0.000114233,1.746123552,-1.722132325,-1.734602332,-1.700766683,-1.729480147
18,359.991,1786752368454.017,29326376.417,0.000000000,-0.000024433,-0.000936974,1.745291352,-1.723205209,-1.737988710,-1.692984223,-1.732008338
19,379.994,1786752368474.020,29326396.420,0.000000000,-0.000103314,0.001628973,1.748331070,-1.718018889,-1.736520648,-1.690163970,-1.732350230
20,399.992,1786752368494.018,29326416.418,0.000000000,-0.000138337,0.003919751,1.754444122,-1.705081940,-1.730433702,-1.695823312,-1.730281234
21,419.991,1786752368514.017,29326436.417,0.000000000,-0.000053708,0.003503323,1.755484462,-1.718798518,-1.728092670,-1.734574676,-1.731344223
22,439.991,1786752368534.017,29326456.417,0.000000000,-0.000020946,0.002220311,1.752481222,-1.749029875,-1.729424119,-1.775169373,-1.733812094
23,459.992,1786752368554.018,29326476.418,0.000000000,-0.000004364,0.001040160,1.748703361,-1.774103165,-1.732219815,-1.800232887,-1.736380458
24,479.992,1786752368574.018,29326496.418,0.000000000,0.000056002,-0.000198202,1.743972540,-1.796643853,-1.736689806,-1.821587920,-1.739874244
25,499.991,1786752368594.017,29326516.417,0.000000000,0.000109261,-0.001400314,1.739625335,-1.816973925,-1.743414760,-1.830824614,-1.744279504
26,519.991,1786752368614.017,29326536.417,0.000000000,0.000090067,0.000249692,1.740659714,-1.810348988,-1.745561004,-1.804592848,-1.744218707
27,539.991,1786752368634.017,29326556.418,0.000000000,0.000151199,0.003491436,1.749036431,-1.750955462,-1.737702370,-1.740774632,-1.736060143
28,559.992,1786752368654.018,29326576.418,0.000000000,0.000207474,0.005522233,1.759434223,-1.674385309,-1.726079464,-1.663051605,-1.724263191
