index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_qw,torso_qx,torso_qy,torso_qz
0,0.000,1786752368094.026,29326016.426,0.000000000,0.768849969,-0.000396136,0.639428973,0.000391804
1,19.997,1786752368114.023,29326036.423,0.000000000,0.999997556,0.000278816,-0.001921158,-0.001064555
2,39.994,1786752368134.021,29326056.421,0.000000000,0.999838948,0.003876818,0.013512472,-0.011154973
3,59.994,1786752368154.020,29326076.420,0.000000000,0.999207199,0.005019021,0.032886751,-0.021868607
4,79.993,1786752368174.020,29326096.420,0.000000000,0.998672247,0.000652112,0.041515667,-0.030492738
5,99.997,1786752368194.023,29326116.423,0.000000000,0.998748839,-0.007094398,0.033262167,-0.036661286
6,119.998,1786752368214.024,29326136.424,0.000000000,0.999045551,-0.014898655,0.012253523,-0.039190531
7,139.998,1786752368234.024,29326156.424,0.000000000,0.999362588,-0.013978209,-0.004173537,-0.032582834
8,159.995,1786752368254.021,29326176.421,0.000000000,0.999740124,-0.007377045,-0.015840961,-0.014638969
9,179.997,1786752368274.023,29326196.424,0.000000000,0.999711156,-0.001024046,-0.023214292,0.006138165
10,199.994,1786752368294.021,29326216.421,0.000000000,0.999509633,0.003563169,-0.022611145,0.021366457
11,219.994,1786752368314.021,29326236.421,0.000000000,0.999386489,0.003607631,-0.014273126,0.031779632
12,239.996,1786752368334.022,29326256.422,0.000000000,0.999241173,0.002006886,-0.004631478,0.038621947
13,259.995,1786752368354.021,29326276.422,0.000000000,0.998914421,-0.000368705,0.009201497,0.045664232
14,280.004,1786752368374.031,29326296.431,0.000000000,0.998585641,-0.003442542,0.021145603,0.048659019
15,299.995,1786752368394.021,29326316.422,0.000000000,0.998384118,-0.006788741,0.027183818,0.049438283
16,319.993,1786752368414.019,29326336.419,0.000000000,0.998265922,-0.009854377,0.025755916,0.052006401
17,339.993,1786752368434.019,29326356.419,0.000000000,0.998218477,-0.014994917,0.021483012,0.053604726
18,359.991,1786752368454.017,29326376.417,0.000000000,0.998285770,-0.021819046,0.016279180,0.051812053
19,379.994,1786752368474.020,29326396.420,0.000000000,0.998287082,-0.028100047,0.012550948,0.049757440
20,399.992,1786752368494.018,29326416.418,0.000000000,0.998014927,-0.031825110,0.011201918,0.053178277
21,419.991,1786752368514.017,29326436.417,0.000000000,0.997623146,-0.035716034,0.008986977,0.058237761
22,439.991,1786752368534.017,29326456.417,0.000000000,0.997239590,-0.042708080,0.005942966,0.060447697
23,459.992,1786752368554.018,29326476.418,0.000000000,0.996952176,-0.050728768,0.004080192,0.059129771
24,479.992,1786752368574.018,29326496.418,0.000000000,0.996402323,-0.065633707,0.002825198,0.053540677
25,499.991,1786752368594.017,29326516.417,0.000000000,0.995401621,-0.085048683,0.001567010,0.044043522
26,519.991,1786752368614.017,29326536.417,0.000000000,0.993600011,-0.108102202,0.000867740,0.032743748
27,539.991,1786752368634.017,29326556.418,0.000000000,0.990938365,-0.132152736,0.004683131,0.023554899
28,559.992,1786752368654.018,29326576.418,0.000000000,0.987119615,-0.158207685,0.011601956,0.020750249
29,579.991,1786752368674.017,29326596.418,0.000000000,0.982812583,-0.182149485,0.017613158,0.024304885
30,599.991,1786752368694.017,29326616.417,0.000000000,0.979167938,-0.199557409,0.022077840,0.030324249
31,619.992,1786752368714.019,29326636.419,0.000000000,0.977494836,-0.206807896,0.022339299,0.035146587
32,639.992,1786752368734.018,29326656.418,0.000000000,0.977045774,-0.210041016,0.013584062,0.032859478
33,659.992,1786752368754.018,29326676.418,0.000000000,0.975688756,-0.218072459,-0.003847492,0.021473043
34,679.992,1786752368774.018,29326696.418,0.000000000,0.973625124,-0.226962820,-0.022042900,0.007493743
35,700.006,1786752368794.032,29326716.432,0.000000000,0.971883237,-0.233157948,-0.032837380,0.001412122
36,720.036,1786752368814.062,29326736.462,0.000000000,0.968189061,-0.247216284,-0.038462665,0.003829335
37,740.030,1786752368834.057,29326756.457,0.000000000,0.963747561,-0.262931168,-0.043793503,0.011829668
38,760.010,1786752368854.036,29326776.436,0.000000000,0.958853483,-0.278272718,-0.051841766,0.021834031
39,780.001,1786752368874.027,29326796.428,0.000000000,0.955342650,-0.288434595,-0.058141500,0.027304273
40,799.993,1786752368894.019,29326816.419,0.000000000,0.956881225,-0.282469332,-0.064407296,0.021001343
41,819.992,1786752368914.018,29326836.418,0.000000000,0.958772898,-0.272391856,-0.080428094,0.009411566
42,839.993,1786752368934.020,29326856.420,0.000000000,0.959400177,-0.265103221,-0.095983028,-0.007673393
43,859.993,1786752368954.019,29326876.419,0.000000000,0.959646106,-0.259856194,-0.105658352,-0.019759288
44,879.996,1786752368974.022,29326896.422,0.000000000,0.959189594,-0.258999586,-0.112149775,-0.017234260
45,899.992,1786752368994.019,29326916.419,0.000000000,0.955395877,-0.268305838,-0.123399697,-0.001793852
46,919.994,1786752369014.020,29326936.420,0.000000000,0.951168716,-0.277510941,-0.134515837,0.013083683
47,939.993,1786752369034.019,29326956.419,0.000000000,0.944863439,-0.290948361,-0.146532848,0.033320624
48,959.993,1786752369054.019,29326976.419,0.000000000,0.941328764,-0.296081126,-0.154312849,0.049230285
49,979.992,1786752369074.019,29326996.419,0.000000000,0.940879226,-0.290963292,-0.162583947,0.060441069
50,999.996,1786752369094.022,29327016.422,0.000000000,0.939585030,-0.287557900,-0.172526687,0.068738148
51,1019.995,1786752369114.021,29327036.421,0.000000000,0.936073184,-0.293465495,-0.180551901,0.071035400
52,1039.993,1786752369134.020,29327056.420,0.000000000,0.931734085,-0.307647824,-0.181531563,0.065350972
53,1059.993,1786752369154.019,29327076.419,0.000000000,0.926825643,-0.327006191,-0.176592767,0.053630363
54,1079.993,1786752369174.019,29327096.419,0.000000000,0.916831911,-0.354181021,-0.177211151,0.050707299
55,1099.992,1786752369194.019,29327116.419,0.000000000,0.901564479,-0.386876315,-0.184923276,0.057546828
56,1119.991,1786752369214.017,29327136.417,0.000000000,0.885685325,-0.414169490,-0.198852167,0.066954963
57,1139.992,1786752369234.019,29327156.419,0.000000000,0.875289679,-0.425528884,-0.218480170,0.071130358
58,1159.996,1786752369254.022,29327176.422,0.000000000,0.872140825,-0.424991965,-0.232458413,0.068667904
59,1179.996,1786752369274.022,29327196.422,0.000000000,0.867794335,-0.423664153,-0.251571476,0.064447537
60,1199.996,1786752369294.022,29327216.422,0.000000000,0.858117580,-0.431104630,-0.271417320,0.064153433
61,1219.994,1786752369314.020,29327236.420,0.000000000,0.839611948,-0.450617969,-0.294901192,0.070912026
62,1239.993,1786752369334.019,29327256.419,0.000000000,0.813976645,-0.476356983,-0.321037084,0.086378671
63,1259.993,1786752369354.019,29327276.419,0.000000000,0.785339832,-0.503274500,-0.347289622,0.096674956
64,1279.994,1786752369374.020,29327296.420,0.000000000,0.767660856,-0.512986481,-0.371697038,0.096866228
65,1299.995,1786752369394.021,29327316.421,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
66,1319.993,1786752369414.019,29327336.419,0.000000000,0.999143481,-0.008131918,0.015817385,0.037362222
67,1339.994,1786752369434.021,29327356.421,0.000000000,0.995771527,-0.029733611,0.047882795,0.072541445
68,1359.995,1786752369454.021,29327376.421,0.000000000,0.991511405,-0.056125507,0.077579699,0.087957062
69,1379.995,1786752369474.021,29327396.421,0.000000000,0.989126980,-0.074894868,0.090860397,0.088107511
70,1399.997,1786752369494.023,29327416.423,0.000000000,0.988062024,-0.092986606,0.093644634,0.079483502
71,1419.996,1786752369514.022,29327436.423,0.000000000,0.988867342,-0.099655442,0.087880790,0.066986002
72,1439.995,1786752369534.021,29327456.421,0.000000000,0.991697729,-0.088481694,0.080614217,0.046988983
73,1459.999,1786752369554.025,29327476.426,0.000000000,0.995236158,-0.063645631,0.069113322,0.026031114
74,1479.997,1786752369574.024,29327496.424,0.000000000,0.997735143,-0.032343633,0.058305282,0.008887224
75,1499.991,1786752369594.017,29327516.417,0.000000000,0.998630285,-0.004662682,0.051879838,-0.004932351
76,1519.999,1786752369614.025,29327536.426,0.000000000,0.998614967,0.016276861,0.047670215,-0.015189759
77,1539.996,1786752369634.022,29327556.422,0.000000000,0.998477519,0.029600659,0.044375286,-0.014044636
78,1559.993,1786752369654.019,29327576.419,0.000000000,0.998540759,0.037269738,0.039026942,-0.002041020
79,1579.994,1786752369674.020,29327596.420,0.000000000,0.998699844,0.038107548,0.030223159,0.015263293
80,1599.998,1786752369694.024,29327616.425,0.000000000,0.998773396,0.031919021,0.019890312,0.032206528
