index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_q_0,left_hand_q_1,left_hand_q_2,left_hand_q_3,left_hand_q_4,left_hand_q_5,left_hand_q_6
0,0.000,1786752368094.026,29326016.426,0.000000000,-0.034222182,0.095118053,0.049096894,-0.039627597,-0.040445108,-0.122514740,-0.053035226
1,19.997,1786752368114.023,29326036.423,0.000000000,0.000005330,-0.000023019,0.002259715,-0.002308325,-0.002246387,-0.002720942,-0.002308719
2,39.994,1786752368134.021,29326056.421,0.000000000,0.000015587,-0.000048199,0.013132122,-0.013319978,-0.013128690,-0.014049710,-0.013237708
3,59.994,1786752368154.020,29326076.420,0.000000000,0.000019247,-0.000025666,0.030628277,-0.030965412,-0.030592246,-0.031869967,-0.030725606
4,79.993,1786752368174.020,29326096.420,0.000000000,0.000018338,0.000022212,0.053017408,-0.053226270,-0.052813638,-0.054383293,-0.052983504
5,99.997,1786752368194.023,29326116.423,0.000000000,0.000014546,0.000065213,0.078946292,-0.078823410,-0.078489833,-0.080525041,-0.078740135
6,119.998,1786752368214.024,29326136.424,0.000000000,0.000008531,0.000103051,0.107423387,-0.106974542,-0.106694989,-0.109675542,-0.107094057
7,139.998,1786752368234.024,29326156.424,0.000000000,-0.000001232,0.000174008,0.137817547,-0.137418017,-0.136791021,-0.141246885,-0.137361705
8,159.995,1786752368254.021,29326176.421,0.000000000,-0.000010010,0.000252150,0.169633895,-0.170316830,-0.168363944,-0.174700722,-0.169023171
9,179.997,1786752368274.023,29326196.424,0.000000000,-0.000016622,0.000316004,0.202445343,-0.205456346,-0.201073259,-0.209943041,-0.201752126
10,199.994,1786752368294.021,29326216.421,0.000000000,-0.000021536,0.000341219,0.235872328,-0.242442816,-0.234649926,-0.246785790,-0.235308915
11,219.994,1786752368314.021,29326236.421,0.000000000,-0.000025669,0.000338784,0.269646108,-0.280688345,-0.268859684,-0.284875542,-0.269492686
12,239.996,1786752368334.022,29326256.422,0.000000000,-0.000028691,0.000346418,0.295171559,-0.309561521,-0.294760257,-0.313709408,-0.295382559
13,259.995,1786752368354.021,29326276.422,0.000000000,-0.000032384,0.000371057,0.329460025,-0.347527564,-0.329423815,-0.351594329,-0.330024928
14,280.004,1786752368374.031,29326296.431,0.000000000,-0.000035488,0.000392918,0.363987446,-0.384416908,-0.364113361,-0.388247192,-0.364665717
15,299.995,1786752368394.021,29326316.422,0.000000000,-0.000038259,0.000407279,0.398679435,-0.420212090,-0.398788989,-0.423800498,-0.399283141
16,319.993,1786752368414.019,29326336.419,0.000000000,-0.000040138,0.000422377,0.433500737,-0.455212414,-0.433454156,-0.458624184,-0.433888406
17,339.993,1786752368434.019,29326356.419,0.000000000,-0.000040982,0.000431169,0.468404830,-0.489760578,-0.468134582,-0.492866129,-0.468482405
18,359.991,1786752368454.017,29326376.417,0.000000000,-0.000041476,0.000419564,0.503322899,-0.524177670,-0.502865076,-0.526736736,-0.503097355
19,379.994,1786752368474.020,29326396.420,0.000000000,-0.000043018,0.000430283,0.538257539,-0.558601618,-0.537617087,-0.560564756,-0.537748814
20,399.992,1786752368494.018,29326416.418,0.000000000,-0.000045731,0.000495392,0.573301733,-0.592776358,-0.572271585,-0.594413638,-0.572370648
21,419.991,1786752368514.017,29326436.417,0.000000000,-0.000047417,0.000569470,0.608412504,-0.627001524,-0.606844008,-0.628771663,-0.606984854
22,439.991,1786752368534.017,29326456.417,0.000000000,-0.000048057,0.000624382,0.643491328,-0.661732674,-0.641416132,-0.663968265,-0.641639173
23,459.992,1786752368554.018,29326476.418,0.000000000,-0.000048176,0.000646853,0.669742465,-0.688217103,-0.667382538,-0.690853000,-0.667670131
24,479.992,1786752368574.018,29326496.418,0.000000000,-0.000047593,0.000655390,0.704659224,-0.723993897,-0.702077806,-0.727120638,-0.702436566
25,499.991,1786752368594.017,29326516.417,0.000000000,-0.000045971,0.000634953,0.739479184,-0.760207713,-0.736894071,-0.763710856,-0.737290382
26,519.991,1786752368614.017,29326536.417,0.000000000,-0.000043971,0.000618237,0.774266243,-0.796569467,-0.771809995,-0.800113678,-0.772193491
27,539.991,1786752368634.017,29326556.418,0.000000000,-0.000041474,0.000659133,0.809170544,-0.832125723,-0.806641996,-0.835495949,-0.806993306
28,559.992,1786752368654.018,29326576.418,0.000000000,-0.000037492,0.000752343,0.844278038,-0.866212547,-0.841257572,-0.869371653,-0.841572821
29,579.991,1786752368674.017,29326596.418,0.000000000,-0.000033372,0.000873917,0.879588902,-0.898687840,-0.875629842,-0.901750445,-0.875918508
30,599.991,1786752368694.017,29326616.417,0.000000000,-0.000030399,0.000981949,0.915020466,-0.930034757,-0.909849346,-0.933218420,-0.910130918
31,619.992,1786752368714.019,29326636.419,0.000000000,-0.000028029,0.001024271,0.950411499,-0.961511493,-0.944120407,-0.964874327,-0.944395900
32,639.992,1786752368734.018,29326656.418,0.000000000,-0.000027073,0.001010131,0.985664010,-0.994162440,-0.978597641,-0.997401178,-0.978858471
33,659.992,1786752368754.018,29326676.418,0.000000000,-0.000025610,0.000985828,1.020809531,-1.027871490,-1.013272047,-1.030733943,-1.013519526
34,679.992,1786752368774.018,29326696.418,0.000000000,-0.000021983,0.000985900,1.055938959,-1.061830282,-1.048053265,-1.064349651,-1.048273325
35,700.006,1786752368794.032,29326716.432,0.000000000,-0.000019101,0.001019748,1.082319260,-1.086911798,-1.074120045,-1.089325666,-1.074311972
36,720.036,1786752368814.062,29326736.462,0.000000000,-0.000016649,0.001116241,1.117589235,-1.119052052,-1.108721256,-1.121704459,-1.108888865
37,740.030,1786752368834.057,29326756.457,0.000000000,-0.000015866,0.001227738,1.152974963,-1.149739861,-1.143170714,-1.153043985,-1.143346071
38,760.010,1786752368854.036,29326776.436,0.000000000,-0.000014628,0.001315820,1.188420653,-1.179767847,-1.177583218,-1.183848739,-1.177785039
39,780.001,1786752368874.027,29326796.428,0.000000000,-0.000012740,0.001367656,1.223878503,-1.210058689,-1.212067366,-1.214685678,-1.212323308
40,799.993,1786752368894.019,29326816.419,0.000000000,-0.000010151,0.001363944,1.259273529,-1.241687536,-1.246694088,-1.246296883,-1.247059107
41,819.992,1786752368914.018,29326836.418,0.000000000,-0.000004647,0.001333628,1.294466376,-1.274854302,-1.281373382,-1.279066443,-1.281867862
42,839.993,1786752368934.020,29326856.420,0.000000000,0.000002746,0.001301462,1.329429150,-1.309066534,-1.316041708,-1.312718153,-1.316605449
43,859.993,1786752368954.019,29326876.419,0.000000000,0.000008045,0.001280228,1.364237785,-1.343807340,-1.350716949,-1.346907020,-1.351266861
44,879.996,1786752368974.022,29326896.422,0.000000000,0.000009823,0.001313289,1.399030805,-1.377068639,-1.385390878,-1.379810333,-1.385857701
45,899.992,1786752368994.019,29326916.419,0.000000000,0.000010009,0.001403029,1.433967829,-1.406458855,-1.420120239,-1.409237981,-1.420450449
46,919.994,1786752369014.020,29326936.420,0.000000000,0.000010395,0.001486989,1.460315943,-1.425449848,-1.446249962,-1.428369522,-1.446466446
47,939.993,1786752369034.019,29326956.419,0.000000000,0.000011803,0.001593430,1.495603800,-1.446834445,-1.481183767,-1.449856997,-1.481296897
48,959.993,1786752369054.019,29326976.419,0.000000000,0.000014999,0.001660845,1.530903697,-1.464468598,-1.516170263,-1.467322230,-1.516302586
49,979.992,1786752369074.019,29326996.419,0.000000000,0.000019041,0.001652150,1.564931035,-1.479695082,-1.550555110,-1.482076526,-1.550820231
50,999.996,1786752369094.022,29327016.422,0.000000000,0.000024822,0.001610862,1.596093774,-1.492745399,-1.582724333,-1.494514823,-1.583142400
51,1019.995,1786752369114.021,29327036.421,0.000000000,0.000030924,0.001555996,1.623416424,-1.503501534,-1.611524940,-1.504609704,-1.612009048
52,1039.993,1786752369134.020,29327056.420,0.000000000,0.000032680,0.001497215,1.646517396,-1.512154222,-1.636378884,-1.512632370,-1.636847854
53,1059.993,1786752369154.019,29327076.419,0.000000000,0.000031324,0.001463227,1.665455580,-1.518636346,-1.657168627,-1.518652797,-1.657575727
54,1079.993,1786752369174.019,29327096.419,0.000000000,0.000031513,0.001505772,1.680471063,-1.522052884,-1.674054980,-1.521891832,-1.674279928
55,1099.992,1786752369194.019,29327116.419,0.000000000,0.000032410,0.001619423,1.691891670,-1.522658587,-1.687281251,-1.522483349,-1.687226653
56,1119.991,1786752369214.017,29327136.417,0.000000000,0.000031632,0.001742080,1.700144768,-1.522746563,-1.697132468,-1.522575378,-1.696872234
57,1139.992,1786752369234.019,29327156.419,0.000000000,0.000029873,0.001819026,1.705648899,-1.522841930,-1.703913808,-1.522675514,-1.703651667
58,1159.996,1786752369254.022,29327176.422,0.000000000,0.000030621,0.001836597,1.708171844,-1.522946000,-1.707180381,-1.522778034,-1.707027078
59,1179.996,1786752369274.022,29327196.422,0.000000000,0.000036407,0.001807745,1.709637284,-1.523135543,-1.709414601,-1.522943497,-1.709430575
60,1199.996,1786752369294.022,29327216.422,0.000000000,0.000044893,0.001738401,1.709913135,-1.523424029,-1.709921598,-1.523130774,-1.710001111
61,1219.994,1786752369314.020,29327236.420,0.000000000,0.000079376,0.003224718,1.710247993,-1.523645997,-1.710337758,-1.522889733,-1.710331559
62,1239.993,1786752369334.019,29327256.419,0.000000000,0.000111780,0.005298863,1.710496545,-1.523674369,-1.710655689,-1.522769690,-1.710566044
63,1259.993,1786752369354.019,29327276.419,0.000000000,0.000113966,0.005484853,1.710627675,-1.523789406,-1.710796356,-1.522895694,-1.710695386
64,1279.994,1786752369374.020,29327296.420,0.000000000,0.000094454,0.005234451,1.710769892,-1.524078131,-1.710940361,-1.524788141,-1.710839152
65,1299.995,1786752369394.021,29327316.421,0.000000000,0.000002032,-0.000007147,0.001441531,-0.001500229,-0.001467683,-0.001596128,-0.001481685
66,1319.993,1786752369414.019,29327336.419,0.000000000,0.000021224,0.000040562,0.012521095,-0.013327398,-0.012583503,-0.013522408,-0.012608646
67,1339.994,1786752369434.021,29327356.421,0.000000000,0.000039861,0.000091548,0.030305970,-0.034315113,-0.030615084,-0.033862244,-0.030537885
68,1359.995,1786752369454.021,29327376.421,0.000000000,0.000048174,0.000135789,0.052874874,-0.063334011,-0.053929199,-0.062099237,-0.053729549
69,1379.995,1786752369474.021,29327396.421,0.000000000,0.000047141,0.000189731,0.072151706,-0.088631980,-0.073955439,-0.087176085,-0.073719487
70,1399.997,1786752369494.023,29327416.423,0.000000000,0.000039424,0.000491308,0.100408211,-0.123626120,-0.102821253,-0.122563884,-0.102641419
71,1419.996,1786752369514.022,29327436.423,0.000000000,0.000029870,0.001572868,0.131137699,-0.157173574,-0.133094907,-0.156816646,-0.133016735
72,1439.995,1786752369534.021,29327456.421,0.000000000,0.000020784,0.002483726,0.163603663,-0.188928574,-0.164249390,-0.188857958,-0.164205983
73,1459.999,1786752369554.025,29327476.426,0.000000000,0.000010121,0.002673230,0.197097659,-0.220124558,-0.196171954,-0.220027268,-0.196112514
74,1479.997,1786752369574.024,29327496.424,0.000000000,-0.000000440,0.002700903,0.231095344,-0.251597732,-0.228785589,-0.251458853,-0.228703558
75,1499.991,1786752369594.017,29327516.417,0.000000000,-0.000008922,0.002673220,0.265312582,-0.283617198,-0.261982054,-0.283353597,-0.261858076
76,1519.999,1786752369614.025,29327536.426,0.000000000,-0.000015622,0.002635720,0.299666792,-0.316069990,-0.295620531,-0.315463066,-0.295413703
77,1539.996,1786752369634.022,29327556.422,0.000000000,-0.000019783,0.002598444,0.334083855,-0.349564284,-0.329683185,-0.348608673,-0.329384238
78,1559.993,1786752369654.019,29327576.419,0.000000000,-0.000022847,0.002577617,0.368557483,-0.384236246,-0.364094794,-0.383230448,-0.363746017
79,1579.994,1786752369674.020,29327596.420,0.000000000,-0.000024997,0.002577260,0.403118998,-0.419811219,-0.398741901,-0.418956071,-0.398375094
80,1599.998,1786752369694.024,29327616.425,0.000000000,-0.000026470,0.002587213,0.437778324,-0.455890924,-0.433522314,-0.455191016,-0.433143646
81,1619.994,1786752369714.020,29327636.421,0.000000000,-0.000027279,0.002598144,0.463833243,-0.483023524,-0.459644318,-0.482396781,-0.459255368
82,1639.999,1786752369734.025,29327656.425,0.000000000,-0.000028327,0.002614769,0.498646259,-0.519000828,-0.494470030,-0.518550813,-0.494085610
83,1659.998,1786752369754.024,29327676.424,0.000000000,-0.000029196,0.002638514,0.533537209,-0.554611862,-0.529261410,-0.554535508,-0.528914392
84,1680.009,1786752369774.035,29327696.435,0.000000000,-0.000029731,0.002672742,0.568514347,-0.589760840,-0.563992739,-0.590175807,-0.563704073
85,1700.002,1786752369794.029,29327716.429,0.000000000,-0.000030311,0.002721890,0.603587091,-0.624400437,-0.598644018,-0.625274837,-0.598419309
86,1720.002,1786752369814.028,29327736.428,0.000000000,-0.000030686,0.002798222,0.638791800,-0.658329248,-0.633164287,-0.659583092,-0.633006752
87,1740.007,1786752369834.033,29327756.433,0.000000000,-0.000029848,0.002903022,0.674161196,-0.691304624,-0.667507589,-0.692887425,-0.667415559
88,1760.003,1786752369854.029,29327776.429,0.000000000,-0.000028371,0.003014869,0.709665775,-0.723362982,-0.701685905,-0.725347817,-0.701663435
89,1780.004,1786752369874.030,29327796.430,0.000000000,-0.000027930,0.003102608,0.745198846,-0.755063593,-0.735795915,-0.757526278,-0.735855639
90,1800.008,1786752369894.034,29327816.434,0.000000000,-0.000028228,0.003155896,0.780668795,-0.787000000,-0.769945979,-0.789843261,-0.770086169
91,1819.997,1786752369914.024,29327836.424,0.000000000,-0.000028920,0.003179897,0.816031039,-0.819480538,-0.804202795,-0.822535396,-0.804411769
92,1839.991,1786752369934.018,29327856.418,0.000000000,-0.000029291,0.003180580,0.842461169,-0.844323993,-0.829985976,-0.847481489,-0.830240548
93,1859.991,1786752369954.017,29327876.417,0.000000000,-0.000029672,0.003171221,0.877577901,-0.878108621,-0.864475608,-0.881356835,-0.864784658
94,1879.991,1786752369974.017,29327896.417,0.000000000,-0.000029542,0.003155414,0.912563026,-0.912590146,-0.899062574,-0.915864587,-0.899417222
95,1899.990,1786752369994.016,29327916.417,0.000000000,-0.000028364,0.003143347,0.947435558,-0.947614610,-0.933712602,-0.950887322,-0.934097350
96,1919.991,1786752370014.017,29327936.417,0.000000000,-0.000026257,0.003169161,0.982285202,-0.982393146,-0.968303084,-0.985813677,-0.968714535
97,1940.009,1786752370034.036,29327956.436,0.000000000,-0.000024237,0.003230040,1.017193556,-1.016167641,-1.002747536,-1.020125031,-1.003201127
98,1960.005,1786752370054.031,29327976.431,0.000000000,-0.000023301,0.003303237,1.052213788,-1.048791289,-1.037079096,-1.053492665,-1.037593961
99,1980.004,1786752370074.030,29327996.430,0.000000000,-0.000021647,0.003371998,1.087361813,-1.080642104,-1.071385980,-1.085848093,-1.071972251
100,2000.004,1786752370094.030,29328016.430,0.000000000,-0.000016056,0.003405739,1.122569919,-1.112610459,-1.105769992,-1.117713928,-1.106412649
101,2020.008,1786752370114.035,29328036.435,0.000000000,-0.000009139,0.003382543,1.157667994,-1.145746231,-1.140303016,-1.150324583,-1.140964746
102,2039.997,1786752370134.023,29328056.423,0.000000000,-0.000002384,0.003335583,1.192603946,-1.180236578,-1.174980760,-1.184124827,-1.175633430
103,2060.006,1786752370154.032,29328076.432,0.000000000,0.000006007,0.003293702,1.227447391,-1.215579867,-1.209773779,-1.218662500,-1.210367203
104,2079.996,1786752370174.022,29328096.422,0.000000000,0.000011585,0.003281413,1.253595233,-1.242171884,-1.235931516,-1.244668007,-1.236453652
105,2099.998,1786752370194.024,29328116.424,0.000000000,0.000016760,0.003295115,1.288550735,-1.277090669,-1.270846605,-1.278991103,-1.271263123
106,2119.995,1786752370214.021,29328136.421,0.000000000,0.000017324,0.003311883,1.323589802,-1.311438084,-1.305794954,-1.313055515,-1.306105137
107,2139.993,1786752370234.019,29328156.419,0.000000000,0.000011441,0.003306842,1.358654737,-1.345645547,-1.340781689,-1.347375751,-1.341012001
108,2159.999,1786752370254.026,29328176.426,0.000000000,0.000001568,0.003286055,1.393700480,-1.379136443,-1.375778437,-1.381267905,-1.376003146
109,2180.006,1786752370274.032,29328196.432,0.000000000,-0.000007548,0.003274580,1.428707719,-1.410258055,-1.410729051,-1.412916422,-1.411025643
110,2199.993,1786752370294.019,29328216.419,0.000000000,-0.000013938,0.003285975,1.463690162,-1.437664866,-1.445617914,-1.440781951,-1.446026683
111,2220.007,1786752370314.033,29328236.433,0.000000000,-0.000018882,0.003318252,1.498695135,-1.460653424,-1.480475545,-1.464008808,-1.481032252
112,2240.003,1786752370334.029,29328256.429,0.000000000,-0.000020390,0.003386998,1.533653378,-1.478630662,-1.515354753,-1.482091308,-1.516036510
113,2260.102,1786752370354.128,29328276.529,0.000000000,-0.000018378,0.003465116,1.567374468,-1.491796494,-1.549775481,-1.495186329,-1.550490499
114,2279.999,1786752370374.026,29328296.426,0.000000000,0.000101639,0.004826969,1.598396301,-1.617118955,-1.581757069,-1.499681473,-1.582604408
115,2300.001,1786752370394.027,29328316.427,0.000000000,0.000126461,0.005598505,1.619268060,-1.621529579,-1.603379369,-1.500103474,-1.604561090
116,2319.993,1786752370414.019,29328336.419,0.000000000,0.000134473,0.005758097,1.643468261,-1.602219820,-1.629016638,-1.500295877,-1.630538821
117,2339.993,1786752370434.020,29328356.420,0.000000000,0.000136422,0.005803245,1.663420320,-1.586944103,-1.650780320,-1.500437498,-1.652491093
118,2359.995,1786752370454.021,29328376.421,0.000000000,0.000004676,-0.000007162,0.001443625,-0.001605696,-0.001482739,-0.001498179,-0.001466380
119,2379.993,1786752370474.019,29328396.419,0.000000000,0.000036859,0.000028524,0.012479339,-0.014414305,-0.012755625,-0.013259748,-0.012578855
120,2399.996,1786752370494.022,29328416.422,0.000000000,0.000060268,0.000131529,0.030298123,-0.036593292,-0.031007377,-0.034478437,-0.030679476
121,2419.995,1786752370514.021,29328436.421,0.000000000,0.000072210,0.000351553,0.053250961,-0.064907007,-0.054230809,-0.062275667,-0.053817317
122,2439.995,1786752370534.021,29328456.421,0.000000000,0.000078178,0.000655080,0.080041490,-0.096809588,-0.080912061,-0.093599275,-0.080406927
123,2459.992,1786752370554.018,29328476.418,0.000000000,0.000076804,0.002029706,0.109774731,-0.131269604,-0.110090807,-0.127851889,-0.109551534
124,2479.995,1786752370574.021,29328496.421,0.000000000,0.000072180,0.004508796,0.141678378,-0.166864783,-0.140960813,-0.164056137,-0.140502915
125,2499.993,1786752370594.020,29328516.420,0.000000000,0.000068176,0.006566364,0.174984768,-0.202248648,-0.172891110,-0.200464040,-0.172565550
126,2520.003,1786752370614.029,29328536.429,0.000000000,0.000063310,0.007192277,0.209121764,-0.236845478,-0.205495030,-0.235949516,-0.205275550
127,2539.989,1786752370634.016,29328556.416,0.000000000,0.000057532,0.007280026,0.235027522,-0.262355834,-0.230275303,-0.261999249,-0.230115980
