index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,dq_17,dq_18,dq_19,dq_20,dq_21,dq_22,dq_23,dq_24,dq_25,dq_26,dq_27,dq_28
0,0.000,1786879554179.491,14341997.426,0.000000000,-1.184523821,0.145167246,-0.031461623,0.156440824,-0.029773897,0.000459447,-1.162845731,0.132496879,-0.062472306,0.074183881,-0.012510287,0.000265326,-0.159925878,0.506271362,-1.773275137,0.582356036,-0.252636909,-0.257040322,0.026484327,0.011393850,0.040958673,-0.091666788,0.732349694,-0.249124348,-0.008306237,-0.120887518,-0.001235213,-0.006101804,0.001358636
1,19.993,1786879554199.484,14342017.419,0.000000000,-2.541697502,-0.258934885,-3.783192396,1.430966496,2.110152006,-0.427630067,-2.734356403,0.125410184,-1.431868792,5.141671658,1.378983855,0.228403762,-0.278473884,1.421234488,-3.230175972,1.360374212,-0.464801848,-0.828430533,-0.644901991,1.696570992,0.326125830,-0.038728476,1.300036669,-0.670261204,0.190921754,-0.532863259,-0.644451499,0.615230203,-0.338047266
2,40.015,1786879554219.506,14342037.441,0.000000000,-2.143715858,-0.216200456,-6.354969978,2.345947981,-0.430586189,-0.298092812,-0.481292069,0.135223910,-1.046465516,4.762844563,0.601874590,-0.373925000,0.200525463,1.751058817,-2.890630484,1.906847358,-0.238442108,-1.600373387,-1.686335802,2.102216959,0.472960383,0.063515835,1.224938869,-0.660138667,0.018757364,-1.061690450,-1.220000982,1.467721581,-0.353613287
3,60.030,1786879554239.521,14342057.456,0.000000000,-2.287931204,0.348906040,-4.290400028,1.265397787,-2.763030767,-1.164596915,1.300726175,-0.408375770,0.820654750,2.548038483,-0.516846299,-1.294027567,0.583864450,1.083356380,-3.665686131,2.570797682,-0.366008729,-1.313740611,-2.735833883,0.924943388,0.228444859,0.358720720,1.527368546,-0.466554075,-0.481010765,-2.767580032,-1.732355237,2.450682402,0.069126077
4,80.001,1786879554259.492,14342077.427,0.000000000,-2.785940170,3.184970856,1.725630879,-0.754588962,-2.344421148,0.506714165,2.203571796,-0.601873577,0.115112886,1.664509535,-1.422773957,-0.034206841,0.197139278,1.772183061,-4.471450806,3.704905033,-0.714980841,-1.225102901,-3.366982698,0.439798087,0.085946530,0.045767337,1.623605132,-0.694217622,-1.315132856,-5.807474136,-2.443585873,3.088577747,0.789883733
5,100.026,1786879554279.517,14342097.452,0.000000000,-0.631532490,3.501214981,2.477718830,-1.290282249,-0.176620036,0.645319641,2.650457144,-0.452136725,-0.905055821,1.413923621,-1.667553186,0.872636199,0.402067721,3.167402506,-3.342526197,4.069447994,-1.336607814,-1.256999135,-3.706721544,-0.247997224,0.069252655,0.013924308,0.335550010,-1.401715994,-1.570505977,-8.158514977,-2.531801462,2.568685293,0.763157666
6,120.055,1786879554299.546,14342117.481,0.000000000,2.095002890,2.193341255,1.246696591,-1.108557582,3.934464693,0.255125999,3.331455231,-1.022536516,-1.042351365,-0.287655592,-0.402822256,0.858204722,0.154126629,3.355768919,-1.024159431,3.520812035,-1.461634636,-1.043367982,-3.651876211,-0.398504764,-0.113602825,0.007723150,-2.277988195,-2.172717333,-0.137157172,-6.659297943,-2.052456379,-0.964932203,-0.112943329
7,140.011,1786879554319.502,14342137.437,0.000000000,2.960183620,0.310326576,0.143133134,-0.401085109,7.292915344,0.026364371,3.558431864,-1.968567967,-1.137439728,-2.510147333,0.545446515,0.921633422,-0.959792495,2.183659315,0.740980685,2.437505960,-0.884585083,-0.688029230,-3.373631001,0.078705221,-0.468759745,0.079328306,-4.368208885,-2.248225927,1.757854223,-3.865858316,-1.985472202,-3.619164705,-0.858524323
8,160.032,1786879554339.523,14342157.458,0.000000000,1.403011560,-1.190605640,-1.405382037,2.492307663,9.745018959,-0.125243440,2.686849833,-2.191622972,-1.007655144,-4.432410717,1.355369091,0.418109268,-1.684590340,0.593460321,1.418483019,0.899228036,0.043595050,-0.118258514,-2.771756172,0.942102849,-0.895420909,0.320122659,-5.249222755,-1.235511541,2.457759142,-1.204029799,-2.100856304,-4.826416492,-1.104558468
9,180.026,1786879554359.517,14342177.452,0.000000000,-3.896604061,-3.741806746,-2.787158251,10.407029152,-11.705620766,-1.362915874,1.509011626,-3.614148855,-2.217771292,-5.757936954,2.872920990,-0.537771642,-2.642223120,-1.665883183,1.226439953,-0.867049336,1.055572867,0.634751379,-2.123915672,0.952888131,-1.479401350,0.393954366,-4.867095947,0.092247263,1.756857395,-0.224692106,-1.711600184,-4.864116192,-1.396728873
