index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21,act_22,act_23,act_24,act_25,act_26,act_27,act_28
0,0.000,1786879554179.491,14341997.426,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,19.993,1786879554199.484,14342017.419,0.000000000,-1.013014913,0.427336484,0.550077379,0.757555008,-0.258723736,-0.419697016,-1.179522038,-0.077416345,-0.640994072,0.112690307,1.537819505,0.468026221,-1.222885370,0.373536348,0.368343771,-0.059269331,0.278564364,-0.051934108,0.052261457,-0.147557631,0.241529003,-0.115843609,-0.501616061,0.399926513,-0.174508616,0.287736624,0.160502195,0.092562854,-0.309820741
2,40.015,1786879554219.506,14342037.441,0.000000000,-1.262237668,0.869372249,0.770300984,0.583736718,-0.667382836,-0.416395783,-1.478574753,0.435373068,-0.994218349,0.388180077,1.477174401,0.717869282,-2.007011890,-0.027407736,0.216162488,-0.050416581,0.261554509,-0.059578851,-0.091153607,-0.316200972,0.101125181,-0.346290141,-1.225023270,0.423022956,-0.268726736,0.369332224,-0.079975836,0.285707891,-0.330590069
3,60.030,1786879554239.521,14342057.456,0.000000000,-1.471720457,1.262054682,0.613286555,0.187520087,-0.600554466,0.129639521,-0.984972298,0.642656088,-1.336831212,0.217637181,1.254433990,0.922176123,-2.532137871,-0.447549343,0.023606837,-0.279603124,-0.076801054,-0.237505719,-0.256144911,-0.390889883,-0.201590255,-0.585027158,-2.242023945,0.343040168,-0.406891823,0.334674388,-0.186615974,0.369947016,-0.165773928
4,80.001,1786879554259.492,14342077.427,0.000000000,-0.789658666,0.633398473,0.076204471,0.214757204,0.076679200,1.095346689,0.241335124,-0.322483361,-1.512395740,0.025534473,1.157983184,0.811370254,-2.599951744,-0.435032845,-0.170218661,-0.400873125,-0.347346395,-0.010397919,-0.036453657,-0.428214878,-0.572999001,-0.869385958,-3.270704508,0.244878292,-0.620308459,0.251024276,-0.233038336,0.235046640,0.107797392
5,100.026,1786879554279.517,14342097.452,0.000000000,0.303369224,-0.131086722,-0.136570871,0.437410980,0.214468449,1.452161551,0.268594861,-0.593274295,-1.025226235,0.152823746,0.868580580,0.300477743,-2.154140234,-0.090510130,-0.327777684,-0.502297401,-0.331523359,0.049430668,0.117399409,-0.563899100,-0.500521719,-1.252357364,-3.386687756,0.107029617,-0.699110627,-0.060782272,-0.438783526,0.106268182,0.229797721
6,120.055,1786879554299.546,14342117.481,0.000000000,0.709889829,-0.039535776,-0.405921757,0.584415674,-0.035000455,0.797458887,-0.002444651,-0.522369504,0.222728819,0.140080288,0.424373776,-0.291816354,-0.960963666,0.599142671,-0.205702081,-0.414175928,-0.133506820,0.019483030,0.149164408,-0.514394164,0.171733782,-1.432290077,-2.471277952,0.088586733,-0.703425407,-0.415539175,-0.502427161,0.116846569,0.187277168
7,140.011,1786879554319.502,14342137.437,0.000000000,0.549024940,0.431100070,-0.597638726,0.503832757,-0.354901820,-0.259581119,-0.252037108,-0.439950466,1.288209319,0.105266079,-0.035523348,-0.611088634,0.334662378,1.310247898,-0.016959742,-0.193644643,-0.001766636,-0.017431714,0.192714140,-0.356718183,0.779031694,-1.471109033,-1.254661560,0.233539537,-0.789696574,-0.693126798,-0.538838506,0.428891957,0.196137100
8,160.032,1786879554339.523,14342157.458,0.000000000,0.144992515,0.516018748,-0.667662084,0.460235626,-0.655014813,-1.058143258,-0.722254753,-0.383009702,1.979565144,0.657548606,-0.568198383,-0.758166552,0.993205667,2.047562599,0.151574090,0.125199765,0.102297671,-0.048067614,0.146893159,-0.076447546,0.919348300,-1.337446809,-0.232208893,0.390428841,-0.921929419,-0.875792921,-0.830388010,0.956988394,0.002619170
9,180.026,1786879554359.517,14342177.452,0.000000000,-1.593048096,0.723721266,-0.196326181,-0.119119696,-1.244085789,-2.012206316,-1.006778359,-0.262918919,3.024451017,2.410436630,-0.988601744,-0.538260758,0.669337213,-0.218525007,0.462320924,0.452888012,0.252970845,-0.048172042,-0.038340852,0.409724355,0.831182659,-0.931516469,0.121105053,0.389265984,-0.929104090,-1.037352085,-1.328495264,1.584989309,-0.486972749
