index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,motion_name
0,0.000,1786879881810.471,14669628.406,0.000000000,"s_batido_v8_landing_sonic"
1,19.998,1786879881830.469,14669648.404,0.000000000,"s_batido_v8_landing_sonic"
2,40.002,1786879881850.473,14669668.408,0.000000000,"s_batido_v8_landing_sonic"
3,60.005,1786879881870.477,14669688.411,0.000000000,"s_batido_v8_landing_sonic"
4,80.008,1786879881890.479,14669708.415,0.000000000,"s_batido_v8_landing_sonic"
5,100.005,1786879881910.477,14669728.412,0.000000000,"s_batido_v8_landing_sonic"
6,120.002,1786879881930.474,14669748.409,0.000000000,"s_batido_v8_landing_sonic"
7,140.000,1786879881950.472,14669768.407,0.000000000,"s_batido_v8_landing_sonic"
8,160.000,1786879881970.472,14669788.407,0.000000000,"s_batido_v8_landing_sonic"
9,180.003,1786879881990.475,14669808.410,0.000000000,"s_batido_v8_landing_sonic"
10,200.001,1786879882010.473,14669828.408,0.000000000,"s_batido_v8_landing_sonic"
11,220.001,1786879882030.472,14669848.407,0.000000000,"s_batido_v8_landing_sonic"
12,240.001,1786879882050.472,14669868.407,0.000000000,"s_batido_v8_landing_sonic"
13,260.005,1786879882070.477,14669888.411,0.000000000,"s_batido_v8_landing_sonic"
14,280.006,1786879882090.477,14669908.412,0.000000000,"s_batido_v8_landing_sonic"
15,300.012,1786879882110.483,14669928.418,0.000000000,"s_batido_v8_landing_sonic"
16,320.007,1786879882130.478,14669948.413,0.000000000,"s_batido_v8_landing_sonic"
17,340.006,1786879882150.477,14669968.412,0.000000000,"s_batido_v8_landing_sonic"
18,360.000,1786879882170.471,14669988.406,0.000000000,"s_batido_v8_landing_sonic"
19,380.000,1786879882190.471,14670008.406,0.000000000,"s_batido_v8_landing_sonic"
20,400.000,1786879882210.471,14670028.406,0.000000000,"s_batido_v8_landing_sonic"
21,420.004,1786879882230.476,14670048.411,0.000000000,"s_batido_v8_landing_sonic"
22,440.004,1786879882250.476,14670068.411,0.000000000,"s_batido_v8_landing_sonic"
23,459.995,1786879882270.467,14670088.401,0.000000000,"s_batido_v8_landing_sonic"
24,479.999,1786879882290.470,14670108.405,0.000000000,"s_batido_v8_landing_sonic"
25,500.000,1786879882310.471,14670128.406,0.000000000,"s_batido_v8_landing_sonic"
26,520.001,1786879882330.473,14670148.408,0.000000000,"s_batido_v8_landing_sonic"
27,540.002,1786879882350.473,14670168.408,0.000000000,"s_batido_v8_landing_sonic"
28,560.013,1786879882370.484,14670188.419,0.000000000,"s_batido_v8_landing_sonic"
29,580.004,1786879882390.476,14670208.411,0.000000000,"s_batido_v8_landing_sonic"
30,600.005,1786879882410.477,14670228.412,0.000000000,"s_batido_v8_landing_sonic"
31,620.000,1786879882430.471,14670248.406,0.000000000,"s_batido_v8_landing_sonic"
32,640.000,1786879882450.471,14670268.406,0.000000000,"s_batido_v8_landing_sonic"
33,659.999,1786879882470.470,14670288.405,0.000000000,"s_batido_v8_landing_sonic"
34,680.003,1786879882490.474,14670308.409,0.000000000,"s_batido_v8_landing_sonic"
35,700.004,1786879882510.475,14670328.411,0.000000000,"s_batido_v8_landing_sonic"
36,719.990,1786879882530.462,14670348.397,0.000000000,"s_batido_v8_landing_sonic"
37,739.996,1786879882550.467,14670368.402,0.000000000,"s_batido_v8_landing_sonic"
38,759.998,1786879882570.470,14670388.405,0.000000000,"s_batido_v8_landing_sonic"
39,780.004,1786879882590.475,14670408.410,0.000000000,"s_batido_v8_landing_sonic"
40,800.007,1786879882610.479,14670428.413,0.000000000,"s_batido_v8_landing_sonic"
41,820.005,1786879882630.476,14670448.411,0.000000000,"s_batido_v8_landing_sonic"
42,840.008,1786879882650.479,14670468.414,0.000000000,"s_batido_v8_landing_sonic"
43,860.008,1786879882670.479,14670488.414,0.000000000,"s_batido_v8_landing_sonic"
44,880.000,1786879882690.471,14670508.406,0.000000000,"s_batido_v8_landing_sonic"
45,900.000,1786879882710.472,14670528.407,0.000000000,"s_batido_v8_landing_sonic"
46,920.000,1786879882730.472,14670548.407,0.000000000,"s_batido_v8_landing_sonic"
47,940.001,1786879882750.473,14670568.408,0.000000000,"s_batido_v8_landing_sonic"
48,960.000,1786879882770.472,14670588.407,0.000000000,"s_batido_v8_landing_sonic"
49,980.001,1786879882790.472,14670608.407,0.000000000,"s_batido_v8_landing_sonic"
50,999.999,1786879882810.470,14670628.406,0.000000000,"s_batido_v8_landing_sonic"
51,1019.992,1786879882830.464,14670648.399,0.000000000,"s_batido_v8_landing_sonic"
52,1040.001,1786879882850.472,14670668.407,0.000000000,"s_batido_v8_landing_sonic"
53,1060.013,1786879882870.485,14670688.420,0.000000000,"s_batido_v8_landing_sonic"
