index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28
0,0.000,1786879881810.471,14669628.406,0.000000000,-0.288497776,0.002434764,-0.001917043,0.657319427,-0.357862979,0.000024383,-0.288577646,0.002299611,-0.000791045,0.656516433,-0.357599169,0.000025994,-0.013980183,-0.220911399,0.458427459,0.024636341,0.218557298,0.033367056,0.637980580,-0.012029006,0.008309338,0.015103890,0.066037305,-0.048221491,0.054549046,0.647532582,0.003703178,0.016393432,0.011890087
1,19.998,1786879881830.469,14669648.404,0.000000000,-0.338780642,0.000070075,-0.055961072,0.680974364,-0.328929543,-0.006268253,-0.341259599,0.004947960,-0.021407636,0.733271718,-0.339883089,0.003387798,-0.019836735,-0.198515058,0.396165371,0.048296668,0.210811406,0.019813415,0.629375041,0.011979650,0.013034179,0.013950619,0.089735195,-0.058514003,0.057674926,0.639818966,-0.005438075,0.025118446,0.007190913
2,40.002,1786879881850.473,14669668.408,0.000000000,-0.383156717,0.002117847,-0.165656611,0.717375040,-0.322207868,-0.009706928,-0.360841215,0.009017308,-0.045605529,0.829421401,-0.322627604,-0.000240311,-0.015303414,-0.165075347,0.337903380,0.081937343,0.204363480,-0.006716061,0.600597501,0.050183948,0.020346075,0.016674060,0.112620659,-0.070647389,0.059014086,0.623891771,-0.027178824,0.049556848,-0.000063318
3,60.005,1786879881870.477,14669688.411,0.000000000,-0.427768022,0.013790256,-0.244754001,0.744056940,-0.360786170,-0.028204584,-0.345376223,0.001563080,-0.042823795,0.889016449,-0.324943215,-0.017956432,0.001570021,-0.141034633,0.269796222,0.127150178,0.196303114,-0.033730406,0.551460087,0.073221348,0.024269603,0.023459155,0.139743239,-0.080145046,0.049882170,0.577884138,-0.058544863,0.092547104,-0.000581145
4,80.008,1786879881890.479,14669708.415,0.000000000,-0.463344991,0.049039658,-0.244165778,0.739245892,-0.380276829,-0.030215465,-0.319058597,-0.003317518,-0.037812587,0.918349028,-0.344870329,-0.023279032,0.010674113,-0.116803780,0.209414169,0.175899997,0.186653122,-0.055022322,0.505983770,0.083949275,0.025555963,0.025256278,0.161662012,-0.089280434,0.032886531,0.507127166,-0.090479963,0.133620277,0.006841569
5,100.005,1786879881910.477,14669728.412,0.000000000,-0.493411720,0.113643520,-0.201893061,0.711898267,-0.348798245,-0.024057707,-0.269054860,-0.004253492,-0.051112089,0.944116294,-0.378329128,-0.016039297,0.008187458,-0.059312895,0.130474776,0.257361948,0.163723975,-0.082914554,0.439575672,0.085947581,0.027052166,0.026060253,0.178290412,-0.110132098,0.001703683,0.365087628,-0.140932128,0.188473299,0.021483714
6,120.002,1786879881930.474,14669748.409,0.000000000,-0.472583979,0.157145590,-0.174078971,0.687755585,-0.248295665,-0.019719938,-0.205300733,-0.012851425,-0.065573931,0.941740930,-0.394889325,-0.001707856,0.007173174,0.009201013,0.079214059,0.340215653,0.135285854,-0.110437937,0.370823383,0.084543355,0.027942991,0.026168589,0.156955779,-0.143154919,-0.015516929,0.217960790,-0.188819021,0.202476829,0.026712105
7,140.000,1786879881950.472,14669768.407,0.000000000,-0.414939016,0.166923627,-0.179233104,0.690505207,-0.098621793,-0.017675471,-0.134507239,-0.042050824,-0.082171887,0.899926662,-0.385486156,0.013468696,-0.000339470,0.068313330,0.069597840,0.405444592,0.109796025,-0.129325271,0.304589361,0.086807378,0.025132587,0.026136721,0.086826526,-0.182835653,-0.000302475,0.113366172,-0.231243491,0.154392451,0.018463319
8,160.000,1786879881970.472,14669788.407,0.000000000,-0.403508991,0.124271289,-0.226334900,0.809954882,-0.078353927,-0.017529104,-0.077018343,-0.097639211,-0.109625354,0.816867173,-0.332519531,0.016499346,-0.035008729,0.094478846,0.081833147,0.439313799,0.099502884,-0.133478940,0.244868532,0.095270157,0.013554652,0.026790887,-0.014092429,-0.212268725,0.038611468,0.060849704,-0.270134270,0.068210155,-0.001300271
9,180.003,1786879881990.475,14669808.410,0.000000000,-0.470711172,0.030350991,-0.262355685,1.052332520,-0.323993981,-0.011613151,-0.040043909,-0.188959390,-0.121055298,0.717623651,-0.159485236,0.000829973,-0.074768938,0.050378278,0.117636889,0.420541257,0.118521884,-0.115607582,0.194572315,0.109451398,-0.010463001,0.032169793,-0.121671952,-0.218619138,0.072113089,0.044357333,-0.295998991,-0.028190276,-0.033513796
