index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21,act_22,act_23,act_24,act_25,act_26,act_27,act_28
0,0.000,1786877184004.445,11971822.380,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,19.992,1786877184024.438,11971842.373,0.000000000,-1.025186777,0.431619823,0.586419821,0.758920908,-0.255680829,-0.445470870,-1.240972400,-0.103830695,-0.662561893,0.073462382,1.537865639,0.483719498,-1.247013092,0.363293827,0.371045262,-0.048078842,0.286797047,-0.048174325,0.049492877,-0.147603974,0.237845868,-0.141089544,-0.488805771,0.407025933,-0.165132433,0.278257728,0.157563761,0.099983245,-0.319575727
2,40.000,1786877184044.446,11971862.380,0.000000000,-1.289237142,0.876823425,0.796875715,0.580953062,-0.680753231,-0.451787889,-1.546883821,0.422638744,-1.005986333,0.366175801,1.461150408,0.731577992,-2.067799330,-0.054438781,0.226455986,-0.031485386,0.254911721,-0.070007026,-0.099033415,-0.318217993,0.090107530,-0.383749217,-1.242407441,0.422402501,-0.260217696,0.355354816,-0.089778677,0.289101601,-0.346686721
3,59.998,1786877184064.444,11971882.379,0.000000000,-1.528252363,1.291453958,0.599801302,0.189535052,-0.564236224,0.097407535,-0.983619452,0.515237570,-1.308971047,0.151332885,1.391441584,0.932073355,-2.627084017,-0.491130918,0.062733620,-0.241512418,-0.116050184,-0.256960273,-0.254509568,-0.391039610,-0.215860665,-0.592587054,-2.284119606,0.317083329,-0.380022287,0.358074486,-0.185675964,0.336081147,-0.199813277
4,80.000,1786877184084.445,11971902.380,0.000000000,-0.750196338,0.549556434,0.139279157,0.286571503,0.124184296,1.122810245,0.228028297,-0.384796292,-1.471216798,-0.037574604,1.259119511,0.804033935,-2.708385944,-0.389249265,-0.200344831,-0.350096166,-0.389044434,0.011827361,-0.002058644,-0.453169256,-0.533095777,-0.837258875,-3.269467354,0.160877973,-0.568753719,0.287769020,-0.249387965,0.182350069,0.065064311
5,99.993,1786877184104.438,11971922.373,0.000000000,0.226873606,-0.092040107,-0.002022726,0.485993952,0.247743323,1.265771270,0.192269206,-0.478009731,-0.988148689,0.036052667,0.906854808,0.318416983,-2.191764593,0.041166089,-0.300060242,-0.412513047,-0.288354278,0.052658681,0.123106718,-0.539027035,-0.292480469,-1.165535450,-3.226771832,-0.005573265,-0.588137031,-0.065944120,-0.489058167,0.070392504,0.120821804
6,119.991,1786877184124.437,11971942.372,0.000000000,0.633081913,0.099896051,-0.377679527,0.736039162,-0.093640432,0.552798986,-0.088831596,-0.406671345,0.265011102,0.002132796,0.443758935,-0.293859750,-0.894034803,0.803609669,-0.142993242,-0.347205013,-0.027623871,0.098821953,0.165555075,-0.501846135,0.467653036,-1.386956453,-2.285518408,-0.054416709,-0.549062669,-0.434781343,-0.531138062,0.080964997,-0.006075453
7,139.998,1786877184144.444,11971962.379,0.000000000,0.582095027,0.498555213,-0.624735832,0.729415596,-0.473601371,-0.304440379,-0.347564638,-0.381042510,1.266371131,-0.015733644,0.045660120,-0.690261006,0.337139517,1.474702597,0.072429880,-0.096404471,0.047967181,0.095806725,0.204468489,-0.376355529,1.018734574,-1.462348938,-1.126781106,0.085056998,-0.623623908,-0.636018157,-0.538159490,0.449614406,-0.086277962
8,159.998,1786877184164.444,11971982.379,0.000000000,0.237661302,0.512979448,-0.713123202,0.574771285,-0.762263179,-1.070502520,-0.678011835,-0.368399531,1.991124153,0.509797871,-0.563649476,-0.790672600,0.988140166,2.091614723,0.258055866,0.195022434,0.104521304,0.019883420,0.161880374,-0.122955777,1.072577000,-1.306892395,-0.176605418,0.211059213,-0.777368248,-0.788942337,-0.810809374,1.037012339,-0.343768537
9,179.994,1786877184184.439,11972002.374,0.000000000,-1.159504652,0.645344079,-0.389195263,0.052436993,-1.127743483,-1.860532880,-0.819939554,-0.312780231,2.954815865,1.974100947,-1.021609545,-0.630410552,0.810952008,0.312225789,0.433642447,0.425531358,0.171566620,-0.038683269,0.016676139,0.276351422,0.964062512,-0.967266083,0.192637846,0.260795504,-0.809396863,-0.992058873,-1.289073825,1.660596967,-0.872465372
10,200.002,1786877184204.448,11972022.383,0.000000000,-0.628514528,0.321244091,-0.512028992,0.260748684,-0.716007471,-1.538998961,-0.866351902,-0.822054744,1.762116313,2.565016985,-0.650776684,-0.301414579,0.681648195,3.012671709,0.893834591,0.449774921,-0.132956088,-0.100584343,0.089494243,0.312780440,0.966902494,-1.164109826,-0.175864741,0.585384548,-0.851301730,-1.229239106,-1.899913788,2.000370741,-1.122931123
11,219.998,1786877184224.444,11972042.379,0.000000000,-0.106751390,0.047695577,-0.189475521,0.378206760,-0.174373060,0.772032857,-1.063574195,-0.821315289,-1.236326456,0.681529820,0.094873711,0.553331614,0.343055964,4.633055210,2.178856134,0.351634562,-0.580038309,-0.422456264,-0.176969245,-0.068438835,0.799498081,-2.116646290,-1.116804481,0.765559375,-0.934523940,-1.653280854,-2.574342012,2.281018496,-1.038771272
12,239.999,1786877184244.445,11972062.380,0.000000000,0.369743854,-0.023440214,0.009429427,-0.052830011,0.333318114,2.260607719,-0.439657897,-0.568743110,-2.594085693,0.428935140,0.388063222,0.595544696,-0.449131310,4.293642044,2.413748503,0.506775975,-0.843677580,-1.778909206,-0.848530889,-0.154332057,0.243074119,-3.061854601,-2.247390747,0.931725979,-0.984612405,-1.772112250,-3.296359301,2.375482559,-0.536742210
13,259.998,1786877184264.444,11972082.379,0.000000000,0.188194513,0.135904834,0.064277366,-0.745994925,0.534853101,2.701507330,0.454141021,-0.475404859,-3.000001431,1.000729799,0.245915577,0.253115803,-1.061817527,3.521360159,3.143216848,0.553472996,-0.938160777,-1.434911728,-1.083536267,-0.002627290,-0.150549442,-3.337783337,-2.802997589,0.937385201,-1.223150373,-1.677119136,-3.749606371,2.507370234,-0.108875096
14,279.993,1786877184284.438,11972102.373,0.000000000,0.511072636,-0.241216153,-0.153375700,-0.909273982,0.591833711,2.710145712,0.953612864,-0.531579256,-3.103931904,1.353984714,0.164890036,-0.077990741,-1.177825689,3.200358629,3.493375778,0.491037846,-0.611928523,-0.810420573,-0.909031093,0.002340847,-0.288946927,-3.324893475,-3.132689476,0.845252693,-1.347202301,-1.594456315,-4.126425743,2.598130465,0.501053214
15,299.996,1786877184304.441,11972122.376,0.000000000,0.633303285,-0.846181631,-0.423340648,-0.782853782,0.558042884,2.228991508,1.085521698,-0.725540042,-2.974133492,1.784978032,0.217676446,-0.224693388,-1.188925266,3.215178251,3.168653011,0.371103019,-0.347328395,-0.347358644,-0.562502205,-0.132195294,-0.363838643,-2.990529060,-3.207317352,0.791649997,-1.467468619,-1.647472620,-4.375165462,2.675107241,0.914910793
