index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786877184004.445,11971822.380,0.000000000,6.129322052,-0.799470186,0.088843092,-1.756595492,-0.064599812,-0.000795774,5.982980728,-0.807881415,0.029309468,-1.196607351,-0.131916761,-0.000777700,1.079048872,5.773080826,-10.242987633,2.119467974,-0.125200585,-0.334647357,-0.589138091,0.164715618,-0.174272209,-0.194862485,1.447847486,-2.058176279,-0.773334086,-0.653422952,-0.051856857,-0.271222711,-0.202532068
1,19.992,1786877184024.438,11971842.373,0.000000000,-11.826587677,30.438653946,-19.088481903,-7.666880608,1.345639110,0.288761973,41.770000458,-8.400614738,0.452027857,22.666929245,3.368395567,0.237168014,14.761894226,-1.310618162,-12.058403015,3.959903955,-0.087461025,-0.641593516,-1.095642447,1.604444146,-0.099323288,-0.021150703,-7.598659992,0.215121210,0.545308828,-3.340731144,-0.697516322,-0.511875331,-0.361801863
2,40.000,1786877184044.446,11971862.380,0.000000000,-25.260744095,24.289937973,-11.796925545,-6.241228580,-0.747925937,0.161446929,40.174209595,-25.377140045,13.560282707,8.923991203,0.609974504,-0.473632246,18.140357971,-3.746842861,-17.532859802,4.721186638,-0.063181035,-0.564816773,-0.976499736,0.180553630,-0.467714816,0.033053905,-12.759485245,0.317199916,-0.260765076,-7.141439915,-0.307416469,-2.353900433,-0.080672950
3,59.998,1786877184064.444,11971882.379,0.000000000,-28.870597839,4.621905804,-0.921854079,-9.411398888,-0.980540931,-0.129249245,42.815280914,-17.378791809,12.304046631,8.605361938,0.258037627,-0.370268911,12.655677795,3.260681391,-18.228248596,4.547837734,-1.349864960,-0.587194920,-0.623157382,0.000083509,-0.301073015,-0.084761441,-16.817373276,-1.985092402,-1.711259365,-11.581747055,-0.222012892,-4.285968304,-0.270809501
4,80.000,1786877184084.445,11971902.380,0.000000000,6.122414589,-15.625618935,10.900439262,-1.981403828,-0.006463043,-0.153371453,7.922585964,6.806662083,-6.311940193,4.037585258,-0.266311675,0.394007772,2.561683655,13.692102432,-16.550794601,1.925111055,-1.571917653,-0.619700730,-0.853326440,-0.317810178,-0.197035834,-0.114412382,-17.850893021,-3.210146666,-2.763149738,-13.804583549,-0.326871306,-5.000000000,-0.744408548
5,99.993,1786877184104.438,11971922.373,0.000000000,30.749580383,-15.269470215,6.787116051,8.520111084,1.058962822,0.009018336,-24.830577850,9.840628624,-7.671429157,-7.217878342,-0.868265927,0.275208890,-1.781119943,12.196625710,-10.045837402,-2.451972246,-1.215557337,-0.832811534,-1.870562911,-0.494584322,-0.586626887,-0.237233594,-13.708360672,-1.536268234,-0.847806096,-9.965665817,-0.009159126,-5.000000000,-0.610899746
6,119.991,1786877184124.437,11971942.372,0.000000000,23.516044617,-3.504122019,2.602285862,12.635624886,2.761588573,0.140680254,-36.094959259,3.091538191,-4.124322891,-11.820751190,-0.339823931,0.296834528,-9.873777390,1.546251178,1.693431139,-6.632084370,-0.340387523,-0.603320718,-2.538164616,-0.338635653,-0.965488017,-0.232078582,-3.437141418,1.036372304,3.357630730,-3.228342295,0.233114168,-4.458550930,-0.094503477
7,139.998,1786877184144.444,11971962.379,0.000000000,8.930884361,2.773065329,-0.410523832,8.843722343,1.683116078,0.156414300,-31.326995850,0.352746159,-0.969093919,-11.850748062,-0.203913674,0.219730049,-12.356761932,-9.748371124,11.392195702,-9.459332466,1.320557117,0.137595251,-2.150492668,0.407153159,-0.881797314,0.106185973,7.320953369,2.517814159,4.813518524,3.343364000,-0.093724661,-0.535596907,0.756685972
8,159.998,1786877184164.444,11971982.379,0.000000000,4.110199928,7.143233776,-2.467690468,8.329895973,1.700550318,-0.140991777,-29.952634811,-1.493120790,1.743134737,-15.156568527,-0.593607724,0.045118727,-10.043475151,-18.205200195,20.061273575,-9.794955254,2.542171478,1.667769790,-0.736175299,0.559094250,-0.562263966,0.593670309,13.746271133,2.916814089,3.202055216,7.842481613,-0.457550079,2.054738283,0.985532880
9,179.994,1786877184184.439,11972002.374,0.000000000,-13.231290817,3.659449100,-2.002145767,8.046772957,14.100510597,3.273391962,-15.727100372,-3.633650303,5.207782269,-12.184310913,-0.545000196,-0.471445173,1.074180484,-23.767225266,32.818748474,-7.494356632,2.776786327,3.481933832,1.348563194,0.378492981,0.020991052,0.970050454,13.961609840,1.935212851,1.866627693,8.753093719,-0.137603074,3.348207235,0.823737204
