index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_qw,torso_qx,torso_qy,torso_qz
0,0.000,1786877184004.445,11971822.380,0.000000000,0.962927580,-0.111058325,0.243783683,-0.031717487
1,19.992,1786877184024.438,11971842.373,0.000000000,0.965926230,-0.107090548,0.233868912,-0.028696576
2,40.000,1786877184044.446,11971862.380,0.000000000,0.970354199,-0.102166489,0.218134046,-0.019806402
3,59.998,1786877184064.444,11971882.379,0.000000000,0.975456536,-0.099000596,0.196637571,-0.004139448
4,80.000,1786877184084.445,11971902.380,0.000000000,0.981175601,-0.093319327,0.168608114,0.012540498
5,99.993,1786877184104.438,11971922.373,0.000000000,0.986940563,-0.079212517,0.138603657,0.021512274
6,119.991,1786877184124.437,11971942.372,0.000000000,0.990656793,-0.063940816,0.118635684,0.020886933
7,139.998,1786877184144.444,11971962.379,0.000000000,0.994009495,-0.043080077,0.100165203,0.007496387
8,159.998,1786877184164.444,11971982.379,0.000000000,0.995415747,-0.026866280,0.090585679,-0.014831129
9,179.994,1786877184184.439,11972002.374,0.000000000,0.994897604,-0.020349011,0.090980545,-0.038564656
10,200.002,1786877184204.448,11972022.383,0.000000000,0.992021203,-0.028352479,0.110608310,-0.053440377
11,219.998,1786877184224.444,11972042.379,0.000000000,0.986920178,-0.043789025,0.142791614,-0.060676694
12,239.999,1786877184244.445,11972062.380,0.000000000,0.983316362,-0.057438586,0.163455307,-0.055426214
13,259.998,1786877184264.444,11972082.379,0.000000000,0.981433213,-0.065902337,0.175545126,-0.040369209
14,279.993,1786877184284.438,11972102.373,0.000000000,0.979776144,-0.068765692,0.186948821,-0.018976716
15,299.996,1786877184304.441,11972122.376,0.000000000,0.979216337,-0.066771582,0.191512167,0.000055209
16,319.997,1786877184324.443,11972142.378,0.000000000,0.979723215,-0.059091721,0.191236913,0.008889200
17,339.995,1786877184344.440,11972162.375,0.000000000,0.980407417,-0.051245745,0.190066397,0.007063912
18,359.999,1786877184364.445,11972182.380,0.000000000,0.981424630,-0.041444480,0.187187120,-0.007000411
19,379.999,1786877184384.444,11972202.379,0.000000000,0.981352031,-0.034273185,0.185983524,-0.034404036
20,400.000,1786877184404.446,11972222.381,0.000000000,0.979793787,-0.031504750,0.185894236,-0.066745467
21,420.002,1786877184424.447,11972242.382,0.000000000,0.979056537,-0.031307701,0.180441961,-0.088931389
22,440.002,1786877184444.447,11972262.382,0.000000000,0.980017900,-0.033017743,0.173412487,-0.091667235
23,460.001,1786877184464.447,11972282.382,0.000000000,0.981828272,-0.038757216,0.168665424,-0.077865638
24,479.997,1786877184484.442,11972302.377,0.000000000,0.983394504,-0.048278216,0.164542347,-0.059416272
25,500.001,1786877184504.446,11972322.381,0.000000000,0.984492064,-0.057957660,0.158310816,-0.048517950
26,520.004,1786877184524.449,11972342.384,0.000000000,0.985486448,-0.064605445,0.149977267,-0.046361301
27,540.002,1786877184544.447,11972362.382,0.000000000,0.985296547,-0.071888186,0.146552816,-0.050448559
28,560.001,1786877184564.447,11972382.382,0.000000000,0.984438360,-0.076754913,0.147612721,-0.056570768
29,580.000,1786877184584.446,11972402.381,0.000000000,0.983607411,-0.077343091,0.151320636,-0.060304336
30,599.993,1786877184604.438,11972422.373,0.000000000,0.982545435,-0.073899329,0.158078596,-0.064455085
31,620.000,1786877184624.445,11972442.380,0.000000000,0.981724799,-0.065504596,0.164404720,-0.069975771
32,640.004,1786877184644.450,11972462.385,0.000000000,0.981344819,-0.054652009,0.166761205,-0.078525543
33,660.003,1786877184664.449,11972482.384,0.000000000,0.981723726,-0.043824144,0.162585080,-0.088679314
34,679.999,1786877184684.445,11972502.380,0.000000000,0.983295321,-0.033778455,0.152558357,-0.093355812
35,700.002,1786877184704.448,11972522.383,0.000000000,0.985137343,-0.026963919,0.144242749,-0.089282669
36,720.000,1786877184724.446,11972542.381,0.000000000,0.986374021,-0.022389689,0.141579390,-0.080747835
37,740.001,1786877184744.446,11972562.381,0.000000000,0.987050235,-0.020045049,0.142168805,-0.071540691
38,759.999,1786877184764.444,11972582.379,0.000000000,0.987384737,-0.020264456,0.143845379,-0.063002259
39,780.000,1786877184784.446,11972602.381,0.000000000,0.987469733,-0.022834148,0.146026447,-0.055302870
40,800.000,1786877184804.445,11972622.380,0.000000000,0.987335086,-0.026752396,0.148600072,-0.048700340
41,819.997,1786877184824.443,11972642.377,0.000000000,0.987094998,-0.029754505,0.150874540,-0.044665743
42,839.992,1786877184844.438,11972662.373,0.000000000,0.986677110,-0.033102017,0.154015407,-0.040642712
43,859.992,1786877184864.437,11972682.372,0.000000000,0.986208558,-0.035141371,0.157096207,-0.038451891
44,879.991,1786877184884.436,11972702.371,0.000000000,0.985486090,-0.035360701,0.161196575,-0.039780278
45,899.992,1786877184904.438,11972722.372,0.000000000,0.984384418,-0.033874787,0.166836128,-0.044782456
46,919.991,1786877184924.437,11972742.372,0.000000000,0.983395755,-0.030067302,0.171750382,-0.050304685
47,939.995,1786877184944.440,11972762.375,0.000000000,0.982641280,-0.025441743,0.176094428,-0.052532308
