index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_qw,base_qx,base_qy,base_qz
0,0.000,1786877184004.445,11971822.380,0.000000000,0.999860227,-0.003133235,0.016421037,-0.000197945
1,19.992,1786877184024.438,11971842.373,0.000000000,0.999419212,-0.006893781,0.033371739,0.000268212
2,40.000,1786877184044.446,11971862.380,0.000000000,0.998766780,-0.017670630,0.045990512,0.006125519
3,59.998,1786877184064.444,11971882.379,0.000000000,0.997950613,-0.025175929,0.057138972,0.013994604
4,80.000,1786877184084.445,11971902.380,0.000000000,0.996728599,-0.034676105,0.069578432,0.022102322
5,99.993,1786877184104.438,11971922.373,0.000000000,0.995798767,-0.048435032,0.074543208,0.021959640
6,119.991,1786877184124.437,11971942.372,0.000000000,0.995882928,-0.057857413,0.068229079,0.014644641
7,139.998,1786877184144.444,11971962.379,0.000000000,0.996485353,-0.065588139,0.052084949,0.001503726
8,159.998,1786877184164.444,11971982.379,0.000000000,0.997089446,-0.066427223,0.036517020,-0.008160956
9,179.994,1786877184184.439,11972002.374,0.000000000,0.997925818,-0.056062363,0.030323545,-0.009032160
10,200.002,1786877184204.448,11972022.383,0.000000000,0.999176681,-0.031795956,0.024509151,-0.005856869
11,219.998,1786877184224.444,11972042.379,0.000000000,0.999543190,-0.023275871,0.019245056,-0.001107612
12,239.999,1786877184244.445,11972062.380,0.000000000,0.998834670,-0.033406753,0.034664139,-0.003411952
13,259.998,1786877184264.444,11972082.379,0.000000000,0.997028470,-0.053458888,0.055463653,-0.000464306
14,279.993,1786877184284.438,11972102.373,0.000000000,0.995592058,-0.067828834,0.064585559,0.004939333
15,299.996,1786877184304.441,11972122.376,0.000000000,0.994180977,-0.073888853,0.078012317,0.007658138
16,319.997,1786877184324.443,11972142.378,0.000000000,0.993494868,-0.075328894,0.085029833,0.007964901
17,339.995,1786877184344.440,11972162.375,0.000000000,0.993639708,-0.073087163,0.085624866,0.002602777
18,359.999,1786877184364.445,11972182.380,0.000000000,0.994141221,-0.068297260,0.082351357,-0.015394294
19,379.999,1786877184384.444,11972202.379,0.000000000,0.994204700,-0.059939194,0.073395908,-0.050767653
20,400.000,1786877184404.446,11972222.381,0.000000000,0.993233442,-0.046138644,0.063175611,-0.085833624
21,420.002,1786877184424.447,11972242.382,0.000000000,0.992844939,-0.041999344,0.060879782,-0.093747549
22,440.002,1786877184444.447,11972262.382,0.000000000,0.993505061,-0.047819890,0.060508084,-0.083664529
23,460.001,1786877184464.447,11972282.382,0.000000000,0.994176090,-0.052597899,0.054637730,-0.076564088
24,479.997,1786877184484.442,11972302.377,0.000000000,0.994525731,-0.056715161,0.045917451,-0.074789755
25,500.001,1786877184504.446,11972322.381,0.000000000,0.994588733,-0.064796172,0.038963251,-0.071249932
26,520.004,1786877184524.449,11972342.384,0.000000000,0.994395733,-0.069600642,0.030452348,-0.073522136
27,540.002,1786877184544.447,11972362.382,0.000000000,0.994711220,-0.065976195,0.025750156,-0.074388653
28,560.001,1786877184564.447,11972382.382,0.000000000,0.995168269,-0.063912161,0.024885271,-0.070257075
29,580.000,1786877184584.446,11972402.381,0.000000000,0.995451927,-0.063694395,0.025186742,-0.066212371
30,599.993,1786877184604.438,11972422.373,0.000000000,0.995620310,-0.063957714,0.025745885,-0.063140787
31,620.000,1786877184624.445,11972442.380,0.000000000,0.995400131,-0.062978260,0.026620479,-0.067109279
32,640.004,1786877184644.450,11972462.385,0.000000000,0.995200574,-0.056860685,0.025975507,-0.075285457
33,660.003,1786877184664.449,11972482.384,0.000000000,0.995708942,-0.050900653,0.021977844,-0.074093267
34,679.999,1786877184684.445,11972502.380,0.000000000,0.996234298,-0.046907153,0.021535015,-0.069664881
35,700.002,1786877184704.448,11972522.383,0.000000000,0.996475279,-0.039808035,0.017582882,-0.071715876
36,720.000,1786877184724.446,11972542.381,0.000000000,0.996566176,-0.034963936,0.008915134,-0.074524507
37,740.001,1786877184744.446,11972562.381,0.000000000,0.996705592,-0.032741379,0.001813570,-0.074179724
38,759.999,1786877184764.444,11972582.379,0.000000000,0.996996105,-0.031647675,-0.000431352,-0.070689760
39,780.000,1786877184784.446,11972602.381,0.000000000,0.997371733,-0.030873256,0.000657341,-0.065544501
40,800.000,1786877184804.445,11972622.380,0.000000000,0.997722685,-0.030085836,0.003599019,-0.060260486
41,819.997,1786877184824.443,11972642.377,0.000000000,0.997955263,-0.029693851,0.005794882,-0.056302365
42,839.992,1786877184844.438,11972662.373,0.000000000,0.998220205,-0.029282050,0.008436286,-0.051262714
43,859.992,1786877184864.437,11972682.372,0.000000000,0.998354912,-0.028176911,0.012145689,-0.048435897
44,879.991,1786877184884.436,11972702.371,0.000000000,0.998217046,-0.023198154,0.016473265,-0.052470461
45,899.992,1786877184904.438,11972722.372,0.000000000,0.998052359,-0.016951239,0.018272484,-0.057185691
46,919.991,1786877184924.437,11972742.372,0.000000000,0.997983158,-0.014596585,0.019511558,-0.058616534
47,939.995,1786877184944.440,11972762.375,0.000000000,0.997897506,-0.014290959,0.020629888,-0.059755445
48,959.993,1786877184964.438,11972782.373,0.000000000,0.997835279,-0.014027937,0.021770094,-0.060448699
49,979.992,1786877184984.438,11972802.372,0.000000000,0.997872412,-0.013905995,0.023364175,-0.059256859
50,999.990,1786877185004.436,11972822.371,0.000000000,0.997970521,-0.013816359,0.025419295,-0.056725264
51,1019.991,1786877185024.436,11972842.371,0.000000000,0.998080552,-0.014138838,0.027922735,-0.053437721
52,1039.990,1786877185044.436,11972862.371,0.000000000,0.998172700,-0.014618419,0.029706264,-0.050548267
53,1059.994,1786877185064.439,11972882.375,0.000000000,0.998305380,-0.015029520,0.031595774,-0.046499960
54,1079.993,1786877185084.438,11972902.373,0.000000000,0.998460054,-0.015126764,0.032199685,-0.042565994
55,1099.991,1786877185104.436,11972922.371,0.000000000,0.998633862,-0.015353411,0.031448387,-0.038803708
56,1119.991,1786877185124.436,11972942.371,0.000000000,0.998801887,-0.015500063,0.029795827,-0.035591155
57,1139.991,1786877185144.436,11972962.371,0.000000000,0.998957634,-0.015012095,0.027519101,-0.033181179
