index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_dq_0,left_hand_dq_1,left_hand_dq_2,left_hand_dq_3,left_hand_dq_4,left_hand_dq_5,left_hand_dq_6
0,0.000,1786880300493.464,15088311.399,0.000000000,0.000064736,-0.089070618,-0.012004428,0.005309423,0.006205874,0.005338495,0.006179580
1,19.959,1786880300513.423,15088331.357,0.000000000,0.001050614,-0.233679324,0.363839477,-0.377637058,-0.368136972,-0.345334083,-0.363349617
2,39.957,1786880300533.420,15088351.356,0.000000000,-0.077365473,0.149380580,0.927561700,-0.766003728,-0.747239709,-0.765008032,-0.747101784
3,60.000,1786880300553.464,15088371.399,0.000000000,-0.004824711,-0.049855717,1.159287333,-1.015466571,-1.017080784,-1.024410367,-1.018406153
4,79.958,1786880300573.421,15088391.356,0.000000000,0.000826232,-0.174460813,1.327063084,-1.191592097,-1.212325811,-1.207858443,-1.214755058
5,99.955,1786880300593.418,15088411.353,0.000000000,0.001296324,-0.253985941,1.420189142,-1.285435319,-1.321894646,-1.306576610,-1.325063586
6,119.954,1786880300613.418,15088431.353,0.000000000,0.001265825,-0.350803077,1.510484934,-1.386515617,-1.433606863,-1.393888235,-1.434751987
7,139.954,1786880300633.418,15088451.353,0.000000000,0.001159095,-0.443247885,1.570327640,-1.478590608,-1.518072486,-1.456973791,-1.514896631
8,159.954,1786880300653.417,15088471.352,0.000000000,0.001154141,-0.521390915,1.608316064,-1.567355275,-1.583544850,-1.530746818,-1.578050971
9,179.954,1786880300673.418,15088491.353,0.000000000,0.001089117,-0.561083376,1.633694887,-1.652403593,-1.634695530,-1.610059500,-1.628321648
10,199.953,1786880300693.417,15088511.352,0.000000000,0.001106856,-0.520825624,1.657758117,-1.703227282,-1.669459820,-1.655725718,-1.662562728
11,219.955,1786880300713.418,15088531.353,0.000000000,0.001379420,-0.378035873,1.687027931,-1.707181215,-1.687367201,-1.679612160,-1.683718562
12,239.955,1786880300733.418,15088551.353,0.000000000,0.001600479,-0.167547405,1.718935013,-1.712410927,-1.697426438,-1.701421142,-1.696449637
13,259.954,1786880300753.418,15088571.353,0.000000000,0.001823148,-0.017971743,1.744740248,-1.732151270,-1.704863667,-1.738412380,-1.706145406
14,279.954,1786880300773.417,15088591.352,0.000000000,0.001860613,-0.004454455,1.758606434,-1.753102779,-1.711692810,-1.777639747,-1.714920282
15,299.954,1786880300793.418,15088611.353,0.000000000,0.001694680,-0.005743994,1.763822556,-1.757725358,-1.716677427,-1.787474155,-1.720291853
16,319.957,1786880300813.420,15088631.355,0.000000000,0.001514695,-0.007275438,1.765912652,-1.737297177,-1.718820095,-1.757790446,-1.721107364
17,339.956,1786880300833.419,15088651.354,0.000000000,0.001382938,-0.007789784,1.767973661,-1.703506470,-1.718049407,-1.713060617,-1.719015121
18,359.954,1786880300853.418,15088671.353,0.000000000,0.001263296,-0.008051478,1.771212101,-1.648719788,-1.715312243,-1.651930571,-1.715863585
19,379.959,1786880300873.423,15088691.358,0.000000000,0.001210106,-0.008952324,1.771597028,-1.615421295,-1.715164304,-1.623794794,-1.716485262
20,399.955,1786880300893.419,15088711.354,0.000000000,0.001161192,-0.012215919,1.766865015,-1.623235464,-1.719399929,-1.650016427,-1.723049402
21,419.955,1786880300913.418,15088731.353,0.000000000,0.001119426,-0.011757090,1.760117292,-1.657684565,-1.725127220,-1.699043751,-1.730723381
