index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,motion_name
0,0.000,1786880300493.464,15088311.399,0.000000000,"s_batido_v8_landing_sonic"
1,19.959,1786880300513.423,15088331.357,0.000000000,"s_batido_v8_landing_sonic"
2,39.957,1786880300533.420,15088351.356,0.000000000,"s_batido_v8_landing_sonic"
3,60.000,1786880300553.464,15088371.399,0.000000000,"s_batido_v8_landing_sonic"
4,79.958,1786880300573.421,15088391.356,0.000000000,"s_batido_v8_landing_sonic"
5,99.955,1786880300593.418,15088411.353,0.000000000,"s_batido_v8_landing_sonic"
6,119.954,1786880300613.418,15088431.353,0.000000000,"s_batido_v8_landing_sonic"
7,139.954,1786880300633.418,15088451.353,0.000000000,"s_batido_v8_landing_sonic"
8,159.954,1786880300653.417,15088471.352,0.000000000,"s_batido_v8_landing_sonic"
9,179.954,1786880300673.418,15088491.353,0.000000000,"s_batido_v8_landing_sonic"
10,199.953,1786880300693.417,15088511.352,0.000000000,"s_batido_v8_landing_sonic"
11,219.955,1786880300713.418,15088531.353,0.000000000,"s_batido_v8_landing_sonic"
12,239.955,1786880300733.418,15088551.353,0.000000000,"s_batido_v8_landing_sonic"
13,259.954,1786880300753.418,15088571.353,0.000000000,"s_batido_v8_landing_sonic"
14,279.954,1786880300773.417,15088591.352,0.000000000,"s_batido_v8_landing_sonic"
15,299.954,1786880300793.418,15088611.353,0.000000000,"s_batido_v8_landing_sonic"
16,319.957,1786880300813.420,15088631.355,0.000000000,"s_batido_v8_landing_sonic"
17,339.956,1786880300833.419,15088651.354,0.000000000,"s_batido_v8_landing_sonic"
18,359.954,1786880300853.418,15088671.353,0.000000000,"s_batido_v8_landing_sonic"
19,379.959,1786880300873.423,15088691.358,0.000000000,"s_batido_v8_landing_sonic"
20,399.955,1786880300893.419,15088711.354,0.000000000,"s_batido_v8_landing_sonic"
21,419.955,1786880300913.418,15088731.353,0.000000000,"s_batido_v8_landing_sonic"
22,439.958,1786880300933.422,15088751.357,0.000000000,"s_batido_v8_landing_sonic"
23,459.957,1786880300953.420,15088771.355,0.000000000,"s_batido_v8_landing_sonic"
