index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,motion_name
0,0.000,1786878927330.469,13715148.404,0.000000000,"s_batido_v8_landing_sonic"
1,20.002,1786878927350.470,13715168.405,0.000000000,"s_batido_v8_landing_sonic"
2,40.004,1786878927370.473,13715188.408,0.000000000,"s_batido_v8_landing_sonic"
3,59.995,1786878927390.464,13715208.399,0.000000000,"s_batido_v8_landing_sonic"
4,79.993,1786878927410.462,13715228.397,0.000000000,"s_batido_v8_landing_sonic"
5,99.991,1786878927430.460,13715248.395,0.000000000,"s_batido_v8_landing_sonic"
6,119.990,1786878927450.459,13715268.394,0.000000000,"s_batido_v8_landing_sonic"
7,139.991,1786878927470.459,13715288.395,0.000000000,"s_batido_v8_landing_sonic"
8,159.993,1786878927490.461,13715308.396,0.000000000,"s_batido_v8_landing_sonic"
9,179.995,1786878927510.463,13715328.398,0.000000000,"s_batido_v8_landing_sonic"
10,199.996,1786878927530.465,13715348.400,0.000000000,"s_batido_v8_landing_sonic"
11,220.001,1786878927550.470,13715368.405,0.000000000,"s_batido_v8_landing_sonic"
12,240.026,1786878927570.495,13715388.430,0.000000000,"s_batido_v8_landing_sonic"
13,260.014,1786878927590.483,13715408.418,0.000000000,"s_batido_v8_landing_sonic"
14,280.031,1786878927610.499,13715428.434,0.000000000,"s_batido_v8_landing_sonic"
15,300.002,1786878927630.471,13715448.406,0.000000000,"s_batido_v8_landing_sonic"
16,320.024,1786878927650.493,13715468.428,0.000000000,"s_batido_v8_landing_sonic"
17,340.027,1786878927670.495,13715488.430,0.000000000,"s_batido_v8_landing_sonic"
18,360.076,1786878927690.545,13715508.480,0.000000000,"s_batido_v8_landing_sonic"
19,380.027,1786878927710.495,13715528.430,0.000000000,"s_batido_v8_landing_sonic"
20,400.025,1786878927730.494,13715548.429,0.000000000,"s_batido_v8_landing_sonic"
21,420.025,1786878927750.494,13715568.429,0.000000000,"s_batido_v8_landing_sonic"
22,440.027,1786878927770.495,13715588.430,0.000000000,"s_batido_v8_landing_sonic"
23,460.010,1786878927790.479,13715608.414,0.000000000,"s_batido_v8_landing_sonic"
24,480.038,1786878927810.506,13715628.441,0.000000000,"s_batido_v8_landing_sonic"
25,500.002,1786878927830.471,13715648.406,0.000000000,"s_batido_v8_landing_sonic"
26,520.026,1786878927850.495,13715668.430,0.000000000,"s_batido_v8_landing_sonic"
27,540.026,1786878927870.495,13715688.430,0.000000000,"s_batido_v8_landing_sonic"
28,560.033,1786878927890.501,13715708.437,0.000000000,"s_batido_v8_landing_sonic"
