index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,motion_name
0,0.000,1786877091657.449,11879475.384,0.000000000,"s_batido_v8_landing_sonic"
1,19.992,1786877091677.441,11879495.376,0.000000000,"s_batido_v8_landing_sonic"
2,39.992,1786877091697.441,11879515.376,0.000000000,"s_batido_v8_landing_sonic"
3,59.991,1786877091717.440,11879535.375,0.000000000,"s_batido_v8_landing_sonic"
4,79.990,1786877091737.439,11879555.374,0.000000000,"s_batido_v8_landing_sonic"
5,99.991,1786877091757.440,11879575.375,0.000000000,"s_batido_v8_landing_sonic"
6,119.990,1786877091777.439,11879595.374,0.000000000,"s_batido_v8_landing_sonic"
7,139.989,1786877091797.438,11879615.373,0.000000000,"s_batido_v8_landing_sonic"
8,159.988,1786877091817.437,11879635.372,0.000000000,"s_batido_v8_landing_sonic"
9,179.986,1786877091837.436,11879655.371,0.000000000,"s_batido_v8_landing_sonic"
10,199.985,1786877091857.435,11879675.369,0.000000000,"s_batido_v8_landing_sonic"
11,219.986,1786877091877.435,11879695.370,0.000000000,"s_batido_v8_landing_sonic"
12,239.985,1786877091897.434,11879715.369,0.000000000,"s_batido_v8_landing_sonic"
13,259.986,1786877091917.435,11879735.370,0.000000000,"s_batido_v8_landing_sonic"
14,279.985,1786877091937.435,11879755.370,0.000000000,"s_batido_v8_landing_sonic"
15,299.987,1786877091957.436,11879775.371,0.000000000,"s_batido_v8_landing_sonic"
16,319.987,1786877091977.436,11879795.371,0.000000000,"s_batido_v8_landing_sonic"
17,339.988,1786877091997.437,11879815.372,0.000000000,"s_batido_v8_landing_sonic"
18,359.987,1786877092017.436,11879835.371,0.000000000,"s_batido_v8_landing_sonic"
19,379.990,1786877092037.439,11879855.374,0.000000000,"s_batido_v8_landing_sonic"
20,400.021,1786877092057.470,11879875.405,0.000000000,"s_batido_v8_landing_sonic"
21,420.087,1786877092077.536,11879895.471,0.000000000,"s_batido_v8_landing_sonic"
22,440.007,1786877092097.456,11879915.391,0.000000000,"s_batido_v8_landing_sonic"
23,460.021,1786877092117.470,11879935.405,0.000000000,"s_batido_v8_landing_sonic"
24,480.010,1786877092137.459,11879955.394,0.000000000,"s_batido_v8_landing_sonic"
25,500.029,1786877092157.478,11879975.413,0.000000000,"s_batido_v8_landing_sonic"
26,520.011,1786877092177.460,11879995.395,0.000000000,"s_batido_v8_landing_sonic"
27,539.985,1786877092197.435,11880015.369,0.000000000,"s_batido_v8_landing_sonic"
28,559.993,1786877092217.442,11880035.377,0.000000000,"s_batido_v8_landing_sonic"
29,579.988,1786877092237.437,11880055.372,0.000000000,"s_batido_v8_landing_sonic"
30,599.987,1786877092257.436,11880075.371,0.000000000,"s_batido_v8_landing_sonic"
31,619.985,1786877092277.434,11880095.369,0.000000000,"s_batido_v8_landing_sonic"
32,639.984,1786877092297.433,11880115.368,0.000000000,"s_batido_v8_landing_sonic"
33,659.985,1786877092317.434,11880135.369,0.000000000,"s_batido_v8_landing_sonic"
34,679.995,1786877092337.444,11880155.379,0.000000000,"s_batido_v8_landing_sonic"
35,699.995,1786877092357.444,11880175.379,0.000000000,"s_batido_v8_landing_sonic"
36,719.990,1786877092377.439,11880195.374,0.000000000,"s_batido_v8_landing_sonic"
37,739.986,1786877092397.436,11880215.371,0.000000000,"s_batido_v8_landing_sonic"
38,759.985,1786877092417.435,11880235.370,0.000000000,"s_batido_v8_landing_sonic"
39,779.985,1786877092437.434,11880255.369,0.000000000,"s_batido_v8_landing_sonic"
40,799.984,1786877092457.434,11880275.368,0.000000000,"s_batido_v8_landing_sonic"
41,819.985,1786877092477.434,11880295.369,0.000000000,"s_batido_v8_landing_sonic"
42,839.986,1786877092497.435,11880315.370,0.000000000,"s_batido_v8_landing_sonic"
43,859.988,1786877092517.437,11880335.372,0.000000000,"s_batido_v8_landing_sonic"
44,879.986,1786877092537.435,11880355.370,0.000000000,"s_batido_v8_landing_sonic"
45,899.985,1786877092557.435,11880375.369,0.000000000,"s_batido_v8_landing_sonic"
46,919.985,1786877092577.434,11880395.369,0.000000000,"s_batido_v8_landing_sonic"
