index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_wx,torso_wy,torso_wz
0,0.000,1786877091657.449,11879475.384,0.000000000,0.278404266,-0.674965620,0.200677827
1,19.992,1786877091677.441,11879495.376,0.000000000,0.485437363,-1.812708139,0.464145958
2,39.992,1786877091697.441,11879515.376,0.000000000,0.309142798,-1.982481956,1.004603148
3,59.991,1786877091717.440,11879535.375,0.000000000,-0.049325567,-2.599034071,1.459116220
4,79.990,1786877091737.439,11879555.374,0.000000000,0.486710131,-3.044973612,1.182162166
5,99.991,1786877091757.440,11879575.375,0.000000000,1.493899703,-2.839141130,0.610838652
6,119.990,1786877091777.439,11879595.374,0.000000000,2.130838394,-1.970441341,-0.456524819
7,139.989,1786877091797.438,11879615.373,0.000000000,2.049636364,-1.013873100,-1.606433630
8,159.988,1786877091817.437,11879635.372,0.000000000,1.625034213,-0.431985676,-2.113627911
9,179.986,1786877091837.436,11879655.371,0.000000000,0.425343335,0.375961632,-2.265043736
10,199.985,1786877091857.435,11879675.369,0.000000000,-1.349189997,2.206370115,-1.849112034
11,219.986,1786877091877.435,11879695.370,0.000000000,-1.660312176,2.186411619,-0.928741515
12,239.985,1786877091897.434,11879715.369,0.000000000,-1.376272798,1.606912851,0.571414590
13,259.986,1786877091917.435,11879735.370,0.000000000,-0.877959132,1.011928320,1.536803365
14,279.985,1786877091937.435,11879755.370,0.000000000,0.018860010,0.097168379,1.889453530
15,299.987,1786877091957.436,11879775.371,0.000000000,0.733357489,-0.333163559,1.528517723
16,319.987,1786877091977.436,11879795.371,0.000000000,1.083520055,-0.272694260,0.458258331
17,339.988,1786877091997.437,11879815.372,0.000000000,1.362376690,-0.471113205,-0.550812483
18,359.987,1786877092017.436,11879835.371,0.000000000,1.193227768,-0.542175949,-0.878130138
19,379.990,1786877092037.439,11879855.374,0.000000000,0.539695442,-0.674226701,-0.528359592
20,400.021,1786877092057.470,11879875.405,0.000000000,0.086768419,-0.505419672,0.126657128
21,420.087,1786877092077.536,11879895.471,0.000000000,-0.407061428,-0.222916454,0.827216208
22,440.007,1786877092097.456,11879915.391,0.000000000,-0.704237640,-0.140311047,0.872050226
23,460.021,1786877092117.470,11879935.405,0.000000000,-0.579782784,-0.478273332,0.325419933
24,480.010,1786877092137.459,11879955.394,0.000000000,-0.088259600,-0.434553653,-0.574604392
25,500.029,1786877092157.478,11879975.413,0.000000000,-0.019706538,-0.372161865,-1.324542284
26,520.011,1786877092177.460,11879995.395,0.000000000,0.028430717,-0.154135689,-1.578916550
27,539.985,1786877092197.435,11880015.369,0.000000000,0.035788570,0.222654805,-1.300405025
28,559.993,1786877092217.442,11880035.377,0.000000000,0.193587348,0.188853726,-0.805977643
29,579.988,1786877092237.437,11880055.372,0.000000000,0.291918784,-0.134164363,-0.397117138
30,599.987,1786877092257.436,11880075.371,0.000000000,0.395601094,-0.439883739,0.005412377
31,619.985,1786877092277.434,11880095.369,0.000000000,0.308446258,-0.752365768,0.477594823
32,639.984,1786877092297.433,11880115.368,0.000000000,0.212939352,-0.381496757,0.704539478
33,659.985,1786877092317.434,11880135.369,0.000000000,0.145917684,-0.091321558,0.856621087
34,679.995,1786877092337.444,11880155.379,0.000000000,0.051850837,0.167585164,0.835262239
35,699.995,1786877092357.444,11880175.379,0.000000000,-0.057620741,0.177701488,0.724977553
36,719.990,1786877092377.439,11880195.374,0.000000000,-0.169373021,0.195969105,0.593100488
37,739.986,1786877092397.436,11880215.371,0.000000000,-0.244156063,0.229251221,0.510136008
38,759.985,1786877092417.435,11880235.370,0.000000000,-0.272306442,0.273764044,0.466035843
39,779.985,1786877092437.434,11880255.369,0.000000000,-0.265329987,0.318779618,0.399031073
40,799.984,1786877092457.434,11880275.368,0.000000000,-0.204923749,0.268563092,0.341202915
41,819.985,1786877092477.434,11880295.369,0.000000000,-0.114483431,0.242391288,0.271125555
42,839.986,1786877092497.435,11880315.370,0.000000000,-0.039763819,0.202567026,0.191292167
43,859.988,1786877092517.437,11880335.372,0.000000000,0.020490311,0.160043165,0.126746058
44,879.986,1786877092537.435,11880355.370,0.000000000,0.060700212,0.153157845,0.079121768
45,899.985,1786877092557.435,11880375.369,0.000000000,0.082842447,0.145559639,0.063116267
46,919.985,1786877092577.434,11880395.369,0.000000000,0.096984200,0.140545234,0.064242393
47,939.992,1786877092597.441,11880415.376,0.000000000,0.106508285,0.151833385,0.064576216
48,959.987,1786877092617.436,11880435.371,0.000000000,0.124421328,0.204422578,0.073858857
49,979.986,1786877092637.435,11880455.370,0.000000000,0.228757113,0.489407331,0.066601649
50,999.986,1786877092657.435,11880475.370,0.000000000,0.231588349,0.353953958,0.072712816
51,1019.985,1786877092677.434,11880495.369,0.000000000,0.111017458,0.190871701,0.073603988
52,1039.986,1786877092697.435,11880515.370,0.000000000,0.008508575,0.104838677,0.064933717
53,1059.986,1786877092717.435,11880535.370,0.000000000,-0.030435640,0.032352205,0.015664779
54,1079.986,1786877092737.435,11880555.370,0.000000000,-0.047695745,-0.027960956,-0.005566992
