index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,act_16,act_17,act_18,act_19,act_20,act_21,act_22,act_23,act_24,act_25,act_26,act_27,act_28
0,0.000,1786877091657.449,11879475.384,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1,19.992,1786877091677.441,11879495.376,0.000000000,-1.037897825,0.403811961,0.572718143,0.764954627,-0.250123322,-0.451598555,-1.239877462,-0.103378072,-0.640291512,0.052068010,1.541790843,0.487772137,-1.239732742,0.361824721,0.378272980,-0.052317910,0.295631528,-0.048230123,0.050619494,-0.141920820,0.234817117,-0.135970488,-0.496506453,0.400058627,-0.167119890,0.266768485,0.164823979,0.086712077,-0.311679929
2,39.992,1786877091697.441,11879515.376,0.000000000,-1.325399637,0.823849797,0.787006855,0.588779449,-0.660366476,-0.475990325,-1.560489893,0.414945453,-0.966229975,0.333444655,1.482056856,0.745080292,-2.057212591,-0.069201156,0.234163910,-0.040907301,0.271002620,-0.068512544,-0.096691385,-0.307967126,0.087021843,-0.374997914,-1.248908877,0.411960214,-0.264067650,0.338009447,-0.078590766,0.270037591,-0.344298542
3,59.991,1786877091717.440,11879535.375,0.000000000,-1.615133047,1.264801145,0.625930786,0.207232103,-0.546596706,0.069500394,-1.020723462,0.621428490,-1.290782094,0.047997698,1.462687254,0.969553530,-2.616088152,-0.522284329,0.023388885,-0.263715237,-0.099471256,-0.237244755,-0.238828331,-0.391511917,-0.209311113,-0.582862794,-2.268850088,0.301089346,-0.380775034,0.310090870,-0.177590236,0.316214681,-0.211716428
4,79.990,1786877091737.439,11879555.374,0.000000000,-0.874406695,0.676493704,0.113995537,0.299741656,0.086000048,1.120356679,0.268781751,-0.239830330,-1.471158147,-0.178174019,1.351650000,0.832868397,-2.724976301,-0.429134756,-0.255211532,-0.360289127,-0.394291371,0.057455044,-0.005409565,-0.462883115,-0.523982167,-0.841834724,-3.271603346,0.167086750,-0.586711526,0.215651780,-0.197511718,0.155296132,0.022894148
5,99.991,1786877091757.440,11879575.375,0.000000000,0.164710537,-0.027827682,0.054549322,0.448140502,0.209960088,1.257170558,0.225851625,-0.407990903,-0.953965545,-0.044165410,0.945431888,0.358498871,-2.330355406,-0.135746181,-0.303568602,-0.413593173,-0.311213344,0.060323425,0.125098705,-0.545848548,-0.319418371,-1.142327070,-3.315540791,-0.021667488,-0.596364796,-0.134663627,-0.399163872,0.035922576,0.065324828
6,119.990,1786877091777.439,11879595.374,0.000000000,0.639991522,0.060520336,-0.296894282,0.730376601,-0.049389653,0.616146088,-0.071923628,-0.433641851,0.260702908,-0.076371767,0.520930588,-0.274254352,-1.055567741,0.509527624,-0.148509502,-0.394985855,-0.025239618,0.082844168,0.166421264,-0.525599301,0.424240321,-1.380758643,-2.390617609,-0.078265391,-0.539224923,-0.479937464,-0.441913068,0.007392269,-0.046593081
7,139.989,1786877091797.438,11879615.373,0.000000000,0.519246697,0.538542867,-0.596193135,0.730844021,-0.452535450,-0.361953437,-0.290321410,-0.436214983,1.255095243,-0.154829383,0.141109198,-0.647421122,0.294597387,1.004858375,0.084961362,-0.180384398,0.056650981,0.077568308,0.208922893,-0.421712756,1.042350292,-1.481152415,-1.178676963,0.044798978,-0.595035017,-0.738781691,-0.396543294,0.350831330,-0.110843003
8,159.988,1786877091817.437,11879635.372,0.000000000,0.450860173,0.543249607,-0.790342808,0.701325178,-0.721291482,-0.956899881,-0.641348839,-0.465866297,1.709539533,0.112076737,-0.366276920,-0.725986004,1.097130060,1.971854806,0.231635213,-0.000031255,0.069803581,0.070006490,0.191770196,-0.295611382,1.151407957,-1.438097239,-0.197227761,0.181854844,-0.757382214,-0.991511464,-0.632768869,0.796078146,-0.249326661
9,179.986,1786877091837.436,11879655.371,0.000000000,-0.256882370,0.402382582,-0.689451098,0.455925405,-0.849810362,-1.391048789,-0.817048848,-0.497949511,2.317595720,1.124031305,-0.872705102,-0.636115074,1.099000216,1.638944864,0.211216509,0.261987746,0.140018299,-0.049109418,0.108872622,0.057531364,0.979816079,-1.179050803,0.167470038,0.283471823,-0.822253346,-1.271343470,-1.097509980,1.414505243,-0.768103361
