index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_q_0,left_hand_q_1,left_hand_q_2,left_hand_q_3,left_hand_q_4,left_hand_q_5,left_hand_q_6
0,0.000,1786877091657.449,11879475.384,0.000000000,-0.007029030,0.144635946,0.074508987,-0.033760484,-0.039642662,-0.034311749,-0.039538279
1,19.992,1786877091677.441,11879495.376,0.000000000,-0.007009807,0.140099064,0.076085351,-0.035732567,-0.041499741,-0.036040291,-0.041359633
2,39.992,1786877091697.441,11879515.376,0.000000000,-0.006986509,0.133466572,0.086310185,-0.046297319,-0.051876374,-0.046024397,-0.051650152
3,59.991,1786877091717.440,11879535.375,0.000000000,-0.007266384,0.127723008,0.104366675,-0.063482083,-0.068955414,-0.063103110,-0.068713367
4,79.990,1786877091737.439,11879555.374,0.000000000,-0.007559087,0.126493618,0.129729271,-0.085361443,-0.090887807,-0.085374087,-0.090703830
5,99.991,1786877091757.440,11879575.375,0.000000000,-0.007559026,0.123272747,0.157836258,-0.110292301,-0.116281405,-0.110667668,-0.116151504
6,119.990,1786877091777.439,11879595.374,0.000000000,-0.007536971,0.118152842,0.187853143,-0.137487069,-0.144198507,-0.138028249,-0.144093797
7,139.989,1786877091797.438,11879615.373,0.000000000,-0.007515292,0.111095428,0.219141766,-0.166593298,-0.173997119,-0.166776910,-0.173839971
8,159.988,1786877091817.437,11879635.372,0.000000000,-0.007499194,0.104636826,0.243162349,-0.189582467,-0.197307855,-0.189217076,-0.197069198
9,179.986,1786877091837.436,11879655.371,0.000000000,-0.007477582,0.094940692,0.275688380,-0.221649826,-0.229395628,-0.220475197,-0.229035765
10,199.985,1786877091857.435,11879675.369,0.000000000,-0.007455994,0.085109852,0.308671832,-0.255208522,-0.262383729,-0.253241479,-0.261906624
11,219.986,1786877091877.435,11879695.370,0.000000000,-0.007431309,0.077427164,0.342234850,-0.289198846,-0.295884043,-0.286601901,-0.295321852
12,239.985,1786877091897.434,11879715.369,0.000000000,-0.007399741,0.073913567,0.376505733,-0.323192745,-0.329639554,-0.320459932,-0.329069614
13,259.986,1786877091917.435,11879735.370,0.000000000,-0.007363178,0.073420092,0.411363870,-0.357477933,-0.363586664,-0.354753375,-0.363019854
14,279.985,1786877091937.435,11879755.370,0.000000000,-0.007326437,0.073316768,0.446540505,-0.392188013,-0.397707075,-0.389793187,-0.397176027
15,299.987,1786877091957.436,11879775.371,0.000000000,-0.007293378,0.073200189,0.481841356,-0.427120388,-0.431961179,-0.425214976,-0.431484044
16,319.987,1786877091977.436,11879795.371,0.000000000,-0.007264575,0.073049009,0.517185271,-0.461709946,-0.466279060,-0.460124522,-0.465834558
17,339.988,1786877091997.437,11879815.372,0.000000000,-0.007239722,0.072880410,0.552575946,-0.495344847,-0.500574648,-0.493877500,-0.500144958
18,359.987,1786877092017.436,11879835.371,0.000000000,-0.007217225,0.072692692,0.587969840,-0.528277636,-0.534874380,-0.526889920,-0.534461379
19,379.990,1786877092037.439,11879855.374,0.000000000,-0.007196891,0.072413869,0.623286188,-0.561179638,-0.569252431,-0.560123742,-0.568893969
20,400.021,1786877092057.470,11879875.405,0.000000000,-0.007182408,0.072159253,0.649705529,-0.586092889,-0.595099807,-0.585509121,-0.594817281
21,420.087,1786877092077.536,11879895.471,0.000000000,-0.007162527,0.071909443,0.684864283,-0.619683146,-0.629627347,-0.619844854,-0.629468501
22,440.007,1786877092097.456,11879915.391,0.000000000,-0.007140447,0.071711659,0.719990551,-0.653517067,-0.664198995,-0.654273033,-0.664148033
23,460.021,1786877092117.470,11879935.405,0.000000000,-0.007114749,0.071489580,0.755108356,-0.687399805,-0.698810458,-0.688532948,-0.698830962
24,480.010,1786877092137.459,11879955.394,0.000000000,-0.007087585,0.071256258,0.790206969,-0.721358240,-0.733477473,-0.722697139,-0.733536482
25,500.029,1786877092157.478,11879975.413,0.000000000,-0.007061566,0.071004510,0.825272143,-0.755541325,-0.768190265,-0.756828368,-0.768262506
26,520.011,1786877092177.460,11879995.395,0.000000000,-0.007035587,0.070750229,0.860291541,-0.789967477,-0.802917540,-0.791055560,-0.803006649
27,539.985,1786877092197.435,11880015.369,0.000000000,-0.007004871,0.070552312,0.895247519,-0.824600279,-0.837609947,-0.825500846,-0.837715089
28,559.993,1786877092217.442,11880035.377,0.000000000,-0.006970089,0.070370913,0.930139303,-0.859360397,-0.872242212,-0.860070825,-0.872334063
29,579.988,1786877092237.437,11880055.372,0.000000000,-0.006936094,0.070183337,0.964970827,-0.894253016,-0.906842947,-0.894725442,-0.906881094
30,599.987,1786877092257.436,11880075.371,0.000000000,-0.006905569,0.069991559,0.999760985,-0.929171979,-0.941434443,-0.929464936,-0.941404462
31,619.985,1786877092277.434,11880095.369,0.000000000,-0.006876418,0.069801733,1.034533262,-0.963917375,-0.975996852,-0.964196801,-0.975919366
32,639.984,1786877092297.433,11880115.368,0.000000000,-0.006853979,0.069663279,1.060613394,-0.989820361,-1.001901627,-0.990130723,-1.001793861
33,659.985,1786877092317.434,11880135.369,0.000000000,-0.006825337,0.069481805,1.095403433,-1.024115205,-1.036422729,-1.024466038,-1.036280870
34,679.995,1786877092337.444,11880155.379,0.000000000,-0.006798401,0.069300681,1.130207181,-1.058203340,-1.070923090,-1.058533430,-1.070760131
35,699.995,1786877092357.444,11880175.379,0.000000000,-0.006772618,0.069114827,1.165004611,-1.092174411,-1.105410337,-1.092512608,-1.105240822
36,719.990,1786877092377.439,11880195.374,0.000000000,-0.006746451,0.068924665,1.199785352,-1.126098037,-1.139894843,-1.126514196,-1.139729738
37,739.986,1786877092397.436,11880215.371,0.000000000,-0.006719445,0.068728432,1.234541774,-1.160090327,-1.174389839,-1.160597563,-1.174233437
38,759.985,1786877092417.435,11880235.370,0.000000000,-0.006691976,0.068528093,1.269276261,-1.194209933,-1.208906293,-1.194787502,-1.208758235
39,779.985,1786877092437.434,11880255.369,0.000000000,-0.006664174,0.068326198,1.303997517,-1.228436708,-1.243446350,-1.229049325,-1.243304491
40,799.984,1786877092457.434,11880275.368,0.000000000,-0.006636571,0.068118595,1.338713408,-1.262793422,-1.278019309,-1.263419509,-1.277880907
41,819.985,1786877092477.434,11880295.369,0.000000000,-0.006609425,0.067888357,1.373420835,-1.297292829,-1.312619925,-1.297914624,-1.312483788
42,839.986,1786877092497.435,11880315.370,0.000000000,-0.006582833,0.067626633,1.408116817,-1.331897140,-1.347236514,-1.332519889,-1.347104788
43,859.988,1786877092517.437,11880335.372,0.000000000,-0.006556520,0.067338735,1.442799091,-1.366159439,-1.381860137,-1.366778255,-1.381735802
44,879.986,1786877092537.435,11880355.370,0.000000000,-0.006530287,0.067044467,1.477468848,-1.398585558,-1.416488409,-1.399188399,-1.416374087
45,899.985,1786877092557.435,11880375.369,0.000000000,-0.006510647,0.066832565,1.503463507,-1.420948625,-1.442461252,-1.421534181,-1.442355633
46,919.985,1786877092577.434,11880395.369,0.000000000,-0.006484540,0.066569939,1.537917256,-1.447522879,-1.477092147,-1.448080897,-1.476999998
47,939.992,1786877092597.441,11880415.376,0.000000000,-0.006458543,0.066337824,1.570847869,-1.470012903,-1.511724234,-1.470542431,-1.511647463
48,959.987,1786877092617.436,11880435.371,0.000000000,-0.006432558,0.066129066,1.600939989,-1.488307953,-1.545950294,-1.488814116,-1.545894146
49,979.986,1786877092637.435,11880455.370,0.000000000,-0.006406346,0.065927394,1.627372503,-1.502492666,-1.578300238,-1.503010273,-1.578270197
50,999.986,1786877092657.435,11880475.370,0.000000000,-0.006378857,0.065725505,1.649715066,-1.512860656,-1.607569456,-1.513428092,-1.607566476
51,1019.985,1786877092677.434,11880495.369,0.000000000,-0.006350118,0.065518968,1.667860866,-1.519908190,-1.633030415,-1.520504117,-1.633048296
52,1039.986,1786877092697.435,11880515.370,0.000000000,-0.006320911,0.065313160,1.681967616,-1.524181008,-1.654359818,-1.524752855,-1.654389024
53,1059.986,1786877092717.435,11880535.370,0.000000000,-0.006291819,0.065110207,1.692366958,-1.526177764,-1.671536088,-1.526669741,-1.671568632
54,1079.986,1786877092737.435,11880555.370,0.000000000,-0.006263351,0.064908206,1.699496746,-1.526639700,-1.684758186,-1.527079821,-1.684788823
55,1099.988,1786877092757.437,11880575.372,0.000000000,-0.006235643,0.064706400,1.703847647,-1.526794910,-1.694375277,-1.527228832,-1.694402337
56,1119.987,1786877092777.436,11880595.371,0.000000000,-0.006208637,0.064504012,1.705925465,-1.526926398,-1.700833678,-1.527358532,-1.700856805
57,1139.985,1786877092797.434,11880615.369,0.000000000,-0.006188666,0.064351790,1.706367016,-1.527024031,-1.703898787,-1.527455211,-1.703919172
58,1159.986,1786877092817.435,11880635.370,0.000000000,-0.006162257,0.064148881,1.706554294,-1.527153850,-1.706017613,-1.527584434,-1.706034899
59,1179.987,1786877092837.437,11880655.371,0.000000000,-0.006135971,0.063946269,1.706690192,-1.527283907,-1.706536412,-1.527713895,-1.706552267
60,1199.986,1786877092857.435,11880675.370,0.000000000,-0.006109844,0.063744269,1.706821799,-1.527413845,-1.706698656,-1.527843237,-1.706714392
61,1219.987,1786877092877.437,11880695.372,0.000000000,-0.006083910,0.063542537,1.706952572,-1.527543783,-1.706832170,-1.527972460,-1.706847787
62,1239.989,1786877092897.438,11880715.373,0.000000000,-0.006058123,0.063340671,1.707082868,-1.527673602,-1.706962943,-1.528101802,-1.706978440
63,1259.987,1786877092917.437,11880735.372,0.000000000,-0.006032272,0.063138969,1.707212687,-1.527803540,-1.707093000,-1.528231025,-1.707108498
64,1279.986,1786877092937.435,11880755.370,0.000000000,-0.006006329,0.062937751,1.707342029,-1.527933359,-1.707222700,-1.528359532,-1.707238078
65,1299.986,1786877092957.435,11880775.370,0.000000000,-0.005980267,0.062736489,1.707470894,-1.528063297,-1.707351804,-1.528488040,-1.707367063
66,1319.987,1786877092977.436,11880795.371,0.000000000,-0.005954180,0.062536746,1.707599282,-1.528191924,-1.707480431,-1.528615117,-1.707495689
