index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_qw,base_qx,base_qy,base_qz
0,0.000,1786877091657.449,11879475.384,0.000000000,0.999808371,-0.003575430,0.019242899,-0.000363621
1,19.992,1786877091677.441,11879495.376,0.000000000,0.999315262,-0.007522583,0.036227454,-0.000209952
2,39.992,1786877091697.441,11879515.376,0.000000000,0.998545229,-0.019803492,0.049897049,0.005056336
3,59.991,1786877091717.440,11879535.375,0.000000000,0.997643054,-0.028145671,0.061726626,0.010293959
4,79.990,1786877091737.439,11879555.374,0.000000000,0.996447861,-0.036967244,0.073463373,0.018118346
5,99.991,1786877091757.440,11879575.375,0.000000000,0.995599031,-0.048917010,0.077172369,0.020834591
6,119.990,1786877091777.439,11879595.374,0.000000000,0.995861053,-0.059789695,0.067481473,0.011497896
7,139.989,1786877091797.438,11879615.373,0.000000000,0.996618092,-0.065551780,0.049550619,0.000194592
8,159.988,1786877091817.437,11879635.372,0.000000000,0.997120261,-0.065721065,0.037463386,-0.005331756
9,179.986,1786877091837.436,11879655.371,0.000000000,0.997942269,-0.056806866,0.028889854,-0.007041648
10,199.985,1786877091857.435,11879675.369,0.000000000,0.999251962,-0.031518824,0.022125443,-0.003544827
11,219.986,1786877091877.435,11879695.370,0.000000000,0.999760747,-0.015264221,0.015657417,0.000533665
12,239.985,1786877091897.434,11879715.369,0.000000000,0.999433398,-0.023536017,0.023397142,-0.005608540
13,259.986,1786877091917.435,11879735.370,0.000000000,0.998595476,-0.040838826,0.031613406,-0.011828222
14,279.985,1786877091937.435,11879755.370,0.000000000,0.997195542,-0.059614189,0.044196215,-0.009687204
15,299.987,1786877091957.436,11879775.371,0.000000000,0.995821536,-0.069641329,0.058745235,-0.006212327
16,319.987,1786877091977.436,11879795.371,0.000000000,0.995834768,-0.065019272,0.062991537,-0.010848858
17,339.988,1786877091997.437,11879815.372,0.000000000,0.996330798,-0.055799037,0.059647981,-0.025564460
