index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28
0,0.000,1786877091657.449,11879475.384,0.000000000,-0.294085503,0.003192612,-0.002276001,0.657637894,-0.358026505,0.000027950,-0.294180363,0.003026014,-0.001265874,0.656543374,-0.357715935,0.000029054,-0.014691579,-0.218395725,0.448446751,0.028368311,0.217176840,0.031665023,0.638072491,-0.011929383,0.008437718,0.014470841,0.070580319,-0.049573679,0.054691650,0.646712482,0.003629770,0.016439913,0.011889449
1,19.992,1786877091677.441,11879495.376,0.000000000,-0.334134519,-0.000232622,-0.037975565,0.671615303,-0.340235442,-0.004310634,-0.338223457,0.004365042,-0.014793544,0.705766499,-0.347783715,0.002109410,-0.018547302,-0.198390722,0.386696339,0.052904300,0.208426356,0.019703861,0.632916868,0.002279227,0.011466634,0.012294235,0.097104199,-0.060603507,0.056109879,0.640017629,-0.001497353,0.021201082,0.009196843
2,39.992,1786877091697.441,11879515.376,0.000000000,-0.379181772,0.000155030,-0.152195722,0.704987526,-0.324373454,-0.011446293,-0.367355883,0.010043536,-0.049206134,0.810195386,-0.322157651,0.000460090,-0.018160598,-0.160321534,0.323440194,0.088736743,0.200439379,-0.004927385,0.606926322,0.043487333,0.018921277,0.012479391,0.122422762,-0.074805006,0.057438146,0.627010763,-0.020279806,0.042500626,0.001297405
3,59.991,1786877091717.440,11879535.375,0.000000000,-0.422816813,0.003963257,-0.262605816,0.734214544,-0.359754115,-0.025704637,-0.360823750,0.006881779,-0.048531223,0.889142036,-0.320997655,-0.015095050,-0.003799460,-0.134797990,0.252967209,0.139529809,0.198280126,-0.037477776,0.559087455,0.073175088,0.024669588,0.014605938,0.148943692,-0.084314980,0.052138809,0.591717958,-0.048210431,0.082168914,-0.002250163
4,79.990,1786877091737.439,11879555.374,0.000000000,-0.473533362,0.057974700,-0.256290406,0.717468143,-0.410094351,-0.018871764,-0.324193001,0.000273558,-0.039824132,0.942081988,-0.353118062,-0.019831952,0.002113709,-0.103785902,0.171954438,0.209573254,0.189629614,-0.064122081,0.494273216,0.079515614,0.026166700,0.017296977,0.178434163,-0.096627973,0.032900576,0.492287815,-0.091242358,0.145182788,0.007715454
5,99.991,1786877091757.440,11879575.375,0.000000000,-0.497230232,0.124282815,-0.204418272,0.681990147,-0.427584827,-0.006918014,-0.265246004,-0.005456696,-0.043358613,0.977453828,-0.383714557,-0.006422122,0.006398211,-0.050906133,0.106103875,0.286779195,0.170413032,-0.091287047,0.426274508,0.069412045,0.026309600,0.017549917,0.189675227,-0.123072058,0.007391507,0.341364324,-0.135194421,0.206601620,0.018213676
6,119.990,1786877091777.439,11879595.374,0.000000000,-0.466622859,0.171113610,-0.172321111,0.647255421,-0.378149211,0.002886798,-0.190200165,-0.020421719,-0.052856952,0.979840040,-0.393141448,0.010759138,0.017136959,0.010435279,0.080247782,0.355674714,0.145086169,-0.115134493,0.359012544,0.048260842,0.024582472,0.017531408,0.155339763,-0.165879667,0.000435185,0.202048585,-0.166727215,0.215189770,0.014081897
7,139.989,1786877091797.438,11879615.373,0.000000000,-0.408090115,0.191111043,-0.163966671,0.624085844,-0.274327278,0.009670739,-0.108371466,-0.059407789,-0.081211135,0.945492148,-0.376611769,0.029026769,0.007398933,0.059403118,0.092485040,0.409548044,0.125227004,-0.131560951,0.292555422,0.035663877,0.018108267,0.019367553,0.073288187,-0.215617031,0.032035500,0.114485584,-0.191748828,0.158488944,-0.004434946
8,159.988,1786877091817.437,11879635.372,0.000000000,-0.372290403,0.188411653,-0.175600901,0.623428643,-0.148341268,0.012204614,-0.054076727,-0.097815819,-0.109631218,0.895996034,-0.352585286,0.039799254,-0.016251624,0.078271493,0.111352369,0.436644197,0.120659731,-0.139379635,0.246474534,0.036292650,0.009005162,0.023285478,-0.005169821,-0.245151728,0.075696394,0.084028713,-0.213334918,0.094072431,-0.020994330
9,179.986,1786877091837.436,11879655.371,0.000000000,-0.370025665,0.163105965,-0.198881894,0.701986909,-0.239946902,-0.018811256,-0.007226411,-0.156433672,-0.145565197,0.804182410,-0.321738482,0.046881836,-0.060263526,0.063427567,0.138227776,0.445532173,0.134198695,-0.138239339,0.197737217,0.046895660,-0.010579336,0.033482078,-0.111252494,-0.252322167,0.135997310,0.081426360,-0.246655583,-0.000078192,-0.042650044
10,199.985,1786877091857.435,11879675.369,0.000000000,-0.422118336,0.106170483,-0.202727318,0.857635200,-0.467056870,-0.074514471,0.005782409,-0.219013333,-0.153622866,0.726243019,-0.347029775,0.048191037,-0.100228950,-0.017607957,0.191379055,0.406520665,0.177687913,-0.114498399,0.164799377,0.072498873,-0.033442166,0.049426094,-0.203895941,-0.215275541,0.179065570,0.097457476,-0.276396573,-0.081549861,-0.064541467
11,219.986,1786877091877.435,11879695.370,0.000000000,-0.502914488,0.069091775,-0.211261392,1.035351276,-0.570655525,-0.119693577,-0.005664934,-0.250248998,-0.134385988,0.793111742,-0.567259550,0.075177692,-0.122636735,-0.091538273,0.254800320,0.341590524,0.230560049,-0.085586444,0.147308782,0.115697898,-0.039515056,0.068573780,-0.255666196,-0.172941357,0.215172142,0.105597168,-0.304888129,-0.132478356,-0.074130893
12,239.985,1786877091897.434,11879715.369,0.000000000,-0.582988143,0.094946310,-0.236572519,1.157588482,-0.632359147,-0.165526003,-0.041983675,-0.224392503,-0.123000197,0.847791255,-0.724049866,0.100253016,-0.096706100,-0.097949773,0.276033372,0.281083852,0.265713096,-0.078042910,0.132291541,0.168148592,-0.017839307,0.084029101,-0.233196303,-0.151517794,0.239527747,0.085853361,-0.345768422,-0.148985431,-0.061397098
13,259.986,1786877091917.435,11879735.370,0.000000000,-0.636448801,0.135542393,-0.282437176,1.230487347,-0.669664383,-0.211922392,-0.079156764,-0.175886497,-0.125624567,0.898256183,-0.790127754,0.096778743,-0.051614366,-0.071891449,0.287385285,0.238604397,0.286073416,-0.084139064,0.089330986,0.228053242,0.008590252,0.095474675,-0.167553499,-0.145216197,0.250055134,0.038870316,-0.401406080,-0.147500426,-0.023848558
14,279.985,1786877091937.435,11879755.370,0.000000000,-0.684317827,0.154167742,-0.353622258,1.275141478,-0.691575766,-0.238153368,-0.121707305,-0.127856538,-0.142263949,0.952162266,-0.791782022,0.092147991,-0.020183083,-0.023741173,0.273281157,0.219289228,0.287387192,-0.095744163,0.035852220,0.270760447,0.016203003,0.106704652,-0.084066764,-0.152680665,0.251707733,-0.013785074,-0.462989420,-0.147589147,0.024254400
15,299.987,1786877091957.436,11879775.371,0.000000000,-0.729698181,0.147259653,-0.408635229,1.314752579,-0.676312208,-0.242955446,-0.164438859,-0.100238509,-0.147988722,0.995131910,-0.766154110,0.099363625,-0.000992852,0.019157005,0.239209190,0.221177787,0.278372407,-0.106417008,-0.013083033,0.288553655,0.003465434,0.124673799,-0.004877356,-0.162356004,0.247758821,-0.053027697,-0.518053055,-0.154244408,0.073206618
16,319.987,1786877091977.436,11879795.371,0.000000000,-0.744582713,0.120092399,-0.425364405,1.357674956,-0.610552073,-0.236258566,-0.187641576,-0.096528806,-0.116521396,1.026614785,-0.735999048,0.108105548,0.013902205,0.033461403,0.223296538,0.233379960,0.270848274,-0.109828882,-0.047293227,0.292117864,-0.029556932,0.153494284,0.045630392,-0.165921435,0.242301688,-0.069462016,-0.562860787,-0.168289334,0.115618683
17,339.988,1786877091997.437,11879815.372,0.000000000,-0.744969964,0.102075733,-0.409257025,1.407527089,-0.501783311,-0.221322730,-0.191490486,-0.095673352,-0.063334957,1.037153244,-0.701471090,0.117152102,0.027031042,0.037141133,0.219486028,0.251397192,0.266371012,-0.110096894,-0.058228567,0.292247683,-0.074585050,0.183770537,0.069890350,-0.169788599,0.240731046,-0.066432633,-0.597200871,-0.184899881,0.142276064
18,359.987,1786877092017.436,11879835.371,0.000000000,-0.742344260,0.110864572,-0.358221203,1.465030670,-0.360170186,-0.169039503,-0.176158607,-0.093515307,-0.003171156,1.029864907,-0.660683215,0.139735430,0.049626004,0.036016744,0.225995541,0.264796913,0.268100709,-0.112836972,-0.043733418,0.291008800,-0.125553712,0.206781402,0.079168163,-0.179299742,0.241469219,-0.055234015,-0.619730175,-0.198097408,0.148839355
19,379.990,1786877092037.439,11879855.374,0.000000000,-0.746390998,0.122999489,-0.295099020,1.488079667,-0.317585051,-0.100782908,-0.164990962,-0.098553896,0.044356473,1.030881882,-0.614366233,0.150715634,0.073370621,0.023222815,0.227038741,0.264150709,0.280332148,-0.124171890,-0.003887720,0.280254841,-0.176141828,0.223893762,0.081747159,-0.197967649,0.247636318,-0.036254346,-0.626239836,-0.207825989,0.132248357
20,400.021,1786877092057.470,11879875.405,0.000000000,-0.759371877,0.124830753,-0.253569096,1.454421163,-0.351672828,-0.060433015,-0.162635416,-0.100088477,0.064439461,1.045002937,-0.567356467,0.151497573,0.082343064,0.012913215,0.226118281,0.250073582,0.293839604,-0.140670866,0.037465785,0.264543831,-0.206334680,0.234120667,0.080640271,-0.218450010,0.253996015,-0.019709084,-0.624247730,-0.213310480,0.108341165
21,420.087,1786877092077.536,11879895.471,0.000000000,-0.781898081,0.122271337,-0.209157765,1.372596979,-0.420958370,-0.027474355,-0.166378006,-0.095236436,0.075079016,1.088924050,-0.476167232,0.161466092,0.090786152,0.003459322,0.232966065,0.220613986,0.310199022,-0.168825999,0.093413100,0.242519543,-0.232205242,0.246804804,0.073897891,-0.249526694,0.261877358,0.001760535,-0.615182042,-0.219008133,0.071676254
