index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_ax,base_ay,base_az
0,0.000,1786877091657.449,11879475.384,0.000000000,4.764414787,1.889325261,-11.379624367
1,19.992,1786877091677.441,11879495.376,0.000000000,-2.092814445,0.527370214,-6.646714211
2,39.992,1786877091697.441,11879515.376,0.000000000,3.915319920,-2.991274595,-10.014563560
3,59.991,1786877091717.440,11879535.375,0.000000000,4.160094261,0.187600583,-11.293586731
4,79.990,1786877091737.439,11879555.374,0.000000000,1.086346030,8.253751755,-12.278717041
5,99.991,1786877091757.440,11879575.375,0.000000000,-1.944790721,8.173134804,-10.588428497
6,119.990,1786877091777.439,11879595.374,0.000000000,-4.657230377,1.813363671,-9.362739563
7,139.989,1786877091797.438,11879615.373,0.000000000,-4.425902367,-5.763818264,-8.879616737
8,159.988,1786877091817.437,11879635.372,0.000000000,-3.706250668,-8.451112747,-8.330385208
9,179.986,1786877091837.436,11879655.371,0.000000000,-18.197538376,-17.480434418,5.847192287
10,199.985,1786877091857.435,11879675.369,0.000000000,-19.359779358,-16.653446198,18.056234360
11,219.986,1786877091877.435,11879695.370,0.000000000,11.617483139,3.328544378,25.813531876
12,239.985,1786877091897.434,11879715.369,0.000000000,9.103403091,-0.196421832,20.880046844
13,259.986,1786877091917.435,11879735.370,0.000000000,6.731158257,4.787666321,13.123136520
14,279.985,1786877091937.435,11879755.370,0.000000000,5.741945267,5.729379177,10.651918411
15,299.987,1786877091957.436,11879775.371,0.000000000,2.955188990,4.155656815,9.935890198
16,319.987,1786877091977.436,11879795.371,0.000000000,2.712405205,2.813351154,8.221755028
17,339.988,1786877091997.437,11879815.372,0.000000000,3.876802444,0.984680653,4.978645802
18,359.987,1786877092017.436,11879835.371,0.000000000,2.692533731,-1.289042473,0.732885599
19,379.990,1786877092037.439,11879855.374,0.000000000,-0.366007417,-2.854836941,-0.513291001
20,400.021,1786877092057.470,11879875.405,0.000000000,-2.546546936,-1.477840424,-2.987405539
21,420.087,1786877092077.536,11879895.471,0.000000000,-1.648548245,-1.120161295,-4.534545898
22,440.007,1786877092097.456,11879915.391,0.000000000,1.495880365,-0.047511552,-7.625485897
23,460.021,1786877092117.470,11879935.405,0.000000000,2.051456928,6.460991859,-10.025111198
