joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.402484,-0.341017,-0.076102,0.136507,-0.122574,0.164701,0.236906,-0.284804,0.345561,1.149890,0.928919,-1.051350,-0.864065,-0.653298,-0.577897,0.874756,-0.729519,0.046037,0.042433,-0.534080,0.513955,0.752341,0.762025,0.076111,0.051269,-0.200914,-0.175434,0.766085,-0.690164
-0.402965,-0.343038,-0.076580,0.137508,-0.124217,0.164620,0.236213,-0.283583,0.346574,1.151471,0.931354,-1.048465,-0.857263,-0.654001,-0.577269,0.873813,-0.729324,0.045523,0.043096,-0.534112,0.511795,0.748722,0.761352,0.076734,0.049981,-0.200452,-0.173894,0.761875,-0.687128
-0.403607,-0.345733,-0.077218,0.138842,-0.126409,0.164512,0.235289,-0.281954,0.347926,1.153579,0.934602,-1.044616,-0.848190,-0.654939,-0.576432,0.872556,-0.729064,0.044837,0.043982,-0.534154,0.508915,0.743894,0.760455,0.077566,0.048263,-0.199836,-0.171840,0.756261,-0.683079
-0.404423,-0.349157,-0.078029,0.140538,-0.129193,0.164375,0.234116,-0.279884,0.349643,1.156257,0.938729,-1.039728,-0.836664,-0.656131,-0.575369,0.870958,-0.728733,0.043965,0.045107,-0.534208,0.505255,0.737761,0.759316,0.078623,0.046080,-0.199052,-0.169231,0.749129,-0.677935
-0.405422,-0.353350,-0.079021,0.142613,-0.132602,0.164207,0.232679,-0.277349,0.351745,1.159537,0.943782,-1.033742,-0.822552,-0.657590,-0.574067,0.869001,-0.728329,0.042898,0.046484,-0.534274,0.500774,0.730251,0.757921,0.079916,0.043408,-0.198094,-0.166036,0.740395,-0.671637
-0.406610,-0.358337,-0.080202,0.145083,-0.136656,0.164007,0.230970,-0.274335,0.354246,1.163437,0.949792,-1.026622,-0.805765,-0.659326,-0.572518,0.866674,-0.727847,0.041628,0.048122,-0.534352,0.495444,0.721319,0.756261,0.081455,0.040230,-0.196953,-0.162236,0.730007,-0.664145
-0.407991,-0.364131,-0.081574,0.147952,-0.141368,0.163775,0.228984,-0.270832,0.357151,1.167969,0.956775,-1.018349,-0.786261,-0.661343,-0.570718,0.863970,-0.727288,0.040153,0.050025,-0.534443,0.489252,0.710940,0.754333,0.083243,0.036537,-0.195628,-0.157820,0.717938,-0.655440
-0.409564,-0.370734,-0.083137,0.151221,-0.146736,0.163511,0.226721,-0.266841,0.360462,1.173134,0.964732,-1.008922,-0.764035,-0.663642,-0.568667,0.860889,-0.726650,0.038472,0.052194,-0.534547,0.482195,0.699114,0.752136,0.085281,0.032328,-0.194118,-0.152788,0.704184,-0.645521
-0.411327,-0.378134,-0.084888,0.154885,-0.152754,0.163214,0.224184,-0.262368,0.364173,1.178922,0.973651,-0.998356,-0.739124,-0.666218,-0.566369,0.857435,-0.725936,0.036588,0.054625,-0.534663,0.474285,0.685858,0.749673,0.087565,0.027611,-0.192425,-0.147149,0.688768,-0.634403
-0.413276,-0.386311,-0.086824,0.158934,-0.159403,0.162887,0.221382,-0.257424,0.368273,1.185319,0.983506,-0.986680,-0.711598,-0.669064,-0.563829,0.853619,-0.725147,0.034506,0.057311,-0.534791,0.465546,0.671211,0.746952,0.090088,0.022399,-0.190555,-0.140917,0.671735,-0.622118
-0.415402,-0.395235,-0.088937,0.163353,-0.166658,0.162530,0.218323,-0.252030,0.372748,1.192298,0.994261,-0.973939,-0.681560,-0.672170,-0.561057,0.849455,-0.724285,0.032235,0.060243,-0.534932,0.456008,0.655227,0.743982,0.092842,0.016712,-0.188514,-0.134117,0.653146,-0.608712
-0.417697,-0.404865,-0.091216,0.168121,-0.174489,0.162144,0.215023,-0.246209,0.377577,1.199831,1.005867,-0.960190,-0.649143,-0.675523,-0.558066,0.844960,-0.723356,0.029783,0.063406,-0.535083,0.445716,0.637977,0.740777,0.095813,0.010574,-0.186312,-0.126778,0.633086,-0.594244
-0.420148,-0.415154,-0.093652,0.173216,-0.182855,0.161732,0.211496,-0.239989,0.382737,1.207879,1.018268,-0.945499,-0.614507,-0.679104,-0.554870,0.840159,-0.722362,0.027164,0.066786,-0.535244,0.434719,0.619547,0.737353,0.098989,0.004016,-0.183958,-0.118937,0.611653,-0.578787
-0.422744,-0.426048,-0.096231,0.178609,-0.191712,0.161296,0.207763,-0.233404,0.388199,1.216400,1.031396,-0.929945,-0.577838,-0.682896,-0.551487,0.835075,-0.721311,0.024390,0.070365,-0.535415,0.423076,0.600035,0.733728,0.102350,-0.002928,-0.181467,-0.110635,0.588961,-0.562421
-0.425469,-0.437484,-0.098938,0.184272,-0.201011,0.160838,0.203843,-0.226490,0.393934,1.225345,1.045179,-0.913617,-0.539342,-0.686877,-0.547935,0.829738,-0.720207,0.021479,0.074121,-0.535595,0.410853,0.579550,0.729922,0.105879,-0.010217,-0.178851,-0.101920,0.565138,-0.545240
-0.428307,-0.449396,-0.101758,0.190170,-0.210697,0.160361,0.199760,-0.219290,0.399907,1.234663,1.059535,-0.896609,-0.499244,-0.691024,-0.544235,0.824179,-0.719057,0.018446,0.078034,-0.535782,0.398122,0.558213,0.725958,0.109555,-0.017809,-0.176127,-0.092842,0.540325,-0.527345
-0.431241,-0.461712,-0.104673,0.196268,-0.220711,0.159868,0.195539,-0.211845,0.406083,1.244296,1.074378,-0.879025,-0.457787,-0.695311,-0.540409,0.818432,-0.717868,0.015311,0.082080,-0.535975,0.384958,0.536153,0.721860,0.113356,-0.025659,-0.173310,-0.083457,0.514670,-0.508842
-0.434254,-0.474355,-0.107666,0.202529,-0.230991,0.159362,0.191206,-0.204202,0.412423,1.254186,1.089616,-0.860973,-0.415226,-0.699712,-0.536482,0.812531,-0.716648,0.012092,0.086234,-0.536174,0.371445,0.513506,0.717652,0.117257,-0.033718,-0.170419,-0.073821,0.488332,-0.489847
-0.437326,-0.487248,-0.110718,0.208912,-0.241474,0.158845,0.186787,-0.196408,0.418888,1.264270,1.105154,-0.842565,-0.371827,-0.704200,-0.532478,0.806515,-0.715403,0.008810,0.090469,-0.536377,0.357666,0.490412,0.713362,0.121236,-0.041935,-0.167470,-0.063996,0.461476,-0.470479
-0.440438,-0.500308,-0.113810,0.215379,-0.252093,0.158322,0.182311,-0.188513,0.425437,1.274486,1.120894,-0.823918,-0.327865,-0.708746,-0.528421,0.800420,-0.714142,0.005485,0.094759,-0.536582,0.343707,0.467020,0.709016,0.125266,-0.050259,-0.164483,-0.054044,0.434272,-0.450859
-0.443570,-0.513451,-0.116922,0.221887,-0.262780,0.157796,0.177806,-0.180568,0.432028,1.284766,1.136734,-0.805152,-0.283621,-0.713322,-0.524339,0.794286,-0.712873,0.002139,0.099077,-0.536788,0.329659,0.443476,0.704642,0.129322,-0.058637,-0.161477,-0.044027,0.406893,-0.431113
-0.446701,-0.526595,-0.120033,0.228395,-0.273468,0.157270,0.173301,-0.172623,0.438618,1.295047,1.152575,-0.786386,-0.239377,-0.717897,-0.520257,0.788152,-0.711605,-0.001207,0.103394,-0.536994,0.315612,0.419933,0.700268,0.133378,-0.067015,-0.158471,-0.034010,0.379513,-0.411366
-0.449813,-0.539655,-0.123125,0.234862,-0.284087,0.156747,0.168825,-0.164728,0.445167,1.305263,1.168315,-0.767739,-0.195415,-0.722443,-0.516200,0.782057,-0.710344,-0.004532,0.107684,-0.537199,0.301653,0.396541,0.695922,0.137408,-0.075339,-0.155484,-0.024058,0.352309,-0.391746
-0.452885,-0.552548,-0.126177,0.241245,-0.294570,0.156230,0.164406,-0.156934,0.451632,1.315347,1.183853,-0.749331,-0.152016,-0.726931,-0.512196,0.776041,-0.709099,-0.007814,0.111919,-0.537402,0.287874,0.373447,0.691632,0.141387,-0.083556,-0.152535,-0.014233,0.325453,-0.372378
-0.455898,-0.565191,-0.129170,0.247506,-0.304850,0.155724,0.160073,-0.149291,0.457972,1.325237,1.199091,-0.731279,-0.109455,-0.731332,-0.508269,0.770140,-0.707879,-0.011033,0.116073,-0.537601,0.274361,0.350800,0.687424,0.145288,-0.091615,-0.149644,-0.004597,0.299115,-0.353383
-0.458832,-0.577507,-0.132085,0.253604,-0.314864,0.155231,0.155852,-0.141846,0.464148,1.334870,1.213934,-0.713695,-0.067998,-0.735619,-0.504443,0.764393,-0.706690,-0.014168,0.120119,-0.537794,0.261197,0.328740,0.683326,0.149089,-0.099465,-0.146827,0.004788,0.273460,-0.334880
-0.461670,-0.589419,-0.134905,0.259502,-0.324550,0.154754,0.151769,-0.134646,0.470121,1.344188,1.228290,-0.696687,-0.027900,-0.739766,-0.500743,0.758834,-0.705540,-0.017201,0.124032,-0.537981,0.248466,0.307403,0.679362,0.152765,-0.107057,-0.144103,0.013866,0.248647,-0.316985
-0.464395,-0.600855,-0.137612,0.265165,-0.333849,0.154296,0.147849,-0.127732,0.475856,1.353133,1.242073,-0.680359,0.010596,-0.743747,-0.497191,0.753497,-0.704436,-0.020112,0.127788,-0.538161,0.236243,0.286918,0.675556,0.156294,-0.114346,-0.141487,0.022581,0.224824,-0.299804
-0.466991,-0.611749,-0.140191,0.270558,-0.342706,0.153860,0.144116,-0.121147,0.481318,1.361654,1.255201,-0.664805,0.047265,-0.747539,-0.493808,0.748413,-0.703385,-0.022886,0.131367,-0.538332,0.224600,0.267406,0.671931,0.159655,-0.121290,-0.138996,0.030883,0.202132,-0.283438
-0.469442,-0.622038,-0.142627,0.275653,-0.351072,0.153448,0.140589,-0.114927,0.486478,1.369702,1.267602,-0.650114,0.081901,-0.751120,-0.490612,0.743612,-0.702391,-0.025505,0.134747,-0.538493,0.213603,0.248976,0.668507,0.162831,-0.127848,-0.136642,0.038724,0.180699,-0.267981
-0.471737,-0.631668,-0.144906,0.280421,-0.358903,0.153062,0.137289,-0.109106,0.491307,1.377235,1.279208,-0.636365,0.114318,-0.754473,-0.487621,0.739117,-0.701462,-0.027957,0.137910,-0.538644,0.203311,0.231726,0.665302,0.165802,-0.133986,-0.134440,0.046063,0.160639,-0.253513
-0.473863,-0.640592,-0.147019,0.284840,-0.366158,0.152705,0.134230,-0.103712,0.495782,1.384214,1.289963,-0.623624,0.144356,-0.757579,-0.484849,0.734953,-0.700600,-0.030228,0.140842,-0.538785,0.193773,0.215742,0.662332,0.168556,-0.139673,-0.132399,0.052863,0.142050,-0.240107
-0.475812,-0.648769,-0.148955,0.288889,-0.372807,0.152378,0.131428,-0.098768,0.499882,1.390611,1.299818,-0.611948,0.171882,-0.760425,-0.482309,0.731137,-0.699811,-0.032310,0.143528,-0.538913,0.185034,0.201095,0.659611,0.171079,-0.144885,-0.130529,0.059095,0.125017,-0.227822
-0.477575,-0.656169,-0.150706,0.292553,-0.378825,0.152081,0.128891,-0.094295,0.503593,1.396399,1.308737,-0.601382,0.196793,-0.763001,-0.480011,0.727683,-0.699097,-0.034194,0.145959,-0.539029,0.177124,0.187839,0.657148,0.173363,-0.149602,-0.128836,0.064734,0.109601,-0.216704
-0.479148,-0.662772,-0.152269,0.295822,-0.384193,0.151817,0.126628,-0.090304,0.506904,1.401564,1.316694,-0.591955,0.219019,-0.765300,-0.477960,0.724602,-0.698459,-0.035875,0.148128,-0.539133,0.170067,0.176013,0.654951,0.175401,-0.153811,-0.127326,0.069766,0.095847,-0.206785
-0.480529,-0.668566,-0.153641,0.298691,-0.388905,0.151585,0.124642,-0.086801,0.509809,1.406096,1.323677,-0.583682,0.238523,-0.767317,-0.476160,0.721898,-0.697900,-0.037350,0.150031,-0.539224,0.163875,0.165634,0.653023,0.177189,-0.157504,-0.126001,0.074182,0.083778,-0.198080
-0.481717,-0.673553,-0.154822,0.301161,-0.392959,0.151385,0.122933,-0.083787,0.512310,1.409996,1.329687,-0.576562,0.255310,-0.769053,-0.474611,0.719571,-0.697418,-0.038620,0.151669,-0.539302,0.158545,0.156702,0.651363,0.178728,-0.160682,-0.124860,0.077982,0.073390,-0.190588
-0.482716,-0.677746,-0.155814,0.303236,-0.396368,0.151217,0.121496,-0.081252,0.514412,1.413276,1.334740,-0.570576,0.269422,-0.770512,-0.473309,0.717614,-0.697014,-0.039687,0.153046,-0.539368,0.154064,0.149192,0.649968,0.180021,-0.163354,-0.123902,0.081177,0.064656,-0.184290
-0.483532,-0.681170,-0.156625,0.304932,-0.399152,0.151080,0.120323,-0.079182,0.516129,1.415954,1.338867,-0.565688,0.280948,-0.771704,-0.472246,0.716016,-0.696683,-0.040559,0.154171,-0.539422,0.150404,0.143059,0.648829,0.181078,-0.165537,-0.123118,0.083786,0.057524,-0.179146
-0.484174,-0.683865,-0.157263,0.306266,-0.401344,0.150972,0.119399,-0.077553,0.517481,1.418062,1.342115,-0.561839,0.290021,-0.772642,-0.471409,0.714759,-0.696423,-0.041245,0.155057,-0.539464,0.147524,0.138231,0.647932,0.181910,-0.167255,-0.122502,0.085840,0.051910,-0.175097
-0.484655,-0.685886,-0.157741,0.307267,-0.402987,0.150891,0.118706,-0.076332,0.518494,1.419643,1.344550,-0.558954,0.296823,-0.773345,-0.470781,0.713816,-0.696228,-0.041759,0.155720,-0.539496,0.145364,0.134612,0.647259,0.182533,-0.168543,-0.122040,0.087380,0.047700,-0.172061
-0.484993,-0.687301,-0.158076,0.307968,-0.404138,0.150835,0.118221,-0.075476,0.519204,1.420750,1.346256,-0.556933,0.301588,-0.773838,-0.470341,0.713155,-0.696091,-0.042120,0.156185,-0.539518,0.143851,0.132076,0.646788,0.182970,-0.169445,-0.121716,0.088459,0.044751,-0.169934
-0.485206,-0.688198,-0.158288,0.308412,-0.404867,0.150799,0.117914,-0.074934,0.519653,1.421451,1.347337,-0.555653,0.304606,-0.774150,-0.470063,0.712737,-0.696005,-0.042348,0.156480,-0.539532,0.142893,0.130470,0.646490,0.183247,-0.170016,-0.121511,0.089142,0.042884,-0.168588
-0.485321,-0.688678,-0.158402,0.308649,-0.405257,0.150779,0.117749,-0.074644,0.519894,1.421827,1.347915,-0.554968,0.306222,-0.774317,-0.469914,0.712513,-0.695958,-0.042470,0.156638,-0.539540,0.142380,0.129610,0.646330,0.183395,-0.170322,-0.121401,0.089508,0.041884,-0.167866
-0.485365,-0.688862,-0.158446,0.308741,-0.405407,0.150772,0.117686,-0.074532,0.519986,1.421971,1.348137,-0.554705,0.306841,-0.774382,-0.469856,0.712427,-0.695941,-0.042517,0.156698,-0.539543,0.142183,0.129281,0.646269,0.183452,-0.170440,-0.121359,0.089648,0.041501,-0.167590
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
