index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,playing_0
47,939.996,1786878696511.479,13484329.413,0.000000000,0.000000000
48,959.993,1786878696531.475,13484349.410,0.000000000,0.000000000
49,979.994,1786878696551.477,13484369.412,0.000000000,0.000000000
50,999.991,1786878696571.474,13484389.409,0.000000000,0.000000000
51,1019.992,1786878696591.474,13484409.409,0.000000000,0.000000000
52,1039.995,1786878696611.477,13484429.412,0.000000000,0.000000000
53,1059.991,1786878696631.473,13484449.408,0.000000000,0.000000000
54,1079.991,1786878696651.473,13484469.408,0.000000000,0.000000000
55,1099.990,1786878696671.472,13484489.407,0.000000000,0.000000000
56,1119.990,1786878696691.473,13484509.408,0.000000000,0.000000000
57,1139.990,1786878696711.472,13484529.407,0.000000000,0.000000000
58,1159.991,1786878696731.474,13484549.408,0.000000000,0.000000000
59,1179.993,1786878696751.475,13484569.410,0.000000000,0.000000000
60,1199.996,1786878696771.479,13484589.414,0.000000000,0.000000000
61,1219.992,1786878696791.474,13484609.409,0.000000000,0.000000000
62,1239.991,1786878696811.473,13484629.408,0.000000000,0.000000000
63,1259.990,1786878696831.472,13484649.407,0.000000000,0.000000000
64,1279.990,1786878696851.472,13484669.407,0.000000000,0.000000000
65,1299.992,1786878696871.474,13484689.409,0.000000000,0.000000000
66,1319.991,1786878696891.474,13484709.409,0.000000000,0.000000000
67,1339.989,1786878696911.471,13484729.407,0.000000000,0.000000000
68,1359.990,1786878696931.472,13484749.407,0.000000000,0.000000000
69,1379.990,1786878696951.472,13484769.407,0.000000000,0.000000000
70,1399.990,1786878696971.473,13484789.407,0.000000000,0.000000000
71,1419.992,1786878696991.475,13484809.410,0.000000000,0.000000000
72,1439.993,1786878697011.475,13484829.410,0.000000000,0.000000000
73,1459.992,1786878697031.475,13484849.410,0.000000000,0.000000000
74,1479.990,1786878697051.473,13484869.408,0.000000000,0.000000000
75,1499.991,1786878697071.474,13484889.409,0.000000000,0.000000000
76,1519.992,1786878697091.474,13484909.409,0.000000000,0.000000000
77,1539.989,1786878697111.471,13484929.406,0.000000000,0.000000000
78,1559.990,1786878697131.472,13484949.407,0.000000000,0.000000000
79,1579.989,1786878697151.471,13484969.406,0.000000000,0.000000000
80,1599.989,1786878697171.471,13484989.407,0.000000000,0.000000000
81,1619.991,1786878697191.474,13485009.409,0.000000000,1.000000000
82,1639.991,1786878697211.473,13485029.408,0.000000000,1.000000000
83,1659.992,1786878697231.475,13485049.410,0.000000000,1.000000000
84,1679.995,1786878697251.478,13485069.413,0.000000000,1.000000000
85,1699.992,1786878697271.474,13485089.409,0.000000000,1.000000000
86,1719.991,1786878697291.473,13485109.408,0.000000000,1.000000000
87,1739.991,1786878697311.474,13485129.409,0.000000000,1.000000000
88,1759.990,1786878697331.473,13485149.408,0.000000000,1.000000000
89,1779.998,1786878697351.480,13485169.415,0.000000000,1.000000000
90,1799.993,1786878697371.475,13485189.410,0.000000000,1.000000000
91,1819.991,1786878697391.473,13485209.408,0.000000000,1.000000000
92,1839.991,1786878697411.473,13485229.408,0.000000000,1.000000000
93,1859.990,1786878697431.472,13485249.407,0.000000000,1.000000000
94,1879.993,1786878697451.476,13485269.411,0.000000000,1.000000000
95,1899.992,1786878697471.475,13485289.410,0.000000000,1.000000000
96,1919.991,1786878697491.473,13485309.408,0.000000000,1.000000000
97,1939.992,1786878697511.474,13485329.409,0.000000000,1.000000000
98,1959.990,1786878697531.473,13485349.407,0.000000000,1.000000000
99,1979.991,1786878697551.474,13485369.409,0.000000000,1.000000000
100,1999.993,1786878697571.475,13485389.410,0.000000000,1.000000000
101,2019.991,1786878697591.473,13485409.408,0.000000000,1.000000000
102,2039.992,1786878697611.474,13485429.409,0.000000000,1.000000000
103,2059.991,1786878697631.473,13485449.408,0.000000000,1.000000000
104,2079.993,1786878697651.476,13485469.411,0.000000000,1.000000000
105,2099.995,1786878697671.478,13485489.412,0.000000000,1.000000000
106,2119.992,1786878697691.474,13485509.409,0.000000000,1.000000000
107,2139.990,1786878697711.473,13485529.407,0.000000000,1.000000000
108,2159.991,1786878697731.474,13485549.409,0.000000000,1.000000000
109,2179.991,1786878697751.473,13485569.408,0.000000000,1.000000000
110,2199.990,1786878697771.473,13485589.408,0.000000000,1.000000000
111,2219.990,1786878697791.472,13485609.407,0.000000000,1.000000000
112,2239.988,1786878697811.471,13485629.406,0.000000000,1.000000000
113,2259.989,1786878697831.471,13485649.406,0.000000000,1.000000000
114,2279.989,1786878697851.471,13485669.407,0.000000000,1.000000000
115,2299.987,1786878697871.470,13485689.405,0.000000000,1.000000000
116,2319.989,1786878697891.472,13485709.407,0.000000000,1.000000000
117,2339.989,1786878697911.471,13485729.406,0.000000000,1.000000000
118,2359.991,1786878697931.473,13485749.408,0.000000000,1.000000000
119,2379.990,1786878697951.472,13485769.407,0.000000000,1.000000000
120,2399.990,1786878697971.473,13485789.408,0.000000000,1.000000000
121,2419.996,1786878697991.478,13485809.413,0.000000000,1.000000000
122,2439.993,1786878698011.476,13485829.411,0.000000000,1.000000000
123,2459.990,1786878698031.473,13485849.408,0.000000000,1.000000000
124,2479.988,1786878698051.470,13485869.406,0.000000000,1.000000000
125,2499.989,1786878698071.471,13485889.406,0.000000000,1.000000000
126,2519.989,1786878698091.471,13485909.406,0.000000000,1.000000000
127,2539.991,1786878698111.473,13485929.408,0.000000000,1.000000000
128,2559.989,1786878698131.471,13485949.406,0.000000000,1.000000000
129,2579.990,1786878698151.472,13485969.407,0.000000000,1.000000000
130,2599.990,1786878698171.472,13485989.407,0.000000000,1.000000000
131,2619.994,1786878698191.477,13486009.412,0.000000000,1.000000000
132,2639.992,1786878698211.474,13486029.409,0.000000000,1.000000000
133,2659.994,1786878698231.477,13486049.412,0.000000000,1.000000000
134,2679.989,1786878698251.472,13486069.407,0.000000000,1.000000000
135,2699.990,1786878698271.473,13486089.408,0.000000000,1.000000000
136,2719.992,1786878698291.475,13486109.410,0.000000000,1.000000000
137,2739.991,1786878698311.474,13486129.409,0.000000000,1.000000000
138,2759.989,1786878698331.471,13486149.406,0.000000000,1.000000000
139,2779.996,1786878698351.478,13486169.413,0.000000000,1.000000000
140,2799.994,1786878698371.476,13486189.411,0.000000000,1.000000000
141,2819.996,1786878698391.479,13486209.414,0.000000000,1.000000000
142,2839.990,1786878698411.472,13486229.407,0.000000000,1.000000000
143,2859.994,1786878698431.476,13486249.411,0.000000000,1.000000000
144,2879.990,1786878698451.473,13486269.408,0.000000000,1.000000000
145,2899.992,1786878698471.474,13486289.409,0.000000000,1.000000000
146,2919.993,1786878698491.475,13486309.410,0.000000000,1.000000000
147,2939.989,1786878698511.471,13486329.407,0.000000000,1.000000000
148,2959.988,1786878698531.470,13486349.406,0.000000000,1.000000000
149,2979.989,1786878698551.471,13486369.406,0.000000000,1.000000000
150,2999.989,1786878698571.472,13486389.407,0.000000000,1.000000000
151,3019.990,1786878698591.472,13486409.407,0.000000000,1.000000000
152,3039.990,1786878698611.472,13486429.407,0.000000000,1.000000000
153,3059.990,1786878698631.473,13486449.408,0.000000000,1.000000000
154,3079.990,1786878698651.473,13486469.408,0.000000000,1.000000000
155,3099.988,1786878698671.471,13486489.406,0.000000000,1.000000000
156,3119.991,1786878698691.474,13486509.409,0.000000000,1.000000000
157,3139.992,1786878698711.475,13486529.410,0.000000000,1.000000000
158,3159.989,1786878698731.471,13486549.406,0.000000000,1.000000000
159,3179.990,1786878698751.473,13486569.408,0.000000000,1.000000000
160,3199.990,1786878698771.473,13486589.407,0.000000000,1.000000000
161,3219.989,1786878698791.471,13486609.406,0.000000000,1.000000000
162,3239.989,1786878698811.471,13486629.407,0.000000000,1.000000000
163,3259.989,1786878698831.472,13486649.407,0.000000000,1.000000000
164,3279.990,1786878698851.473,13486669.408,0.000000000,1.000000000
165,3299.989,1786878698871.472,13486689.407,0.000000000,1.000000000
166,3319.989,1786878698891.471,13486709.406,0.000000000,1.000000000
167,3339.990,1786878698911.472,13486729.407,0.000000000,1.000000000
168,3359.991,1786878698931.473,13486749.408,0.000000000,1.000000000
169,3379.994,1786878698951.476,13486769.411,0.000000000,1.000000000
170,3399.992,1786878698971.474,13486789.409,0.000000000,1.000000000
171,3419.991,1786878698991.474,13486809.408,0.000000000,1.000000000
172,3439.991,1786878699011.474,13486829.409,0.000000000,1.000000000
173,3459.993,1786878699031.476,13486849.411,0.000000000,1.000000000
174,3479.990,1786878699051.472,13486869.407,0.000000000,1.000000000
175,3499.996,1786878699071.479,13486889.414,0.000000000,1.000000000
176,3519.992,1786878699091.475,13486909.409,0.000000000,1.000000000
177,3539.994,1786878699111.477,13486929.412,0.000000000,1.000000000
178,3559.991,1786878699131.473,13486949.408,0.000000000,1.000000000
179,3579.990,1786878699151.472,13486969.407,0.000000000,1.000000000
180,3599.989,1786878699171.471,13486989.406,0.000000000,1.000000000
181,3619.991,1786878699191.473,13487009.408,0.000000000,1.000000000
182,3639.991,1786878699211.474,13487029.408,0.000000000,1.000000000
183,3659.993,1786878699231.476,13487049.411,0.000000000,1.000000000
184,3679.992,1786878699251.474,13487069.409,0.000000000,1.000000000
185,3699.995,1786878699271.478,13487089.412,0.000000000,1.000000000
186,3719.994,1786878699291.476,13487109.411,0.000000000,1.000000000
187,3739.990,1786878699311.473,13487129.408,0.000000000,1.000000000
188,3759.991,1786878699331.473,13487149.408,0.000000000,1.000000000
189,3779.991,1786878699351.474,13487169.408,0.000000000,1.000000000
190,3799.992,1786878699371.475,13487189.410,0.000000000,1.000000000
191,3819.995,1786878699391.477,13487209.412,0.000000000,1.000000000
192,3839.990,1786878699411.472,13487229.407,0.000000000,1.000000000
193,3859.988,1786878699431.470,13487249.405,0.000000000,1.000000000
194,3879.989,1786878699451.471,13487269.406,0.000000000,1.000000000
195,3899.990,1786878699471.473,13487289.408,0.000000000,1.000000000
196,3919.989,1786878699491.472,13487309.407,0.000000000,1.000000000
197,3939.989,1786878699511.471,13487329.407,0.000000000,1.000000000
198,3960.004,1786878699531.486,13487349.421,0.000000000,1.000000000
199,3979.988,1786878699551.470,13487369.405,0.000000000,1.000000000
200,3999.987,1786878699571.470,13487389.405,0.000000000,1.000000000
201,4019.990,1786878699591.472,13487409.407,0.000000000,1.000000000
202,4039.987,1786878699611.469,13487429.404,0.000000000,1.000000000
203,4059.989,1786878699631.471,13487449.406,0.000000000,1.000000000
204,4079.986,1786878699651.469,13487469.404,0.000000000,1.000000000
205,4099.986,1786878699671.469,13487489.404,0.000000000,1.000000000
206,4119.986,1786878699691.468,13487509.403,0.000000000,1.000000000
207,4139.986,1786878699711.469,13487529.403,0.000000000,1.000000000
208,4159.987,1786878699731.469,13487549.405,0.000000000,1.000000000
209,4179.987,1786878699751.470,13487569.405,0.000000000,1.000000000
210,4199.989,1786878699771.472,13487589.407,0.000000000,1.000000000
211,4219.990,1786878699791.472,13487609.407,0.000000000,1.000000000
212,4239.989,1786878699811.471,13487629.406,0.000000000,1.000000000
213,4259.988,1786878699831.470,13487649.405,0.000000000,1.000000000
214,4279.988,1786878699851.471,13487669.406,0.000000000,1.000000000
215,4299.989,1786878699871.471,13487689.406,0.000000000,1.000000000
216,4319.989,1786878699891.472,13487709.407,0.000000000,1.000000000
217,4339.995,1786878699911.477,13487729.412,0.000000000,1.000000000
218,4359.990,1786878699931.473,13487749.408,0.000000000,1.000000000
219,4379.991,1786878699951.474,13487769.409,0.000000000,1.000000000
220,4399.992,1786878699971.474,13487789.409,0.000000000,1.000000000
221,4419.990,1786878699991.472,13487809.407,0.000000000,1.000000000
222,4439.990,1786878700011.473,13487829.408,0.000000000,1.000000000
223,4459.987,1786878700031.470,13487849.405,0.000000000,1.000000000
224,4479.986,1786878700051.469,13487869.404,0.000000000,1.000000000
225,4499.988,1786878700071.470,13487889.405,0.000000000,1.000000000
226,4519.989,1786878700091.471,13487909.406,0.000000000,1.000000000
227,4539.992,1786878700111.475,13487929.409,0.000000000,1.000000000
228,4559.991,1786878700131.474,13487949.408,0.000000000,1.000000000
229,4579.988,1786878700151.470,13487969.405,0.000000000,1.000000000
230,4599.988,1786878700171.470,13487989.405,0.000000000,1.000000000
231,4619.986,1786878700191.469,13488009.404,0.000000000,1.000000000
232,4639.987,1786878700211.470,13488029.405,0.000000000,1.000000000
233,4659.988,1786878700231.471,13488049.406,0.000000000,1.000000000
234,4679.986,1786878700251.469,13488069.404,0.000000000,1.000000000
235,4699.987,1786878700271.469,13488089.404,0.000000000,1.000000000
236,4719.992,1786878700291.474,13488109.409,0.000000000,1.000000000
237,4739.988,1786878700311.470,13488129.406,0.000000000,1.000000000
238,4759.987,1786878700331.470,13488149.405,0.000000000,1.000000000
239,4779.992,1786878700351.474,13488169.409,0.000000000,1.000000000
240,4799.986,1786878700371.469,13488189.404,0.000000000,1.000000000
241,4819.987,1786878700391.469,13488209.404,0.000000000,1.000000000
242,4839.986,1786878700411.469,13488229.404,0.000000000,1.000000000
243,4859.987,1786878700431.470,13488249.405,0.000000000,1.000000000
244,4879.989,1786878700451.471,13488269.406,0.000000000,1.000000000
245,4899.987,1786878700471.469,13488289.404,0.000000000,1.000000000
246,4919.987,1786878700491.469,13488309.404,0.000000000,1.000000000
247,4939.987,1786878700511.469,13488329.405,0.000000000,1.000000000
248,4959.987,1786878700531.469,13488349.404,0.000000000,1.000000000
249,4979.986,1786878700551.469,13488369.404,0.000000000,1.000000000
250,4999.990,1786878700571.473,13488389.408,0.000000000,1.000000000
251,5019.990,1786878700591.473,13488409.408,0.000000000,1.000000000
252,5039.989,1786878700611.471,13488429.407,0.000000000,1.000000000
253,5059.987,1786878700631.470,13488449.405,0.000000000,1.000000000
254,5079.987,1786878700651.469,13488469.404,0.000000000,1.000000000
255,5099.987,1786878700671.469,13488489.404,0.000000000,1.000000000
256,5119.987,1786878700691.469,13488509.404,0.000000000,1.000000000
257,5139.989,1786878700711.471,13488529.407,0.000000000,1.000000000
258,5159.989,1786878700731.471,13488549.406,0.000000000,1.000000000
259,5179.994,1786878700751.476,13488569.411,0.000000000,1.000000000
260,5199.993,1786878700771.476,13488589.411,0.000000000,1.000000000
261,5219.992,1786878700791.474,13488609.409,0.000000000,1.000000000
262,5239.991,1786878700811.474,13488629.408,0.000000000,1.000000000
263,5259.993,1786878700831.475,13488649.410,0.000000000,1.000000000
264,5279.990,1786878700851.473,13488669.408,0.000000000,1.000000000
265,5299.992,1786878700871.474,13488689.409,0.000000000,1.000000000
266,5319.989,1786878700891.471,13488709.407,0.000000000,1.000000000
267,5339.990,1786878700911.473,13488729.408,0.000000000,1.000000000
268,5359.990,1786878700931.472,13488749.407,0.000000000,1.000000000
269,5379.988,1786878700951.471,13488769.406,0.000000000,1.000000000
270,5399.988,1786878700971.470,13488789.405,0.000000000,1.000000000
271,5419.994,1786878700991.476,13488809.411,0.000000000,1.000000000
272,5439.992,1786878701011.475,13488829.409,0.000000000,1.000000000
273,5459.994,1786878701031.476,13488849.411,0.000000000,1.000000000
274,5479.992,1786878701051.475,13488869.410,0.000000000,1.000000000
275,5499.992,1786878701071.474,13488889.409,0.000000000,1.000000000
276,5519.992,1786878701091.475,13488909.409,0.000000000,1.000000000
277,5539.986,1786878701111.468,13488929.403,0.000000000,1.000000000
278,5559.991,1786878701131.473,13488949.408,0.000000000,1.000000000
279,5579.989,1786878701151.471,13488969.406,0.000000000,1.000000000
280,5599.990,1786878701171.473,13488989.407,0.000000000,1.000000000
281,5619.991,1786878701191.474,13489009.409,0.000000000,1.000000000
282,5639.988,1786878701211.470,13489029.405,0.000000000,1.000000000
283,5659.990,1786878701231.472,13489049.407,0.000000000,1.000000000
284,5679.989,1786878701251.471,13489069.406,0.000000000,1.000000000
285,5699.987,1786878701271.470,13489089.405,0.000000000,1.000000000
286,5719.989,1786878701291.471,13489109.406,0.000000000,1.000000000
287,5739.989,1786878701311.471,13489129.406,0.000000000,1.000000000
288,5759.991,1786878701331.473,13489149.408,0.000000000,1.000000000
289,5779.992,1786878701351.475,13489169.409,0.000000000,1.000000000
290,5799.991,1786878701371.473,13489189.408,0.000000000,1.000000000
291,5819.993,1786878701391.476,13489209.411,0.000000000,1.000000000
292,5839.989,1786878701411.472,13489229.407,0.000000000,1.000000000
293,5859.990,1786878701431.473,13489249.408,0.000000000,1.000000000
294,5879.992,1786878701451.474,13489269.409,0.000000000,1.000000000
295,5899.990,1786878701471.472,13489289.407,0.000000000,1.000000000
296,5919.990,1786878701491.473,13489309.407,0.000000000,1.000000000
297,5939.992,1786878701511.474,13489329.409,0.000000000,1.000000000
298,5959.989,1786878701531.471,13489349.406,0.000000000,1.000000000
299,5979.990,1786878701551.473,13489369.408,0.000000000,1.000000000
300,5999.992,1786878701571.474,13489389.409,0.000000000,1.000000000
301,6019.993,1786878701591.475,13489409.410,0.000000000,1.000000000
302,6039.994,1786878701611.476,13489429.411,0.000000000,1.000000000
303,6059.992,1786878701631.474,13489449.409,0.000000000,1.000000000
304,6079.994,1786878701651.476,13489469.411,0.000000000,1.000000000
305,6099.993,1786878701671.476,13489489.411,0.000000000,1.000000000
306,6119.991,1786878701691.474,13489509.409,0.000000000,1.000000000
307,6139.993,1786878701711.476,13489529.411,0.000000000,1.000000000
308,6159.993,1786878701731.475,13489549.410,0.000000000,1.000000000
309,6179.995,1786878701751.477,13489569.412,0.000000000,1.000000000
310,6199.994,1786878701771.476,13489589.411,0.000000000,1.000000000
311,6219.996,1786878701791.479,13489609.413,0.000000000,1.000000000
312,6239.992,1786878701811.474,13489629.409,0.000000000,1.000000000
313,6259.992,1786878701831.475,13489649.410,0.000000000,1.000000000
314,6279.994,1786878701851.476,13489669.411,0.000000000,1.000000000
315,6299.995,1786878701871.478,13489689.413,0.000000000,1.000000000
316,6319.993,1786878701891.475,13489709.410,0.000000000,1.000000000
317,6339.991,1786878701911.474,13489729.409,0.000000000,1.000000000
318,6359.992,1786878701931.474,13489749.409,0.000000000,1.000000000
319,6379.992,1786878701951.475,13489769.410,0.000000000,1.000000000
320,6399.991,1786878701971.474,13489789.409,0.000000000,1.000000000
321,6419.994,1786878701991.476,13489809.411,0.000000000,1.000000000
322,6439.993,1786878702011.475,13489829.410,0.000000000,1.000000000
323,6459.991,1786878702031.473,13489849.408,0.000000000,1.000000000
324,6479.994,1786878702051.476,13489869.411,0.000000000,1.000000000
325,6499.991,1786878702071.474,13489889.409,0.000000000,1.000000000
326,6519.992,1786878702091.475,13489909.409,0.000000000,1.000000000
327,6539.990,1786878702111.473,13489929.408,0.000000000,1.000000000
328,6559.990,1786878702131.472,13489949.407,0.000000000,1.000000000
329,6579.992,1786878702151.475,13489969.410,0.000000000,1.000000000
330,6599.991,1786878702171.473,13489989.408,0.000000000,1.000000000
331,6619.989,1786878702191.472,13490009.407,0.000000000,1.000000000
332,6639.989,1786878702211.471,13490029.407,0.000000000,1.000000000
333,6659.989,1786878702231.472,13490049.407,0.000000000,1.000000000
334,6679.991,1786878702251.474,13490069.409,0.000000000,1.000000000
335,6699.993,1786878702271.476,13490089.411,0.000000000,1.000000000
336,6719.992,1786878702291.475,13490109.410,0.000000000,1.000000000
337,6739.993,1786878702311.476,13490129.411,0.000000000,1.000000000
338,6759.992,1786878702331.475,13490149.410,0.000000000,1.000000000
339,6779.993,1786878702351.475,13490169.410,0.000000000,1.000000000
340,6799.993,1786878702371.475,13490189.410,0.000000000,1.000000000
341,6819.993,1786878702391.476,13490209.411,0.000000000,1.000000000
342,6839.993,1786878702411.475,13490229.410,0.000000000,1.000000000
343,6859.994,1786878702431.476,13490249.411,0.000000000,1.000000000
344,6879.994,1786878702451.476,13490269.411,0.000000000,1.000000000
345,6899.991,1786878702471.474,13490289.409,0.000000000,1.000000000
346,6919.993,1786878702491.476,13490309.411,0.000000000,1.000000000
347,6939.993,1786878702511.475,13490329.410,0.000000000,1.000000000
348,6959.990,1786878702531.472,13490349.407,0.000000000,1.000000000
349,6979.991,1786878702551.473,13490369.408,0.000000000,1.000000000
350,6999.991,1786878702571.474,13490389.409,0.000000000,1.000000000
351,7019.990,1786878702591.473,13490409.408,0.000000000,1.000000000
352,7039.992,1786878702611.475,13490429.410,0.000000000,1.000000000
353,7059.988,1786878702631.470,13490449.406,0.000000000,1.000000000
354,7079.990,1786878702651.473,13490469.408,0.000000000,1.000000000
355,7099.992,1786878702671.475,13490489.410,0.000000000,1.000000000
356,7119.988,1786878702691.470,13490509.405,0.000000000,1.000000000
357,7139.988,1786878702711.470,13490529.405,0.000000000,1.000000000
358,7159.990,1786878702731.472,13490549.407,0.000000000,1.000000000
359,7179.987,1786878702751.469,13490569.404,0.000000000,1.000000000
360,7199.989,1786878702771.471,13490589.406,0.000000000,1.000000000
361,7219.989,1786878702791.471,13490609.406,0.000000000,1.000000000
362,7239.987,1786878702811.469,13490629.405,0.000000000,1.000000000
363,7259.989,1786878702831.471,13490649.406,0.000000000,1.000000000
364,7279.991,1786878702851.473,13490669.408,0.000000000,1.000000000
365,7299.992,1786878702871.475,13490689.409,0.000000000,1.000000000
366,7319.992,1786878702891.475,13490709.410,0.000000000,1.000000000
367,7339.988,1786878702911.471,13490729.406,0.000000000,1.000000000
368,7359.989,1786878702931.471,13490749.406,0.000000000,1.000000000
369,7379.988,1786878702951.471,13490769.406,0.000000000,1.000000000
370,7399.993,1786878702971.475,13490789.410,0.000000000,1.000000000
371,7419.988,1786878702991.470,13490809.405,0.000000000,1.000000000
372,7439.990,1786878703011.472,13490829.407,0.000000000,1.000000000
373,7459.989,1786878703031.472,13490849.407,0.000000000,1.000000000
374,7479.988,1786878703051.470,13490869.406,0.000000000,1.000000000
375,7499.988,1786878703071.470,13490889.405,0.000000000,1.000000000
376,7519.990,1786878703091.472,13490909.407,0.000000000,1.000000000
377,7539.990,1786878703111.473,13490929.408,0.000000000,1.000000000
378,7559.992,1786878703131.475,13490949.410,0.000000000,1.000000000
379,7579.992,1786878703151.474,13490969.409,0.000000000,1.000000000
380,7599.991,1786878703171.473,13490989.408,0.000000000,1.000000000
381,7619.992,1786878703191.474,13491009.409,0.000000000,1.000000000
382,7639.991,1786878703211.473,13491029.408,0.000000000,1.000000000
383,7659.991,1786878703231.473,13491049.408,0.000000000,1.000000000
384,7679.991,1786878703251.473,13491069.408,0.000000000,1.000000000
385,7699.994,1786878703271.476,13491089.411,0.000000000,1.000000000
386,7719.989,1786878703291.472,13491109.407,0.000000000,1.000000000
387,7739.989,1786878703311.471,13491129.406,0.000000000,1.000000000
388,7759.987,1786878703331.469,13491149.404,0.000000000,1.000000000
389,7779.987,1786878703351.469,13491169.404,0.000000000,1.000000000
390,7799.990,1786878703371.473,13491189.408,0.000000000,1.000000000
391,7819.989,1786878703391.472,13491209.407,0.000000000,1.000000000
392,7839.988,1786878703411.470,13491229.405,0.000000000,1.000000000
393,7859.988,1786878703431.470,13491249.406,0.000000000,1.000000000
394,7879.988,1786878703451.471,13491269.406,0.000000000,1.000000000
395,7899.993,1786878703471.475,13491289.410,0.000000000,1.000000000
396,7919.992,1786878703491.475,13491309.410,0.000000000,1.000000000
397,7939.992,1786878703511.474,13491329.409,0.000000000,1.000000000
398,7959.992,1786878703531.474,13491349.409,0.000000000,1.000000000
399,7979.991,1786878703551.473,13491369.408,0.000000000,1.000000000
400,7999.993,1786878703571.475,13491389.410,0.000000000,1.000000000
401,8019.988,1786878703591.470,13491409.405,0.000000000,1.000000000
402,8039.990,1786878703611.473,13491429.408,0.000000000,1.000000000
403,8059.993,1786878703631.475,13491449.410,0.000000000,1.000000000
404,8079.988,1786878703651.470,13491469.405,0.000000000,1.000000000
405,8099.990,1786878703671.472,13491489.407,0.000000000,1.000000000
406,8119.990,1786878703691.472,13491509.407,0.000000000,1.000000000
407,8139.990,1786878703711.473,13491529.408,0.000000000,1.000000000
408,8159.987,1786878703731.470,13491549.405,0.000000000,1.000000000
409,8179.990,1786878703751.472,13491569.407,0.000000000,1.000000000
410,8199.988,1786878703771.470,13491589.405,0.000000000,1.000000000
411,8219.988,1786878703791.470,13491609.405,0.000000000,1.000000000
412,8239.987,1786878703811.470,13491629.405,0.000000000,1.000000000
413,8259.987,1786878703831.469,13491649.404,0.000000000,1.000000000
414,8279.988,1786878703851.471,13491669.406,0.000000000,1.000000000
415,8299.987,1786878703871.469,13491689.404,0.000000000,1.000000000
416,8319.986,1786878703891.469,13491709.403,0.000000000,1.000000000
417,8339.989,1786878703911.472,13491729.407,0.000000000,1.000000000
418,8359.988,1786878703931.471,13491749.406,0.000000000,1.000000000
419,8379.987,1786878703951.469,13491769.404,0.000000000,1.000000000
420,8399.987,1786878703971.469,13491789.404,0.000000000,1.000000000
421,8419.986,1786878703991.469,13491809.404,0.000000000,1.000000000
422,8439.990,1786878704011.472,13491829.407,0.000000000,1.000000000
