index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_dq_0,left_hand_dq_1,left_hand_dq_2,left_hand_dq_3,left_hand_dq_4,left_hand_dq_5,left_hand_dq_6
0,0.000,1786878695571.482,13483389.417,0.000000000,0.000966760,-0.253557682,-0.022871237,0.004985023,0.006214065,0.005033756,0.006193605
1,19.988,1786878695591.471,13483409.406,0.000000000,0.000946818,-0.368817419,0.234671131,-0.266897351,-0.254223973,-0.239254728,-0.250129879
2,39.990,1786878695611.472,13483429.407,0.000000000,0.001137118,-0.429619223,0.650957108,-0.669380128,-0.661404073,-0.645438135,-0.657849073
3,59.988,1786878695631.471,13483449.406,0.000000000,0.001246671,-0.444380879,0.954222739,-0.954097688,-0.956441641,-0.960890293,-0.957445145
4,79.987,1786878695651.470,13483469.405,0.000000000,0.001111676,-0.423629314,1.176270008,-1.147020221,-1.168461680,-1.164317369,-1.171028376
5,99.993,1786878695671.476,13483489.411,0.000000000,0.001071205,-0.397727430,1.336447001,-1.275891542,-1.320524931,-1.288950443,-1.322460651
6,120.029,1786878695691.511,13483509.447,0.000000000,0.001004063,-0.391605765,1.448239565,-1.368997574,-1.431033134,-1.370399237,-1.431226492
7,139.995,1786878695711.477,13483529.412,0.000000000,0.000971462,-0.399644613,1.507787585,-1.434274197,-1.495854735,-1.418862343,-1.493507504
8,160.030,1786878695731.512,13483549.447,0.000000000,0.000960664,-0.397078663,1.566425323,-1.509477496,-1.563131809,-1.480928302,-1.558770299
9,180.024,1786878695751.507,13483569.442,0.000000000,0.000926245,-0.338044792,1.614200950,-1.554271221,-1.609963894,-1.521948099,-1.605220079
10,200.058,1786878695771.540,13483589.475,0.000000000,0.001005045,-0.221115679,1.656240344,-1.592850089,-1.643501997,-1.557067752,-1.638645530
11,219.992,1786878695791.474,13483609.409,0.000000000,0.001319261,-0.051938359,1.695773840,-1.637910843,-1.668396711,-1.609241724,-1.664585829
12,240.021,1786878695811.503,13483629.438,0.000000000,0.001569534,-0.005297595,1.727592707,-1.684415698,-1.687251568,-1.667880654,-1.684407949
13,260.053,1786878695831.535,13483649.470,0.000000000,0.001491393,-0.003606944,1.746394277,-1.721025467,-1.701014280,-1.716535568,-1.699323535
14,279.991,1786878695851.473,13483669.408,0.000000000,0.001259750,-0.005351248,1.755699992,-1.733515620,-1.709218979,-1.730770230,-1.708031774
15,299.987,1786878695871.469,13483689.404,0.000000000,0.001072723,-0.006794399,1.760660768,-1.710686326,-1.711627483,-1.704596400,-1.710769415
16,320.029,1786878695891.512,13483709.447,0.000000000,0.001002123,-0.008031610,1.763331890,-1.663690686,-1.711055875,-1.661404848,-1.711227536
