index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,dq_17,dq_18,dq_19,dq_20,dq_21,dq_22,dq_23,dq_24,dq_25,dq_26,dq_27,dq_28
0,0.000,1786878695571.482,13483389.417,0.000000000,-0.790957212,0.143855125,-0.138627425,-0.029285118,-0.044414341,0.001331166,-0.827066243,0.142578900,-0.146759838,-0.042259078,-0.043250017,0.001317431,-0.034812097,0.948393941,-2.312371492,1.049574494,-0.486938685,-0.463105708,-0.003817421,0.014667541,0.007784455,-0.170334265,1.248223424,-0.607151330,-0.009999650,-0.264884830,-0.003067576,-0.032014295,-0.000937880
1,19.988,1786878695591.471,13483409.406,0.000000000,-2.363554239,-0.348163307,-3.907230854,1.200707793,2.047873020,-0.422040492,-2.715361834,0.085431531,-1.410899162,5.275322914,1.535471678,0.238050491,-0.230951563,1.688590169,-3.761241436,1.733596444,-0.634101987,-0.821567178,-0.621322751,1.632347822,0.254670411,-0.076872066,1.590404510,-0.854063511,0.032215882,-0.569694221,-0.679700792,0.622924805,-0.298366159
2,39.990,1786878695611.472,13483429.407,0.000000000,-2.294070005,-0.320639342,-6.776522636,2.060380220,-0.727136314,-0.211617172,-0.862821758,0.201576382,-0.998320937,5.008860111,0.766054988,-0.368172050,0.158732146,1.982837439,-3.418106079,2.140676022,-0.364455760,-1.418787479,-1.653012991,1.971345782,0.374561608,0.005907945,1.402021885,-0.677046597,-0.266056240,-1.155711889,-1.298374414,1.479056358,-0.346043646
3,59.988,1786878695631.471,13483449.406,0.000000000,-2.555706501,0.647508979,-3.963744402,0.109522961,-3.125891209,-0.990666509,0.606618941,-0.061192703,0.890691042,3.814086676,-0.782951236,-0.920390487,0.390485883,1.407204509,-3.981271982,3.005748510,-0.293579102,-1.453106880,-2.737274408,1.026050329,0.216440469,0.022822782,1.616877913,-0.412991822,-0.795444250,-3.273330927,-1.889612317,2.461809158,-0.016425919
4,79.987,1786878695651.470,13483469.405,0.000000000,-2.219707966,3.682553291,2.584906340,-1.889289021,-1.907855392,0.742379606,2.162951708,-0.046977859,-0.009300795,2.513586998,-2.287975788,0.239115298,0.353619695,2.305349827,-3.732691050,3.657922506,-0.739268124,-1.415583849,-3.166555405,0.107429616,0.025679357,0.084230974,1.318403006,-0.665251672,-1.527943850,-6.130649567,-2.582799911,2.755694389,0.559563339
5,99.993,1786878695671.476,13483489.411,0.000000000,0.251912534,3.070438862,2.692648888,-2.182543278,-2.701326609,0.156790435,3.062267303,-0.215205729,0.137218639,1.474349260,-1.088957071,0.627297103,1.048214197,2.762814283,-2.337483644,3.649291277,-1.129954338,-1.514327288,-3.425233841,-0.563417852,0.047014788,0.075640142,-0.087545514,-1.271885753,-1.278680205,-7.282427788,-2.121501684,1.409981012,0.245368645
6,120.029,1786878695691.511,13483509.447,0.000000000,2.324023247,1.549254656,1.455489397,-2.052866220,-2.800886869,-0.020518480,3.593107939,-1.246629119,-0.433897167,-0.288666695,0.006273188,0.687235236,0.462361634,2.444024086,-0.427701473,3.183817148,-1.173869729,-1.211959600,-3.706354141,-0.895228028,-0.007552648,0.047507789,-2.471363068,-1.817522764,0.231635049,-6.067319870,-1.478705049,-0.970552981,-0.361789376
7,139.995,1786878695711.477,13483529.412,0.000000000,2.906160831,0.121316075,0.612758040,-1.363803625,-0.693488419,-0.282149941,4.146202087,-2.413902521,-1.483724594,-1.755414486,1.446289659,0.898130953,-0.758582175,1.520685196,1.307490468,2.297719002,-0.817809224,-0.954911828,-3.879293203,-0.541673481,-0.145140305,0.098532267,-4.136487484,-1.892894030,1.655298352,-4.326071739,-1.427480340,-2.554861784,-0.837752104
8,160.030,1786878695731.512,13483549.447,0.000000000,-0.686648250,-3.380173922,-0.220921904,4.585873127,9.279640198,-3.977363586,3.843744993,-4.703755856,-1.387198448,-2.803077459,2.202352762,0.771510541,-1.762122989,-2.676313639,3.587741375,-0.203588888,0.740506828,-0.268149495,-3.271015167,-0.081955388,-0.659753621,0.301775873,-5.666676998,-0.096143484,2.488540173,-1.304408908,-1.605815768,-3.841391325,-0.990040362
9,180.024,1786878695751.507,13483569.442,0.000000000,-2.558974981,-3.021868467,2.037554264,9.033517838,-1.077140093,-0.314247608,1.747796535,-4.330353260,-0.316451162,-3.587742090,-1.637052894,0.277021080,-0.355655462,-4.904644012,3.624516487,-1.799174547,1.868891358,0.382939994,-1.922587752,0.450834304,-0.926532686,0.488330632,-5.063582897,1.500945568,2.805728436,0.405164689,-1.778490067,-3.566870451,-0.297242254
10,200.058,1786878695771.540,13483589.475,0.000000000,-4.410977364,-1.277107120,-0.109563798,7.461502075,-3.728851318,-0.942554295,-1.358089328,-1.257788777,0.359848619,2.804985762,-8.783430099,0.204309911,-1.464582205,-2.759289503,0.949258208,-2.137074947,1.795672059,0.454446584,-0.997002423,1.569856048,-0.112974033,0.328826994,-2.451583385,1.887342453,2.463464975,0.053231936,-1.226207495,-2.295481443,0.647199392
11,219.992,1786878695791.474,13483609.409,0.000000000,-4.565202236,0.817777991,-2.188588142,4.913695335,-2.259132624,-1.714179039,-2.624900103,1.731337309,-0.030047731,3.738050938,-5.538263321,0.389574796,-0.510035217,0.513921380,-0.482211679,-2.670109749,1.303071380,-0.424931169,-1.090805888,2.557384729,1.102888823,0.314730227,1.119896531,1.388989687,1.195766449,-1.633207679,-1.359579444,-0.730866015,1.334466219
12,240.021,1786878695811.503,13483629.438,0.000000000,-2.829348803,1.828241706,-2.951599360,3.040505886,-1.323283911,-1.641439915,-1.476276755,3.139029980,-0.504723430,1.998215318,-1.332833886,0.933708429,0.940151513,2.386656523,0.007072367,-2.302990675,0.463530183,-0.892866910,-1.898341656,2.812908649,0.448065728,0.759606659,2.927692413,0.533774853,0.427046269,-2.514339685,-2.469017744,-0.091001950,1.676856756
13,260.053,1786878695831.535,13483649.470,0.000000000,-2.948948622,0.883619964,-3.111544132,3.094914436,0.426666081,-0.872105300,-1.551572800,2.164221048,-0.938903451,1.238111854,0.212116659,1.242336750,1.389650702,2.743798733,-1.331086874,-0.855496049,-0.346266299,-0.914159298,-2.021459341,2.256176949,-1.199263096,1.392176032,3.629593372,-0.164775774,0.098541923,-2.209590197,-3.486164093,-0.344088793,1.883468866
14,279.991,1786878695851.473,13483669.408,0.000000000,-1.335451245,0.137686968,-1.705015421,3.226291895,2.325687408,-0.337168515,-0.660706520,1.077383876,0.546545208,1.203064799,0.380055785,0.029512413,1.791075706,1.964820504,-0.606047451,0.069289327,-0.552127481,-0.426800489,-1.822132945,1.531722069,-2.240272045,2.035691500,2.777882814,-0.423726588,-0.184356719,-1.396374106,-3.662111998,-0.762713432,2.064294100
15,299.987,1786878695871.469,13483689.404,0.000000000,0.212798253,-0.193233445,-0.285535693,2.093773603,3.062116861,-0.075215124,-0.230311498,0.195694655,1.634015799,1.208081007,0.933458209,-0.101887830,1.203823328,1.249968648,-0.242550984,0.817288935,-0.268887728,-0.051447738,-1.276557446,0.933500230,-2.536976576,2.492592812,1.747336745,-0.504757226,-0.305568546,-0.532683074,-3.255784988,-1.058463097,2.016948462
16,320.029,1786878695891.512,13483709.447,0.000000000,1.009197235,-0.269638360,0.528907418,1.137557626,3.291736364,0.913427949,0.034048468,-0.122439392,1.967087030,1.097033858,1.778299212,-0.027108477,0.504449427,0.817254066,0.063899554,0.788378179,0.155613244,-0.005030658,-0.247289434,0.389306605,-2.708816051,2.350800276,1.057978272,-0.686444819,-0.341719240,-0.039733846,-2.485881329,-1.067688346,1.150800109
17,339.988,1786878695911.470,13483729.405,0.000000000,0.725465059,-0.006024931,1.395850420,1.921591759,4.836699009,2.993575811,-0.033134405,-0.209275573,2.049242735,1.825687647,3.006166935,0.056825969,0.893841565,0.325572699,0.557170987,0.078090765,0.576874673,-0.330791950,0.482563317,0.178375006,-2.470292091,1.668530345,0.737674832,-0.938225746,-0.480214238,0.287973374,-1.594884992,-0.924957752,-0.090280332
18,360.024,1786878695931.506,13483749.441,0.000000000,0.629088998,-0.864511728,2.140174866,-1.080653310,-3.242505550,2.928781509,-0.617285967,-0.657078385,1.703108907,2.724761248,4.351160049,0.203743905,1.049774051,-0.933235347,0.452143550,-1.007705808,1.052717566,-0.751466811,1.374160886,0.225241229,-2.279838562,1.018460035,0.729726374,-1.011277676,-0.413907230,0.878870785,-0.356194854,-0.630590677,-1.140540838
19,380.025,1786878695951.507,13483769.442,0.000000000,0.251179516,-0.740508497,1.695580363,-4.979292870,-2.338054180,1.586763978,-0.947924674,0.222446918,0.688780427,3.263888597,6.723948002,0.259441286,0.543065250,-0.825443745,0.650477707,-1.711069703,1.172259808,-1.231752038,1.719338298,0.045007497,-1.772226334,0.951636434,0.435255617,-1.140715837,-0.164676428,1.088183522,-0.282189488,-0.505735695,-1.486050010
20,400.025,1786878695971.507,13483789.442,0.000000000,0.208625570,0.014140249,0.126772389,-6.791609287,-0.238017440,0.501994669,-1.558120608,0.822335005,-1.109977484,3.058194160,7.297552586,0.036397368,-0.108445093,-0.181041002,0.344079375,-1.095656276,1.030423284,-1.219429374,1.170899510,0.002815508,-1.257781863,1.246037364,-0.104418680,-1.094300508,0.211333975,0.801681101,-0.096035570,-0.846837699,-1.003305435
21,420.025,1786878695991.507,13483809.442,0.000000000,0.075390533,0.143779173,-1.290013313,-5.159808636,1.559041500,0.121607028,-2.778020144,0.172050849,-1.306950331,4.591930866,-11.359231949,-1.472283483,-0.413644552,0.008767664,-0.040357608,0.064761758,0.705937088,-0.714532375,0.607390106,0.008923223,-1.325176358,1.591900945,-0.754818738,-1.221019506,0.709726453,0.297898501,-0.017074272,-1.296961188,-0.703326225
22,440.026,1786878696011.509,13483829.444,0.000000000,0.467790514,0.735415161,-2.887388945,-1.330044627,5.639882088,-4.032783031,-2.737636805,-0.517935634,-1.332988977,1.125410318,-8.806179047,-1.589815140,-0.815219820,0.957842588,0.120881818,1.072662592,0.091283023,-0.194796890,0.326989263,0.353125930,-0.994007826,1.326460242,-1.337805033,-1.331611276,0.959704518,-0.006855427,-0.001119984,-1.760553002,-0.896278322
