index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,motion_name
0,0.000,1786878550702.444,13338520.379,0.000000000,"s_batido_v8_landing_sonic"
1,19.993,1786878550722.437,13338540.372,0.000000000,"s_batido_v8_landing_sonic"
2,39.991,1786878550742.435,13338560.370,0.000000000,"s_batido_v8_landing_sonic"
3,59.992,1786878550762.436,13338580.371,0.000000000,"s_batido_v8_landing_sonic"
4,79.997,1786878550782.441,13338600.376,0.000000000,"s_batido_v8_landing_sonic"
5,99.994,1786878550802.438,13338620.373,0.000000000,"s_batido_v8_landing_sonic"
6,119.993,1786878550822.437,13338640.372,0.000000000,"s_batido_v8_landing_sonic"
7,139.992,1786878550842.436,13338660.371,0.000000000,"s_batido_v8_landing_sonic"
8,159.992,1786878550862.436,13338680.371,0.000000000,"s_batido_v8_landing_sonic"
9,179.992,1786878550882.436,13338700.371,0.000000000,"s_batido_v8_landing_sonic"
10,199.992,1786878550902.436,13338720.371,0.000000000,"s_batido_v8_landing_sonic"
11,219.993,1786878550922.437,13338740.372,0.000000000,"s_batido_v8_landing_sonic"
12,239.992,1786878550942.436,13338760.371,0.000000000,"s_batido_v8_landing_sonic"
13,259.993,1786878550962.437,13338780.371,0.000000000,"s_batido_v8_landing_sonic"
14,279.991,1786878550982.435,13338800.370,0.000000000,"s_batido_v8_landing_sonic"
15,299.992,1786878551002.436,13338820.371,0.000000000,"s_batido_v8_landing_sonic"
16,319.993,1786878551022.437,13338840.371,0.000000000,"s_batido_v8_landing_sonic"
17,339.993,1786878551042.437,13338860.372,0.000000000,"s_batido_v8_landing_sonic"
18,359.994,1786878551062.438,13338880.373,0.000000000,"s_batido_v8_landing_sonic"
19,379.991,1786878551082.435,13338900.370,0.000000000,"s_batido_v8_landing_sonic"
20,399.994,1786878551102.438,13338920.373,0.000000000,"s_batido_v8_landing_sonic"
21,419.994,1786878551122.438,13338940.372,0.000000000,"s_batido_v8_landing_sonic"
22,439.992,1786878551142.436,13338960.371,0.000000000,"s_batido_v8_landing_sonic"
23,459.991,1786878551162.435,13338980.370,0.000000000,"s_batido_v8_landing_sonic"
24,479.992,1786878551182.436,13339000.371,0.000000000,"s_batido_v8_landing_sonic"
25,499.991,1786878551202.435,13339020.370,0.000000000,"s_batido_v8_landing_sonic"
26,519.991,1786878551222.435,13339040.370,0.000000000,"s_batido_v8_landing_sonic"
27,539.992,1786878551242.436,13339060.371,0.000000000,"s_batido_v8_landing_sonic"
28,559.991,1786878551262.435,13339080.370,0.000000000,"s_batido_v8_landing_sonic"
29,579.992,1786878551282.436,13339100.371,0.000000000,"s_batido_v8_landing_sonic"
30,599.992,1786878551302.436,13339120.371,0.000000000,"s_batido_v8_landing_sonic"
31,619.993,1786878551322.437,13339140.372,0.000000000,"s_batido_v8_landing_sonic"
32,639.991,1786878551342.435,13339160.370,0.000000000,"s_batido_v8_landing_sonic"
33,659.992,1786878551362.436,13339180.371,0.000000000,"s_batido_v8_landing_sonic"
34,679.991,1786878551382.435,13339200.370,0.000000000,"s_batido_v8_landing_sonic"
35,699.992,1786878551402.436,13339220.371,0.000000000,"s_batido_v8_landing_sonic"
36,719.994,1786878551422.437,13339240.372,0.000000000,"s_batido_v8_landing_sonic"
37,739.994,1786878551442.438,13339260.373,0.000000000,"s_batido_v8_landing_sonic"
38,759.992,1786878551462.436,13339280.371,0.000000000,"s_batido_v8_landing_sonic"
39,779.993,1786878551482.437,13339300.372,0.000000000,"s_batido_v8_landing_sonic"
40,799.994,1786878551502.438,13339320.373,0.000000000,"s_batido_v8_landing_sonic"
41,819.992,1786878551522.436,13339340.371,0.000000000,"s_batido_v8_landing_sonic"
42,839.992,1786878551542.436,13339360.370,0.000000000,"s_batido_v8_landing_sonic"
43,859.994,1786878551562.437,13339380.372,0.000000000,"s_batido_v8_landing_sonic"
44,879.992,1786878551582.436,13339400.371,0.000000000,"s_batido_v8_landing_sonic"
45,899.992,1786878551602.436,13339420.371,0.000000000,"s_batido_v8_landing_sonic"
46,919.992,1786878551622.436,13339440.371,0.000000000,"s_batido_v8_landing_sonic"
47,939.994,1786878551642.438,13339460.373,0.000000000,"s_batido_v8_landing_sonic"
48,959.993,1786878551662.437,13339480.372,0.000000000,"s_batido_v8_landing_sonic"
49,979.996,1786878551682.440,13339500.375,0.000000000,"s_batido_v8_landing_sonic"
50,999.992,1786878551702.436,13339520.371,0.000000000,"s_batido_v8_landing_sonic"
51,1019.992,1786878551722.436,13339540.370,0.000000000,"s_batido_v8_landing_sonic"
52,1039.992,1786878551742.436,13339560.371,0.000000000,"s_batido_v8_landing_sonic"
53,1059.991,1786878551762.435,13339580.370,0.000000000,"s_batido_v8_landing_sonic"
54,1079.992,1786878551782.436,13339600.371,0.000000000,"s_batido_v8_landing_sonic"
55,1099.992,1786878551802.435,13339620.370,0.000000000,"s_batido_v8_landing_sonic"
56,1119.992,1786878551822.436,13339640.371,0.000000000,"s_batido_v8_landing_sonic"
57,1139.991,1786878551842.435,13339660.370,0.000000000,"s_batido_v8_landing_sonic"
58,1159.991,1786878551862.435,13339680.370,0.000000000,"s_batido_v8_landing_sonic"
59,1179.992,1786878551882.436,13339700.371,0.000000000,"s_batido_v8_landing_sonic"
60,1199.992,1786878551902.436,13339720.371,0.000000000,"s_batido_v8_landing_sonic"
61,1219.990,1786878551922.434,13339740.369,0.000000000,"s_batido_v8_landing_sonic"
62,1239.994,1786878551942.438,13339760.373,0.000000000,"s_batido_v8_landing_sonic"
63,1259.992,1786878551962.436,13339780.371,0.000000000,"s_batido_v8_landing_sonic"
64,1279.992,1786878551982.436,13339800.371,0.000000000,"s_batido_v8_landing_sonic"
65,1299.992,1786878552002.435,13339820.370,0.000000000,"s_batido_v8_landing_sonic"
66,1319.991,1786878552022.435,13339840.369,0.000000000,"s_batido_v8_landing_sonic"
67,1339.992,1786878552042.436,13339860.371,0.000000000,"s_batido_v8_landing_sonic"
68,1359.992,1786878552062.436,13339880.371,0.000000000,"s_batido_v8_landing_sonic"
69,1379.993,1786878552082.437,13339900.372,0.000000000,"s_batido_v8_landing_sonic"
70,1399.992,1786878552102.436,13339920.371,0.000000000,"s_batido_v8_landing_sonic"
71,1419.993,1786878552122.437,13339940.372,0.000000000,"s_batido_v8_landing_sonic"
72,1439.995,1786878552142.439,13339960.374,0.000000000,"s_batido_v8_landing_sonic"
73,1459.992,1786878552162.436,13339980.371,0.000000000,"s_batido_v8_landing_sonic"
74,1479.992,1786878552182.436,13340000.371,0.000000000,"s_batido_v8_landing_sonic"
75,1499.993,1786878552202.437,13340020.371,0.000000000,"s_batido_v8_landing_sonic"
76,1519.993,1786878552222.437,13340040.372,0.000000000,"s_batido_v8_landing_sonic"
77,1539.995,1786878552242.438,13340060.373,0.000000000,"s_batido_v8_landing_sonic"
78,1559.993,1786878552262.437,13340080.371,0.000000000,"s_batido_v8_landing_sonic"
79,1579.994,1786878552282.437,13340100.372,0.000000000,"s_batido_v8_landing_sonic"
80,1599.992,1786878552302.436,13340120.371,0.000000000,"s_batido_v8_landing_sonic"
81,1619.993,1786878552322.437,13340140.371,0.000000000,"s_batido_v8_landing_sonic"
82,1639.993,1786878552342.437,13340160.372,0.000000000,"s_batido_v8_landing_sonic"
