index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,dq_17,dq_18,dq_19,dq_20,dq_21,dq_22,dq_23,dq_24,dq_25,dq_26,dq_27,dq_28
0,0.000,1786884122206.493,18910024.428,0.000000000,-0.002836962,-0.000150715,0.001680455,0.000479119,-0.001824555,-0.000017137,0.002161675,-0.000901525,0.000890752,0.000839634,-0.001844431,-0.000022665,0.001073601,0.204367727,0.003534545,0.009023938,-0.095385708,-0.015436235,-0.000104596,-0.005140760,0.003982035,-0.003840650,-0.004104616,-0.086018458,-0.039353743,-0.026176732,0.008643832,-0.006566138,0.002793438
1,19.975,1786884122226.468,18910044.403,0.000000000,-2.798994064,-0.392337441,-4.197672844,1.596003175,2.142829657,-0.347143143,-2.835177422,0.086920239,-1.655517936,5.035136223,1.375421166,0.234076932,-0.283970445,1.430107713,-2.981078148,1.031133175,-0.413782746,-0.913076818,-0.612603009,1.894729257,0.445366532,-0.022898998,1.094527841,-0.636522770,0.187202275,-0.373934031,-0.481551766,0.518233955,-0.377794534
2,39.982,1786884122246.475,18910064.410,0.000000000,-2.414080143,0.431471705,-5.019619942,1.411353946,2.075371265,-0.232574105,-1.897547960,0.422226787,-2.230557203,5.399382591,1.671105862,0.228964195,0.090413764,2.015933514,-2.819325447,1.247562170,-0.414834142,-1.213631988,-0.934717178,2.334864616,0.406115949,-0.011335275,0.992476940,-0.754714429,0.228984967,-0.168725491,-0.610497892,0.669129074,-0.459121585
3,59.981,1786884122266.474,18910084.409,0.000000000,-2.415059090,-0.663232923,-6.536860943,2.806612968,-4.624347210,-0.061986338,1.412608147,0.370268762,2.274565220,1.666190505,-1.362230062,-1.225308418,0.125627115,1.388082862,-3.225522518,2.420485258,-0.147296175,-2.116904736,-2.604650021,1.455493212,0.532086670,0.326859921,1.402119279,-0.731731713,-0.203227669,-2.350436449,-1.697022200,2.516484022,0.037932813
4,79.974,1786884122286.467,18910104.402,0.000000000,-2.856685162,1.451807737,-1.223575473,1.242400408,-3.991485357,-0.397295713,2.775639772,-1.223847032,1.719992876,0.674516320,1.356564879,-1.269473791,-0.041560575,1.176907539,-4.059522629,3.358624935,-0.367714614,-1.785709262,-3.524417162,0.522728384,0.430175871,0.222112358,1.819625258,-0.918098390,-0.682672322,-4.614588261,-1.980916142,3.190636873,0.563482225
5,99.976,1786884122306.469,18910124.404,0.000000000,-3.150534391,3.991724968,3.182638168,0.332385838,-2.446037769,0.521849811,2.303308249,-1.935403943,-2.354239941,2.036320448,1.641975164,0.989126265,-0.190142050,2.702483654,-4.566812515,4.243405819,-1.038789034,-1.316255927,-4.466977119,-0.278189659,0.590458632,-0.262527645,1.968950152,-1.551573157,-1.483607888,-8.487200737,-2.246015310,4.504818916,1.142040014
6,119.973,1786884122326.467,18910144.402,0.000000000,0.019628095,3.092962980,1.265123606,-0.689467192,-0.215817839,0.967468917,2.552972555,-0.810654819,-1.752748489,2.431661606,-2.291136742,1.223202109,0.589686036,3.765164375,-2.813206911,4.050996304,-1.439523816,-0.947924733,-4.338039875,-1.168431282,0.035997376,-0.220275685,-0.436835289,-2.536864758,-1.043533325,-9.021794319,-1.718580961,3.100432634,0.336346596
7,139.977,1786884122346.470,18910164.405,0.000000000,2.955937624,2.279073000,0.623024166,-1.390147567,6.274844646,0.094531126,4.667392254,-1.030965328,-1.839381695,0.599944055,-1.806486368,1.107759356,0.306905419,3.602342367,0.185736924,3.180974245,-1.328814387,-0.656133473,-4.018251896,-1.099438548,-0.370933503,-0.090298995,-2.577829599,-3.021163464,-0.085078359,-7.313469887,-1.371872902,0.538762331,-0.403112590
8,159.973,1786884122366.466,18910184.401,0.000000000,2.748738289,0.502438962,0.217613295,-0.145809159,14.880270958,-0.322061062,3.638021469,-1.787969351,-1.220017791,-1.173004508,-0.832957149,0.958052814,-0.675198138,2.253975391,0.812950134,2.211302280,-0.457360804,-0.537137210,-3.099626303,-0.197368309,-0.924361527,0.203128025,-4.639385223,-3.138474941,1.816943526,-2.849601746,-1.360324264,-4.973338127,-1.115379930
9,179.976,1786884122386.469,18910204.404,0.000000000,-2.112963200,-2.774353743,-3.875261545,7.394342899,5.478776455,-0.775091887,1.869203925,-2.894746304,-2.919848442,-3.566310406,-0.786971927,0.185093537,-2.367591858,1.507144332,-0.866448998,1.424251914,0.082800202,-0.430004537,-2.271955252,0.225356638,-1.095867515,0.260558099,-4.737983704,-2.427648544,1.983092070,-1.205484271,-1.380568862,-5.878645420,-1.076067448
10,199.974,1786884122406.468,18910224.402,0.000000000,-5.245396137,-7.002458572,-1.883261204,16.542142868,-16.029947281,0.010776831,1.566311717,-6.333479881,-0.142224118,-4.826311111,9.023825645,-1.330022216,-0.493073195,-3.371989012,1.482305169,-1.897189975,1.829746246,0.562739491,-1.805878282,0.359759957,-1.676486611,0.360217988,-4.763665199,-0.476017475,0.303024381,-0.187517136,-1.370833278,-5.802617550,-1.928351164
11,219.978,1786884122426.471,18910244.406,0.000000000,-6.536615849,-2.866630793,2.003673792,10.510808945,-9.655251503,0.007720720,-1.015758395,-4.297511101,2.994044781,-5.261271954,16.240243912,-0.593348861,1.553306818,-3.898715496,0.354467005,-2.492548704,2.594798565,0.925341189,-1.541657329,1.200909257,-1.541098952,0.754653215,-4.130007267,-0.266487837,0.628033876,-0.179110125,-0.817957819,-4.444035530,-2.200813770
12,239.972,1786884122446.466,18910264.400,0.000000000,-5.413723469,1.298049331,0.233984530,-2.007053375,0.941047370,1.270440698,-1.185046792,-1.739443898,-0.480490535,0.217857912,-7.616400242,3.912836552,1.533395529,-2.459123611,-0.176301375,-3.024231672,2.848715544,1.017053485,-1.883500814,2.261063814,0.053607829,1.605204105,-2.458936214,-1.119496822,0.886807382,-1.850793481,0.047420960,-1.402118325,-1.109474421
13,259.979,1786884122466.472,18910284.407,0.000000000,-3.747688293,2.468553066,-1.941121817,-6.999511719,4.867228031,0.634001672,0.452989817,0.836402237,-1.796502709,2.182476997,-16.794357300,5.363723278,1.025370836,0.594161212,0.030385366,-3.436811924,1.429196358,0.549380243,-1.118888617,2.827905416,0.542025685,1.789952636,-1.309517741,-2.107549906,0.218382925,-2.513383150,-0.093740486,-1.040659547,-0.391946316
14,279.979,1786884122486.472,18910304.407,0.000000000,-2.310389757,2.212333918,-3.189677477,-1.834199905,-1.865665793,-4.085116386,0.357502043,1.984614015,-3.008976936,2.248782158,-13.429231644,2.346098185,1.227031469,3.602661848,-0.794540048,-2.267055273,-0.913446963,0.008969132,-1.079826236,3.126098394,1.041478872,1.559679270,-0.410648406,-2.979290009,-0.061816406,-2.167394638,-1.030941725,-1.236117244,0.243157580
15,299.972,1786884122506.465,18910324.400,0.000000000,-3.914389849,-0.399655849,-1.392413378,6.995375633,-6.199129581,-4.399030685,-0.129330918,0.500835299,1.152009249,2.519538641,-10.809637070,-1.113710642,1.607412696,0.389417380,0.697494626,-2.385677338,-0.190454081,0.230248526,-1.211719632,2.459565401,1.194462061,1.150754213,-0.423510909,-0.797199011,0.000937632,-0.967912614,-1.347600937,-1.295731783,0.036152046
16,319.973,1786884122526.466,18910344.401,0.000000000,-4.805263042,-0.683730245,-1.140185595,5.655780315,-4.150380135,-2.985657930,-2.426307678,0.324144751,1.166682005,3.251786232,-6.501975060,-0.711872518,0.980011225,-0.196774676,-1.286061525,-1.285442710,0.197692171,0.065482467,-1.714464664,1.851034045,1.973719001,0.473033398,0.906795144,0.731611907,0.668027401,-0.925499082,-1.182349086,-0.448592395,0.480213851
17,339.970,1786884122546.463,18910364.398,0.000000000,-4.787342548,-0.703882158,-3.148959637,2.893632174,-1.566335320,-2.378268003,-3.807531118,1.417913079,-1.904733896,5.013076782,-0.213804066,-0.989405990,-0.479585856,1.590374947,-2.154156208,-0.446984082,0.318101645,-0.268564224,-2.225049257,0.679912090,1.896450996,0.045489639,1.937359691,1.650301576,1.084875345,-1.093904257,-0.785612345,-0.131614715,1.093848586
18,359.981,1786884122566.474,18910384.409,0.000000000,-3.031128883,-0.677520692,-3.255366564,1.662046075,-0.848314643,-2.202938318,-2.914914131,1.503086448,-2.308172464,5.457415581,1.184862137,-2.962739229,-0.800904393,1.744770169,-0.395578831,-0.563445926,0.599716008,-0.064475738,-2.337460041,0.325217962,1.097630978,0.007021722,1.647716165,2.045950413,1.124871254,-0.925604999,-0.582108974,-0.375744551,1.305961967
19,379.971,1786884122586.464,18910404.399,0.000000000,0.916600764,-0.112329245,-1.444974899,-0.161202013,-0.295055121,-1.366843700,-0.520787895,0.949696541,-0.664712548,4.132023811,-0.751960278,-1.282936335,-0.733365357,0.304566383,3.146528482,-0.747820675,1.274536371,0.527812779,-1.581422448,0.656629026,-0.834651053,0.288667560,0.878744900,2.586607218,1.636752129,-0.083835192,-0.265391827,-0.835770607,1.416912317
