index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28
0,0.000,1786884122206.493,18910024.428,0.000000000,-0.274958044,0.001312900,-0.001926868,0.654099286,-0.357106477,0.000023198,-0.275836349,0.001142518,-0.000566439,0.654094458,-0.357103229,0.000027607,-0.012862782,-0.250171691,0.473823398,0.017910011,0.230104700,0.039194278,0.638111532,-0.011853629,0.007347669,0.016914913,0.061785813,-0.036439367,0.059111092,0.650849700,0.002323003,0.017110987,0.012212259
1,19.975,1786884122226.468,18910044.403,0.000000000,-0.321826369,-0.002872714,-0.038607735,0.675261080,-0.338774562,-0.003684753,-0.323833644,0.002097763,-0.014573899,0.704846501,-0.347509295,0.002293740,-0.019363394,-0.233188599,0.420945287,0.033985879,0.223382473,0.028839309,0.634109497,0.003895831,0.011665120,0.015791001,0.080536000,-0.044549327,0.060712785,0.646557331,-0.001626128,0.021250140,0.009203266
2,39.982,1786884122246.475,18910064.410,0.000000000,-0.346992254,-0.000586047,-0.087508857,0.690242171,-0.317616016,-0.006268100,-0.345220655,0.005697370,-0.035750289,0.758760750,-0.331109136,0.004609514,-0.019495973,-0.214147329,0.392516047,0.045901045,0.219187334,0.017326193,0.625421345,0.026657484,0.015945336,0.015665708,0.090706117,-0.051916339,0.062941343,0.644223452,-0.007540341,0.027678998,0.004707230
3,59.981,1786884122266.474,18910084.409,0.000000000,-0.394536287,-0.009349045,-0.223739609,0.746683419,-0.365752935,-0.009650443,-0.338744015,0.011894264,-0.037732001,0.822588801,-0.334029406,-0.010867062,-0.016551143,-0.178371653,0.337534964,0.080969341,0.212665722,-0.017315038,0.584497213,0.060389485,0.026592942,0.021929793,0.114202224,-0.067095883,0.062054995,0.615533054,-0.032175999,0.064215600,0.000582710
4,79.974,1786884122286.467,18910104.402,0.000000000,-0.435678631,-0.009338018,-0.286716759,0.775665939,-0.429692864,-0.011963137,-0.305762142,0.004129485,0.007408428,0.837509751,-0.341570616,-0.028986268,-0.015167305,-0.163345888,0.277387977,0.126817048,0.209403083,-0.047510363,0.538218617,0.072811812,0.031930588,0.026866749,0.139265567,-0.079269603,0.055536523,0.564115882,-0.059582066,0.105068326,0.004720078
5,99.976,1786884122306.469,18910124.404,0.000000000,-0.484949470,0.039371639,-0.254460603,0.784766793,-0.474847645,-0.009526939,-0.268081218,-0.024203869,-0.007796948,0.860911191,-0.315060675,-0.025791742,-0.018827286,-0.132227778,0.209164992,0.187151775,0.197718292,-0.069732428,0.475299478,0.073427297,0.040247567,0.024970481,0.169657677,-0.099048078,0.037424155,0.455621570,-0.092126206,0.166702271,0.019518305
6,119.973,1786884122326.467,18910144.402,0.000000000,-0.513106465,0.111419708,-0.207304671,0.779503465,-0.499909043,0.004507935,-0.216359764,-0.052028175,-0.058891974,0.906608820,-0.319434583,-0.003524851,-0.016561862,-0.062236488,0.136208266,0.272418171,0.170594901,-0.091102190,0.385607362,0.058222681,0.045894496,0.019504275,0.182651654,-0.141529575,0.008523067,0.270312697,-0.131056160,0.247444317,0.035096165
7,139.977,1786884122346.470,18910164.405,0.000000000,-0.496447891,0.137090147,-0.200407997,0.769419432,-0.468947828,0.009606315,-0.182300925,-0.060110934,-0.075857051,0.920990348,-0.340133578,0.007621366,-0.011463701,-0.024205685,0.123526812,0.308168769,0.156432137,-0.098898195,0.344742358,0.046426769,0.043640982,0.018085364,0.164211839,-0.170479327,0.003854719,0.190526500,-0.145850331,0.261646777,0.034040723
8,159.973,1786884122366.466,18910184.401,0.000000000,-0.441706240,0.164428756,-0.188732237,0.758833528,-0.248843685,0.006105824,-0.106239371,-0.087451801,-0.103921086,0.914888322,-0.365337551,0.027471952,-0.016858548,0.034479808,0.132240713,0.361709028,0.139094457,-0.110540144,0.275236189,0.034206711,0.028877983,0.019462422,0.086033821,-0.235410646,0.026980335,0.098888122,-0.170686305,0.198484987,0.016573768
9,179.976,1786884122386.469,18910204.404,0.000000000,-0.426066905,0.153667390,-0.203849748,0.797513962,-0.083353601,-0.000753884,-0.067181759,-0.119498737,-0.124871798,0.883126557,-0.377118170,0.036755688,-0.035078023,0.059594937,0.137205184,0.386029959,0.138394520,-0.117088445,0.236330181,0.034750398,0.013995884,0.023109019,0.011957673,-0.275622189,0.058496591,0.072748415,-0.190596715,0.116336644,0.000563869
10,199.974,1786884122406.468,18910224.402,0.000000000,-0.515658498,0.033815350,-0.275966376,1.088876605,-0.299148023,-0.004921868,-0.033477373,-0.224217579,-0.161262870,0.788188815,-0.255101413,0.017406482,-0.065526113,0.031410422,0.145313963,0.374222696,0.160880759,-0.114683740,0.197709113,0.042038120,-0.015357195,0.029483160,-0.083505519,-0.298805177,0.077037774,0.064222760,-0.219103456,-0.004479594,-0.031378817
11,219.978,1786884122426.471,18910244.406,0.000000000,-0.574805796,-0.014186410,-0.269141823,1.219589949,-0.421899915,-0.004838318,-0.030945266,-0.277906328,-0.140664920,0.737839758,-0.131283998,0.008044901,-0.056935221,-0.009724294,0.158306628,0.348685473,0.184988335,-0.105547823,0.181201413,0.049798220,-0.031566031,0.035334114,-0.128081322,-0.301050514,0.080578879,0.062714137,-0.229433879,-0.053717509,-0.052316647
12,239.972,1786884122446.466,18910264.400,0.000000000,-0.695531070,-0.020902628,-0.244783998,1.279116631,-0.500472426,0.007535874,-0.047802906,-0.337484747,-0.128735498,0.656062603,0.032519341,0.028362218,-0.026913669,-0.080285728,0.164221182,0.290145636,0.245737642,-0.082980126,0.146289304,0.089411989,-0.046598788,0.060805947,-0.194865897,-0.314923286,0.100518703,0.043206602,-0.233834103,-0.105181873,-0.086990401
13,259.979,1786884122466.472,18910284.407,0.000000000,-0.738844514,0.000372157,-0.262284964,1.227324367,-0.470514387,0.016850790,-0.043800246,-0.334984660,-0.148618594,0.673834801,-0.125378698,0.080052726,-0.018024743,-0.080707341,0.164216340,0.256936491,0.263701737,-0.075890087,0.133098125,0.114860028,-0.042303845,0.077989027,-0.210981548,-0.334096849,0.105280675,0.019642545,-0.233665138,-0.115670852,-0.093118452
14,279.979,1786884122486.472,18910304.407,0.000000000,-0.795591414,0.052056234,-0.317822099,1.088988900,-0.364879340,-0.001234580,-0.033172853,-0.292762101,-0.206778646,0.712134719,-0.428564996,0.156518772,0.002280981,-0.019591631,0.149300724,0.200080171,0.258754194,-0.074122339,0.115145221,0.177070245,-0.025264699,0.111491024,-0.219447926,-0.392171502,0.102471530,-0.031685703,-0.245098174,-0.137666419,-0.091521181
15,299.972,1786884122506.465,18910324.400,0.000000000,-0.854426980,0.050807558,-0.354025841,1.172813296,-0.454340398,-0.075073704,-0.028451487,-0.283771992,-0.227230877,0.748592794,-0.599507570,0.170526087,0.019449580,0.003478122,0.152883872,0.164769799,0.251299709,-0.072066501,0.098035865,0.218317881,-0.009128558,0.131551147,-0.226972684,-0.416051060,0.101457208,-0.051803213,-0.263748020,-0.157549143,-0.089831956
16,319.973,1786884122526.466,18910344.401,0.000000000,-0.918282211,0.041301463,-0.366259128,1.267376900,-0.528094053,-0.124748014,-0.051440343,-0.280244559,-0.198767021,0.792427897,-0.722805858,0.153545052,0.040363912,-0.002319919,0.148078576,0.138587102,0.253245026,-0.069478877,0.075597256,0.248557910,0.015825052,0.142186567,-0.221288070,-0.411462843,0.108159728,-0.064048611,-0.282915056,-0.169332549,-0.085878454
17,339.970,1786884122546.463,18910364.398,0.000000000,-1.013040662,0.027167201,-0.410771161,1.344440460,-0.577760637,-0.173954099,-0.115259871,-0.260148913,-0.207620293,0.872479916,-0.775791109,0.138273850,0.041914020,0.011750203,0.110169575,0.123839922,0.259125620,-0.072167471,0.035878073,0.273213178,0.055008247,0.145619825,-0.188394442,-0.383383125,0.128016844,-0.084358796,-0.301769316,-0.172962233,-0.069820888
18,359.981,1786884122566.474,18910384.409,0.000000000,-1.050688505,0.019983852,-0.445475936,1.364120245,-0.587391973,-0.196436480,-0.148281738,-0.243628666,-0.231649816,0.925120413,-0.764165401,0.117860705,0.034008507,0.031060342,0.098369874,0.119135894,0.263933659,-0.074210688,0.012546594,0.277144939,0.069286928,0.145681530,-0.169831619,-0.364275903,0.139238104,-0.094465546,-0.308237225,-0.175566643,-0.057595167
19,379.971,1786884122586.464,18910404.399,0.000000000,-1.062093019,0.011891613,-0.491970897,1.373549700,-0.595981777,-0.231552824,-0.177527696,-0.219216943,-0.259434909,1.022521257,-0.748677194,0.070352174,0.017310079,0.051525641,0.135907739,0.105260268,0.284219325,-0.068130106,-0.027739961,0.285116374,0.067883030,0.148226604,-0.146393806,-0.316161871,0.167045146,-0.103934780,-0.315902561,-0.188876837,-0.029760951
20,399.976,1786884122606.469,18910424.404,0.000000000,-1.045510530,0.014686404,-0.499658644,1.367276669,-0.598060131,-0.242749706,-0.181911618,-0.210498169,-0.262722522,1.051127911,-0.751372397,0.058136623,0.012399800,0.049822167,0.171048746,0.098975457,0.298278987,-0.062035445,-0.040120319,0.292590588,0.057072420,0.151649684,-0.137882650,-0.290347308,0.185999259,-0.102257758,-0.318194479,-0.196890786,-0.015780739
