index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786878504694.408,13292512.343,0.000000000,5.311730385,-1.370653987,0.304461092,0.685162842,-0.080554985,-0.002134688,5.308022022,-1.302057981,0.324791878,1.210204124,-0.107848220,-0.002098620,0.987668574,5.459712982,-9.152090073,1.812027216,-0.026249243,-0.189316526,-0.555412292,0.155887976,-0.176768452,-0.129537508,0.993377924,-1.915306449,-0.832356989,-0.511299133,-0.058904510,-0.280243427,-0.197184533
1,20.057,1786878504714.465,13292532.400,0.000000000,-11.624678612,29.950037003,-18.601480484,-7.699446201,1.334317803,0.270763576,39.868949890,-8.627585411,0.753528178,21.875911713,3.364251375,0.230260521,13.546680450,-1.324851632,-10.296569824,3.755530834,-0.139317051,-0.580422878,-0.841961324,1.560611963,-0.038820487,-0.032311797,-7.552405357,0.391135842,0.459893197,-3.427007437,-0.753084779,-0.514827490,-0.348932356
2,40.036,1786878504734.444,13292552.379,0.000000000,-24.597736359,21.040884018,-12.187925339,-4.126528263,-1.497654080,0.192921460,39.378047943,-25.336252213,15.452884674,7.750102043,0.085478522,-0.659663856,17.861804962,-4.097757816,-15.887143135,4.652219772,0.012853459,-0.775042117,-1.104331732,0.234519377,-0.242432758,0.063384801,-12.304409027,0.695598543,-0.252100408,-7.293347359,-0.485649049,-2.020074844,-0.065277360
3,60.027,1786878504754.435,13292572.370,0.000000000,-31.251958847,4.089895248,0.501002252,-11.608922958,-2.219853640,-0.409595937,44.063369751,-17.547590256,14.012550354,7.525516510,-0.407189667,-0.630191684,11.944320679,4.080229282,-17.862813950,4.648258209,-1.541990161,-0.705269933,-1.198159456,0.252636790,-0.257904261,-0.226779476,-15.878741264,-1.523658752,-1.602354765,-11.901585579,-0.484896004,-3.675996780,-0.098509431
4,79.995,1786878504774.403,13292592.338,0.000000000,3.715084791,-12.652838707,15.908582687,-4.119070530,0.016042005,-0.013195959,10.245984077,5.813436985,-7.817790985,3.627858877,-0.948618352,0.690333188,0.897029817,15.025753021,-16.756252289,2.088442802,-2.003192425,-0.862330437,-1.443776727,-0.243843898,-0.339819402,-0.124992386,-16.925159454,-2.947373867,-2.924266100,-14.628482819,-0.739087760,-5.000000000,-0.472479403
5,99.991,1786878504794.399,13292612.334,0.000000000,35.192249298,-15.264567375,8.775961876,10.501972198,1.570801735,-0.029449809,-30.044540405,10.234300613,-9.139903069,-6.816639900,-0.809504092,0.505534589,-2.618114233,14.431119919,-10.902472496,-2.550405025,-2.052947044,-1.594193220,-2.572580576,-0.498937517,-0.710974753,-0.269466251,-13.702204704,-2.156671047,-1.284443498,-11.108462334,-0.234722629,-5.000000000,-0.746603370
6,120.023,1786878504814.431,13292632.366,0.000000000,29.253303528,-7.033737183,3.076198101,12.213879585,1.815642953,-0.262579262,-42.099128723,8.540181160,-7.746681213,-12.229240417,-0.485756516,0.362104714,-9.186067581,3.327379942,2.034287691,-7.223754883,-1.010112405,-1.099338293,-2.803165913,-0.391616672,-1.047928810,-0.296899587,-4.380870342,0.327554464,2.371540785,-3.887041569,0.200279921,-4.155281067,-0.242607713
7,140.000,1786878504834.407,13292652.342,0.000000000,5.611772537,-4.022865772,3.269651651,7.978645802,0.830847800,-0.334195405,-31.166975021,5.573060989,-2.773670673,-12.830455780,-0.256672889,0.256634384,-11.043257713,-11.795030594,13.798357010,-9.614603043,0.584356070,-0.183638185,-2.474644423,0.221959695,-1.115425825,0.028519986,6.987320423,2.308927536,4.706733227,3.312465191,-0.086606786,-0.567021489,0.650300443
8,160.000,1786878504854.408,13292672.343,0.000000000,2.107803583,7.413142204,-3.424652815,3.577585459,-0.008935839,0.133736253,-25.925703049,4.062983990,-1.007480979,-9.784802437,-0.682291627,0.097049892,-9.651953697,-18.524002075,19.000848770,-9.742307663,1.483382344,0.629396200,-1.385676146,0.422351331,-0.758156300,0.248774379,14.434228897,2.579513788,3.846391678,7.825329781,-0.167665228,2.700111628,1.486206770
9,179.992,1786878504874.400,13292692.335,0.000000000,7.245146275,19.110422134,-11.644606590,-5.965772629,42.709545135,3.430984735,-28.609302521,5.308005333,-0.707168758,-8.727513313,-0.882098556,0.131115645,-6.644553661,-17.504186630,21.184041977,-6.856477261,1.726259470,1.693069577,0.393591046,0.348046660,-0.029944675,0.480135471,16.288974762,1.109783173,1.860400915,8.551957130,-0.141843483,3.844722271,1.292840242
