index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,dq_17,dq_18,dq_19,dq_20,dq_21,dq_22,dq_23,dq_24,dq_25,dq_26,dq_27,dq_28
0,0.000,1786878504694.408,13292512.343,0.000000000,-1.014132142,0.163821459,-0.112022027,0.006822279,-0.042130895,0.000985972,-1.022387624,0.158088401,-0.128923774,-0.034846321,-0.036592640,0.000926525,-0.106871583,0.802182615,-2.109038830,0.839430034,-0.405090332,-0.396273851,0.004667278,0.014086257,0.022636805,-0.142899141,1.045808315,-0.468249530,-0.006732194,-0.239260733,-0.004376025,-0.014728431,0.000077649
1,20.057,1786878504714.465,13292532.400,0.000000000,-2.537954807,-0.306425393,-3.917257309,1.304912567,2.050369740,-0.426163524,-2.800722361,0.116027169,-1.461004972,5.157047272,1.463424802,0.235251784,-0.290937245,1.572785139,-3.420410872,1.459236979,-0.560232699,-0.841674984,-0.614747763,1.674448848,0.286002427,-0.059310738,1.409009814,-0.744977593,0.093625672,-0.594489276,-0.687450111,0.617987692,-0.297870010
2,40.036,1786878504734.444,13292552.379,0.000000000,-2.185303211,-0.323172063,-6.638194084,2.279494047,-0.458393216,-0.285920471,-0.599105299,0.134850591,-1.056245923,4.734312534,0.663326383,-0.412855566,0.171708003,1.886409163,-2.986248016,1.946304440,-0.313343138,-1.569804549,-1.664683342,2.077518225,0.445937574,0.022436110,1.277444243,-0.672432244,-0.150793657,-1.154574513,-1.288360596,1.458762646,-0.334192753
3,60.027,1786878504754.435,13292572.370,0.000000000,-2.181096554,0.559083939,-4.158375740,0.780563474,-2.781137705,-1.182178617,1.070417404,-0.248544723,0.879605353,3.148808718,-0.752492845,-1.226120710,0.613640666,1.243090272,-3.612916231,2.698588133,-0.332637936,-1.399991751,-2.725296497,0.953779399,0.263023227,0.228850856,1.495156646,-0.446790397,-0.599206626,-2.831484079,-1.773516059,2.409429550,0.031770296
4,79.995,1786878504774.403,13292592.338,0.000000000,-2.686645985,3.491247416,2.032202482,-1.236581683,-1.973242521,0.636377335,2.235418081,-0.274839371,0.246116906,2.018075943,-1.897347808,0.109851025,0.238175452,2.050759792,-4.228383064,3.682095051,-0.725721598,-1.303321004,-3.298269987,0.341016382,0.095303997,0.028128257,1.564283967,-0.690192997,-1.389409661,-5.747630119,-2.484937191,2.930361748,0.695105255
5,99.991,1786878504794.399,13292612.334,0.000000000,-0.679727435,3.360837698,3.015050173,-1.607066512,-0.388942212,0.492573321,3.111646414,-0.376214176,-0.366178125,1.322874904,-1.253866553,0.894400895,0.449998468,3.020859957,-3.148523569,3.957482815,-1.259958625,-1.367017746,-3.514023542,-0.255894661,0.076518238,0.052459206,0.297130823,-1.355917096,-1.562004209,-7.670396805,-2.486628771,2.252997160,0.602036834
6,120.023,1786878504814.431,13292632.366,0.000000000,2.334959507,2.039353609,1.609792113,-1.622784019,2.152741671,0.094178513,3.753758669,-1.166483283,-0.959317505,-0.106432423,-0.221152335,0.888855755,0.484354466,3.329126835,-0.913499355,3.454369068,-1.508850813,-1.219460368,-3.482195377,-0.603003442,-0.034694124,0.028574727,-2.253186941,-2.133139372,-0.389626712,-6.674933910,-1.905641079,-0.676652849,-0.166014209
7,140.000,1786878504834.407,13292652.342,0.000000000,3.408332109,0.368059218,0.555654287,-0.475081861,3.299185038,-0.368191749,4.066653728,-2.250026703,-1.653829932,-2.162432671,0.966427743,0.970043302,-0.650807619,2.523142815,1.176582098,2.361859560,-1.108118773,-0.945225120,-3.372175932,-0.163020402,-0.339946657,0.122676119,-4.602280617,-2.350379944,1.513015151,-4.215961933,-1.697225094,-3.221941471,-0.926413298
8,160.000,1786878504854.408,13292672.343,0.000000000,2.347879648,-1.160170794,-0.804597557,0.838499963,8.943502426,-0.042737130,3.186419010,-2.562305927,-1.360879540,-3.708643913,1.640216112,0.672075868,-1.500089765,0.535958648,1.978920937,0.942140639,-0.009378345,-0.491015851,-3.091693163,0.457012892,-0.843802691,0.397786647,-5.550902367,-1.530832767,2.861081600,-1.146031618,-2.032098532,-4.799707890,-1.240571022
9,179.992,1786878504874.400,13292692.335,0.000000000,-1.103459358,-2.603416443,-0.667257607,5.714298725,-11.835892677,-1.423526406,1.570636153,-3.067248583,-0.843574524,-4.666594982,0.431661099,0.248925269,-2.135942936,-2.794851780,2.507714033,-1.339046478,1.588518739,0.498783559,-1.990951657,0.910997152,-1.494562626,0.786270857,-5.253924847,0.726227820,2.464486361,0.775705636,-1.934454083,-4.677682877,-1.259374619
