index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786883914116.474,18701934.409,0.000000000,-3.678947687,-0.129652888,0.075846456,1.467350125,-0.166620269,-0.000627844,-3.588275433,-0.115666725,0.021471962,1.472450972,-0.166697070,-0.000741180,0.518170059,6.973075867,-13.500305176,2.571279526,-0.407881439,-0.525371194,-0.542997181,0.161450118,-0.131170183,-0.264584929,1.972171068,-2.291783094,-0.828404486,-0.716203451,-0.035268568,-0.284610629,-0.204930514
1,19.989,1786883914136.462,18701954.397,0.000000000,-18.036016464,28.474094391,-15.645152092,-6.141519547,0.166693732,0.276245385,36.008060455,-10.446996689,2.346794367,17.785150528,1.681747556,0.188336149,15.834085464,-1.072242260,-15.303153992,4.485637188,-0.111144476,-0.586445868,-0.824123025,0.959967673,-0.255900413,-0.098985985,-7.388373852,0.080055460,0.500166655,-3.338523388,-0.441695929,-0.853588641,-0.179915771
2,39.986,1786883914156.459,18701974.394,0.000000000,-26.432430267,15.311553001,-15.531809807,2.710089684,-5.152218342,0.160544708,46.162979126,-28.227680206,17.192537308,2.927310467,-1.267606258,-1.722741961,20.223903656,-1.607933044,-18.803770065,5.458348274,0.043722872,-1.304878712,-1.919330835,0.349782258,-0.145562991,0.167523146,-12.814078331,-0.096544020,-0.658939898,-7.934844494,-0.805855572,-1.458419085,-0.044050641
3,59.988,1786883914176.461,18701994.396,0.000000000,-34.122524261,5.507353783,-0.825225174,-8.607134819,-1.833783388,-0.409516305,52.772983551,-29.273260117,22.562534332,7.184279442,-0.512121260,-0.892349780,14.708824158,6.404908657,-25.351024628,5.882129192,-1.083763599,-0.865135610,-1.790936708,-0.167099118,-0.590163529,-0.030103451,-16.910081863,-2.417741060,-1.984302521,-12.747642517,-0.423983574,-3.883378506,-0.117278337
4,79.983,1786883914196.456,18702014.391,0.000000000,-4.600996494,-7.521132469,15.228172302,-7.374413013,-0.442445159,-0.064139210,26.947008133,0.304025859,-6.532534122,11.269004822,1.028154373,0.357899487,1.788087249,16.753179550,-24.828136444,3.467109680,-0.911291599,-0.317165375,-2.492327929,-0.216259032,-0.636033416,-0.333111852,-18.376121521,-4.316571236,-3.647943497,-16.765684128,-0.587957084,-5.000000000,-0.524719894
5,99.987,1786883914216.460,18702034.395,0.000000000,34.135231018,-10.223721504,9.552864075,1.464990258,11.680278778,0.904189646,-24.664117813,19.354904175,-11.792645454,-2.403741121,-4.371126175,2.728941441,-0.520360768,18.119499207,-19.078693390,-0.956753075,-0.592968702,-0.277539790,-2.908651829,-1.200760484,-0.822950065,-0.341336399,-16.813545227,-3.379093885,-2.644578695,-14.838161469,-0.605601311,-5.000000000,-0.830392480
6,119.984,1786883914236.458,18702054.393,0.000000000,41.348819733,-7.498342991,2.227874279,16.406734467,2.353443384,0.012860114,-44.562877655,8.318227768,-8.088551521,-11.141257286,-1.078293085,0.388122261,-5.716924191,7.876551628,-3.552283287,-5.813351154,-0.190236956,-0.134328365,-1.974879384,-0.593555510,-0.929274619,-0.188245967,-9.520795822,-0.469860762,1.084598780,-6.160472393,0.147382617,-5.000000000,-0.634611011
7,139.988,1786883914256.461,18702074.396,0.000000000,39.886367798,-7.738469124,-1.745615125,10.153263092,12.563740730,0.433975965,-22.919036865,-1.871021390,-3.891533852,-27.435575485,0.618992567,0.672494709,-14.680985451,-6.987936497,14.973239899,-8.750504494,1.255656719,0.812345028,-1.153032422,0.544417202,-0.857156336,0.145260185,0.451692104,1.214946747,4.497571468,2.324970245,0.152692676,-5.000000000,-0.388042718
8,159.984,1786883914276.457,18702094.392,0.000000000,-9.564928055,3.750886440,0.356314093,6.705665588,-0.305991322,-0.196598127,-26.641222000,-9.614509583,8.632841110,-16.165504456,-0.676494598,-0.181829721,-3.801868439,-21.969903946,28.529310226,-9.487988472,3.567130089,2.562675714,1.070830107,0.508591115,0.227552786,0.758428335,7.837523460,3.687734127,3.822070122,6.098291397,0.024446512,1.194725394,1.009082913
9,179.985,1786883914296.458,18702114.393,0.000000000,-76.819595337,-9.975289345,-15.114613533,39.729602814,-39.271656036,1.455447674,-4.924614906,-22.490224838,2.848571539,-17.205310822,4.952513695,-1.179769993,0.672955155,-28.718410492,41.674091339,-7.755201817,4.469800472,4.400898457,3.332575798,0.580182076,0.431083173,1.274019957,8.362315178,3.409907103,3.932136297,8.263634682,0.296648562,1.876785517,0.728433847
10,199.983,1786883914316.457,18702134.391,0.000000000,-53.918823242,11.406555176,-12.236446381,-28.832725525,-1.623231888,0.305649489,14.769203186,-2.634800911,4.533492088,6.688673496,8.321631432,-0.503421724,10.708291054,-24.258134842,31.321678162,-2.923925638,3.794270515,3.815079927,2.728994846,1.073730469,0.995283961,1.302008271,6.655639172,1.173574328,4.969442844,5.036738873,0.134513006,3.087427616,1.572239041
11,219.988,1786883914336.461,18702154.397,0.000000000,-46.802036285,11.533280373,-13.631985664,-18.494251251,-0.340590090,0.409624159,14.707880020,1.058575392,2.476139545,8.068730354,-1.844202280,-0.128511086,9.571386337,-21.079549789,28.949142456,-1.542469382,2.815256834,3.267523527,2.944590092,0.378602117,1.190766215,0.986456037,7.186221123,1.231569648,4.737095833,5.296642780,-0.070447497,2.893869162,1.998288512
12,239.986,1786883914356.460,18702174.395,0.000000000,57.923591614,-9.203780174,-10.039998055,-24.235000610,10.294323921,1.101790786,-19.990665436,35.187946320,-22.766662598,-37.143722534,11.911916733,-3.989197731,10.925723076,11.097530365,-43.531337738,5.116379261,-1.626803041,-2.245194912,-10.679438591,-0.262780219,-1.433779597,0.207029164,0.760685205,-0.121173523,-3.931692362,-5.622251034,0.131129235,0.135867625,0.614811063
13,259.984,1786883914376.458,18702194.393,0.000000000,87.963081360,-9.613971710,28.342292786,19.487821579,-29.835790634,-6.774708748,-27.516323090,10.481088638,-15.489851952,3.937311411,31.986560822,-10.859895706,-3.761340141,25.620756149,-21.270124435,0.605958164,-3.770832539,-1.143664956,-5.702613354,2.194778442,-3.875852585,-0.002794390,-3.169248819,-2.547959805,-2.600992680,-4.856343746,-0.537856162,-1.490335703,-0.238584593
14,279.987,1786883914396.461,18702214.396,0.000000000,70.729354858,-16.362920761,34.392742157,-2.559606791,50.000000000,7.203370571,-33.252639771,14.925995827,-7.413514137,-18.340217590,50.000000000,-13.298345566,-20.105096817,19.300535202,-20.873260498,-1.773043156,-0.574998915,-0.976570189,-2.496506214,0.260005444,-1.394695520,-0.445542097,6.121562481,-1.792899489,-0.436490059,0.473614275,-0.483067155,-0.193452820,-0.493205011
15,299.984,1786883914416.458,18702234.393,0.000000000,88.000000000,-26.805017471,39.815025330,-30.190050125,50.000000000,16.433254242,-46.242492676,25.830959320,-11.852223396,-34.101833344,50.000000000,-14.835132599,-8.482357025,20.245567322,-25.022293091,-0.845249295,1.537627578,-0.084297918,-5.107797146,0.775629640,-1.011864662,-0.092358410,8.319973946,-2.216107368,1.283377647,0.222605675,-0.766307652,0.281915694,0.213986263
16,319.986,1786883914436.460,18702254.395,0.000000000,88.000000000,-19.702310562,34.848281860,-67.114006042,50.000000000,15.229945183,-50.452255249,51.772644043,-30.038291931,-23.486928940,50.000000000,-9.030569077,-11.992568016,28.379539490,-35.608886719,-0.694925487,2.167484522,0.004879009,-9.515376091,0.069369487,-2.152398586,0.222940952,6.999286175,-2.665680170,0.330948085,-3.472932816,-0.046486091,-0.483218431,0.694688261
17,339.983,1786883914456.457,18702274.392,0.000000000,88.000000000,-20.312084198,32.770584106,-58.954540253,50.000000000,5.442192554,-45.737232208,49.243877411,-28.709602356,-15.413409233,32.896759033,-6.020678043,-11.874187469,31.827646255,-35.541381836,-0.093493037,1.865903854,0.362539649,-9.488127708,0.100497641,-3.134770393,0.581301212,5.724267006,-2.825417757,-1.600971103,-4.128943920,0.051179994,-1.163509727,-0.018579097
18,359.986,1786883914476.460,18702294.395,0.000000000,88.000000000,-18.038442612,30.756824493,-36.207138062,50.000000000,5.898329735,-42.735412598,33.106567383,-17.369466782,-19.775529861,9.804432869,-3.993309498,-12.876694679,26.693168640,-28.132812500,0.003704458,0.465931416,0.466170877,-7.690955639,-0.760438740,-3.433416605,0.717594445,4.367750645,-2.817465067,-1.346520662,-4.021628380,-0.206315130,-1.582266212,-0.207004219
19,379.984,1786883914496.457,18702314.392,0.000000000,88.000000000,-0.236248493,15.618475914,-23.186429977,50.000000000,8.164783478,-49.681465149,15.818590164,-14.506400108,-20.682395935,0.628800213,-0.122070938,-18.707592010,22.489704132,-25.301555634,-1.148232460,-0.124131061,-1.512817502,-5.828538418,0.237497479,-2.620189667,0.083948366,3.129273176,-3.757205486,-2.462723255,-4.477608681,0.345505178,-1.506589651,-0.751271248
20,399.986,1786883914516.460,18702334.395,0.000000000,88.000000000,9.421325684,8.414689064,-16.575248718,50.000000000,10.100041389,-37.460670471,-1.193646669,-9.107156754,-3.139239788,-3.658901453,1.165383339,-20.587011337,13.733456612,-20.898664474,-1.729900241,-1.392152309,-2.285763741,-3.190023899,-0.344671100,-2.886703730,-0.403505862,0.085362330,-5.147711754,-3.974248171,-3.268650532,0.215317741,-1.756546140,-0.717562437
21,419.983,1786883914536.456,18702354.391,0.000000000,73.156631470,14.647781372,-2.379216909,-2.349898338,50.000000000,8.475846291,-35.741447449,0.651733696,-5.695192814,-11.568312645,-0.266726792,-0.033580445,-16.821371078,10.417642593,-24.344686508,-0.590839267,-3.032076359,-3.859582186,-1.267941952,-0.836606562,-1.410090923,-0.926318884,-0.038280386,-4.730744362,-5.196770191,-3.363364458,-0.374559432,-0.778482437,-1.248938322
22,439.982,1786883914556.456,18702374.391,0.000000000,66.814987183,18.921323776,-1.558124185,-6.143304825,50.000000000,8.525616646,-33.225177765,2.070939779,-8.974816322,-23.847356796,4.594879150,-0.819454491,-17.305189133,11.206524849,-25.720630646,-0.629140794,-2.981844902,-3.892840147,-1.626131058,-0.381240100,-0.991440773,-0.911855519,0.085645370,-4.816084862,-5.285474300,-3.695872545,0.228885666,-0.651367962,-1.501699805
23,459.989,1786883914576.463,18702394.398,0.000000000,24.717525482,7.208275795,11.803485870,-0.808859885,35.426395416,8.961841583,8.202535629,1.269484401,-1.363196373,-34.532310486,37.024040222,-5.190482140,0.367317110,-11.976228714,-27.080158234,1.081815481,-0.394993693,-1.005795717,-1.463056684,0.105125740,-0.873252630,-0.036543056,-6.079823494,-5.155135155,-5.546397686,-6.494202137,0.058810052,-0.782424033,-2.086235046
24,479.985,1786883914596.459,18702414.394,0.000000000,2.504542112,3.655086040,8.161941528,-31.866508484,9.173860550,6.348652363,23.977088928,3.873357296,-7.122404575,-19.595342636,50.000000000,-10.959974289,6.958758354,-16.308963776,-28.114286423,0.155522704,0.676183462,0.369463980,-2.907655001,0.224718258,-0.777614415,0.700208426,-7.056372643,-4.048134327,-4.289610863,-7.885896206,1.143339992,-0.884201825,-2.555936337
