index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_wx,torso_wy,torso_wz
0,0.000,1786883914116.474,18701934.409,0.000000000,0.205537096,0.001345956,0.109361678
1,19.989,1786883914136.462,18701954.397,0.000000000,0.428777337,-1.243573427,0.683238447
2,39.986,1786883914156.459,18701974.394,0.000000000,0.354432881,-1.534468651,0.957858860
3,59.988,1786883914176.461,18701994.396,0.000000000,0.078905657,-2.198173046,1.692484498
4,79.983,1786883914196.456,18702014.391,0.000000000,0.404537767,-2.870619297,1.651939988
5,99.987,1786883914216.460,18702034.395,0.000000000,1.223228812,-3.476802826,1.144523501
6,119.984,1786883914236.458,18702054.393,0.000000000,2.341217279,-3.174836159,0.143507823
7,139.988,1786883914256.461,18702074.396,0.000000000,2.703886032,-3.027649164,-0.504799962
8,159.984,1786883914276.457,18702094.392,0.000000000,2.010905027,-1.116316438,-1.298856616
9,179.985,1786883914296.458,18702114.393,0.000000000,1.312169671,-0.188535959,-1.328839064
10,199.983,1786883914316.457,18702134.391,0.000000000,-0.334746569,1.725739956,-0.176532954
11,219.988,1786883914336.461,18702154.397,0.000000000,-1.236367464,2.600480080,0.450158238
12,239.986,1786883914356.460,18702174.395,0.000000000,-1.864645481,1.473853827,2.067715645
13,259.984,1786883914376.458,18702194.393,0.000000000,-0.924280167,-0.851980150,2.934636831
14,279.987,1786883914396.461,18702214.396,0.000000000,0.061564870,0.889891267,0.967876077
15,299.984,1786883914416.458,18702234.393,0.000000000,0.191551015,1.089257717,0.384570509
16,319.986,1786883914436.460,18702254.395,0.000000000,0.123145968,0.786812961,0.417127430
17,339.983,1786883914456.457,18702274.392,0.000000000,0.408541769,0.305964321,0.336557984
18,359.986,1786883914476.460,18702294.395,0.000000000,0.710348189,0.167584389,0.404861331
19,379.984,1786883914496.457,18702314.392,0.000000000,0.762567461,0.569481134,-0.377917439
20,399.986,1786883914516.460,18702334.395,0.000000000,0.881941319,0.772867680,-0.783695817
21,419.983,1786883914536.456,18702354.391,0.000000000,0.942588508,1.679298520,-1.726226211
22,439.982,1786883914556.456,18702374.391,0.000000000,1.101367831,1.621315956,-2.022307158
23,459.989,1786883914576.463,18702394.398,0.000000000,1.453206182,0.067305103,-2.137201548
24,479.985,1786883914596.459,18702414.394,0.000000000,1.227458119,-0.248021230,-1.927609563
25,499.985,1786883914616.459,18702434.394,0.000000000,0.731345534,-0.565881014,-1.163769364
26,519.983,1786883914636.456,18702454.391,0.000000000,0.040572233,-0.510311365,-0.102407761
27,539.989,1786883914656.462,18702474.397,0.000000000,-0.289034545,-0.460903019,0.311317354
28,559.993,1786883914676.467,18702494.402,0.000000000,-0.992116988,-0.162060902,0.724306941
29,579.991,1786883914696.465,18702514.400,0.000000000,-1.142864227,-0.109995246,0.823057652
30,599.984,1786883914716.458,18702534.393,0.000000000,-1.175820708,-0.092647463,0.375739932
31,619.985,1786883914736.459,18702554.394,0.000000000,-1.235731721,0.066991910,-0.025282357
32,639.986,1786883914756.459,18702574.394,0.000000000,-0.893644512,0.470426381,-0.799462199
33,659.990,1786883914776.464,18702594.398,0.000000000,-0.482829958,0.648205400,-1.105917573
34,679.985,1786883914796.459,18702614.394,0.000000000,0.277137786,0.329529732,-1.779550910
35,699.983,1786883914816.456,18702634.391,0.000000000,0.721531928,0.295714349,-2.108477831
36,719.989,1786883914836.462,18702654.397,0.000000000,0.854725301,-0.011994960,-2.107999563
37,739.988,1786883914856.462,18702674.397,0.000000000,0.746616721,-0.320432961,-1.562684417
38,759.999,1786883914876.473,18702694.408,0.000000000,0.712163866,-0.779833257,-0.548526704
39,779.989,1786883914896.463,18702714.398,0.000000000,0.258173287,-0.515773952,0.966562212
40,799.985,1786883914916.459,18702734.394,0.000000000,0.126520291,-0.388370395,1.371653318
41,819.985,1786883914936.459,18702754.394,0.000000000,-0.244431928,-0.232191503,1.545489907
42,840.017,1786883914956.490,18702774.425,0.000000000,-0.350709945,-0.185834721,1.508347154
43,859.987,1786883914976.461,18702794.396,0.000000000,-0.385203868,-0.344655871,0.818915129
44,879.984,1786883914996.457,18702814.392,0.000000000,-0.424202412,-0.444625854,0.186791465
45,899.985,1786883915016.459,18702834.394,0.000000000,-0.484955400,-0.112616569,-0.334566146
46,919.983,1786883915036.457,18702854.392,0.000000000,-0.274895549,0.336556494,-0.543664455
47,939.983,1786883915056.457,18702874.392,0.000000000,-0.155530199,0.511207461,-0.524973452
48,959.984,1786883915076.457,18702894.392,0.000000000,0.167704582,0.339727163,-0.461533457
49,979.984,1786883915096.458,18702914.393,0.000000000,0.340847969,0.179855183,-0.415679991
50,999.982,1786883915116.455,18702934.390,0.000000000,0.551683187,-0.279044002,-0.285174012
51,1019.986,1786883915136.459,18702954.394,0.000000000,0.592800081,-0.501805663,-0.150364757
52,1039.985,1786883915156.458,18702974.393,0.000000000,0.398466587,-0.269355834,0.212529898
53,1059.981,1786883915176.455,18702994.390,0.000000000,0.264088124,-0.292758316,0.356793672
54,1079.984,1786883915196.457,18703014.392,0.000000000,0.093570173,-0.081470408,0.413423002
55,1099.982,1786883915216.456,18703034.391,0.000000000,-0.039904531,-0.091525003,0.432529539
56,1119.984,1786883915236.458,18703054.393,0.000000000,-0.163454726,-0.032760102,0.384551793
57,1139.983,1786883915256.456,18703074.391,0.000000000,-0.203615054,0.046826076,0.363398314
58,1159.985,1786883915276.458,18703094.393,0.000000000,-0.201241985,0.131461397,0.317252934
59,1179.982,1786883915296.456,18703114.390,0.000000000,-0.123636566,0.183455303,0.196766049
60,1199.987,1786883915316.460,18703134.396,0.000000000,-0.077980295,0.187936977,0.137537688
61,1219.984,1786883915336.457,18703154.392,0.000000000,0.052560322,0.144627884,-0.103166185
62,1239.984,1786883915356.458,18703174.393,0.000000000,0.124640830,0.195248246,-0.263001561
63,1259.982,1786883915376.456,18703194.391,0.000000000,0.334885448,0.249020979,-0.561020494
