index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_ax,base_ay,base_az
0,0.000,1786883914116.474,18701934.409,0.000000000,10.423209190,1.221473217,-18.045196533
1,19.989,1786883914136.462,18701954.397,0.000000000,3.555834293,-0.659690499,-11.036297798
2,39.986,1786883914156.459,18701974.394,0.000000000,2.983596563,0.117237307,-10.679421425
3,59.988,1786883914176.461,18701994.396,0.000000000,7.371601582,0.262355983,-12.719831467
4,79.983,1786883914196.456,18702014.391,0.000000000,4.324815273,7.932549000,-14.178197861
5,99.987,1786883914216.460,18702034.395,0.000000000,2.792070150,8.893615723,-13.011843681
6,119.984,1786883914236.458,18702054.393,0.000000000,-3.666800976,6.062757492,-10.100744247
7,139.988,1786883914256.461,18702074.396,0.000000000,-19.235086441,-2.543744802,4.640909195
8,159.984,1786883914276.457,18702094.392,0.000000000,-12.762709618,-12.190969467,-6.480570316
9,179.985,1786883914296.458,18702114.393,0.000000000,-7.754210472,0.961589277,-23.944709778
10,199.983,1786883914316.457,18702134.391,0.000000000,-12.175086021,-15.960455894,-5.940399170
11,219.988,1786883914336.461,18702154.397,0.000000000,-10.885720253,-12.995287895,-7.339527130
12,239.986,1786883914356.460,18702174.395,0.000000000,31.414491653,13.147568703,0.929066479
13,259.984,1786883914376.458,18702194.393,0.000000000,-10.019434929,17.335708618,5.101189137
14,279.987,1786883914396.461,18702214.396,0.000000000,-1.000676036,3.394182205,16.105815887
15,299.984,1786883914416.458,18702234.393,0.000000000,1.492101073,-3.358992100,26.998456955
16,319.986,1786883914436.460,18702254.395,0.000000000,8.672038078,-0.048739135,24.002595901
17,339.983,1786883914456.457,18702274.392,0.000000000,5.553192139,-0.321696252,16.896413803
18,359.986,1786883914476.460,18702294.395,0.000000000,-0.534086883,-3.691133499,12.347626686
19,379.984,1786883914496.457,18702314.392,0.000000000,-1.734797955,-2.597597122,8.061981201
20,399.986,1786883914516.460,18702334.395,0.000000000,-11.682878494,-7.162099838,9.728271484
21,419.983,1786883914536.456,18702354.391,0.000000000,-1.929726362,0.919181466,2.066103935
22,439.982,1786883914556.456,18702374.391,0.000000000,3.745504856,3.788469791,1.263443351
23,459.989,1786883914576.463,18702394.398,0.000000000,6.242337704,1.783812284,4.182143688
24,479.985,1786883914596.459,18702414.394,0.000000000,8.125562668,-2.095132589,5.675621510
25,499.985,1786883914616.459,18702434.394,0.000000000,4.382868767,-4.164062977,3.513667822
26,519.983,1786883914636.456,18702454.391,0.000000000,-0.108943097,-1.271669984,0.142883256
27,539.989,1786883914656.462,18702474.397,0.000000000,-4.301402092,-8.715459824,5.902931690
28,559.993,1786883914676.467,18702494.402,0.000000000,2.457532644,1.003511667,-2.173705578
29,579.991,1786883914696.465,18702514.400,0.000000000,1.752886653,-0.242146000,-2.555337667
30,599.984,1786883914716.458,18702534.393,0.000000000,-2.729096889,-4.548229218,4.120933056
31,619.985,1786883914736.459,18702554.394,0.000000000,-4.240857601,-4.460057259,4.784104347
32,639.986,1786883914756.459,18702574.394,0.000000000,-3.937650204,0.543949366,2.827265501
33,659.990,1786883914776.464,18702594.398,0.000000000,0.440850973,2.235086918,0.470137209
34,679.985,1786883914796.459,18702614.394,0.000000000,-2.274721622,2.355997324,-1.017645955
35,699.983,1786883914816.456,18702634.391,0.000000000,2.312701941,2.409772396,-7.119592190
36,719.989,1786883914836.462,18702654.397,0.000000000,3.392000675,-0.974969804,-10.431982040
37,739.988,1786883914856.462,18702674.397,0.000000000,5.858245373,1.906735420,-1.563686728
38,759.999,1786883914876.473,18702694.408,0.000000000,0.607875526,-0.006072142,3.006163836
39,779.989,1786883914896.463,18702714.398,0.000000000,-0.170698866,3.423073530,1.031270385
40,799.985,1786883914916.459,18702734.394,0.000000000,-1.124156952,-0.281123221,0.732475996
41,819.985,1786883914936.459,18702754.394,0.000000000,0.573871613,0.633911073,-3.828619480
42,840.017,1786883914956.490,18702774.425,0.000000000,1.587460041,-3.424934387,-8.785120010
43,859.987,1786883914976.461,18702794.396,0.000000000,4.346347809,2.977180004,-10.232226372
44,879.984,1786883914996.457,18702814.392,0.000000000,-9.238611221,-7.504771709,10.762381554
45,899.985,1786883915016.459,18702834.394,0.000000000,-5.241601467,-1.891107917,5.899838448
46,919.983,1786883915036.457,18702854.392,0.000000000,-5.506842136,-0.582918406,2.833297253
