joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.312000,0.669000,-0.312000,0.669000,0.000000,0.000000,0.000000,-0.363000,0.000000,-0.363000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,-0.200000,0.600000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000
-0.312000,0.669000,-0.312000,0.669000,0.000000,0.000000,0.000000,-0.363000,0.000000,-0.363000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,-0.200000,0.600000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000
-0.312000,0.669000,-0.312000,0.669000,0.000000,0.000000,0.000000,-0.363000,0.000000,-0.363000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,-0.200000,0.600000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000
-0.312000,0.669000,-0.312000,0.669000,0.000000,0.000000,0.000000,-0.363000,0.000000,-0.363000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,-0.200000,0.600000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000
-0.312000,0.669000,-0.312000,0.669000,0.000000,0.000000,0.000000,-0.363000,0.000000,-0.363000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,-0.200000,0.600000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000
-0.312000,0.669000,-0.312000,0.669000,0.000000,0.000000,0.000000,-0.363000,0.000000,-0.363000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,-0.200000,0.600000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000
-0.312000,0.669000,-0.312000,0.669000,0.000000,0.000000,0.000000,-0.363000,0.000000,-0.363000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,-0.200000,0.600000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000
-0.312000,0.669000,-0.312000,0.669000,0.000000,0.000000,0.000000,-0.363000,0.000000,-0.363000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,-0.200000,0.600000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000
-0.312000,0.669000,-0.312000,0.669000,0.000000,0.000000,0.000000,-0.363000,0.000000,-0.363000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,-0.200000,0.600000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000
-0.312000,0.669000,-0.312000,0.669000,0.000000,0.000000,0.000000,-0.363000,0.000000,-0.363000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,-0.200000,0.600000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000
-0.312000,0.669000,-0.312000,0.669000,0.000000,0.000000,0.000000,-0.363000,0.000000,-0.363000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,-0.200000,0.600000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000
-0.312000,0.669000,-0.312000,0.669000,0.000000,0.000000,0.000000,-0.363000,0.000000,-0.363000,0.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,-0.200000,0.600000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000
-0.312039,0.668697,-0.311966,0.668920,-0.000091,0.000034,0.000026,-0.362936,0.000116,-0.362601,0.000301,0.599742,0.000069,-0.000173,-0.000105,0.000159,0.199800,-0.000009,0.000035,-0.200076,0.599898,0.000029,0.000144,0.199996,-0.000038,0.199928,0.000020,0.000009,-0.000037
-0.312296,0.666679,-0.311737,0.668384,-0.000693,0.000258,0.000201,-0.362507,0.000889,-0.359948,0.002305,0.598026,0.000525,-0.001324,-0.000803,0.001218,0.198468,-0.000073,0.000268,-0.200580,0.599217,0.000221,0.001105,0.199972,-0.000291,0.199451,0.000153,0.000071,-0.000286
-0.312956,0.661511,-0.311153,0.667013,-0.002236,0.000832,0.000649,-0.361409,0.002868,-0.353155,0.007436,0.593631,0.001693,-0.004271,-0.002591,0.003929,0.195058,-0.000235,0.000864,-0.201873,0.597475,0.000713,0.003564,0.199909,-0.000940,0.198228,0.000495,0.000229,-0.000924
-0.314165,0.652047,-0.310083,0.664502,-0.005062,0.001882,0.001469,-0.359398,0.006492,-0.340714,0.016832,0.585584,0.003832,-0.009668,-0.005866,0.008895,0.188814,-0.000531,0.001957,-0.204239,0.594284,0.001613,0.008069,0.199793,-0.002128,0.195988,0.001120,0.000517,-0.002092
-0.316033,0.637410,-0.308428,0.660619,-0.009432,0.003508,0.002738,-0.356289,0.012097,-0.321474,0.031364,0.573138,0.007141,-0.018016,-0.010931,0.016574,0.179157,-0.000989,0.003646,-0.207899,0.589349,0.003006,0.015035,0.199615,-0.003966,0.192524,0.002086,0.000964,-0.003898
-0.318642,0.616976,-0.306117,0.655198,-0.015533,0.005776,0.004509,-0.351947,0.019923,-0.294612,0.051652,0.555762,0.011759,-0.029669,-0.018001,0.027295,0.165674,-0.001629,0.006004,-0.213009,0.582459,0.004951,0.024760,0.199366,-0.006531,0.187688,0.003435,0.001588,-0.006419
-0.322042,0.590351,-0.303106,0.648135,-0.023482,0.008733,0.006816,-0.346291,0.030118,-0.259613,0.078086,0.533122,0.017778,-0.044853,-0.027214,0.041263,0.148107,-0.002463,0.009076,-0.219666,0.573482,0.007485,0.037431,0.199042,-0.009873,0.181387,0.005194,0.002400,-0.009704
-0.326254,0.557358,-0.299376,0.639382,-0.033333,0.012396,0.009675,-0.339282,0.042753,-0.216243,0.110843,0.505066,0.025235,-0.063668,-0.038630,0.058573,0.126338,-0.003496,0.012884,-0.227916,0.562357,0.010625,0.053134,0.198640,-0.014015,0.173579,0.007372,0.003407,-0.013775
-0.331277,0.518013,-0.294927,0.628943,-0.045081,0.016765,0.013085,-0.330923,0.057820,-0.164523,0.149906,0.471610,0.034129,-0.086106,-0.052243,0.079215,0.100379,-0.004728,0.017425,-0.237755,0.549091,0.014370,0.071859,0.198161,-0.018953,0.164268,0.009970,0.004608,-0.018630
-0.337087,0.472511,-0.289781,0.616872,-0.058666,0.021817,0.017028,-0.321256,0.075245,-0.104709,0.195082,0.432918,0.044414,-0.112056,-0.067988,0.103087,0.070356,-0.006153,0.022676,-0.249132,0.533749,0.018700,0.093515,0.197607,-0.024665,0.153500,0.012975,0.005997,-0.024245
-0.343638,0.421204,-0.283980,0.603260,-0.073985,0.027514,0.021474,-0.310356,0.094893,-0.037263,0.246023,0.389289,0.056011,-0.141316,-0.085741,0.130006,0.036503,-0.007760,0.028597,-0.261962,0.516449,0.023583,0.117934,0.196982,-0.031106,0.141357,0.016363,0.007563,-0.030575
-0.350867,0.364582,-0.277577,0.588238,-0.090891,0.033801,0.026381,-0.298326,0.116576,0.037168,0.302239,0.341142,0.068810,-0.173606,-0.105333,0.159712,-0.000855,-0.009533,0.035131,-0.276120,0.497358,0.028972,0.144881,0.196292,-0.038214,0.127958,0.020102,0.009291,-0.037562
-0.358697,0.303260,-0.270643,0.571970,-0.109200,0.040609,0.031696,-0.285298,0.140059,0.117778,0.363122,0.288997,0.082671,-0.208578,-0.126551,0.191885,-0.041316,-0.011454,0.042208,-0.291454,0.476682,0.034808,0.174067,0.195545,-0.045912,0.113445,0.024152,0.011163,-0.045128
-0.367035,0.237952,-0.263258,0.554644,-0.128699,0.047861,0.037355,-0.271424,0.165069,0.203628,0.427963,0.233463,0.097433,-0.245823,-0.149149,0.226149,-0.084407,-0.013499,0.049745,-0.307785,0.454661,0.041023,0.205149,0.194750,-0.054110,0.097990,0.028465,0.013156,-0.053187
-0.375780,0.169456,-0.255512,0.536472,-0.149150,0.055466,0.043291,-0.256872,0.191299,0.293667,0.495968,0.175219,0.112915,-0.284885,-0.172849,0.262085,-0.129600,-0.015644,0.057650,-0.324912,0.431567,0.047542,0.237748,0.193915,-0.062708,0.081780,0.032988,0.015247,-0.061638
-0.384822,0.098638,-0.247504,0.517684,-0.170295,0.063329,0.049429,-0.241826,0.218418,0.386760,0.566279,0.114999,0.128923,-0.325272,-0.197353,0.299239,-0.176326,-0.017862,0.065823,-0.342620,0.407688,0.054282,0.271452,0.193053,-0.071598,0.065020,0.037664,0.017408,-0.070377
-0.394044,0.026408,-0.239337,0.498521,-0.191861,0.071349,0.055688,-0.226481,0.246079,0.481710,0.637993,0.053579,0.145250,-0.366464,-0.222346,0.337135,-0.223984,-0.020124,0.074158,-0.360682,0.383334,0.061156,0.305829,0.192173,-0.080665,0.047926,0.042434,0.019612,-0.079289
-0.403327,-0.046297,-0.231115,0.479233,-0.213568,0.079422,0.061989,-0.211035,0.273921,0.577282,0.710177,-0.008245,0.161683,-0.407927,-0.247502,0.375279,-0.271954,-0.022400,0.082549,-0.378861,0.358820,0.068076,0.340431,0.191287,-0.089792,0.030721,0.047235,0.021832,-0.088260
-0.412549,-0.118527,-0.222948,0.460070,-0.235134,0.087442,0.068248,-0.195690,0.301582,0.672232,0.781891,-0.069665,0.178010,-0.449119,-0.272495,0.413175,-0.319612,-0.024662,0.090884,-0.396923,0.334466,0.074950,0.374808,0.190407,-0.098859,0.013627,0.052005,0.024036,-0.097172
-0.421591,-0.189345,-0.214940,0.441282,-0.256279,0.095305,0.074386,-0.180644,0.328701,0.765325,0.852202,-0.129885,0.194018,-0.489506,-0.296999,0.450329,-0.366338,-0.026880,0.099057,-0.414631,0.310587,0.081690,0.408512,0.189545,-0.107749,-0.003133,0.056681,0.026197,-0.105911
-0.430336,-0.257841,-0.207194,0.423110,-0.276730,0.102910,0.080322,-0.166092,0.354931,0.855364,0.920207,-0.188129,0.209500,-0.528568,-0.320699,0.486265,-0.411531,-0.029025,0.106962,-0.431758,0.287493,0.088209,0.441111,0.188710,-0.116347,-0.019343,0.061204,0.028288,-0.114362
-0.438674,-0.323149,-0.199809,0.405784,-0.296229,0.110162,0.085981,-0.152218,0.379941,0.941214,0.985048,-0.243663,0.224262,-0.565813,-0.343297,0.520529,-0.454622,-0.031070,0.114499,-0.448089,0.265472,0.094424,0.472193,0.187915,-0.124545,-0.034798,0.065517,0.030281,-0.122421
-0.446504,-0.384471,-0.192875,0.389516,-0.314538,0.116970,0.091296,-0.139190,0.403424,1.021824,1.045931,-0.295808,0.238123,-0.600785,-0.364515,0.552702,-0.495083,-0.032991,0.121576,-0.463423,0.244796,0.100260,0.501379,0.187168,-0.132243,-0.049311,0.069567,0.032153,-0.129987
-0.453733,-0.441093,-0.186472,0.374494,-0.331444,0.123257,0.096203,-0.127160,0.425107,1.096255,1.102147,-0.343955,0.250922,-0.633075,-0.384107,0.582408,-0.532441,-0.034764,0.128110,-0.477581,0.225705,0.105649,0.528326,0.186478,-0.139351,-0.062710,0.073306,0.033881,-0.136974
-0.460284,-0.492400,-0.180671,0.360882,-0.346763,0.128954,0.100649,-0.116260,0.444755,1.163701,1.153088,-0.387584,0.262519,-0.662335,-0.401860,0.609327,-0.566294,-0.036371,0.134031,-0.490411,0.208405,0.110532,0.552745,0.185853,-0.145792,-0.074853,0.076694,0.035447,-0.143304
-0.466094,-0.537902,-0.175525,0.348811,-0.360348,0.134006,0.104592,-0.106593,0.462180,1.223515,1.198264,-0.426276,0.272804,-0.688285,-0.417605,0.633199,-0.596317,-0.037796,0.139282,-0.501788,0.193063,0.114862,0.574401,0.185299,-0.151504,-0.085621,0.079699,0.036836,-0.148919
-0.471117,-0.577247,-0.171076,0.338372,-0.372096,0.138375,0.108002,-0.098234,0.477247,1.275235,1.237327,-0.459732,0.281698,-0.710723,-0.431218,0.653841,-0.622276,-0.039028,0.143823,-0.511627,0.179797,0.118607,0.593126,0.184820,-0.156442,-0.094932,0.082297,0.038037,-0.153774
-0.475329,-0.610240,-0.167346,0.329619,-0.381947,0.142038,0.110861,-0.091225,0.489882,1.318605,1.270084,-0.487788,0.289155,-0.729538,-0.442634,0.671151,-0.644045,-0.040061,0.147631,-0.519877,0.168672,0.121747,0.608829,0.184418,-0.160584,-0.102740,0.084475,0.039044,-0.157845
-0.478729,-0.636865,-0.164335,0.322556,-0.389896,0.144995,0.113168,-0.085569,0.500077,1.353604,1.296518,-0.510428,0.295174,-0.744722,-0.451847,0.685119,-0.661612,-0.040895,0.150703,-0.526534,0.159695,0.124281,0.621500,0.184094,-0.163926,-0.109041,0.086234,0.039856,-0.161130
-0.481338,-0.657299,-0.162024,0.317135,-0.395997,0.147263,0.114939,-0.081227,0.507903,1.380466,1.316806,-0.527804,0.299792,-0.756375,-0.458917,0.695840,-0.675095,-0.041535,0.153061,-0.531644,0.152805,0.126226,0.631225,0.183845,-0.166491,-0.113877,0.087583,0.040480,-0.163651
-0.483206,-0.671936,-0.160369,0.313252,-0.400367,0.148889,0.116208,-0.078118,0.513508,1.399706,1.331338,-0.540250,0.303101,-0.764723,-0.463982,0.703519,-0.684752,-0.041993,0.154750,-0.535304,0.147870,0.127619,0.638191,0.183667,-0.168329,-0.117341,0.088549,0.040927,-0.165457
-0.484415,-0.681400,-0.159299,0.310741,-0.403193,0.149939,0.117028,-0.076107,0.517132,1.412147,1.340734,-0.548297,0.305240,-0.770120,-0.467257,0.708485,-0.690996,-0.042289,0.155843,-0.537670,0.144679,0.128519,0.642696,0.183551,-0.169517,-0.119581,0.089174,0.041215,-0.166625
-0.485075,-0.686568,-0.158715,0.309370,-0.404736,0.150513,0.117476,-0.075009,0.519111,1.418940,1.345865,-0.552692,0.306408,-0.773067,-0.469045,0.711196,-0.694406,-0.042451,0.156439,-0.538963,0.142937,0.129011,0.645155,0.183488,-0.170166,-0.120804,0.089516,0.041373,-0.167263
-0.485332,-0.688586,-0.158486,0.308834,-0.405338,0.150737,0.117651,-0.074580,0.519884,1.421593,1.347869,-0.554408,0.306864,-0.774218,-0.469743,0.712255,-0.695738,-0.042515,0.156672,-0.539467,0.142256,0.129203,0.646116,0.183464,-0.170419,-0.121281,0.089649,0.041435,-0.167512
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.485371,-0.688889,-0.158452,0.308754,-0.405429,0.150771,0.117677,-0.074516,0.520000,1.421992,1.348170,-0.554666,0.306933,-0.774391,-0.469848,0.712414,-0.695938,-0.042524,0.156707,-0.539543,0.142154,0.129232,0.646260,0.183460,-0.170457,-0.121353,0.089669,0.041444,-0.167549
-0.486136,-0.690073,-0.158861,0.308669,-0.406201,0.149685,0.117032,-0.074030,0.520000,1.424220,1.350044,-0.558327,0.304779,-0.774641,-0.470465,0.712964,-0.696279,-0.043026,0.156479,-0.541521,0.144585,0.134963,0.650327,0.181414,-0.168661,-0.123190,0.086609,0.043596,-0.166985
-0.488433,-0.693625,-0.160088,0.308414,-0.408515,0.146427,0.115097,-0.072571,0.520000,1.430905,1.355665,-0.569310,0.298318,-0.775392,-0.472318,0.714614,-0.697302,-0.044533,0.155795,-0.547455,0.151878,0.152154,0.662528,0.175277,-0.163271,-0.128699,0.077430,0.050052,-0.165294
-0.492260,-0.699545,-0.162133,0.307989,-0.412374,0.140997,0.111872,-0.070140,0.520000,1.442045,1.365034,-0.587614,0.287550,-0.776642,-0.475405,0.717363,-0.699008,-0.047044,0.154655,-0.557345,0.164034,0.180807,0.682862,0.165048,-0.154289,-0.137882,0.062131,0.060813,-0.162476
