index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,motion_name
0,0.000,1786752289673.062,29247595.463,0.000000000,"s_batido_v3_recovery_sonic"
1,19.995,1786752289693.057,29247615.458,0.000000000,"s_batido_v3_recovery_sonic"
2,39.993,1786752289713.055,29247635.455,0.000000000,"s_batido_v3_recovery_sonic"
3,59.992,1786752289733.055,29247655.455,0.000000000,"s_batido_v3_recovery_sonic"
4,79.991,1786752289753.053,29247675.454,0.000000000,"s_batido_v3_recovery_sonic"
5,99.991,1786752289773.054,29247695.454,0.000000000,"s_batido_v3_recovery_sonic"
6,119.990,1786752289793.052,29247715.453,0.000000000,"s_batido_v3_recovery_sonic"
7,139.989,1786752289813.052,29247735.452,0.000000000,"s_batido_v3_recovery_sonic"
8,159.991,1786752289833.053,29247755.453,0.000000000,"s_batido_v3_recovery_sonic"
9,179.990,1786752289853.052,29247775.453,0.000000000,"s_batido_v3_recovery_sonic"
10,199.992,1786752289873.055,29247795.455,0.000000000,"s_batido_v3_recovery_sonic"
11,220.000,1786752289893.063,29247815.463,0.000000000,"s_batido_v3_recovery_sonic"
12,239.993,1786752289913.055,29247835.455,0.000000000,"s_batido_v3_recovery_sonic"
13,260.002,1786752289933.064,29247855.465,0.000000000,"s_batido_v3_recovery_sonic"
14,279.990,1786752289953.052,29247875.453,0.000000000,"s_batido_v3_recovery_sonic"
15,299.994,1786752289973.056,29247895.457,0.000000000,"s_batido_v3_recovery_sonic"
16,319.991,1786752289993.054,29247915.454,0.000000000,"s_batido_v3_recovery_sonic"
17,339.991,1786752290013.054,29247935.454,0.000000000,"s_batido_v3_recovery_sonic"
18,359.992,1786752290033.055,29247955.455,0.000000000,"s_batido_v3_recovery_sonic"
19,379.991,1786752290053.053,29247975.453,0.000000000,"s_batido_v3_recovery_sonic"
20,399.994,1786752290073.057,29247995.457,0.000000000,"s_batido_v3_recovery_sonic"
21,419.994,1786752290093.057,29248015.457,0.000000000,"s_batido_v3_recovery_sonic"
22,439.991,1786752290113.054,29248035.454,0.000000000,"s_batido_v3_recovery_sonic"
23,459.990,1786752290133.052,29248055.453,0.000000000,"s_batido_v3_recovery_sonic"
24,479.990,1786752290153.053,29248075.453,0.000000000,"s_batido_v3_recovery_sonic"
25,499.994,1786752290173.057,29248095.457,0.000000000,"s_batido_v3_recovery_sonic"
26,519.992,1786752290193.054,29248115.454,0.000000000,"s_batido_v3_recovery_sonic"
27,539.991,1786752290213.053,29248135.453,0.000000000,"s_batido_v3_recovery_sonic"
28,559.991,1786752290233.053,29248155.454,0.000000000,"s_batido_v3_recovery_sonic"
29,579.989,1786752290253.051,29248175.451,0.000000000,"s_batido_v3_recovery_sonic"
30,599.988,1786752290273.051,29248195.451,0.000000000,"s_batido_v3_recovery_sonic"
31,619.990,1786752290293.053,29248215.453,0.000000000,"s_batido_v3_recovery_sonic"
32,639.993,1786752290313.056,29248235.456,0.000000000,"s_batido_v3_recovery_sonic"
33,659.993,1786752290333.055,29248255.456,0.000000000,"s_batido_v3_recovery_sonic"
34,679.991,1786752290353.053,29248275.453,0.000000000,"s_batido_v3_recovery_sonic"
35,699.990,1786752290373.052,29248295.453,0.000000000,"s_batido_v3_recovery_sonic"
36,719.992,1786752290393.055,29248315.455,0.000000000,"s_batido_v3_recovery_sonic"
37,739.991,1786752290413.053,29248335.453,0.000000000,"s_batido_v3_recovery_sonic"
38,759.994,1786752290433.056,29248355.456,0.000000000,"s_batido_v3_recovery_sonic"
39,779.993,1786752290453.055,29248375.455,0.000000000,"s_batido_v3_recovery_sonic"
40,799.990,1786752290473.052,29248395.452,0.000000000,"s_batido_v3_recovery_sonic"
41,819.989,1786752290493.051,29248415.451,0.000000000,"s_batido_v3_recovery_sonic"
42,839.988,1786752290513.051,29248435.451,0.000000000,"s_batido_v3_recovery_sonic"
43,859.993,1786752290533.056,29248455.456,0.000000000,"s_batido_v3_recovery_sonic"
44,879.993,1786752290553.055,29248475.455,0.000000000,"s_batido_v3_recovery_sonic"
45,899.991,1786752290573.054,29248495.454,0.000000000,"s_batido_v3_recovery_sonic"
46,919.991,1786752290593.053,29248515.453,0.000000000,"s_batido_v3_recovery_sonic"
47,939.990,1786752290613.052,29248535.453,0.000000000,"s_batido_v3_recovery_sonic"
48,959.993,1786752290633.055,29248555.455,0.000000000,"s_batido_v3_recovery_sonic"
49,979.991,1786752290653.054,29248575.454,0.000000000,"s_batido_v3_recovery_sonic"
50,999.990,1786752290673.052,29248595.452,0.000000000,"s_batido_v3_recovery_sonic"
51,1019.989,1786752290693.051,29248615.451,0.000000000,"s_batido_v3_recovery_sonic"
52,1039.990,1786752290713.052,29248635.452,0.000000000,"s_batido_v3_recovery_sonic"
53,1059.988,1786752290733.051,29248655.451,0.000000000,"s_batido_v3_recovery_sonic"
54,1079.989,1786752290753.052,29248675.452,0.000000000,"s_batido_v3_recovery_sonic"
55,1099.990,1786752290773.052,29248695.452,0.000000000,"s_batido_v3_recovery_sonic"
56,1119.991,1786752290793.053,29248715.454,0.000000000,"s_batido_v3_recovery_sonic"
57,1139.993,1786752290813.056,29248735.456,0.000000000,"s_batido_v3_recovery_sonic"
58,1159.993,1786752290833.055,29248755.456,0.000000000,"s_batido_v3_recovery_sonic"
59,1179.990,1786752290853.053,29248775.453,0.000000000,"s_batido_v3_recovery_sonic"
60,1199.990,1786752290873.052,29248795.453,0.000000000,"s_batido_v3_recovery_sonic"
61,1219.990,1786752290893.052,29248815.452,0.000000000,"s_batido_v3_recovery_sonic"
62,1239.993,1786752290913.055,29248835.455,0.000000000,"s_batido_v3_recovery_sonic"
63,1259.991,1786752290933.054,29248855.454,0.000000000,"s_batido_v3_recovery_sonic"
64,1279.990,1786752290953.053,29248875.453,0.000000000,"s_batido_v3_recovery_sonic"
65,1299.997,1786752290973.060,29248895.460,0.000000000,"s_batido_v3_recovery_sonic"
66,1319.989,1786752290993.052,29248915.452,0.000000000,"s_batido_v3_recovery_sonic"
67,1339.989,1786752291013.051,29248935.451,0.000000000,"s_batido_v3_recovery_sonic"
68,1359.989,1786752291033.052,29248955.452,0.000000000,"s_batido_v3_recovery_sonic"
69,1379.989,1786752291053.052,29248975.452,0.000000000,"s_batido_v3_recovery_sonic"
70,1399.991,1786752291073.053,29248995.453,0.000000000,"s_batido_v3_recovery_sonic"
