index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,base_qw,base_qx,base_qy,base_qz
0,0.000,1786752289673.062,29247595.463,0.000000000,0.848926365,-0.000052464,0.528511167,0.000027739
1,19.995,1786752289693.057,29247615.458,0.000000000,0.824081004,-0.001006411,0.566443443,0.005593469
2,39.993,1786752289713.055,29247635.455,0.000000000,0.797437787,-0.005845144,0.603247344,0.012305376
3,59.992,1786752289733.055,29247655.455,0.000000000,0.774028182,-0.014384215,0.632875383,0.011924875
4,79.991,1786752289753.053,29247675.454,0.000000000,0.751432002,-0.019210726,0.659470618,0.008912204
5,99.991,1786752289773.054,29247695.454,0.000000000,0.723581314,-0.024022356,0.689603448,0.017322682
6,119.990,1786752289793.052,29247715.453,0.000000000,0.689862847,-0.020692090,0.722679019,0.037365180
7,139.989,1786752289813.052,29247735.452,0.000000000,0.999850571,-0.004600837,0.009117581,-0.013949700
8,159.991,1786752289833.053,29247755.453,0.000000000,0.999177456,-0.008780643,0.019862371,-0.034246568
9,179.990,1786752289853.052,29247775.453,0.000000000,0.998742580,-0.007522718,0.032122497,-0.037747055
10,199.992,1786752289873.055,29247795.455,0.000000000,0.998851657,-0.005503788,0.038029674,-0.028615888
11,220.000,1786752289893.063,29247815.463,0.000000000,0.998962641,-0.006227420,0.038705513,-0.023167389
12,239.993,1786752289913.055,29247835.455,0.000000000,0.999309540,-0.006516317,0.029126387,-0.022127356
13,260.002,1786752289933.064,29247855.465,0.000000000,0.999481618,-0.004351421,0.007993817,-0.030881753
14,279.990,1786752289953.052,29247875.453,0.000000000,0.999356151,-0.010088937,-0.025158234,-0.023505576
15,299.994,1786752289973.056,29247895.457,0.000000000,0.998355567,-0.006615412,-0.053305972,-0.020020846
16,319.991,1786752289993.054,29247915.454,0.000000000,0.996949852,0.004020663,-0.072501220,-0.028608533
17,339.991,1786752290013.054,29247935.454,0.000000000,0.995216429,0.017272988,-0.087473787,-0.039927978
18,359.992,1786752290033.055,29247955.455,0.000000000,0.993895769,0.027939720,-0.096783929,-0.044982813
19,379.991,1786752290053.053,29247975.453,0.000000000,0.993276536,0.032936271,-0.100847706,-0.046331752
20,399.994,1786752290073.057,29247995.457,0.000000000,0.992474496,0.033353254,-0.107798614,-0.047554370
21,419.994,1786752290093.057,29248015.457,0.000000000,0.992010176,0.022465140,-0.114937432,-0.046909291
22,439.991,1786752290113.054,29248035.454,0.000000000,0.991936028,0.006605216,-0.115294456,-0.052215647
23,459.990,1786752290133.052,29248055.453,0.000000000,0.991362929,-0.006276428,-0.116287224,-0.060310714
24,479.990,1786752290153.053,29248075.453,0.000000000,0.990861356,-0.016120480,-0.119001932,-0.061420117
25,499.994,1786752290173.057,29248095.457,0.000000000,0.990176976,-0.026313664,-0.126431689,-0.053593095
26,519.992,1786752290193.054,29248115.454,0.000000000,0.988121986,-0.041824754,-0.139242575,-0.049770348
27,539.991,1786752290213.053,29248135.453,0.000000000,0.985257328,-0.055466183,-0.152753413,-0.053459328
28,559.991,1786752290233.053,29248155.454,0.000000000,0.982262790,-0.071866438,-0.164920762,-0.052878372
29,579.989,1786752290253.051,29248175.451,0.000000000,0.980145574,-0.088697836,-0.170553058,-0.048570126
30,599.988,1786752290273.051,29248195.451,0.000000000,0.979192197,-0.102048434,-0.169726297,-0.044291481
31,619.990,1786752290293.053,29248215.453,0.000000000,0.979145408,-0.106553838,-0.167288303,-0.043990903
32,639.993,1786752290313.056,29248235.456,0.000000000,0.978711843,-0.111586064,-0.165231317,-0.048685312
33,659.993,1786752290333.055,29248255.456,0.000000000,0.976344943,-0.121522181,-0.171076491,-0.052112576
34,679.991,1786752290353.053,29248275.453,0.000000000,0.973845780,-0.128382504,-0.179570600,-0.053821109
35,699.990,1786752290373.052,29248295.453,0.000000000,0.973939538,-0.125458330,-0.179982871,-0.057516046
36,719.992,1786752290393.055,29248315.455,0.000000000,0.977573574,-0.113007285,-0.168185845,-0.057382554
37,739.991,1786752290413.053,29248335.453,0.000000000,0.979985237,-0.114866540,-0.155560493,-0.047281988
38,759.994,1786752290433.056,29248355.456,0.000000000,0.976578712,-0.144752875,-0.152758345,-0.044783328
39,779.993,1786752290453.055,29248375.455,0.000000000,0.970401883,-0.172214910,-0.160930589,-0.052569661
40,799.990,1786752290473.052,29248395.452,0.000000000,0.964137375,-0.190033868,-0.175970510,-0.057970833
41,819.989,1786752290493.051,29248415.451,0.000000000,0.957506418,-0.205026597,-0.195331246,-0.054692693
42,839.988,1786752290513.051,29248435.451,0.000000000,0.951127410,-0.204511657,-0.221932381,-0.065403663
43,859.993,1786752290533.056,29248455.456,0.000000000,0.949409366,-0.197081447,-0.232101038,-0.076875858
44,879.993,1786752290553.055,29248475.455,0.000000000,0.951608121,-0.178984478,-0.233920842,-0.087678730
45,899.991,1786752290573.054,29248495.454,0.000000000,0.955055833,-0.160357267,-0.233117804,-0.088374302
46,919.991,1786752290593.053,29248515.453,0.000000000,0.952385604,-0.169903144,-0.238050014,-0.086178496
47,939.990,1786752290613.052,29248535.453,0.000000000,0.944037855,-0.195827141,-0.249808222,-0.089666553
48,959.993,1786752290633.055,29248555.455,0.000000000,0.935923994,-0.217783973,-0.261021882,-0.092108846
49,979.991,1786752290653.054,29248575.454,0.000000000,0.928179204,-0.233081028,-0.275415331,-0.091120765
50,999.990,1786752290673.052,29248595.452,0.000000000,0.913007915,-0.248035669,-0.310292155,-0.092809565
51,1019.989,1786752290693.051,29248615.451,0.000000000,0.904518425,-0.237579942,-0.332782537,-0.121070266
52,1039.990,1786752290713.052,29248635.452,0.000000000,0.902412236,-0.217142254,-0.343452722,-0.143323541
53,1059.988,1786752290733.051,29248655.451,0.000000000,0.904448032,-0.200805590,-0.346267879,-0.147476807
54,1079.989,1786752290753.052,29248675.452,0.000000000,0.901117265,-0.209612280,-0.354505241,-0.135559395
55,1099.990,1786752290773.052,29248695.452,0.000000000,0.895626605,-0.224014461,-0.362141997,-0.128544644
56,1119.991,1786752290793.053,29248715.454,0.000000000,0.884174764,-0.246322140,-0.377526283,-0.122614339
57,1139.993,1786752290813.056,29248735.456,0.000000000,0.870187640,-0.261876225,-0.398555964,-0.123884819
58,1159.993,1786752290833.055,29248755.456,0.000000000,0.852875769,-0.274022907,-0.425787628,-0.127354980
59,1179.990,1786752290853.053,29248775.453,0.000000000,0.835171103,-0.290140331,-0.450502068,-0.123918012
