index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,left_hand_q_0,left_hand_q_1,left_hand_q_2,left_hand_q_3,left_hand_q_4,left_hand_q_5,left_hand_q_6
0,0.000,1786752289673.062,29247595.463,0.000000000,-0.036763683,0.074361309,0.043353852,-0.039834298,-0.040241968,-0.039810013,-0.040238243
1,19.995,1786752289693.057,29247615.458,0.000000000,-0.036649499,0.073651858,0.045157798,-0.041801736,-0.042098824,-0.041658107,-0.042077310
2,39.993,1786752289713.055,29247635.455,0.000000000,-0.036535937,0.072345048,0.055422641,-0.052540381,-0.052502472,-0.052135833,-0.052441947
3,59.992,1786752289733.055,29247655.455,0.000000000,-0.036419343,0.071400054,0.072537564,-0.070357002,-0.069679670,-0.077098057,-0.072953984
4,79.991,1786752289753.053,29247675.454,0.000000000,-0.036296558,0.072822630,0.095701404,-0.093627527,-0.091808841,-0.159401163,-0.125002012
5,99.991,1786752289773.054,29247695.454,0.000000000,-0.036185917,0.072882794,0.122476444,-0.121161073,-0.117569789,-0.253853709,-0.189162970
6,119.990,1786752289793.052,29247715.453,0.000000000,-0.036081068,0.072546050,0.151555836,-0.151598975,-0.145935878,-0.346314520,-0.256551862
7,139.989,1786752289813.052,29247735.452,0.000000000,-0.000000753,-0.000005251,0.003059703,-0.004293618,-0.003222368,-0.004797824,-0.003682196
8,159.991,1786752289833.053,29247755.453,0.000000000,0.000001406,-0.000003314,0.011524977,-0.016521856,-0.012250930,-0.017551413,-0.013263222
9,179.990,1786752289853.052,29247775.453,0.000000000,0.000008643,0.000015543,0.028598610,-0.038375456,-0.029982224,-0.038897339,-0.031399436
10,199.992,1786752289873.055,29247795.455,0.000000000,0.000009828,0.000029181,0.050610084,-0.063294724,-0.052314736,-0.062684797,-0.053912338
11,220.000,1786752289893.063,29247815.463,0.000000000,0.000003622,0.000023123,0.076134212,-0.089806378,-0.077914193,-0.089145027,-0.079757832
12,239.993,1786752289913.055,29247835.455,0.000000000,-0.000005936,0.000007620,0.104161218,-0.117638618,-0.105931535,-0.118105568,-0.108129598
13,260.002,1786752289933.064,29247855.465,0.000000000,-0.000013798,0.000006153,0.134054914,-0.146285310,-0.135673568,-0.148097917,-0.138210341
14,279.990,1786752289953.052,29247875.453,0.000000000,-0.000020970,0.000026175,0.165387750,-0.175381914,-0.166618794,-0.178130910,-0.169401363
15,299.994,1786752289973.056,29247895.457,0.000000000,-0.000026424,0.000064272,0.197826073,-0.205451846,-0.198514864,-0.208367303,-0.201406300
16,319.991,1786752289993.054,29247915.454,0.000000000,-0.000031915,0.000096210,0.231053427,-0.237207681,-0.231246918,-0.239874110,-0.234164760
17,339.991,1786752290013.054,29247935.454,0.000000000,-0.000036076,0.000100185,0.264737397,-0.271271855,-0.264766634,-0.273540705,-0.267668873
18,359.992,1786752290033.055,29247955.455,0.000000000,-0.000039390,0.000088010,0.298678905,-0.307304114,-0.298917115,-0.309278816,-0.301799834
19,379.991,1786752290053.053,29247975.453,0.000000000,-0.000041921,0.000081066,0.324260592,-0.335128456,-0.324814886,-0.337031335,-0.327694565
20,399.994,1786752290073.057,29247995.457,0.000000000,-0.000045351,0.000085455,0.358543545,-0.372485280,-0.359544486,-0.374365211,-0.362420082
21,419.994,1786752290093.057,29248015.457,0.000000000,-0.000048429,0.000098474,0.393012166,-0.409549117,-0.394369870,-0.411446959,-0.397234112
22,439.991,1786752290113.054,29248035.454,0.000000000,-0.000050053,0.000104087,0.427618116,-0.446188211,-0.429241538,-0.448077530,-0.432075322
23,459.990,1786752290133.052,29248055.453,0.000000000,-0.000050061,0.000098287,0.462282270,-0.482798934,-0.464192331,-0.484570652,-0.466967016
24,479.990,1786752290153.053,29248075.453,0.000000000,-0.000049475,0.000076836,0.496953487,-0.519469559,-0.499218166,-0.520932674,-0.501909792
25,499.994,1786752290173.057,29248095.457,0.000000000,-0.000050177,0.000081102,0.531662881,-0.556051672,-0.534252107,-0.557089388,-0.536866248
26,519.992,1786752290193.054,29248115.454,0.000000000,-0.000052427,0.000144014,0.566523850,-0.592147887,-0.569151342,-0.592873871,-0.571738124
27,539.991,1786752290213.053,29248135.453,0.000000000,-0.000054189,0.000220790,0.601489723,-0.628078580,-0.603928924,-0.628787339,-0.606544495
28,559.991,1786752290233.053,29248155.454,0.000000000,-0.000055333,0.000277754,0.636459112,-0.664129078,-0.638655365,-0.665214777,-0.641349018
29,579.989,1786752290253.051,29248175.451,0.000000000,-0.000056183,0.000317077,0.671401143,-0.700244784,-0.673364758,-0.701863110,-0.676152647
