index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786752289673.062,29247595.463,0.000000000,-0.851710439,0.031301778,0.001619337,-1.756058931,4.539315224,-0.126556382,-0.852357686,-0.034572672,-0.001329595,-1.754230380,4.534341335,0.124954909,-0.000073087,0.005693837,0.823695421,0.169103742,0.669477999,0.146532983,-0.419158340,0.074856475,-0.204359263,0.035557084,0.167005301,-0.670067370,-0.148141101,-0.419921249,-0.074495390,-0.205042347,-0.034792606
1,19.995,1786752289693.057,29247615.458,0.000000000,7.850011826,53.466861725,-28.326137543,5.869172096,2.116056681,0.353444844,-7.466826439,-53.186763763,27.998052597,-4.152833462,4.471305370,-0.083614394,-1.780006051,0.588192225,16.772769928,-2.605324984,0.868622243,1.453482747,-0.866534650,0.862235487,0.068634614,0.220148101,-11.772466660,2.224509954,-1.593646765,-3.528173923,-0.049569506,-0.332160205,-0.439284295
2,39.993,1786752289713.055,29247635.455,0.000000000,-15.883838654,53.214599609,-25.684207916,-5.864391327,-0.313284189,0.446868032,-7.982224464,-56.851673126,21.783016205,-12.136460304,1.872758985,-2.014894247,6.465231419,-1.205904841,15.600617409,-2.648322582,0.785966039,2.234039307,-3.103406906,-0.276429594,-0.437954038,0.568001926,-15.343581200,0.702575266,-1.143819928,-5.854772091,1.001245022,-1.493433714,-0.179675087
3,59.992,1786752289733.055,29247655.455,0.000000000,-18.755947113,31.808143616,-16.003835678,-3.626255989,-1.072035313,0.118776485,2.235581398,-37.935844421,17.253591537,-0.121127978,-0.793266118,-0.576843858,8.607602119,-2.219007730,8.794044495,-2.136291504,1.051368594,1.194671154,-3.584574223,-0.357640952,-1.169409633,0.591876626,-13.759468079,-1.757718205,-0.110023230,-7.094547272,0.576680601,-2.329118729,-0.133630589
4,79.991,1786752289753.053,29247675.454,0.000000000,-38.621570587,33.268665314,8.235048294,29.318252563,2.617314100,-0.333578169,15.503787994,-20.071090698,10.726242065,2.834347486,-0.803415477,-0.452192605,2.350094557,1.607639909,1.732720137,-13.623248100,4.015873432,-0.210618377,1.694358110,0.182375759,0.019419007,-0.474858195,-24.434198380,-5.552767277,-1.381788135,-0.872721612,-0.187800542,-4.152945995,-0.350337297
5,99.991,1786752289773.054,29247695.454,0.000000000,-42.347152710,26.541040421,20.461292267,11.005777359,0.239786163,-0.512679100,27.429609299,-14.667346954,5.877381802,11.355287552,0.241589725,-0.312222868,-4.729137421,-6.051379204,0.930283070,-17.162992477,8.313801765,0.786251366,2.096765041,0.856212974,2.950710058,-0.608880818,-25.000000000,-7.039411545,-2.544239044,-5.279818058,0.230697528,-2.616478205,-1.273838162
6,119.990,1786752289793.052,29247715.453,0.000000000,-21.892919540,13.710637093,6.936432362,1.225097537,-0.687963963,-0.351630956,17.204641342,-8.518331528,-3.898946524,16.432455063,1.441988111,0.403948635,-1.472602844,-14.065339088,-2.169357300,-17.578449249,9.372364998,2.008281469,-0.117687352,0.523196936,1.755294323,-0.067262620,-21.594480515,-5.595109940,-2.834848166,-9.221212387,0.456081480,-4.594983101,-0.995204687
7,139.989,1786752289813.052,29247735.452,0.000000000,-14.546665192,35.250579834,-3.995113373,7.694996357,10.358980179,0.266933471,57.913314819,5.629815578,-8.991376877,7.261042118,8.648220062,-0.238838330,65.241935730,-16.049264908,32.975856781,2.675219774,8.299174309,14.297040939,1.212796330,0.371006161,0.063751400,2.743289471,-25.000000000,-7.572463989,-0.881995618,3.701036930,2.792754650,1.643738985,-0.808733642
8,159.991,1786752289833.053,29247755.453,0.000000000,6.233365536,40.753047943,-19.344211578,-12.013552666,16.847017288,1.571664929,24.268608093,-47.655517578,20.247978210,7.840211868,9.233269691,0.131241590,-18.011245728,-15.643264771,-8.300322533,4.130952835,12.050029755,6.087989807,-2.798653841,0.254425526,-0.791462183,2.078526020,-12.308510780,-4.278978825,-0.271461874,-4.043705463,0.272508413,-0.361160159,-0.099087402
9,179.990,1786752289853.052,29247775.453,0.000000000,24.797748566,44.873226166,-15.217139244,7.035541058,-0.183074534,0.271633029,23.118865967,-62.081108093,21.938179016,12.914795876,5.853209019,-1.857885480,-21.073774338,-1.745363712,-30.672472000,1.293858647,7.153287411,0.289633662,-1.922711134,1.044157624,-0.850413084,0.478049338,4.455891609,-0.606952488,-0.822605968,-7.636887550,-0.771829844,-3.095657349,-0.392860442
10,199.992,1786752289873.055,29247795.455,0.000000000,38.827991486,34.527629852,-12.866492271,10.663108826,0.509009063,0.075045250,7.569571018,-47.981567383,14.461684227,2.536164522,7.373266697,-4.748091221,-12.335132599,10.587719917,-31.687147141,1.144069076,-2.085331917,-1.853204370,0.372168720,-1.127758145,-0.319984376,-0.196697310,11.725946426,2.885691404,2.037816525,-5.665986061,-0.594268322,-2.872738600,0.006397535
11,220.000,1786752289893.063,29247815.463,0.000000000,23.548549652,21.350025177,-1.692869663,3.473815918,-0.755560935,-0.166515097,2.522741318,-40.215572357,17.441797256,1.459522724,1.392268658,-1.369410753,-7.542300224,25.272165298,-21.094978333,-0.391628265,-8.941215515,-2.982218027,-0.173617288,-1.560941577,0.247092113,-0.230655834,10.544795990,3.867018461,2.318874121,-1.149537325,0.210525349,-0.958897173,0.094143577
12,239.993,1786752289913.055,29247835.455,0.000000000,3.572615862,-7.129960060,17.480211258,3.618444920,-0.052337170,-0.030619891,-13.985969543,-24.433750153,16.574087143,-19.583225250,-0.543844104,-0.294008493,-1.808840990,23.936382294,1.060963273,-2.936755180,-8.261408806,-3.543116093,-2.276991129,-0.576322794,-0.193134591,-0.354466379,6.634023190,1.414183497,1.169357181,2.235855579,0.384223193,0.802079201,-0.182505086
13,260.002,1786752289933.064,29247855.465,0.000000000,-35.237407684,-12.876736641,12.247757912,-6.446220875,-0.331697077,-0.102781929,15.229057312,-23.249830246,26.258255005,-38.238857269,13.410015106,-12.362561226,5.178117275,-0.626270115,15.563778877,-5.214809418,-1.308662772,-2.970091581,-1.253347635,0.498472035,-0.159143940,-0.856883407,0.756839752,-1.787099719,0.005443735,3.571143866,-0.506685019,1.624375224,-0.277127475
14,279.990,1786752289953.052,29247875.453,0.000000000,-39.778179169,-11.613533020,5.965919018,-7.084957123,-2.288581133,-0.074720286,4.609876156,-36.655982971,29.769834518,-59.466873169,50.000000000,-15.093627930,12.553066254,-22.033876419,16.398086548,-3.065490246,5.135735989,-0.600724220,-0.795074582,0.542612612,-0.361095756,-0.566040516,-1.968539238,0.415292770,1.416311741,3.859586000,-0.595775545,2.192914009,0.158530638
15,299.994,1786752289973.056,29247895.457,0.000000000,-30.407897949,7.814418793,-10.766523361,2.502461672,-0.432563722,0.265992612,2.312666655,-33.184295654,29.897262573,-71.643478394,50.000000000,-24.618782043,12.899038315,-37.107704163,14.604470253,-1.621295691,9.448071480,2.766357899,-3.423201799,0.647701979,-0.808225274,-0.266061962,-4.309957504,1.507526517,1.845198870,0.007633866,-0.049981091,1.226878047,0.554826140
16,319.991,1786752289993.054,29247915.454,0.000000000,-21.077346802,15.554845810,-16.468950272,2.498284340,-0.094820544,0.407277852,5.923519135,-23.854496002,22.396423340,-60.835159302,50.000000000,-22.705778122,12.441642761,-42.469635010,2.872957230,-1.971980453,11.719486237,5.397197723,-3.783865690,0.041924786,-1.401768088,0.530824959,-7.392034054,2.718629122,1.712293506,-3.027014494,-0.232826531,-0.151780173,0.588997900
17,339.991,1786752290013.054,29247935.454,0.000000000,-14.957017899,6.111218452,-7.286557198,-3.221620321,-0.115129113,0.187850460,12.560130119,-1.234204173,4.187675953,-32.934303284,50.000000000,-16.150299072,9.725005150,-39.617279053,-4.350292206,-2.880777359,9.752916336,5.005646706,-3.078914165,-0.109742515,-1.384485245,1.056956053,-8.849206924,2.521197557,1.596047759,-6.219204903,-0.421728373,-1.675451517,0.434091032
18,359.992,1786752290033.055,29247955.455,0.000000000,-5.444281578,-1.412587404,-0.765194833,1.385816336,-0.032551732,0.115819193,17.172014236,11.990291595,-6.779177189,-16.807188034,50.000000000,-12.161474228,9.707388878,-35.171566010,-11.854388237,-3.491758347,7.233486176,4.365780354,-3.091601133,-0.326640278,-1.434465289,1.080860138,-9.634741783,1.747025847,0.586776614,-7.244035721,-0.260404915,-2.647244692,0.293880790
19,379.991,1786752290053.053,29247975.453,0.000000000,12.068808556,-4.247824192,1.483230591,3.185090780,1.381064653,0.144476444,10.875569344,19.197923660,-19.126968384,-14.350605965,48.606384277,-10.871578217,6.329974651,-26.579610825,-16.357439041,-5.099725723,4.563568115,2.768447876,-4.265799046,-0.075950138,-1.611923695,1.066841602,-9.516679764,0.854503453,-0.830524266,-7.436596870,-0.313882113,-2.881896496,0.147421822
20,399.994,1786752290073.057,29247995.457,0.000000000,18.632953644,-11.298403740,7.866260529,5.172728539,0.820507944,0.079120137,8.165167809,27.043600082,-24.842378616,-10.775484085,33.068996429,-8.189530373,3.623588085,-18.956687927,-20.912992477,-6.509527683,3.006990671,1.606122255,-5.391269684,-0.077557586,-2.006926060,0.626603842,-8.704694748,0.804082751,-1.713248849,-7.434951782,-0.166014045,-3.110849380,-0.159155786
21,419.994,1786752290093.057,29248015.457,0.000000000,22.506898880,-25.166610718,20.626148224,6.967712879,-0.432830244,-0.276969850,-10.479207993,49.266494751,-41.889701843,-22.004726410,-5.743216515,0.998329282,3.510839939,-10.781482697,-16.339380264,-7.181728363,1.829910278,0.452259094,-6.248068810,-0.336533517,-2.223486423,0.434257567,-7.500274658,0.261452705,-2.490721226,-6.799912930,-0.250405997,-2.984438181,-0.605291724
22,439.991,1786752290113.054,29248035.454,0.000000000,20.545696259,-26.025899887,20.846595764,14.447574615,0.647468626,0.005119618,-5.607463837,39.478961945,-32.530532837,-4.249098778,-2.431617737,0.687338769,2.087971687,-10.676995277,-14.432929993,-5.395213604,1.957403660,1.753201008,-5.508993149,0.069691144,-2.098100424,0.333936036,-6.943252087,-1.860936999,-3.353564739,-5.756950855,0.245962545,-2.612232924,-0.630954564
23,459.990,1786752290133.052,29248055.453,0.000000000,-5.107172012,-16.531829834,14.663163185,1.415483594,-0.877212167,-0.104188249,13.303195953,21.312490463,-9.134803772,-2.155042648,1.694037795,-0.161783278,2.054260254,-12.577352524,-9.808760643,-2.672476292,2.758490562,0.935027063,-1.089373469,-0.064573012,-1.225968122,0.224918604,-5.233399391,-1.607930183,-2.385496855,-3.030879498,-0.184566900,-1.790016532,-0.641346276
24,479.990,1786752290153.053,29248075.453,0.000000000,-11.708149910,8.063030243,-10.922889709,4.678581238,-1.097379804,0.364217430,13.055100441,-11.895795822,23.205856323,-7.873363018,0.910050631,-0.704849601,2.526768446,-12.889553070,-1.756747365,-0.183492422,3.123063803,0.606447160,1.849771023,0.056093901,-0.113243230,0.263941199,-4.536052704,-1.484297872,-1.848735452,-1.879452944,-0.340695322,-1.195517540,-0.410263866
25,499.994,1786752290173.057,29248095.457,0.000000000,-24.132286072,42.457584381,-31.852075577,-1.958102584,-1.671915770,0.247769624,27.206001282,-68.159294128,61.943645477,-87.396652222,38.546825409,-19.254625320,12.673142433,-11.232777596,-3.404767752,1.432954431,5.001885414,0.749382615,0.973795772,0.542431533,0.415672153,0.477395535,-5.443107605,-1.319551826,-1.501380086,-2.602643728,-0.506036580,-0.869061172,-0.062507853
26,519.992,1786752290193.054,29248115.454,0.000000000,-23.512390137,34.376457214,-29.091495514,-1.816352487,-0.888094962,0.114891522,24.206542969,-72.159942627,74.584022522,-139.000000000,39.407749176,-28.434017181,16.782688141,-15.246973991,-7.493532181,2.145479202,7.952249050,2.955204725,-1.048186064,0.404903293,0.102804996,0.806151390,-7.148437500,1.405942440,0.212524265,-4.044521332,-0.853812099,-1.382853270,0.120859176
27,539.991,1786752290213.053,29248135.453,0.000000000,-24.948978424,23.877689362,-19.406892776,2.840637207,0.356612027,0.141897663,26.267524719,-62.956703186,68.785827637,-139.000000000,35.160942078,-31.565834045,11.490169525,-15.987245560,-7.865673065,-0.010189269,8.555911064,4.466381073,-1.912333608,0.265040129,-0.385773331,1.063120484,-6.163401127,1.905795932,0.402166963,-5.612634659,-0.409026682,-1.898626447,0.171089023
28,559.991,1786752290233.053,29248155.454,0.000000000,-19.952884674,16.164691925,-10.133714676,-0.473288327,-0.077397607,-0.086036660,16.975517273,-46.607582092,51.961811066,-124.127647400,26.858276367,-28.203540802,5.063380718,-13.967851639,-6.620781422,-3.192623377,7.759622097,4.411320686,-2.548798561,0.165035218,-0.770724595,1.056519747,-4.818147659,1.363567114,-0.091578104,-5.991182804,-0.371849328,-1.956938624,0.020815151
29,579.989,1786752290253.051,29248175.451,0.000000000,-3.706684113,14.579326630,-7.735770702,2.303109407,0.143682256,-0.060619380,-2.023095369,-36.084129333,30.537294388,-105.540321350,11.819973946,-20.788875580,0.705371201,-12.497965813,-6.508356094,-5.736638069,6.454432487,3.759939909,-3.650037289,0.322166026,-1.218470216,0.792899132,-3.720955372,0.189749762,-0.743128061,-5.236100197,-0.209417790,-1.675181150,-0.081261896
30,599.988,1786752290273.051,29248195.451,0.000000000,6.075546265,13.191423416,-6.014183998,6.049655914,0.347944558,-0.042346932,-11.531260490,-24.663045883,11.710342407,-76.290893555,-0.556004226,-13.800166130,-1.133480191,-11.144308090,-6.562804699,-7.181923866,4.963840008,3.023219347,-4.087765217,-0.091295891,-1.601234078,0.599598706,-3.891364336,-1.220547795,-1.376843333,-4.130586147,-0.268019497,-1.360729098,-0.231509835
31,619.990,1786752290293.053,29248215.453,0.000000000,10.955984116,11.456950188,-2.118551970,2.064687014,3.854960203,0.838721037,-10.403646469,-8.798650742,-3.971196413,-29.100715637,-8.927347183,-4.692071915,-3.252848625,-6.225573540,-7.227066517,-7.687554359,2.826023817,2.161343813,-4.557220459,-0.110177755,-1.737152100,0.473389030,-4.766097069,-3.477199316,-2.502400637,-3.693235874,-0.190236524,-1.190571308,-0.383780807
32,639.993,1786752290313.056,29248235.456,0.000000000,11.217396736,-3.343301296,7.310729504,-11.305691719,15.849745750,5.324542046,2.546759367,14.466422081,-14.930571556,18.866458893,-0.295507967,1.134270430,-4.060868740,1.184698939,-10.282638550,-7.139879704,0.852104902,1.136390924,-4.672676563,0.038480703,-1.743607998,0.236814007,-5.009188652,-4.985681534,-3.517519712,-3.063148975,-0.387321442,-1.164922833,-0.681467295
33,659.993,1786752290333.055,29248255.456,0.000000000,7.493354797,-24.153547287,22.817327499,-74.928382874,44.024707794,11.590188026,11.148597717,30.411657333,-20.182233810,26.349534988,1.725534439,0.870785058,-2.752433062,18.034135818,-16.301597595,-4.475223541,-0.815784216,-0.300263464,-4.322856903,0.467021257,-1.477259398,-0.007052355,-3.894065380,-5.759397030,-2.968943834,-2.749811649,-0.490013659,-1.109882712,-0.684951067
34,679.991,1786752290353.053,29248275.453,0.000000000,5.126213551,-24.650861740,37.105827332,-93.424835205,45.831745148,19.191238403,10.602067947,25.918407440,-18.399023056,8.979393959,-0.335210383,0.612968206,-1.907752633,30.132217407,-20.835544586,-0.502368867,-2.053954363,-0.840833426,-4.486465454,0.523947895,-1.270288825,-0.191787973,-3.833879709,-5.759444237,-2.867914438,-2.214807987,-0.232552022,-1.095279813,-0.612545490
35,699.990,1786752290373.052,29248295.453,0.000000000,11.566458702,-19.099182129,33.976497650,-96.268547058,45.188423157,2.602131128,2.977062464,14.854020119,-12.505911827,-2.387791157,-1.234367013,0.234388888,-8.218946457,35.657730103,-25.311893463,2.011223555,-3.051710367,-0.889380991,-3.745944977,0.114728533,-1.237510443,-0.210572317,-2.857625484,-6.009060860,-3.458014011,-1.898912072,0.308931082,-1.213989496,-0.654641211
36,719.992,1786752290393.055,29248315.455,0.000000000,22.770263672,-0.465134382,9.542754173,-46.501884460,34.277313232,-8.273376465,-6.101267815,-10.818456650,7.675777435,-9.945826530,-1.053888083,-0.362612009,-10.487243652,30.615940094,-23.321897507,0.818915009,-2.393181801,-0.899168432,-3.651306152,-0.607505381,-1.204691887,0.044751346,-1.918807030,-6.469779491,-4.560063362,-1.235298991,0.704941988,-1.201848865,-0.872371972
37,739.991,1786752290413.053,29248335.453,0.000000000,26.438613892,46.174880981,-36.074829102,24.098018646,6.259324074,0.987431109,-3.480409622,-35.667442322,2.739241600,12.401975632,0.557845592,0.093716852,-7.670933723,8.296966553,-15.358967781,-3.547316313,0.888026595,-0.824184656,-4.136320591,-1.063767552,-1.377107978,0.171628848,-1.928302288,-4.847273827,-4.170982361,0.033653647,-0.014446949,-0.722228110,-0.843575895
38,759.994,1786752290433.056,29248355.456,0.000000000,29.918815613,46.109241486,-37.847053528,7.103986263,-1.661905766,1.070818782,-9.617451668,-29.105102539,-2.024762392,-1.236210942,2.369008064,0.017503979,-5.576074600,-8.928592682,-20.097795486,-6.492503643,2.688414335,-0.142256394,-3.786224365,-0.300333411,-1.388689995,0.112202518,-0.955368340,-2.777575254,-2.206201315,0.849509895,0.642435610,-0.305499017,-0.599442542
39,779.993,1786752290453.055,29248375.455,0.000000000,19.846078873,9.537323952,-4.468557835,-5.452894211,-0.109894484,0.098584570,-3.072984219,-2.302071571,2.665524006,-2.766106606,-0.513141453,-0.058984235,-12.973024368,-3.363825560,-17.568714142,-7.048526764,0.244697794,-0.169739664,-3.868021250,0.246589243,-1.263363123,-0.209704325,0.220490828,-2.488725901,-1.464011908,-1.347937584,0.207157940,-0.360806912,-0.408550262
40,799.990,1786752290473.052,29248395.452,0.000000000,-2.920255899,-17.970973969,24.386713028,-16.855480194,-0.828234613,-0.588838100,10.621101379,16.766887665,1.906321526,12.252227783,0.519589007,-0.002965203,-14.859854698,13.335828781,-8.671815872,-4.193800449,-2.701248407,-1.041745186,-1.995902538,-0.130446374,-0.631143034,-0.374025583,1.253313661,-4.112099171,-1.498218775,-1.409793139,-0.325647652,-0.732839286,-0.336156636
41,819.989,1786752290493.051,29248415.451,0.000000000,-5.100111485,-12.717756271,35.817955017,-41.053337097,13.973291397,15.213180542,13.217858315,13.620231628,0.443878472,8.853679657,0.589455962,-0.034264296,-3.801235914,20.910446167,-4.118347168,0.603223026,-3.489985704,-1.393483758,-0.168342113,-0.301395208,-0.217311725,-0.315825850,0.886854291,-4.120493412,-1.168575764,-0.091344811,-0.171998650,-0.266370684,-0.313094854
