index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,right_hand_q_0,right_hand_q_1,right_hand_q_2,right_hand_q_3,right_hand_q_4,right_hand_q_5,right_hand_q_6
0,0.000,1786752289673.062,29247595.463,0.000000000,-0.037246536,-0.074942097,-0.043346573,0.039847232,0.040243626,0.039824598,0.040240254
1,19.995,1786752289693.057,29247615.458,0.000000000,-0.037131302,-0.073803753,-0.045091771,0.041826069,0.042105779,0.041984644,0.042129435
2,39.993,1786752289713.055,29247635.455,0.000000000,-0.037017394,-0.070987321,-0.055117883,0.052567177,0.052524380,0.053522889,0.052667111
3,59.992,1786752289733.055,29247655.455,0.000000000,-0.036900301,-0.068267971,-0.071946464,0.070070826,0.069661453,0.079556644,0.073503874
4,79.991,1786752289753.053,29247675.454,0.000000000,-0.036769331,-0.070371017,-0.095153481,0.094735593,0.092008650,0.184815675,0.132636219
5,99.991,1786752289773.054,29247695.454,0.000000000,-0.036655314,-0.070494361,-0.121807680,0.123678155,0.118002057,0.325163752,0.214084134
6,119.990,1786752289793.052,29247715.453,0.000000000,-0.036546823,-0.069701202,-0.150616556,0.154740393,0.146498859,0.461798608,0.296867311
7,139.989,1786752289813.052,29247735.452,0.000000000,-0.000000184,0.000186968,-0.001182864,0.001132337,0.001208329,0.001427233,0.001451805
8,159.991,1786752289833.053,29247755.453,0.000000000,-0.000004533,0.000996195,-0.010949144,0.010183319,0.011218189,0.011340073,0.012244880
9,179.990,1786752289853.052,29247775.453,0.000000000,-0.000014939,0.001062461,-0.027553344,0.026869169,0.028107041,0.028184274,0.029632909
10,199.992,1786752289873.055,29247795.455,0.000000000,-0.000020420,0.000923015,-0.049530864,0.049357213,0.050061662,0.050399363,0.051893204
11,220.000,1786752289893.063,29247815.463,0.000000000,-0.000020305,0.000767637,-0.075464562,0.075009443,0.075532377,0.075914569,0.077594198
12,239.993,1786752289913.055,29247835.455,0.000000000,-0.000017837,0.000682466,-0.104082018,0.102758013,0.103521228,0.104065329,0.105823599
13,260.002,1786752289933.064,29247855.465,0.000000000,-0.000013764,0.000663764,-0.134468451,0.132505029,0.133410737,0.134345889,0.135924757
14,279.990,1786752289953.052,29247875.453,0.000000000,-0.000010591,0.000701223,-0.165997490,0.163897395,0.164713517,0.165833592,0.167345464
15,299.994,1786752289973.056,29247895.457,0.000000000,-0.000011327,0.000741263,-0.198343605,0.195814922,0.196942866,0.197466105,0.199622080
16,319.991,1786752289993.054,29247915.454,0.000000000,-0.000016626,0.000755632,-0.231374934,0.227630526,0.229767159,0.228812337,0.232457116
17,339.991,1786752290013.054,29247935.454,0.000000000,-0.000024867,0.000736234,-0.264985323,0.259454787,0.263029426,0.260020167,0.265698582
18,359.992,1786752290033.055,29247955.455,0.000000000,-0.000033322,0.000691178,-0.299092352,0.291403234,0.296616495,0.291369438,0.299250036
19,379.991,1786752290053.053,29247975.453,0.000000000,-0.000038950,0.000653952,-0.324917942,0.315631211,0.321992248,0.315238118,0.324597716
20,399.994,1786752290073.057,29247995.457,0.000000000,-0.000045000,0.000615192,-0.359544784,0.348761469,0.356095493,0.348053873,0.358666450
21,419.994,1786752290093.057,29248015.457,0.000000000,-0.000049015,0.000596931,-0.394265413,0.383084327,0.390507132,0.382231712,0.393044025
22,439.991,1786752290113.054,29248035.454,0.000000000,-0.000051506,0.000593125,-0.428991467,0.418550134,0.425189346,0.417748272,0.427700460
23,459.990,1786752290133.052,29248055.453,0.000000000,-0.000052818,0.000599210,-0.463693798,0.454981834,0.460083008,0.454320103,0.462570637
24,479.990,1786752290153.053,29248075.453,0.000000000,-0.000053738,0.000614321,-0.498358130,0.492107213,0.495133221,0.491364539,0.497571707
25,499.994,1786752290173.057,29248095.457,0.000000000,-0.000055112,0.000630200,-0.533006728,0.529476881,0.530262053,0.528395653,0.532629609
26,519.992,1786752290193.054,29248115.454,0.000000000,-0.000058510,0.000626510,-0.567715764,0.566319227,0.565343261,0.564833045,0.567657650
27,539.991,1786752290213.053,29248135.453,0.000000000,-0.000061799,0.000594375,-0.602544427,0.602244020,0.600300729,0.600489318,0.602600932
28,559.991,1786752290233.053,29248155.454,0.000000000,-0.000062915,0.000536313,-0.637507558,0.637294352,0.635110080,0.635569572,0.637433171
29,579.989,1786752290253.051,29248175.451,0.000000000,-0.000062273,0.000467531,-0.672579765,0.671664596,0.669783652,0.670273602,0.672154486
30,599.988,1786752290273.051,29248195.451,0.000000000,-0.000060954,0.000408754,-0.707698941,0.705738068,0.704378843,0.704822838,0.706803024
31,619.990,1786752290293.053,29248215.453,0.000000000,-0.000059645,0.000377906,-0.734021842,0.731398642,0.730321169,0.730804265,0.732775152
32,639.993,1786752290313.056,29248235.456,0.000000000,-0.000057317,0.000364726,-0.769019246,0.766283929,0.764983416,0.765883088,0.767440021
33,659.993,1786752290333.055,29248255.456,0.000000000,-0.000055481,0.000354123,-0.803904533,0.801896334,0.799721777,0.801376700,0.802144706
34,679.991,1786752290353.053,29248275.453,0.000000000,-0.000054295,0.000317873,-0.838793278,0.837345719,0.834417343,0.836594105,0.836803734
