index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,tau_17,tau_18,tau_19,tau_20,tau_21,tau_22,tau_23,tau_24,tau_25,tau_26,tau_27,tau_28
0,0.000,1786876952029.487,11739847.422,0.000000000,6.138087273,-0.802429020,0.090939417,-1.760709286,-0.064711571,-0.000797053,5.984334946,-0.809486270,0.029755181,-1.196831942,-0.131913438,-0.000788623,1.073554158,5.789459229,-10.254734993,2.120163679,-0.131282389,-0.328164607,-0.590754569,0.161362976,-0.174682945,-0.191448152,1.450917125,-2.060498714,-0.776620328,-0.654068887,-0.051724896,-0.270270199,-0.201934144
1,20.015,1786876952049.502,11739867.437,0.000000000,-11.818072319,30.426763535,-19.082246780,-7.663016796,1.345889807,0.288785100,41.765686035,-8.414786339,0.463123232,22.663515091,3.368030310,0.236917645,14.748532295,-1.295777440,-12.072603226,3.952769756,-0.087512948,-0.637629271,-1.098164678,1.603005052,-0.099388197,-0.019579932,-7.594305515,0.214765802,0.542675316,-3.342152596,-0.698089778,-0.512216449,-0.361736894
2,40.013,1786876952069.500,11739887.436,0.000000000,-25.055557251,21.576843262,-12.308504105,-4.183833599,-1.551119566,0.178680867,41.286968231,-25.945400238,15.683317184,8.216462135,0.142076120,-0.655693352,18.494640350,-4.198498249,-17.385372162,4.796494484,0.053933375,-0.777779281,-1.284804702,0.201911852,-0.347514033,0.073853269,-12.700133324,0.363275617,-0.338405192,-7.525279045,-0.479246348,-2.056734800,-0.068083271
3,60.018,1786876952089.505,11739907.440,0.000000000,-32.567283630,4.627895832,0.052825693,-10.755117416,-2.200803518,-0.381544352,45.572654724,-20.544221878,15.813151360,7.405505657,-0.338601530,-0.677697301,11.906256676,3.471978188,-19.202924728,4.921414375,-1.412075877,-0.733485222,-0.984241307,-0.024145726,-0.289871454,-0.129092202,-16.658088684,-2.083756685,-1.869816899,-12.432056427,-0.430595279,-3.839390039,-0.136982650
4,79.991,1786876952109.478,11739927.413,0.000000000,1.167142153,-16.662220001,11.984723091,-3.474149942,-0.124976166,-0.206486151,13.605978012,4.872129917,-4.292014599,5.718780518,-0.044788580,0.359919727,1.768499494,14.418684006,-17.208116531,2.110241890,-1.595131397,-0.645767212,-1.037866592,-0.207490578,-0.277026594,-0.118175276,-18.003126144,-3.578526497,-3.007140398,-14.384412766,-0.363927573,-5.000000000,-0.806744397
5,99.991,1786876952129.478,11739947.413,0.000000000,30.202251434,-16.128246307,6.942310810,8.045697212,1.117075205,0.006632414,-24.645793915,9.801247597,-8.048627853,-6.848160744,-0.870247662,0.290486932,-0.401679665,13.588393211,-9.954150200,-2.244675398,-1.347667694,-0.793903410,-1.928163171,-0.538156986,-0.621026993,-0.257052034,-14.620815277,-1.868792653,-1.164362550,-10.404540062,-0.038703963,-5.000000000,-0.705809474
6,119.989,1786876952149.477,11739967.411,0.000000000,26.643663406,-4.799677849,2.249130964,9.837536812,0.872450411,0.110778563,-34.335845947,5.619270802,-5.769299030,-11.411615372,-0.891723692,0.234548569,-8.632270813,2.636140823,2.465106010,-6.668982029,-0.357428521,-0.636996686,-2.226869106,-0.210284516,-0.893210709,-0.260680050,-4.092150688,1.190248251,2.618156433,-3.628031254,0.233243391,-4.105960846,0.087296367
7,140.014,1786876952169.502,11739987.437,0.000000000,11.588973045,3.387244940,-0.546640337,6.100950241,-0.027621366,0.173725396,-28.143939972,2.810011387,-1.698833823,-10.532069206,-0.582933128,0.126701236,-12.151519775,-9.760064125,11.448533058,-9.227075577,1.026373029,-0.009544571,-1.893469334,0.235990047,-0.779634714,0.010403500,7.470859528,2.586749554,4.222708702,2.892656088,0.077781215,0.172503874,0.980404258
8,159.989,1786876952189.476,11740007.411,0.000000000,5.797718525,7.587027550,-2.713618517,8.278236389,1.824925065,-0.146923214,-30.241601944,-0.229043216,0.943451047,-14.704211235,-0.556149304,0.064940348,-11.199317932,-18.424983978,18.267871857,-9.590641975,2.199519157,1.324949980,-0.865062535,0.634249806,-0.574694872,0.478097498,13.853400230,2.834947109,3.272761822,7.817592144,-0.440466166,2.042661667,1.015495420
9,179.988,1786876952209.475,11740027.410,0.000000000,-11.239887238,2.266815424,-1.107443333,10.370169640,14.593379021,3.160116673,-16.727569580,-3.402475119,4.987413883,-12.889562607,-0.476835012,-0.476733208,1.543489575,-24.287519455,32.346942902,-7.665468216,2.826806545,3.457540274,1.216082096,0.331012666,-0.022977170,0.920974672,13.787365913,2.382582188,1.856595635,8.638684273,-0.058711331,3.336124897,0.805605352
10,199.988,1786876952229.476,11740047.411,0.000000000,21.817655563,19.693893433,-8.679553032,1.157735944,50.000000000,4.484498024,-20.384817123,18.356101990,-11.472853661,1.339415431,0.810236037,0.493702203,-4.095152855,-12.399967194,12.836718559,-2.731907845,1.428538918,2.260739565,0.317247808,1.240509033,0.297925651,0.861697078,13.591698647,-1.134629011,2.258654833,6.013587475,-0.231094494,3.081174374,1.164557576
11,219.989,1786876952249.476,11740067.411,0.000000000,47.510929108,12.385652542,-12.264783859,-65.334976196,50.000000000,6.061565399,-23.604679108,29.281255722,-17.161748886,-32.749305725,50.000000000,-9.882402420,-1.040332556,12.190111160,-27.291240692,4.336671352,-0.218333855,-0.739654601,-5.301255703,0.354885489,-0.769716501,0.480973452,10.470542908,-4.194910526,1.034419060,0.465847492,-0.468218923,1.613539815,1.133821726
12,239.988,1786876952269.475,11740087.410,0.000000000,60.076423645,-17.467157364,3.437283993,-62.035587311,50.000000000,-8.378046989,-15.497112274,25.702823639,-13.062321663,-12.194352150,50.000000000,-11.467345238,0.328239411,30.580738068,-40.680747986,6.074160576,0.807408214,-0.670923889,-12.133081436,0.740181088,-3.132986784,0.377871305,2.565527201,-5.333031178,-3.121479273,-6.254851341,-0.387230724,-0.551127791,0.460500330
13,259.988,1786876952289.475,11740107.410,0.000000000,62.232440948,-44.164550781,32.939167023,-46.944225311,50.000000000,-7.164423466,-8.482518196,23.509820938,-3.728486538,-29.198738098,50.000000000,-16.226726532,2.111853600,31.476970673,-44.969814301,3.195269346,1.401196480,1.208905220,-12.049486160,-0.116222464,-4.304673672,0.995848715,-4.541931629,-5.331122398,-4.791703701,-7.749649048,-0.805398583,-1.794479966,-0.642212212
14,279.990,1786876952309.477,11740127.412,0.000000000,66.677635193,-43.654953003,43.695526123,-38.670200348,49.469837189,-1.956719398,-21.639524460,23.399101257,-10.927699089,-31.743133545,50.000000000,-11.026021004,-7.477521896,33.171821594,-45.756435394,0.999324262,1.271221638,1.459144592,-10.218294144,-0.220767736,-3.807334423,1.318857789,-6.416369915,-3.547261000,-4.777380943,-8.756080627,0.215464473,-2.341817617,-1.110219121
15,299.989,1786876952329.477,11740147.411,0.000000000,74.940017700,-34.639984131,46.051029205,-9.664313316,50.000000000,2.403442144,-33.447925568,21.052827835,-14.812618256,-35.869449615,48.874897003,-9.592473984,-13.336985588,26.492616653,-39.626987457,-1.149752498,1.281005979,0.900890529,-7.088940144,-0.103523284,-2.885103941,1.063958645,-7.831003189,-2.144219637,-5.218067646,-9.279973984,0.305438191,-2.639309645,-1.832089543
