index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28
0,0.000,1786876952029.487,11739847.422,0.000000000,-0.288492650,0.002438639,-0.001949416,0.657316744,-0.357845426,0.000024660,-0.288588583,0.002328850,-0.000810654,0.656492114,-0.357581019,0.000026355,-0.013861033,-0.223740786,0.458618224,0.024171356,0.219846383,0.033604130,0.638080776,-0.011780182,0.008149733,0.015142655,0.066054754,-0.046865631,0.055272680,0.647794485,0.003530066,0.016487530,0.011780875
1,20.015,1786876952049.502,11739867.437,0.000000000,-0.330288231,-0.000964791,-0.037684768,0.672455251,-0.340093970,-0.004307561,-0.333710819,0.003687094,-0.014394023,0.705492079,-0.348012000,0.002037272,-0.018527927,-0.204950884,0.399534762,0.046549436,0.211897358,0.022113824,0.633036911,0.002650835,0.011530926,0.013255782,0.090351030,-0.056772631,0.056865782,0.641524315,-0.001489586,0.021275697,0.009041236
2,40.013,1786876952069.500,11739887.436,0.000000000,-0.375349998,-0.000658847,-0.151825324,0.707476437,-0.323566437,-0.011493891,-0.361782372,0.009128483,-0.049288366,0.808328032,-0.323361635,0.000210754,-0.018211626,-0.167479143,0.339210808,0.080639236,0.204429120,-0.003222439,0.607089162,0.044662889,0.019607635,0.013633906,0.114326671,-0.070785508,0.059004880,0.628827989,-0.019956155,0.042423405,0.001134187
3,60.018,1786876952089.505,11739907.440,0.000000000,-0.418296903,0.002100230,-0.261970431,0.739896953,-0.357623130,-0.025991967,-0.352044553,0.004764288,-0.048880406,0.883283556,-0.322493315,-0.016403517,-0.004301760,-0.142415747,0.271337986,0.128541976,0.201360539,-0.034592930,0.558559954,0.072185576,0.025488928,0.017699542,0.140375465,-0.080772877,0.054602817,0.593784034,-0.047435328,0.082043894,-0.002115810
4,79.991,1786876952109.478,11739927.413,0.000000000,-0.470198989,0.053606406,-0.256945431,0.729880691,-0.408506453,-0.021365205,-0.313344061,-0.004703184,-0.041614313,0.931311309,-0.349206924,-0.022520907,0.000019391,-0.111516871,0.188773647,0.198962823,0.193123594,-0.063165247,0.493333310,0.080974162,0.028139209,0.018944884,0.171192512,-0.094114967,0.035841934,0.493687719,-0.089697056,0.145825863,0.008808029
5,99.991,1786876952129.478,11739947.413,0.000000000,-0.497622132,0.120700538,-0.205294862,0.699969053,-0.419890136,-0.008753601,-0.257049739,-0.010966185,-0.047498967,0.966270506,-0.379292250,-0.008685470,0.003659731,-0.056612760,0.117151670,0.278295487,0.172545224,-0.089971013,0.424447060,0.071067095,0.028694676,0.018953500,0.185364142,-0.121870168,0.009860431,0.340904415,-0.134007975,0.208456635,0.020323709
6,119.989,1786876952149.477,11739967.411,0.000000000,-0.469070435,0.168915272,-0.175741330,0.668366253,-0.352377921,0.002489753,-0.184847370,-0.024518158,-0.059131660,0.969002903,-0.391280830,0.009444221,0.014218638,0.008539646,0.085935518,0.349671453,0.145178884,-0.112479076,0.356399834,0.050430581,0.026810441,0.018827854,0.153331414,-0.166278005,0.002292237,0.200666785,-0.167290121,0.216801524,0.016778022
7,140.014,1786876952169.502,11739987.437,0.000000000,-0.409132600,0.189398557,-0.171409428,0.646043003,-0.212770164,0.012205975,-0.104130991,-0.060516089,-0.085522145,0.932491004,-0.378166914,0.028004618,0.004397371,0.061223350,0.094777234,0.405851364,0.124253750,-0.127734303,0.290394098,0.040350493,0.019719362,0.020815166,0.071817927,-0.217288539,0.033509698,0.114551611,-0.194274887,0.157279357,-0.001362520
8,159.989,1786876952189.476,11740007.411,0.000000000,-0.376553237,0.185117424,-0.188722163,0.655290842,-0.075784124,0.014565473,-0.051751621,-0.096424073,-0.111666784,0.877745569,-0.354150176,0.037448134,-0.020537525,0.083140500,0.109931476,0.434383959,0.119230300,-0.134100348,0.246002853,0.043370396,0.010148563,0.024604548,-0.006868701,-0.247005522,0.076209612,0.085869960,-0.216918513,0.090422899,-0.017954351
9,179.988,1786876952209.475,11740027.410,0.000000000,-0.394562066,0.148379460,-0.224874720,0.768337250,-0.158656165,-0.015264607,-0.008457921,-0.157925680,-0.148655295,0.775877297,-0.310590833,0.038150959,-0.067220733,0.069729701,0.131710753,0.441864729,0.133315489,-0.129875779,0.199651465,0.055644870,-0.010118238,0.033789724,-0.112651408,-0.255054146,0.131677002,0.081604280,-0.249114156,-0.006038410,-0.041650463
10,199.988,1786876952229.476,11740047.411,0.000000000,-0.468300402,0.082576193,-0.231622249,0.967768013,-0.375690162,-0.059979077,0.008844496,-0.230694070,-0.157214627,0.677621901,-0.248829663,0.032798916,-0.096902594,-0.006817372,0.186453000,0.398204327,0.173401564,-0.101558335,0.164835110,0.080835193,-0.036105640,0.047532018,-0.206107870,-0.229699209,0.165620863,0.085553549,-0.273996651,-0.088791482,-0.069773197
11,219.989,1786876952249.476,11740067.411,0.000000000,-0.549947262,0.052262675,-0.239774123,1.154877424,-0.502886295,-0.099580787,0.009819927,-0.263794065,-0.147373870,0.734520674,-0.482886791,0.092643522,-0.106809303,-0.065503731,0.258016497,0.325822353,0.215757534,-0.066736683,0.149609938,0.128921598,-0.047959592,0.069280572,-0.265826076,-0.209724039,0.195789278,0.081919275,-0.295498669,-0.142894998,-0.090562962
12,239.988,1786876952269.475,11740087.410,0.000000000,-0.606084049,0.076522946,-0.282434911,1.222583175,-0.663016856,-0.151017800,-0.027245225,-0.241173312,-0.144986212,0.786018252,-0.704153478,0.117025234,-0.085017949,-0.065061107,0.265831172,0.265774310,0.246406391,-0.058207393,0.140778542,0.184065118,-0.024810946,0.090548553,-0.248184383,-0.207937896,0.223986447,0.062888823,-0.322372854,-0.165831387,-0.088137127
13,259.988,1786876952289.475,11740107.410,0.000000000,-0.654609859,0.105825834,-0.355371922,1.269928575,-0.774143517,-0.211224452,-0.076366246,-0.194251850,-0.156841233,0.859324336,-0.798176885,0.121521428,-0.053331293,-0.030884130,0.266504526,0.220917284,0.267469466,-0.070050552,0.098011114,0.242045507,0.015577416,0.100311913,-0.183042765,-0.215121001,0.231451914,0.017619593,-0.364816248,-0.168452680,-0.059875820
14,279.990,1786876952309.477,11740127.412,0.000000000,-0.696755767,0.115148507,-0.407715589,1.325009584,-0.792405009,-0.236243397,-0.104140453,-0.150617629,-0.150797084,0.913349807,-0.829095840,0.091017798,-0.014141839,-0.004250468,0.270564973,0.188765317,0.280626178,-0.084831610,0.037945226,0.281800151,0.041598111,0.103585161,-0.099792100,-0.218901277,0.224475712,-0.025874825,-0.424734384,-0.168522343,-0.020283855
15,299.989,1786876952329.477,11740147.411,0.000000000,-0.735947371,0.108730115,-0.440238208,1.350180745,-0.788154066,-0.234863147,-0.144239306,-0.121404618,-0.130834043,0.955230653,-0.812811017,0.082208373,0.013785875,0.017418137,0.241605893,0.182079837,0.281306803,-0.094894901,-0.019581294,0.302254438,0.046675097,0.111939929,-0.015896147,-0.216247782,0.217482239,-0.055483025,-0.484603196,-0.169873118,0.028036086
