index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,encoder_mode_0
122,2439.993,1786876954469.480,11742287.415,0.000000000,0.000000000
123,2459.989,1786876954489.476,11742307.411,0.000000000,0.000000000
124,2479.997,1786876954509.484,11742327.419,0.000000000,0.000000000
125,2499.990,1786876954529.478,11742347.413,0.000000000,0.000000000
126,2519.990,1786876954549.477,11742367.412,0.000000000,0.000000000
127,2539.987,1786876954569.474,11742387.409,0.000000000,0.000000000
128,2559.988,1786876954589.475,11742407.410,0.000000000,0.000000000
129,2579.989,1786876954609.477,11742427.411,0.000000000,0.000000000
130,2599.989,1786876954629.477,11742447.411,0.000000000,0.000000000
131,2619.988,1786876954649.476,11742467.411,0.000000000,0.000000000
132,2639.989,1786876954669.476,11742487.411,0.000000000,0.000000000
133,2659.995,1786876954689.483,11742507.418,0.000000000,0.000000000
134,2679.995,1786876954709.482,11742527.417,0.000000000,0.000000000
135,2700.050,1786876954729.538,11742547.473,0.000000000,0.000000000
136,2719.996,1786876954749.484,11742567.419,0.000000000,0.000000000
137,2739.990,1786876954769.478,11742587.413,0.000000000,0.000000000
138,2759.990,1786876954789.478,11742607.413,0.000000000,0.000000000
139,2779.988,1786876954809.475,11742627.410,0.000000000,0.000000000
140,2799.988,1786876954829.475,11742647.410,0.000000000,0.000000000
141,2819.989,1786876954849.477,11742667.411,0.000000000,0.000000000
142,2839.988,1786876954869.476,11742687.411,0.000000000,0.000000000
143,2859.988,1786876954889.475,11742707.410,0.000000000,0.000000000
144,2879.989,1786876954909.476,11742727.411,0.000000000,0.000000000
145,2899.988,1786876954929.475,11742747.410,0.000000000,0.000000000
146,2919.988,1786876954949.476,11742767.410,0.000000000,0.000000000
147,2939.988,1786876954969.475,11742787.410,0.000000000,0.000000000
148,2959.988,1786876954989.476,11742807.410,0.000000000,0.000000000
149,2979.986,1786876955009.474,11742827.409,0.000000000,0.000000000
150,2999.987,1786876955029.475,11742847.410,0.000000000,0.000000000
151,3019.987,1786876955049.474,11742867.409,0.000000000,0.000000000
152,3039.988,1786876955069.475,11742887.410,0.000000000,0.000000000
153,3059.988,1786876955089.476,11742907.410,0.000000000,0.000000000
154,3079.987,1786876955109.474,11742927.409,0.000000000,0.000000000
155,3099.987,1786876955129.474,11742947.409,0.000000000,0.000000000
156,3119.988,1786876955149.475,11742967.410,0.000000000,0.000000000
157,3139.987,1786876955169.474,11742987.409,0.000000000,0.000000000
158,3159.988,1786876955189.476,11743007.411,0.000000000,0.000000000
159,3179.989,1786876955209.477,11743027.412,0.000000000,0.000000000
160,3199.988,1786876955229.475,11743047.410,0.000000000,0.000000000
161,3219.988,1786876955249.475,11743067.410,0.000000000,0.000000000
162,3239.988,1786876955269.475,11743087.410,0.000000000,0.000000000
163,3259.988,1786876955289.475,11743107.410,0.000000000,0.000000000
164,3279.988,1786876955309.475,11743127.410,0.000000000,0.000000000
